Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
1999-02-01,HARRIS 1,100, , , , 
1999-02-01,HATCH 1,100, , , , 
1999-02-01,HATCH 2,0,1999-01-28,MAINTENANCE OUTAGE, , 
1999-02-01,MCGUIRE 1,100, , , , 
1999-02-01,MCGUIRE 2,100, , , , 
1999-02-01,NORTH ANNA 1,100, , , , 
1999-02-01,NORTH ANNA 2,100, , , , 
1999-02-01,OCONEE 1,100, , , , 
1999-02-01,OCONEE 2,100, , , , 
1999-02-01,OCONEE 3,100, , , , 
1999-02-01,ROBINSON 2,100, , , , 
1999-02-01,SAINT LUCIE 1,100, , , , 
1999-02-01,SAINT LUCIE 2,88, ,REPAIRING CONDENSER TUBE LEAK,*, 
1999-02-01,SEQUOYAH 1,100, , , , 
1999-02-01,SEQUOYAH 2,100, , , , 
1999-02-01,SUMMER 1,100, , , , 
1999-02-01,SURRY 1,100, , , , 
1999-02-01,SURRY 2,100, , , , 
1999-02-01,TURKEY POINT 3,100, , , , 
1999-02-01,TURKEY POINT 4,100, , , , 
1999-02-01,VOGTLE 1,100, , , , 
1999-02-01,VOGTLE 2,100, , , , 
1999-02-01,WATTS BAR 1,80, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-01,BRAIDWOOD 1,100, , , , 
1999-02-01,BRAIDWOOD 2,70, ,PLANNED MAINTENANCE ON LOW PRESSURE HEATER STRING,*, 
1999-02-01,BYRON 1,100, , , , 
1999-02-01,BYRON 2,95, ,INCREASING POWER AFTER REPAIR OF FW RELIEF VALVE,*, 
1999-02-01,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-02-01,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-02-01,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-02-01,DAVIS BESSE 1,100, , , , 
1999-02-01,DRESDEN 2,99, , , , 
1999-02-01,DRESDEN 3,0,1999-01-29,REFUELING OUTAGE,*, 
1999-02-01,DUANE ARNOLD 1,100, , , , 
1999-02-01,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-01,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING,*, 
1999-02-01,LASALLE 1,100, , , , 
1999-02-01,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-02-01,MONTICELLO 1,100, , , , 
1999-02-01,PALISADES 1,100, , , , 
1999-02-01,PERRY 1,97, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-01,POINT BEACH 1,100, , , , 
1999-02-01,POINT BEACH 2,0,1998-12-04,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-01,PRAIRIE ISLAND 1,100, , , , 
1999-02-01,PRAIRIE ISLAND 2,100, , , , 
1999-02-01,QUAD CITIES 1,99, , ,*, 
1999-02-01,QUAD CITIES 2,100, , ,*, 
1999-02-01,ARKANSAS NUCLEAR 1,100, , , , 
1999-02-01,ARKANSAS NUCLEAR 2,0,1999-01-09,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-01,CALLAWAY 1,100, , , , 
1999-02-01,COMANCHE PEAK 1,100, , , , 
1999-02-01,COMANCHE PEAK 2,100, , , , 
1999-02-01,COOPER 1,100, , , , 
1999-02-01,DIABLO CANYON 1,100, , , , 
1999-02-01,DIABLO CANYON 2,100, , , , 
1999-02-01,FT CALHOUN 1,100, , , , 
1999-02-01,GRAND GULF 1,97, , ,*, 
1999-02-01,PALO VERDE 1,100, , , , 
1999-02-01,PALO VERDE 2,100, , , , 
1999-02-01,PALO VERDE 3,100, , , , 
1999-02-01,RIVER BEND 1,90, ,INCREASING POWER,*, 
1999-02-01,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-01,SAN ONOFRE 3,100, , , , 
1999-02-01,SOUTH TEXAS 1,100, , , , 
1999-02-01,SOUTH TEXAS 2,100, , , , 
1999-02-01,WASHINGTON NUCLEAR 2,100, , , , 
1999-02-01,WATERFORD 3,92, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-01,WOLF CREEK 1,100, , , , 
1999-02-02,BEAVER VALLEY 1,96, ,CLEANING MAIN CONDENSER WATER BOXES,*, 
1999-02-02,BEAVER VALLEY 2,100, , , , 
1999-02-02,CALVERT CLIFFS 1,100, , , , 
1999-02-02,CALVERT CLIFFS 2,100, , , , 
1999-02-02,FITZPATRICK 1,100, , , , 
1999-02-02,GINNA 1,100, , , , 
1999-02-02,HOPE CREEK 1,100, , , , 
1999-02-02,INDIAN POINT 2,99, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-02,INDIAN POINT 3,100, , , , 
1999-02-02,LIMERICK 1,100, , , , 
1999-02-02,LIMERICK 2,100, , , , 
1999-02-02,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-02-02,MILLSTONE 3,100, , , , 
1999-02-02,NINE MILE POINT 1,100, , , , 
1999-02-02,NINE MILE POINT 2,100, , , , 
1999-02-02,OYSTER CREEK 1,100, , , , 
1999-02-02,PEACH BOTTOM 2,100, , , , 
1999-02-02,PEACH BOTTOM 3,100, , , , 
1999-02-02,PILGRIM 1,100, , , , 
1999-02-02,SALEM 1,100, , , , 
1999-02-02,SALEM 2,100, , , , 
1999-02-02,SEABROOK 1,100, , , , 
1999-02-02,SUSQUEHANNA 1,100, , , , 
1999-02-02,SUSQUEHANNA 2,100, , , , 
1999-02-02,THREE MILE ISLAND 1,100, , , , 
1999-02-02,VERMONT YANKEE 1,100, , , , 
1999-02-02,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-02-02,BROWNS FERRY 2,100, , , , 
1999-02-02,BROWNS FERRY 3,100, , , , 
1999-02-02,BRUNSWICK 1,100, , , , 
1999-02-02,BRUNSWICK 2,100, , , , 
1999-02-02,CATAWBA 1,100, , , , 
1999-02-02,CATAWBA 2,100, , , , 
1999-02-02,CRYSTAL RIVER 3,100, , , , 
1999-02-02,FARLEY 1,100, , , , 
1999-02-02,FARLEY 2,100, , , , 
1999-02-02,HARRIS 1,100, , , , 
1999-02-02,HATCH 1,100, , , , 
1999-02-02,HATCH 2,1, ,HEATING UP FROM MAINTENANCE OUTAGE,*, 
1999-02-02,MCGUIRE 1,100, , , , 
1999-02-02,MCGUIRE 2,100, , , , 
1999-02-02,NORTH ANNA 1,100, , , , 
1999-02-02,NORTH ANNA 2,100, , , , 
1999-02-02,OCONEE 1,100, , , , 
1999-02-02,OCONEE 2,100, , , , 
1999-02-02,OCONEE 3,100, , , , 
1999-02-02,ROBINSON 2,100, , , , 
1999-02-02,SAINT LUCIE 1,100, , , , 
1999-02-02,SAINT LUCIE 2,95, ,REPAIRING CONDENSER TUBE LEAK,*, 
1999-02-02,SEQUOYAH 1,100, , , , 
1999-02-02,SEQUOYAH 2,100, , , , 
1999-02-02,SUMMER 1,100, , , , 
1999-02-02,SURRY 1,100, , , , 
1999-02-02,SURRY 2,100, , , , 
1999-02-02,TURKEY POINT 3,50, ,REDUCING POWER TO 40% FOR PLANNED MAINTENANCE,*, 
1999-02-02,TURKEY POINT 4,100, , , , 
1999-02-02,VOGTLE 1,100, , , , 
1999-02-02,VOGTLE 2,100, , , , 
1999-02-02,WATTS BAR 1,79, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-02,BRAIDWOOD 1,100, , , , 
1999-02-02,BRAIDWOOD 2,70, ,PLANNED MAINTENANCE ON LOW PRESSURE HEATER STRING, , 
1999-02-02,BYRON 1,100, , , , 
1999-02-02,BYRON 2,100, , ,*, 
1999-02-02,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-02-02,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-02-02,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-02-02,DAVIS BESSE 1,100, , , , 
1999-02-02,DRESDEN 2,99, , , , 
1999-02-02,DRESDEN 3,0,1999-01-29,REFUELING OUTAGE, , 
1999-02-02,DUANE ARNOLD 1,100, , , , 
1999-02-02,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-02,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-02-02,LASALLE 1,100, , , , 
1999-02-02,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-02-02,MONTICELLO 1,100, , , , 
1999-02-02,PALISADES 1,100, , , , 
1999-02-02,PERRY 1,97, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-02-02,POINT BEACH 1,100, , , , 
1999-02-02,POINT BEACH 2,0,1998-12-04,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-02,PRAIRIE ISLAND 1,100, , , , 
1999-02-02,PRAIRIE ISLAND 2,100, , , , 
1999-02-02,QUAD CITIES 1,100, , ,*, 
1999-02-02,QUAD CITIES 2,100, , , , 
1999-02-02,ARKANSAS NUCLEAR 1,100, , , , 
1999-02-02,ARKANSAS NUCLEAR 2,0,1999-01-09,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-02,CALLAWAY 1,100, , , , 
1999-02-02,COMANCHE PEAK 1,100, , , , 
1999-02-02,COMANCHE PEAK 2,100, , , , 
1999-02-02,COOPER 1,100, , , , 
1999-02-02,DIABLO CANYON 1,100, , , , 
1999-02-02,DIABLO CANYON 2,100, , , , 
1999-02-02,FT CALHOUN 1,100, , , , 
1999-02-02,GRAND GULF 1,78, ,INCREASING POWER AFTER ROD SEQUENCE ADJUSTMENT,*, 
1999-02-02,PALO VERDE 1,100, , , , 
1999-02-02,PALO VERDE 2,100, , , , 
1999-02-02,PALO VERDE 3,100, , , , 
1999-02-02,RIVER BEND 1,95, , ,*, 
1999-02-02,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-02,SAN ONOFRE 3,100, , , , 
1999-02-02,SOUTH TEXAS 1,100, , , , 
1999-02-02,SOUTH TEXAS 2,100, , , , 
1999-02-02,WASHINGTON NUCLEAR 2,100, , , , 
1999-02-02,WATERFORD 3,91, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-02,WOLF CREEK 1,100, , , , 
1999-02-03,BEAVER VALLEY 1,100, , ,*, 
1999-02-03,BEAVER VALLEY 2,100, , , , 
1999-02-03,CALVERT CLIFFS 1,100, , , , 
1999-02-03,CALVERT CLIFFS 2,100, , , , 
1999-02-03,FITZPATRICK 1,100, , , , 
1999-02-03,GINNA 1,100, , , , 
1999-02-03,HOPE CREEK 1,100, , , , 
1999-02-03,INDIAN POINT 2,99, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-03,INDIAN POINT 3,100, , , , 
1999-02-03,LIMERICK 1,100, , , , 
1999-02-03,LIMERICK 2,100, , , , 
1999-02-03,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-02-03,MILLSTONE 3,100, , , , 
1999-02-03,NINE MILE POINT 1,100, , , , 
1999-02-03,NINE MILE POINT 2,100, , , , 
1999-02-03,OYSTER CREEK 1,100, , , , 
1999-02-03,PEACH BOTTOM 2,100, , , , 
1999-02-03,PEACH BOTTOM 3,100, , , , 
1999-02-03,PILGRIM 1,100, , , , 
1999-02-03,SALEM 1,100, , , , 
1999-02-03,SALEM 2,100, , , , 
1999-02-03,SEABROOK 1,100, , , , 
1999-02-03,SUSQUEHANNA 1,100, , , , 
1999-02-03,SUSQUEHANNA 2,100, , , , 
1999-02-03,THREE MILE ISLAND 1,100, , , , 
1999-02-03,VERMONT YANKEE 1,100, , , , 
1999-02-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-02-03,BROWNS FERRY 2,100, , , , 
1999-02-03,BROWNS FERRY 3,100, , , , 
1999-02-03,BRUNSWICK 1,100, , , , 
1999-02-03,BRUNSWICK 2,100, , , , 
1999-02-03,CATAWBA 1,100, , , , 
1999-02-03,CATAWBA 2,100, , , , 
1999-02-03,CRYSTAL RIVER 3,100, , , , 
1999-02-03,FARLEY 1,100, , , , 
1999-02-03,FARLEY 2,100, , , , 
1999-02-03,HARRIS 1,100, , , , 
1999-02-03,HATCH 1,100, , , , 
1999-02-03,HATCH 2,3, ,Holding power level to work (working in the drywell) on the electronics asso,*, 
1999-02-03,MCGUIRE 1,100, , , , 
1999-02-03,MCGUIRE 2,100, , , , 
1999-02-03,NORTH ANNA 1,100, , , , 
1999-02-03,NORTH ANNA 2,100, , , , 
1999-02-03,OCONEE 1,100, , , , 
1999-02-03,OCONEE 2,100, , , , 
1999-02-03,OCONEE 3,100, , , , 
1999-02-03,ROBINSON 2,100, , , , 
1999-02-03,SAINT LUCIE 1,100, , , , 
1999-02-03,SAINT LUCIE 2,96, ,REPAIRING CONDENSER TUBE LEAK,*, 
1999-02-03,SEQUOYAH 1,100, , , , 
1999-02-03,SEQUOYAH 2,100, , , , 
1999-02-03,SUMMER 1,100, , , , 
1999-02-03,SURRY 1,100, , , , 
1999-02-03,SURRY 2,100, , , , 
1999-02-03,TURKEY POINT 3,84, ,INCREASING REACTOR POWER AFTER COMPLETING PLANNED MAINTENANCE.,*, 
1999-02-03,TURKEY POINT 4,100, , , , 
1999-02-03,VOGTLE 1,100, , , , 
1999-02-03,VOGTLE 2,100, , , , 
1999-02-03,WATTS BAR 1,79, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-02-03,BRAIDWOOD 1,100, , , , 
1999-02-03,BRAIDWOOD 2,70, ,RESTORING LOW PRESSURE HEATER STRING BACK TO SERVICE. WILL INCREASE REACTOR,*, 
1999-02-03,BYRON 1,100, , , , 
1999-02-03,BYRON 2,100, , , , 
1999-02-03,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-02-03,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-02-03,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-02-03,DAVIS BESSE 1,100, , , , 
1999-02-03,DRESDEN 2,99, , , , 
1999-02-03,DRESDEN 3,0,1999-01-29,REFUELING OUTAGE, , 
1999-02-03,DUANE ARNOLD 1,100, , , , 
1999-02-03,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-03,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-02-03,LASALLE 1,100, , , , 
1999-02-03,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-02-03,MONTICELLO 1,100, , , , 
1999-02-03,PALISADES 1,100, , , , 
1999-02-03,PERRY 1,97, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-02-03,POINT BEACH 1,100, , , , 
1999-02-03,POINT BEACH 2,0,1999-02-02,REFUELING OUTAGE - COMPLETED LOADING FUEL,*, 
1999-02-03,PRAIRIE ISLAND 1,100, , , , 
1999-02-03,PRAIRIE ISLAND 2,100, , , , 
1999-02-03,QUAD CITIES 1,100, , , , 
1999-02-03,QUAD CITIES 2,100, , , , 
1999-02-03,ARKANSAS NUCLEAR 1,100, , , , 
1999-02-03,ARKANSAS NUCLEAR 2,0,1999-01-09,REFUELING OUTAGE - COMPLETED LOADING FUEL,*, 
1999-02-03,CALLAWAY 1,100, , , , 
1999-02-03,COMANCHE PEAK 1,100, , , , 
1999-02-03,COMANCHE PEAK 2,100, , , , 
1999-02-03,COOPER 1,100, , , , 
1999-02-03,DIABLO CANYON 1,100, , , , 
1999-02-03,DIABLO CANYON 2,100, , , , 
1999-02-03,FT CALHOUN 1,100, , , , 
1999-02-03,GRAND GULF 1,100, , ,*, 
1999-02-03,PALO VERDE 1,100, , , , 
1999-02-03,PALO VERDE 2,100, , , , 
1999-02-03,PALO VERDE 3,100, , , , 
1999-02-03,RIVER BEND 1,94, , ,*, 
1999-02-03,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE - LOADING FUEL, , 
1999-02-03,SAN ONOFRE 3,100, , , , 
1999-02-03,SOUTH TEXAS 1,100, , , , 
1999-02-03,SOUTH TEXAS 2,100, , , , 
1999-02-03,WASHINGTON NUCLEAR 2,100, , , , 
1999-02-03,WATERFORD 3,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-03,WOLF CREEK 1,100, , , , 
1999-02-04,BEAVER VALLEY 1,90, ,WATER BOX CLEANING,*, 
1999-02-04,BEAVER VALLEY 2,100, , , , 
1999-02-04,CALVERT CLIFFS 1,100, , , , 
1999-02-04,CALVERT CLIFFS 2,100, , , , 
1999-02-04,FITZPATRICK 1,100, , , , 
1999-02-04,GINNA 1,99, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-04,HOPE CREEK 1,100, , , , 
1999-02-04,INDIAN POINT 2,99, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-04,INDIAN POINT 3,100, , , , 
1999-02-04,LIMERICK 1,100, , , , 
1999-02-04,LIMERICK 2,100, , , , 
1999-02-04,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-02-04,MILLSTONE 3,100, , , , 
1999-02-04,NINE MILE POINT 1,100, , , , 
1999-02-04,NINE MILE POINT 2,100, , , , 
1999-02-04,OYSTER CREEK 1,96, ,REDUCED REACTOR POWER LEVEL TO MONITOR A MAIN STEAM LINE PRESSURE SENSOR.,*, 
1999-02-04,PEACH BOTTOM 2,100, , , , 
1999-02-04,PEACH BOTTOM 3,100, , , , 
1999-02-04,PILGRIM 1,100, , , , 
1999-02-04,SALEM 1,100, , , , 
1999-02-04,SALEM 2,100, , , , 
1999-02-04,SEABROOK 1,100, , , , 
1999-02-04,SUSQUEHANNA 1,100, , , , 
1999-02-04,SUSQUEHANNA 2,100, , , , 
1999-02-04,THREE MILE ISLAND 1,100, , , , 
1999-02-04,VERMONT YANKEE 1,100, , , , 
1999-02-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-02-04,BROWNS FERRY 2,100, , , , 
1999-02-04,BROWNS FERRY 3,100, , , , 
1999-02-04,BRUNSWICK 1,100, , , , 
1999-02-04,BRUNSWICK 2,100, , , , 
1999-02-04,CATAWBA 1,100, , , , 
1999-02-04,CATAWBA 2,100, , , , 
1999-02-04,CRYSTAL RIVER 3,100, , , , 
1999-02-04,FARLEY 1,100, , , , 
1999-02-04,FARLEY 2,100, , , , 
1999-02-04,HARRIS 1,100, , , , 
1999-02-04,HATCH 1,100, , , , 
1999-02-04,HATCH 2,40, ,INCREASING REACTOR POWER LEVEL,*, 
1999-02-04,MCGUIRE 1,100, , , , 
1999-02-04,MCGUIRE 2,100, , , , 
1999-02-04,NORTH ANNA 1,100, , , , 
1999-02-04,NORTH ANNA 2,100, , , , 
1999-02-04,OCONEE 1,100, , , , 
1999-02-04,OCONEE 2,100, , , , 
1999-02-04,OCONEE 3,100, , , , 
1999-02-04,ROBINSON 2,100, , , , 
1999-02-04,SAINT LUCIE 1,100, , , , 
1999-02-04,SAINT LUCIE 2,96, ,REPAIRING CONDENSER TUBE LEAK, , 
1999-02-04,SEQUOYAH 1,100, , , , 
1999-02-04,SEQUOYAH 2,100, , , , 
1999-02-04,SUMMER 1,100, , , , 
1999-02-04,SURRY 1,100, , , , 
1999-02-04,SURRY 2,100, , , , 
1999-02-04,TURKEY POINT 3,100, , ,*, 
1999-02-04,TURKEY POINT 4,100, , , , 
1999-02-04,VOGTLE 1,100, , , , 
1999-02-04,VOGTLE 2,100, , , , 
1999-02-04,WATTS BAR 1,78, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-04,BRAIDWOOD 1,100, , , , 
1999-02-04,BRAIDWOOD 2,100, , ,*, 
1999-02-04,BYRON 1,100, , , , 
1999-02-04,BYRON 2,100, , , , 
1999-02-04,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-02-04,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-02-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-02-04,DAVIS BESSE 1,100, , , , 
1999-02-04,DRESDEN 2,100, , ,*, 
1999-02-04,DRESDEN 3,0,1999-01-29,REFUELING OUTAGE, , 
1999-02-04,DUANE ARNOLD 1,100, , , , 
1999-02-04,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-04,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-02-04,LASALLE 1,100, , , , 
1999-02-04,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-02-04,MONTICELLO 1,100, , , , 
1999-02-04,PALISADES 1,100, , , , 
1999-02-04,PERRY 1,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-04,POINT BEACH 1,100, , , , 
1999-02-04,POINT BEACH 2,0,1999-02-02,REFUELING OUTAGE - COMPLETED LOADING FUEL, , 
1999-02-04,PRAIRIE ISLAND 1,100, , , , 
1999-02-04,PRAIRIE ISLAND 2,100, , , , 
1999-02-04,QUAD CITIES 1,100, , , , 
1999-02-04,QUAD CITIES 2,100, , , , 
1999-02-04,ARKANSAS NUCLEAR 1,100, , , , 
1999-02-04,ARKANSAS NUCLEAR 2,0,1999-01-09,REFUELING OUTAGE - COMPLETED LOADING FUEL, , 
1999-02-04,CALLAWAY 1,100, , , , 
1999-02-04,COMANCHE PEAK 1,100, , , , 
1999-02-04,COMANCHE PEAK 2,100, , , , 
1999-02-04,COOPER 1,100, , , , 
1999-02-04,DIABLO CANYON 1,93, ,JELLYFISH IN INTAKE,*, 
1999-02-04,DIABLO CANYON 2,100, , , , 
1999-02-04,FT CALHOUN 1,58, ,HOLDING REACTOR POWER LEVEL DUE TO SECONDARY SYSTEM CHEMISTRY (SODIUM LEVE,*, 
1999-02-04,GRAND GULF 1,100, , , , 
1999-02-04,PALO VERDE 1,100, , , , 
1999-02-04,PALO VERDE 2,100, , , , 
1999-02-04,PALO VERDE 3,100, , , , 
1999-02-04,RIVER BEND 1,94, , , , 
1999-02-04,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE - COMPLETED LOADING FUEL,*, 
1999-02-04,SAN ONOFRE 3,100, , , , 
1999-02-04,SOUTH TEXAS 1,100, , , , 
1999-02-04,SOUTH TEXAS 2,100, , , , 
1999-02-04,WASHINGTON NUCLEAR 2,100, , , , 
1999-02-04,WATERFORD 3,89, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-04,WOLF CREEK 1,100, , , , 
1999-02-05,BEAVER VALLEY 1,100, , ,*, 
1999-02-05,BEAVER VALLEY 2,100, , , , 
1999-02-05,CALVERT CLIFFS 1,100, , , , 
1999-02-05,CALVERT CLIFFS 2,100, , , , 
1999-02-05,FITZPATRICK 1,100, , , , 
1999-02-05,GINNA 1,98, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-02-05,HOPE CREEK 1,100, , , , 
1999-02-05,INDIAN POINT 2,99, ,ADMINISTRATIVE POWER LIMIT, , 
1999-02-05,INDIAN POINT 3,100, , , , 
1999-02-05,LIMERICK 1,100, , , , 
1999-02-05,LIMERICK 2,100, , , , 
1999-02-05,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-02-05,MILLSTONE 3,100, , , , 
1999-02-05,NINE MILE POINT 1,100, , , , 
1999-02-05,NINE MILE POINT 2,100, , , , 
1999-02-05,OYSTER CREEK 1,96, ,REDUCED REACTOR POWER LEVEL TO MONITOR A MAIN STEAM LINE PRESSURE SENSOR., , 
1999-02-05,PEACH BOTTOM 2,100, , , , 
1999-02-05,PEACH BOTTOM 3,100, , , , 
1999-02-05,PILGRIM 1,100, , , , 
1999-02-05,SALEM 1,100, , , , 
1999-02-05,SALEM 2,100, , , , 
1999-02-05,SEABROOK 1,100, , , , 
1999-02-05,SUSQUEHANNA 1,60, ,REDUCED REACTOR POWER LEVEL TO REPAIR A LEAK ON REACTOR WATER CLEANUP NON-RE,*, 
1999-02-05,SUSQUEHANNA 2,100, , , , 
1999-02-05,THREE MILE ISLAND 1,100, , , , 
1999-02-05,VERMONT YANKEE 1,100, , , , 
1999-02-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-02-05,BROWNS FERRY 2,100, , , , 
1999-02-05,BROWNS FERRY 3,100, , , , 
1999-02-05,BRUNSWICK 1,100, , , , 
1999-02-05,BRUNSWICK 2,99, , ,*, 
1999-02-05,CATAWBA 1,100, , ,*, 
1999-02-05,CATAWBA 2,100, , , , 
1999-02-05,CRYSTAL RIVER 3,97, ,MAIN TURBINE GOVERNOR VALVE # 4 ISOLATED DUE TO BEING IN AN IMPROPER POSITIO,*, 
1999-02-05,FARLEY 1,100, , , , 
1999-02-05,FARLEY 2,100, , , , 
1999-02-05,HARRIS 1,100, , , , 
1999-02-05,HATCH 1,100, , , , 
1999-02-05,HATCH 2,95, ,INCREASING REACTOR POWER LEVEL,*, 
1999-02-05,MCGUIRE 1,100, , , , 
1999-02-05,MCGUIRE 2,100, , , , 
1999-02-05,NORTH ANNA 1,100, , , , 
1999-02-05,NORTH ANNA 2,100, , , , 
1999-02-05,OCONEE 1,100, , , , 
1999-02-05,OCONEE 2,100, , , , 
1999-02-05,OCONEE 3,100, , , , 
1999-02-05,ROBINSON 2,100, , , , 
1999-02-05,SAINT LUCIE 1,100, , , , 
1999-02-05,SAINT LUCIE 2,95, ,REPAIRING CONDENSER TUBE LEAK,*, 
1999-02-05,SEQUOYAH 1,100, , , , 
1999-02-05,SEQUOYAH 2,100, , , , 
1999-02-05,SUMMER 1,100, , , , 
1999-02-05,SURRY 1,100, , , , 
1999-02-05,SURRY 2,100, , , , 
1999-02-05,TURKEY POINT 3,100, , , , 
1999-02-05,TURKEY POINT 4,100, , , , 
