Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
1999-01-02,WATERFORD 3,100, , , , 
1999-01-02,WOLF CREEK 1,100, , , , 
1999-01-03,BEAVER VALLEY 1,100, , , , 
1999-01-03,BEAVER VALLEY 2,100, , , , 
1999-01-03,CALVERT CLIFFS 1,100, , , , 
1999-01-03,CALVERT CLIFFS 2,100, , , , 
1999-01-03,FITZPATRICK 1,90, ,Holding power level, , 
1999-01-03,GINNA 1,100, , , , 
1999-01-03,HOPE CREEK 1,100, , , , 
1999-01-03,INDIAN POINT 2,99, , , , 
1999-01-03,INDIAN POINT 3,100, , , , 
1999-01-03,LIMERICK 1,100, , , , 
1999-01-03,LIMERICK 2,100, , , , 
1999-01-03,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE - LOADING FUEL, , 
1999-01-03,MILLSTONE 3,60, ,INCREASING POWER TO 65% FOR GENERATOR GROUND TROUBLESHOOTING,*, 
1999-01-03,NINE MILE POINT 1,100, , , , 
1999-01-03,NINE MILE POINT 2,100, , , , 
1999-01-03,OYSTER CREEK 1,100, , , , 
1999-01-03,PEACH BOTTOM 2,100, , ,*, 
1999-01-03,PEACH BOTTOM 3,100, , , , 
1999-01-03,PILGRIM 1,100, , , , 
1999-01-03,SALEM 1,100, , , , 
1999-01-03,SALEM 2,100, , , , 
1999-01-03,SEABROOK 1,100, , , , 
1999-01-03,SUSQUEHANNA 1,100, , , , 
1999-01-03,SUSQUEHANNA 2,100, , , , 
1999-01-03,THREE MILE ISLAND 1,100, , , , 
1999-01-03,VERMONT YANKEE 1,100, , , , 
1999-01-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-01-03,BROWNS FERRY 2,100, , , , 
1999-01-03,BROWNS FERRY 3,100, , , , 
1999-01-03,BRUNSWICK 1,100, , , , 
1999-01-03,BRUNSWICK 2,100, , , , 
1999-01-03,CATAWBA 1,100, , , , 
1999-01-03,CATAWBA 2,100, , , , 
1999-01-03,CRYSTAL RIVER 3,100, , , , 
1999-01-03,FARLEY 1,98, ,INCREASING POWER TO 100%,*, 
1999-01-03,FARLEY 2,100, , , , 
1999-01-03,HARRIS 1,100, , , , 
1999-01-03,HATCH 1,100, , , , 
1999-01-03,HATCH 2,98, ,Power is limited by turbine since reactor power uprate., , 
1999-01-03,MCGUIRE 1,100, , , , 
1999-01-03,MCGUIRE 2,100, , , , 
1999-01-03,NORTH ANNA 1,100, , , , 
1999-01-03,NORTH ANNA 2,100, , , , 
1999-01-03,OCONEE 1,100, , , , 
1999-01-03,OCONEE 2,100, , , , 
1999-01-03,OCONEE 3,100, , ,*, 
1999-01-03,ROBINSON 2,100, , , , 
1999-01-03,SAINT LUCIE 1,100, , , , 
1999-01-03,SAINT LUCIE 2,100, , , , 
1999-01-03,SEQUOYAH 1,100, , , , 
1999-01-03,SEQUOYAH 2,100, , , , 
1999-01-03,SUMMER 1,100, , , , 
1999-01-03,SURRY 1,100, , , , 
1999-01-03,SURRY 2,100, , , , 
1999-01-03,TURKEY POINT 3,100, , , , 
1999-01-03,TURKEY POINT 4,100, , , , 
1999-01-03,VOGTLE 1,100, , , , 
1999-01-03,VOGTLE 2,100, , , , 
1999-01-03,WATTS BAR 1,84, ,INCREASING POWER TO APPROXIMATELY 90% WITH ONE CONDENSER WATERBOX OUT OF SER,*, 
1999-01-03,BRAIDWOOD 1,100, , , , 
1999-01-03,BRAIDWOOD 2,100, , , , 
1999-01-03,BYRON 1,100, , , , 
1999-01-03,BYRON 2,100, , , , 
1999-01-03,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-01-03,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-01-03,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-01-03,DAVIS BESSE 1,100, , , , 
1999-01-03,DRESDEN 2,99, , , , 
1999-01-03,DRESDEN 3,99, , , , 
1999-01-03,DUANE ARNOLD 1,100, , , , 
1999-01-03,FERMI 2,96, ,ADMINISTRATIVE POWER LIMIT, , 
1999-01-03,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-01-03,LASALLE 1,100, , , , 
1999-01-03,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-01-03,MONTICELLO 1,100, , , , 
1999-01-03,PALISADES 1,0,1998-12-14,RCS FILL AND VENT IN PROGRESS,*, 
1999-01-03,PERRY 1,89, ,REDUCED POWER FOR WEEKLY SURVEILLANCE - WILL INCREASE POWER TO 99% IN APPROX,*, 
1999-01-03,POINT BEACH 1,100, , , , 
1999-01-03,POINT BEACH 2,0,1998-12-04,REFUELING OUTAGE - DEFUELED, , 
1999-01-03,PRAIRIE ISLAND 1,100, , , , 
1999-01-03,PRAIRIE ISLAND 2,25, ,INCREASING POWER TO 100%,*, 
1999-01-03,QUAD CITIES 1,100, , , , 
1999-01-03,QUAD CITIES 2,100, , , , 
1999-01-03,ARKANSAS NUCLEAR 1,0,1998-12-28,Manual Reactor Trip. See event 35199. Design team reviewing intake structu, , 
1999-01-03,ARKANSAS NUCLEAR 2,80, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-01-03,CALLAWAY 1,100, , , , 
1999-01-03,COMANCHE PEAK 1,100, , , , 
1999-01-03,COMANCHE PEAK 2,100, , ,*, 
1999-01-03,COOPER 1,100, , , , 
1999-01-03,DIABLO CANYON 1,100, , , , 
1999-01-03,DIABLO CANYON 2,100, , , , 
1999-01-03,FT CALHOUN 1,100, , , , 
1999-01-03,GRAND GULF 1,100, , , , 
1999-01-03,PALO VERDE 1,100, , , , 
1999-01-03,PALO VERDE 2,100, , , , 
1999-01-03,PALO VERDE 3,100, , , , 
1999-01-03,RIVER BEND 1,96, , , , 
1999-01-03,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE - COOLDOWN IN PROGRESS,*, 
1999-01-03,SAN ONOFRE 3,100, , , , 
1999-01-03,SOUTH TEXAS 1,100, , , , 
1999-01-03,SOUTH TEXAS 2,100, , , , 
1999-01-03,WASHINGTON NUCLEAR 2,65, ,Economic dispatch., , 
1999-01-03,WATERFORD 3,100, , , , 
1999-01-03,WOLF CREEK 1,100, , , , 
1999-01-04,BEAVER VALLEY 1,100, , , , 
1999-01-04,BEAVER VALLEY 2,100, , , , 
1999-01-04,CALVERT CLIFFS 1,100, , , , 
1999-01-04,CALVERT CLIFFS 2,100, , , , 
1999-01-04,FITZPATRICK 1,90, ,Holding power level, , 
1999-01-04,GINNA 1,100, , , , 
1999-01-04,HOPE CREEK 1,100, , , , 
1999-01-04,INDIAN POINT 2,99, , , , 
1999-01-04,INDIAN POINT 3,100, , , , 
1999-01-04,LIMERICK 1,100, , , , 
1999-01-04,LIMERICK 2,100, , , , 
1999-01-04,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE - LOADING FUEL, , 
1999-01-04,MILLSTONE 3,100, , ,*, 
1999-01-04,NINE MILE POINT 1,100, , , , 
1999-01-04,NINE MILE POINT 2,100, , , , 
1999-01-04,OYSTER CREEK 1,100, , , , 
1999-01-04,PEACH BOTTOM 2,100, , , , 
1999-01-04,PEACH BOTTOM 3,100, , , , 
1999-01-04,PILGRIM 1,100, , , , 
1999-01-04,SALEM 1,100, , , , 
1999-01-04,SALEM 2,100, , , , 
1999-01-04,SEABROOK 1,100, , , , 
1999-01-04,SUSQUEHANNA 1,100, , , , 
1999-01-04,SUSQUEHANNA 2,100, , , , 
1999-01-04,THREE MILE ISLAND 1,100, , , , 
1999-01-04,VERMONT YANKEE 1,100, , , , 
1999-01-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-01-04,BROWNS FERRY 2,100, , , , 
1999-01-04,BROWNS FERRY 3,100, , , , 
1999-01-04,BRUNSWICK 1,100, , , , 
1999-01-04,BRUNSWICK 2,100, , , , 
1999-01-04,CATAWBA 1,100, , , , 
1999-01-04,CATAWBA 2,100, , , , 
1999-01-04,CRYSTAL RIVER 3,100, , , , 
1999-01-04,FARLEY 1,100, , ,*, 
1999-01-04,FARLEY 2,100, , , , 
1999-01-04,HARRIS 1,100, , , , 
1999-01-04,HATCH 1,100, , , , 
1999-01-04,HATCH 2,98, ,Power is limited by turbine since reactor power uprate., , 
1999-01-04,MCGUIRE 1,100, , , , 
1999-01-04,MCGUIRE 2,100, , , , 
1999-01-04,NORTH ANNA 1,100, , , , 
1999-01-04,NORTH ANNA 2,100, , , , 
1999-01-04,OCONEE 1,100, , , , 
1999-01-04,OCONEE 2,100, , , , 
1999-01-04,OCONEE 3,100, , , , 
1999-01-04,ROBINSON 2,100, , , , 
1999-01-04,SAINT LUCIE 1,100, , , , 
1999-01-04,SAINT LUCIE 2,100, , , , 
1999-01-04,SEQUOYAH 1,100, , , , 
1999-01-04,SEQUOYAH 2,100, , , , 
1999-01-04,SUMMER 1,87, ,REDUCED POWER TO REPLACE FAILED STEAM PRESSURE TRANSMITTER WHICH CAUSED MSRs,*, 
1999-01-04,SURRY 1,100, , , , 
1999-01-04,SURRY 2,100, , , , 
1999-01-04,TURKEY POINT 3,100, , , , 
1999-01-04,TURKEY POINT 4,100, , , , 
1999-01-04,VOGTLE 1,100, , , , 
1999-01-04,VOGTLE 2,100, , , , 
1999-01-04,WATTS BAR 1,100, , ,*, 
1999-01-04,BRAIDWOOD 1,100, , , , 
1999-01-04,BRAIDWOOD 2,100, , , , 
1999-01-04,BYRON 1,100, , , , 
1999-01-04,BYRON 2,100, , , , 
1999-01-04,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-01-04,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-01-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-01-04,DAVIS BESSE 1,100, , , , 
1999-01-04,DRESDEN 2,99, , , , 
1999-01-04,DRESDEN 3,99, , , , 
1999-01-04,DUANE ARNOLD 1,100, , , , 
1999-01-04,FERMI 2,96, ,ADMINISTRATIVE POWER LIMIT, , 
1999-01-04,KEWAUNEE 1,95, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-01-04,LASALLE 1,100, , , , 
1999-01-04,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-01-04,MONTICELLO 1,100, , , , 
1999-01-04,PALISADES 1,0,1998-12-14,HEATUP IN PROGRESS - EXPECT TO ENTER MODE 4 WITHIN 24 HOURS,*, 
1999-01-04,PERRY 1,99, , ,*, 
1999-01-04,POINT BEACH 1,100, , , , 
1999-01-04,POINT BEACH 2,0,1998-12-04,REFUELING OUTAGE - DEFUELED, , 
1999-01-04,PRAIRIE ISLAND 1,100, , , , 
1999-01-04,PRAIRIE ISLAND 2,49, ,INCREASING POWER TO 100%,*, 
1999-01-04,QUAD CITIES 1,98, , ,*, 
1999-01-04,QUAD CITIES 2,100, , , , 
1999-01-04,ARKANSAS NUCLEAR 1,0,1998-12-28,Manual Reactor Trip. See event 35199. Design team reviewing intake structu, , 
1999-01-04,ARKANSAS NUCLEAR 2,79, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-01-04,CALLAWAY 1,100, , , , 
1999-01-04,COMANCHE PEAK 1,100, , , , 
1999-01-04,COMANCHE PEAK 2,0,1999-01-03,MANUAL RX TRIP FOLLOWING EHC MALFUNCTION - SEE EVENT #35213,*,1
1999-01-04,COOPER 1,100, , , , 
1999-01-04,DIABLO CANYON 1,100, , , , 
1999-01-04,DIABLO CANYON 2,100, , , , 
1999-01-04,FT CALHOUN 1,100, , , , 
1999-01-04,GRAND GULF 1,100, , , , 
1999-01-04,PALO VERDE 1,100, , , , 
1999-01-04,PALO VERDE 2,100, , , , 
1999-01-04,PALO VERDE 3,100, , , , 
1999-01-04,RIVER BEND 1,96, , , , 
1999-01-04,SAN ONOFRE 2,0,1999-01-02,REFUELING OUTAGE,*, 
1999-01-04,SAN ONOFRE 3,100, , , , 
1999-01-04,SOUTH TEXAS 1,100, , , , 
1999-01-04,SOUTH TEXAS 2,100, , , , 
1999-01-04,WASHINGTON NUCLEAR 2,76, ,INCREASING POWER TO 100%,*, 
1999-01-04,WATERFORD 3,100, , , , 
1999-01-04,WOLF CREEK 1,100, , , , 
1999-01-05,BEAVER VALLEY 1,100, , , , 
1999-01-05,BEAVER VALLEY 2,100, , , , 
1999-01-05,CALVERT CLIFFS 1,100, , , , 
1999-01-05,CALVERT CLIFFS 2,100, , , , 
1999-01-05,FITZPATRICK 1,95, ,Holding power level,*, 
1999-01-05,GINNA 1,100, , , , 
1999-01-05,HOPE CREEK 1,100, , , , 
1999-01-05,INDIAN POINT 2,99, , , , 
1999-01-05,INDIAN POINT 3,100, , , , 
1999-01-05,LIMERICK 1,100, , , , 
1999-01-05,LIMERICK 2,100, , , , 
1999-01-05,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE - LOADING FUEL, , 
1999-01-05,MILLSTONE 3,100, , , , 
1999-01-05,NINE MILE POINT 1,100, , , , 
1999-01-05,NINE MILE POINT 2,100, , , , 
1999-01-05,OYSTER CREEK 1,100, , , , 
1999-01-05,PEACH BOTTOM 2,100, , , , 
1999-01-05,PEACH BOTTOM 3,100, , , , 
1999-01-05,PILGRIM 1,100, , , , 
1999-01-05,SALEM 1,100, , , , 
1999-01-05,SALEM 2,100, , , , 
1999-01-05,SEABROOK 1,100, , , , 
1999-01-05,SUSQUEHANNA 1,100, , , , 
1999-01-05,SUSQUEHANNA 2,100, , , , 
1999-01-05,THREE MILE ISLAND 1,100, , , , 
1999-01-05,VERMONT YANKEE 1,66, ,REDUCED POWER FOR CONTROL ROD PATTERN EXCHANGE - WILL ENTER SINGLE LOOP OPER,*, 
1999-01-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-01-05,BROWNS FERRY 2,100, , , , 
1999-01-05,BROWNS FERRY 3,100, , , , 
1999-01-05,BRUNSWICK 1,100, , , , 
1999-01-05,BRUNSWICK 2,100, , , , 
1999-01-05,CATAWBA 1,100, , , , 
1999-01-05,CATAWBA 2,100, , , , 
1999-01-05,CRYSTAL RIVER 3,100, , , , 
1999-01-05,FARLEY 1,100, , , , 
1999-01-05,FARLEY 2,100, , , , 
1999-01-05,HARRIS 1,100, , , , 
1999-01-05,HATCH 1,100, , , , 
1999-01-05,HATCH 2,98, ,Power is limited by turbine since reactor power uprate., , 
1999-01-05,MCGUIRE 1,100, , , , 
1999-01-05,MCGUIRE 2,100, , , , 
1999-01-05,NORTH ANNA 1,100, , , , 
1999-01-05,NORTH ANNA 2,100, , , , 
1999-01-05,OCONEE 1,100, , , , 
1999-01-05,OCONEE 2,100, , , , 
1999-01-05,OCONEE 3,100, , , , 
1999-01-05,ROBINSON 2,100, , , , 
1999-01-05,SAINT LUCIE 1,100, , , , 
1999-01-05,SAINT LUCIE 2,100, , , , 
1999-01-05,SEQUOYAH 1,100, , , , 
1999-01-05,SEQUOYAH 2,100, , , , 
1999-01-05,SUMMER 1,100, , ,*, 
1999-01-05,SURRY 1,100, , , , 
1999-01-05,SURRY 2,100, , , , 
1999-01-05,TURKEY POINT 3,100, , , , 
1999-01-05,TURKEY POINT 4,100, , , , 
1999-01-05,VOGTLE 1,100, , , , 
1999-01-05,VOGTLE 2,100, , , , 
1999-01-05,WATTS BAR 1,100, , , , 
1999-01-05,BRAIDWOOD 1,100, , , , 
1999-01-05,BRAIDWOOD 2,100, , , , 
1999-01-05,BYRON 1,100, , , , 
1999-01-05,BYRON 2,100, , , , 
1999-01-05,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-01-05,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-01-05,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
