Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2010-11-03,Turkey Point 4,100, , , , 
2010-11-03,Vogtle 1,93, ,REDUCED FOR HEATER DRAIN PUMP MAINTENANCE, , 
2010-11-03,Vogtle 2,100, , , , 
2010-11-03,Watts Bar 1,100, , , , 
2010-11-03,Braidwood 1,0,2010-10-03,REFUELING OUTAGE, , 
2010-11-03,Braidwood 2,100, , , , 
2010-11-03,Byron 1,100, , , , 
2010-11-03,Byron 2,100, , , , 
2010-11-03,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2010-11-03,D.C. Cook 1,100, , , , 
2010-11-03,D.C. Cook 2,0,2010-10-05,DEFUELED, , 
2010-11-03,Davis-Besse,100, , , , 
2010-11-03,Dresden 2,100, , , , 
2010-11-03,Dresden 3,0,2010-10-31,REFUELING OUTAGE,*, 
2010-11-03,Duane Arnold,0,2010-10-23,REFUELING OUTAGE, , 
2010-11-03,Fermi 2,0,2010-10-24,REFUELING OUTAGE, , 
2010-11-03,Kewaunee,100, , , , 
2010-11-03,La Salle 1,100, , , , 
2010-11-03,La Salle 2,100, , , , 
2010-11-03,Monticello,94, ,REDUCED POWER TO EVALUATE FEEDWATER HEATER TUBE LEAKS., , 
2010-11-03,Palisades,100, , , , 
2010-11-03,Perry 1,100, , , , 
2010-11-03,Point Beach 1,100, , , , 
2010-11-03,Point Beach 2,100, , , , 
2010-11-03,Prairie Island 1,100, , , , 
2010-11-03,Prairie Island 2,100, , , , 
2010-11-03,Quad Cities 1,100, , , , 
2010-11-03,Quad Cities 2,100, , , , 
2010-11-03,Arkansas Nuclear 1,100, , , , 
2010-11-03,Arkansas Nuclear 2,100, , , , 
2010-11-03,Callaway,100, , , , 
2010-11-03,Columbia Generating Station,100, , , , 
2010-11-03,Comanche Peak 1,100, , , , 
2010-11-03,Comanche Peak 2,100, , , , 
2010-11-03,Cooper,100, , , , 
2010-11-03,Diablo Canyon 1,0,2010-10-02,REFUELING OUTAGE, , 
2010-11-03,Diablo Canyon 2,27, ,HOLDING POWER DUE TO HIGH SEA SWELL AT INTAKE. UTILITY EXPECTS TO RAMP UP TO 100% RX POWER WITHIN THE HOUR,*, 
2010-11-03,Fort Calhoun,100, , , , 
2010-11-03,Grand Gulf 1,100, , , , 
2010-11-03,Palo Verde 1,100, , , , 
2010-11-03,Palo Verde 2,100, , , , 
2010-11-03,Palo Verde 3,0,2010-10-01,REFUELING OUTAGE - CORE RELOAD COMPLETE, , 
2010-11-03,River Bend 1,100, , , , 
2010-11-03,San Onofre 2,100, , , , 
2010-11-03,San Onofre 3,0,2010-10-09,REFUELING OUTAGE DEFUELED, , 
2010-11-03,South Texas 1,100, , , , 
2010-11-03,South Texas 2,100, , , , 
2010-11-03,Waterford 3,100, , , , 
2010-11-03,Wolf Creek 1,100, , , , 
2010-11-04,Beaver Valley 1,15, ,INCREASING POWER,*, 
2010-11-04,Beaver Valley 2,100, , , , 
2010-11-04,Calvert Cliffs 1,100, , , , 
2010-11-04,Calvert Cliffs 2,100, , , , 
2010-11-04,FitzPatrick,100, , , , 
2010-11-04,Ginna,100, , , , 
2010-11-04,Hope Creek 1,0,2010-10-15,REFUELING OUTAGE,*, 
2010-11-04,Indian Point 2,100, , , , 
2010-11-04,Indian Point 3,100, , , , 
2010-11-04,Limerick 1,100, , , , 
2010-11-04,Limerick 2,100, , , , 
2010-11-04,Millstone 2,100, , , , 
2010-11-04,Millstone 3,100, , , , 
2010-11-04,Nine Mile Point 1,100, , , , 
2010-11-04,Nine Mile Point 2,100, , , , 
2010-11-04,Oyster Creek,0,2010-10-31,REFUELING OUTAGE,*, 
2010-11-04,Peach Bottom 2,100, ,ONE OF THREE STARTUP LINES OOS FOR TRANSFORMER MAINTENANCE, , 
2010-11-04,Peach Bottom 3,100, ,ONE OF THREE STARTUP LINES OOS FOR TRANSFORMER MAINTENANCE, , 
2010-11-04,Pilgrim 1,100, ,354KV LINE #342 OOS (TAGGED OUT), , 
2010-11-04,Salem 1,100, , , , 
2010-11-04,Salem 2,100, , , , 
2010-11-04,Seabrook 1,100, , , , 
2010-11-04,Susquehanna 1,100, , ,*, 
2010-11-04,Susquehanna 2,94, ,100% ELECTRICAL CAPABILITY, , 
2010-11-04,Three Mile Island 1,100, , , , 
2010-11-04,Vermont Yankee,100, , , , 
2010-11-04,Browns Ferry 1,0,2010-10-23,REFUELING OUTAGE, , 
2010-11-04,Browns Ferry 2,100, , , , 
2010-11-04,Browns Ferry 3,100, , , , 
2010-11-04,Brunswick 1,100, , , , 
2010-11-04,Brunswick 2,100, , , , 
2010-11-04,Catawba 1,100, , , , 
2010-11-04,Catawba 2,100, , , , 
2010-11-04,Crystal River 3,0,2009-09-25,DEFUELED, , 
2010-11-04,Farley 1,0,2010-10-10,REFUELING OUTAGE, , 
2010-11-04,Farley 2,100, , ,*, 
2010-11-04,Harris 1,0,2010-10-01,REFUELING OUTAGE, , 
2010-11-04,Hatch 1,100, , , , 
2010-11-04,Hatch 2,100, , , , 
2010-11-04,McGuire 1,100, , , , 
2010-11-04,McGuire 2,100, , , , 
2010-11-04,North Anna 1,96, ,INCREASING POWER FOLLOWING PUMP MAINTENANCE,*, 
2010-11-04,North Anna 2,100, , , , 
2010-11-04,Oconee 1,100, , , , 
2010-11-04,Oconee 2,100, , , , 
2010-11-04,Oconee 3,0,2010-10-22,DEFUELED, , 
2010-11-04,Robinson 2,0,2010-10-06,MAINTENANCE OUTAGE, , 
2010-11-04,Saint Lucie 1,100, , , , 
2010-11-04,Saint Lucie 2,100, , , , 
2010-11-04,Sequoyah 1,0,2010-10-01,REFUELING OUTAGE, , 
2010-11-04,Sequoyah 2,100, , , , 
2010-11-04,Summer,100, , , , 
2010-11-04,Surry 1,0,2010-10-23,DEFUELED, , 
2010-11-04,Surry 2,100, , , , 
2010-11-04,Turkey Point 3,0,2010-09-25,REFUELING OUTAGE,*, 
2010-11-04,Turkey Point 4,100, , , , 
2010-11-04,Vogtle 1,93, ,REDUCED FOR HEATER DRAIN PUMP MAINTENANCE, , 
2010-11-04,Vogtle 2,100, , , , 
2010-11-04,Watts Bar 1,100, , , , 
2010-11-04,Braidwood 1,0,2010-10-03,REFUELING OUTAGE,*, 
2010-11-04,Braidwood 2,100, , , , 
2010-11-04,Byron 1,100, , , , 
2010-11-04,Byron 2,100, , , , 
2010-11-04,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2010-11-04,D.C. Cook 1,100, , , , 
2010-11-04,D.C. Cook 2,0,2010-10-05,DEFUELED, , 
2010-11-04,Davis-Besse,100, , , , 
2010-11-04,Dresden 2,100, , , , 
2010-11-04,Dresden 3,0,2010-10-31,REFUELING OUTAGE, , 
2010-11-04,Duane Arnold,0,2010-10-23,REFUELING OUTAGE, , 
2010-11-04,Fermi 2,0,2010-10-24,REFUELING OUTAGE, , 
2010-11-04,Kewaunee,100, , , , 
2010-11-04,La Salle 1,100, , , , 
2010-11-04,La Salle 2,100, , , , 
2010-11-04,Monticello,94, ,REDUCED POWER TO EVALUATE FEEDWATER HEATER TUBE LEAKS., , 
2010-11-04,Palisades,100, , , , 
2010-11-04,Perry 1,100, , , , 
2010-11-04,Point Beach 1,100, , , , 
2010-11-04,Point Beach 2,100, , , , 
2010-11-04,Prairie Island 1,100, , , , 
2010-11-04,Prairie Island 2,100, , , , 
2010-11-04,Quad Cities 1,100, , , , 
2010-11-04,Quad Cities 2,100, , , , 
2010-11-04,Arkansas Nuclear 1,100, , , , 
2010-11-04,Arkansas Nuclear 2,100, , , , 
2010-11-04,Callaway,100, , , , 
2010-11-04,Columbia Generating Station,100, , , , 
2010-11-04,Comanche Peak 1,100, , , , 
2010-11-04,Comanche Peak 2,100, , , , 
2010-11-04,Cooper,100, , , , 
2010-11-04,Diablo Canyon 1,0,2010-10-02,REFUELING OUTAGE, , 
2010-11-04,Diablo Canyon 2,100, , ,*, 
2010-11-04,Fort Calhoun,100, , , , 
2010-11-04,Grand Gulf 1,100, , , , 
2010-11-04,Palo Verde 1,100, , , , 
2010-11-04,Palo Verde 2,100, , , , 
2010-11-04,Palo Verde 3,0,2010-10-01,REFUELING OUTAGE,*, 
2010-11-04,River Bend 1,100, , , , 
2010-11-04,San Onofre 2,100, , , , 
2010-11-04,San Onofre 3,0,2010-10-09,DEFUELED,*, 
2010-11-04,South Texas 1,100, , , , 
2010-11-04,South Texas 2,0,2010-11-03,FORCED OUTAGE - UE DECLARED DUE TO AN EXPLOSION IN THE PA AFFECTING NORMAL OPS - SEE EN #46387 - UNIT WILL COMMENCE COOLDOWN TO MODE 5,*,1
2010-11-04,Waterford 3,100, , , , 
2010-11-04,Wolf Creek 1,100, , , , 
2010-11-05,Beaver Valley 1,61, ,INCREASING POWER at 3%/HR - WILL HOLD POWER AT 75% FOR TESTING,*, 
2010-11-05,Beaver Valley 2,100, , , , 
2010-11-05,Calvert Cliffs 1,100, , , , 
2010-11-05,Calvert Cliffs 2,100, , , , 
2010-11-05,FitzPatrick,100, , , , 
2010-11-05,Ginna,100, , , , 
2010-11-05,Hope Creek 1,0,2010-10-15,REFUELING OUTAGE, , 
2010-11-05,Indian Point 2,100, , , , 
2010-11-05,Indian Point 3,100, , , , 
2010-11-05,Limerick 1,100, , , , 
2010-11-05,Limerick 2,100, , , , 
2010-11-05,Millstone 2,100, , , , 
2010-11-05,Millstone 3,100, , , , 
2010-11-05,Nine Mile Point 1,100, , , , 
2010-11-05,Nine Mile Point 2,100, , , , 
2010-11-05,Oyster Creek,0,2010-10-31,REFUELING OUTAGE, , 
2010-11-05,Peach Bottom 2,100, ,ONE OF THREE STARTUP LINES OOS FOR TRANSFORMER MAINTENANCE, , 
2010-11-05,Peach Bottom 3,100, ,ONE OF THREE STARTUP LINES OOS FOR TRANSFORMER MAINTENANCE, , 
2010-11-05,Pilgrim 1,100, ,354KV LINE #342 OOS (TAGGED OUT), , 
2010-11-05,Salem 1,100, , , , 
2010-11-05,Salem 2,100, , , , 
2010-11-05,Seabrook 1,100, , , , 
2010-11-05,Susquehanna 1,99, ,GENERATOR LIMITED,*, 
2010-11-05,Susquehanna 2,94, ,100% ELECTRICAL CAPABILITY, , 
2010-11-05,Three Mile Island 1,100, , , , 
2010-11-05,Vermont Yankee,100, , , , 
2010-11-05,Browns Ferry 1,0,2010-10-23,REFUELING OUTAGE, , 
2010-11-05,Browns Ferry 2,100, , , , 
2010-11-05,Browns Ferry 3,100, , , , 
2010-11-05,Brunswick 1,100, , , , 
2010-11-05,Brunswick 2,100, , , , 
2010-11-05,Catawba 1,100, , , , 
2010-11-05,Catawba 2,100, , , , 
2010-11-05,Crystal River 3,0,2009-09-25,DEFUELED, , 
2010-11-05,Farley 1,0,2010-10-10,REFUELING OUTAGE, , 
2010-11-05,Farley 2,100, , , , 
2010-11-05,Harris 1,0,2010-10-01,REFUELING OUTAGE, , 
2010-11-05,Hatch 1,100, , , , 
2010-11-05,Hatch 2,100, , , , 
2010-11-05,McGuire 1,100, , , , 
2010-11-05,McGuire 2,100, , , , 
2010-11-05,North Anna 1,100, , ,*, 
2010-11-05,North Anna 2,100, , , , 
2010-11-05,Oconee 1,100, , , , 
2010-11-05,Oconee 2,100, , , , 
2010-11-05,Oconee 3,0,2010-10-22,DEFUELED, , 
2010-11-05,Robinson 2,0,2010-10-06,MAINTENANCE OUTAGE, , 
2010-11-05,Saint Lucie 1,100, , , , 
2010-11-05,Saint Lucie 2,100, , , , 
2010-11-05,Sequoyah 1,0,2010-10-01,REFUELING OUTAGE - MAKING PREPARATIONS TO ENTER MODE 4,*, 
2010-11-05,Sequoyah 2,100, , , , 
2010-11-05,Summer,100, , , , 
2010-11-05,Surry 1,0,2010-10-23,DEFUELED, , 
2010-11-05,Surry 2,98, ,100% ELECTRICAL CAPABILITY,*, 
2010-11-05,Turkey Point 3,0,2010-09-25,REFUELING OUTAGE, , 
2010-11-05,Turkey Point 4,100, , , , 
2010-11-05,Vogtle 1,100, , ,*, 
2010-11-05,Vogtle 2,100, , , , 
2010-11-05,Watts Bar 1,100, , , , 
2010-11-05,Braidwood 1,0,2010-10-03,REFUELING OUTAGE, , 
2010-11-05,Braidwood 2,100, , , , 
2010-11-05,Byron 1,100, , , , 
2010-11-05,Byron 2,100, , , , 
2010-11-05,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2010-11-05,D.C. Cook 1,100, , , , 
