Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2011-06-01,Beaver Valley 1,100, , , , 
2011-06-01,Beaver Valley 2,100, , , , 
2011-06-01,Calvert Cliffs 1,100, , , , 
2011-06-01,Calvert Cliffs 2,100, , , , 
2011-06-01,FitzPatrick,100, , , , 
2011-06-01,Ginna,0,2011-05-12,REFUELING OUTAGE, , 
2011-06-01,Hope Creek 1,100, , , , 
2011-06-01,Indian Point 2,100, , , , 
2011-06-01,Indian Point 3,100, , , , 
2011-06-01,Limerick 1,100, , , , 
2011-06-01,Limerick 2,3, ,INCREASING POWER,*, 
2011-06-01,Millstone 2,100, , , , 
2011-06-01,Millstone 3,100, , , , 
2011-06-01,Nine Mile Point 1,100, , , , 
2011-06-01,Nine Mile Point 2,100, , , , 
2011-06-01,Oyster Creek,100, , ,*, 
2011-06-01,Peach Bottom 2,100, , , , 
2011-06-01,Peach Bottom 3,100, , , , 
2011-06-01,Pilgrim 1,100, , , , 
2011-06-01,Salem 1,100, , , , 
2011-06-01,Salem 2,100, , , , 
2011-06-01,Seabrook 1,100, , , , 
2011-06-01,Susquehanna 1,0,2011-05-16,SHUT DOWN FOR PLANNED MAINTENANCE,*, 
2011-06-01,Susquehanna 2,0,2011-04-04,REFUELING OUTAGE,*, 
2011-06-01,Three Mile Island 1,100, , , , 
2011-06-01,Vermont Yankee,99, , ,*, 
2011-06-01,Browns Ferry 1,100, , ,*, 
2011-06-01,Browns Ferry 2,100, , ,*, 
2011-06-01,Browns Ferry 3,20, ,INCREASING POWER,*, 
2011-06-01,Brunswick 1,100, ,SYSTEM RELIABILITY ALERT LEVEL ZERO, , 
2011-06-01,Brunswick 2,100, ,SYSTEM RELIABILITY ALERT LEVEL ZERO, , 
2011-06-01,Catawba 1,0,2011-04-23,REFUELING OUTAGE, , 
2011-06-01,Catawba 2,100, , , , 
2011-06-01,Crystal River 3,0,2009-09-25,DEFUELED CONTAINMENT TENSIONING ON HOLD, , 
2011-06-01,Farley 1,100, , , , 
2011-06-01,Farley 2,100, , , , 
2011-06-01,Harris 1,100, , , , 
2011-06-01,Hatch 1,100, , , , 
2011-06-01,Hatch 2,7, ,INCREASING POWER,*, 
2011-06-01,McGuire 1,100, , , , 
2011-06-01,McGuire 2,100, , , , 
2011-06-01,North Anna 1,100, ,HOT WEATHER ALERT, , 
2011-06-01,North Anna 2,100, ,HOT WEATHER ALERT, , 
2011-06-01,Oconee 1,0,2011-04-01,REFUELING IN PROGRESS, , 
2011-06-01,Oconee 2,20, ,MSR DRAIN STEAM LEAK, , 
2011-06-01,Oconee 3,100, , , , 
2011-06-01,Robinson 2,100, ,LEVEL ZERO RELIABILITY ALERT, , 
2011-06-01,Saint Lucie 1,90, ,CHEMISTRY ISSUE, , 
2011-06-01,Saint Lucie 2,100, , , , 
2011-06-01,Sequoyah 1,100, , , , 
2011-06-01,Sequoyah 2,0,2011-05-22,REFUELING OUTAGE DEFUELED, , 
2011-06-01,Summer,48, ,HOLDING FOR EQUIPMENT CALIBRATION,*, 
2011-06-01,Surry 1,100, ,HOT WEATHER ALERT,*, 
2011-06-01,Surry 2,0,2011-04-16, ,*, 
2011-06-01,Turkey Point 3,100, , , , 
2011-06-01,Turkey Point 4,100, , , , 
2011-06-01,Vogtle 1,100, , , , 
2011-06-01,Vogtle 2,100, , , , 
2011-06-01,Watts Bar 1,45, ,VOLTAGE REGULATOR TROUBLESHOOTING,*, 
2011-06-01,Braidwood 1,99, ,FEEDWATER FLOW MARGIN, , 
2011-06-01,Braidwood 2,99, ,FEEDWATER FLOW MARGIN, , 
