Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2008-12-01,Beaver Valley 1,100, , , , 
2008-12-01,Beaver Valley 2,100, , , , 
2008-12-01,Calvert Cliffs 1,100, , , , 
2008-12-01,Calvert Cliffs 2,100, , , , 
2008-12-01,FitzPatrick,100, , , , 
2008-12-01,Ginna,100, , , , 
2008-12-01,Hope Creek 1,100, , , , 
2008-12-01,Indian Point 2,100, , , , 
2008-12-01,Indian Point 3,100, , , , 
2008-12-01,Limerick 1,100, , , , 
2008-12-01,Limerick 2,100, , , , 
2008-12-01,Millstone 2,100, , , , 
2008-12-01,Millstone 3,100, , , , 
2008-12-01,Nine Mile Point 1,100, , , , 
2008-12-01,Nine Mile Point 2,100, , , , 
2008-12-01,Oyster Creek,0,2008-11-28,AUTOMATIC REACTOR SCRAM DUE TO MAIN TRANSFORMER FAULT - SEE EN# 44688, , 
2008-12-01,Peach Bottom 2,100, ,SWITCHYARD 500KV LINE #5007 OUTAGE SCHEDULED FOR 12/1 THRU 12/19 - NO IMPACT ON ELECTRICAL REQUIREMENTS FOR SITE,*, 
2008-12-01,Peach Bottom 3,100, ,SWITCHYARD 500KV LINE #5007 OUTAGE SCHEDULED FOR 12/1 THRU 12/19 - NO IMPACT ON ELECTRICAL REQUIREMENTS FOR SITE,*, 
2008-12-01,Pilgrim 1,100, , , , 
2008-12-01,Salem 1,100, , , , 
2008-12-01,Salem 2,100, , , , 
2008-12-01,Seabrook 1,100, ,NOTIFIED BY NEW ENGLAND ISO TO IMPLEMENT CONTINGENCY FOR REDUCING POWER TO LESS THAN 800 MWE, IF NECESSARY, DUE TO SCHEDULED LINE OUTAGE STARTING 0600 EST ON 12/1.,*, 
2008-12-01,Susquehanna 1,94, ,100% ELECTRICAL CAPABILITY, , 
2008-12-01,Susquehanna 2,100, , , , 
2008-12-01,Three Mile Island 1,100, , , , 
2008-12-01,Vermont Yankee,100, , , , 
2008-12-01,Browns Ferry 1,1, ,#1 COOLING TOWER TRANSFORMER OOS - REACTOR IS CRITICAL IN THE INTERMEDIATE RANGE - ANTICIPATE SYNCHING TO THE GRID LATE AFTERNOON 12/1.,*, 
2008-12-01,Browns Ferry 2,100, ,#1 COOLING TOWER TRANSFORMER OOS, , 
2008-12-01,Browns Ferry 3,100, ,#1 COOLING TOWER TRANSFORMER OOS, , 
2008-12-01,Brunswick 1,89, ,HOLDING POWER FOR XENON - WILL PERFORM CONTROL ROD IMPROVEMENT ON 12/1 BEFORE INCREASING POWER,*, 
2008-12-01,Brunswick 2,100, , , , 
2008-12-01,Catawba 1,100, , , , 
2008-12-01,Catawba 2,100, , , , 
2008-12-01,Crystal River 3,100, , , , 
2008-12-01,Farley 1,100, , , , 
2008-12-01,Farley 2,100, , , , 
