Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2008-04-01,Beaver Valley 1,100, , , , 
2008-04-01,Beaver Valley 2,100, , , , 
2008-04-01,Calvert Cliffs 1,100, , ,*, 
2008-04-01,Calvert Cliffs 2,100, , , , 
2008-04-01,FitzPatrick,100, , , , 
2008-04-01,Ginna,100, , , , 
2008-04-01,Hope Creek 1,100, , , , 
2008-04-01,Indian Point 2,0,2008-03-23,REFUELING OUTAGE, , 
2008-04-01,Indian Point 3,100, ,FEEDER 95332 OOS FOR SCHEDULED MAINTENANCE.,*, 
2008-04-01,Limerick 1,100, , , , 
2008-04-01,Limerick 2,100, , , , 
2008-04-01,Millstone 2,100, , , , 
2008-04-01,Millstone 3,100, , , , 
2008-04-01,Nine Mile Point 1,100, , , , 
2008-04-01,Nine Mile Point 2,0,2008-03-21,REFUELING OUTAGE, , 
2008-04-01,Oyster Creek,92, ,HOLDING POWER FOR CONTROL VALVE OSCILLATION PROBLEM AND FEEDWATER HEATER ISSUES, , 
2008-04-01,Peach Bottom 2,100, , , , 
2008-04-01,Peach Bottom 3,100, , , , 
2008-04-01,Pilgrim 1,100, , , , 
2008-04-01,Salem 1,97, ,500 KV LINE OOS FOR MAINTENANCE INCREASING POWER,*, 
2008-04-01,Salem 2,0,2008-03-11,DEFUELED 500 KV LINE OOS FOR MAINTENANCE, , 
2008-04-01,Seabrook 1,0,2008-03-31,REFUELING OUTAGE,*, 
2008-04-01,Susquehanna 1,0,2008-03-03,REFUELING OUTAGE, , 
2008-04-01,Susquehanna 2,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2008-04-01,Three Mile Island 1,100, , , , 
2008-04-01,Vermont Yankee,43, ,REDUCED POWER FOR CONDENSER MAINTENANCE,*, 
2008-04-01,Browns Ferry 1,100, , , , 
2008-04-01,Browns Ferry 2,100, , , , 
2008-04-01,Browns Ferry 3,0,2008-03-18,REFUELING OUTAGE, , 
2008-04-01,Brunswick 1,0,2008-03-14,REFUELING OUTAGE - FUEL MOVEMENT IN PROGRESS,*, 
2008-04-01,Brunswick 2,100, , , , 
2008-04-01,Catawba 1,100, , , , 
2008-04-01,Catawba 2,100, , , , 
2008-04-01,Crystal River 3,100, , , , 
2008-04-01,Farley 1,100, , , , 
2008-04-01,Farley 2,100, , , , 
2008-04-01,Harris 1,100, , , , 
2008-04-01,Hatch 1,92, ,INCREASING POWER,*, 
2008-04-01,Hatch 2,100, , , , 
2008-04-01,McGuire 1,100, , , , 
2008-04-01,McGuire 2,0,2008-03-01,REFUELING OUTAGE, , 
2008-04-01,North Anna 1,100, ,230 KV LINE 255 OOS 3/31 - 4/7, , 
2008-04-01,North Anna 2,100, ,230 KV LINE 255 OOS 3/31 - 4/7, , 
2008-04-01,Oconee 1,73, ,HOLDING POWER UNTIL OUTAGE; 1A1 RCP SHUT DOWN, , 
2008-04-01,Oconee 2,0,2008-03-31,AUTOMATIC REACTOR TRIP. SEE EN# 44109.,*,1
2008-04-01,Oconee 3,100, , , , 
2008-04-01,Robinson 2,100, , , , 
2008-04-01,Saint Lucie 1,100, , , , 
2008-04-01,Saint Lucie 2,87, ,HOLDING POWER WHILE TROUBLESHOOTING SECONDARY CHEMISTRY ISSUE INVOLVING ONE CIRC WATER PUMP, , 
2008-04-01,Sequoyah 1,100, , , , 
2008-04-01,Sequoyah 2,100, , , , 
2008-04-01,Summer,100, , , , 
2008-04-01,Surry 1,100, , , , 
2008-04-01,Surry 2,100, , , , 
2008-04-01,Turkey Point 3,100, , , , 
2008-04-01,Turkey Point 4,0,2008-03-30,REFUELING OUTAGE,*, 
2008-04-01,Vogtle 1,0,2008-03-15,DEFUELED, , 
2008-04-01,Vogtle 2,98, ,100% ELECTRICAL CAPABILITY, , 
2008-04-01,Watts Bar 1,100, , ,*, 
2008-04-01,Braidwood 1,100, , , , 
2008-04-01,Braidwood 2,100, , , , 
2008-04-01,Byron 1,0,2008-03-23,DEFUELED, , 
2008-04-01,Byron 2,100, , , , 
2008-04-01,Clinton,96, ,100% ELECTRICAL CAPABILITY, , 
2008-04-01,D.C. Cook 1,0,2008-03-25,REFUELING OUTAGE, , 
2008-04-01,D.C. Cook 2,100, , , , 
2008-04-01,Davis-Besse,100, , , , 
2008-04-01,Dresden 2,98, ,100% ELECTRICAL CAPABILITY, , 
2008-04-01,Dresden 3,98, ,100% ELECTRICAL CAPABILITY, , 
2008-04-01,Duane Arnold,98, ,100% ELECTRICAL CAPABILITY, , 
2008-04-01,Fermi 2,100, , , , 
2008-04-01,Kewaunee,0,2008-03-28,SCHEDULED REFUELING OUTAGE, , 
2008-04-01,La Salle 1,100, , , , 
2008-04-01,La Salle 2,100, , , , 
2008-04-01,Monticello,100, , , , 
2008-04-01,Palisades,100, , , , 
2008-04-01,Perry 1,100, , , , 
2008-04-01,Point Beach 1,100, , , , 
2008-04-01,Point Beach 2,100, , , , 
2008-04-01,Prairie Island 1,100, , , , 
2008-04-01,Prairie Island 2,100, , , , 
2008-04-01,Quad Cities 1,96, ,LOWERED POWER DUE TO RECIRC PUMP SCOOP TUBE CONTROL ISSUES,*, 
2008-04-01,Quad Cities 2,60, ,HOLDING POWER FOR TESTING,*, 
2008-04-01,Arkansas Nuclear 1,100, , , , 
2008-04-01,Arkansas Nuclear 2,0,2008-03-16,REFUELING OUTAGE, , 
2008-04-01,Callaway,100, , , , 
2008-04-01,Columbia Generating Station,97, ,INCREASING POWER,*, 
2008-04-01,Comanche Peak 1,100, , , , 
2008-04-01,Comanche Peak 2,0,2008-03-29,REFUELING OUTAGE, , 
2008-04-01,Cooper,86, ,COASTDOWN TO REFUELING OUTAGE,*, 
2008-04-01,Diablo Canyon 1,100, ,230 KV LINE MORBAY - MIDWAY #2 OOS FROM 4/2 - 4/4,*, 
2008-04-01,Diablo Canyon 2,0,2008-02-03,CORE RELOAD COMPLETE. 230 KV LINE MORBAY - MIDWAY #2 OOS FROM 4/2 - 4/4,*, 
2008-04-01,Fort Calhoun,100, , , , 
2008-04-01,Grand Gulf 1,100, , , , 
2008-04-01,Palo Verde 1,100, , , , 
2008-04-01,Palo Verde 2,0,2008-03-28,SCHEDULED REFUELING OUTAGE, , 
2008-04-01,Palo Verde 3,100, , , , 
2008-04-01,River Bend 1,100, , , , 
2008-04-01,San Onofre 2,99, , ,*, 
2008-04-01,San Onofre 3,99, , ,*, 
2008-04-01,South Texas 1,0,2008-03-29,REFUELING OUTAGE, , 
2008-04-01,South Texas 2,100, , , , 
2008-04-01,Waterford 3,100, , , , 
2008-04-01,Wolf Creek 1,0,2008-03-17,REFUELING OUTAGE DEFUELED, , 
2008-04-02,Beaver Valley 1,100, , , , 
2008-04-02,Beaver Valley 2,100, , , , 
2008-04-02,Calvert Cliffs 1,100, , , , 
2008-04-02,Calvert Cliffs 2,100, , , , 
2008-04-02,FitzPatrick,100, , , , 
2008-04-02,Ginna,100, , , , 
2008-04-02,Hope Creek 1,100, , , , 
2008-04-02,Indian Point 2,0,2008-03-23,REFUELING OUTAGE - DEFUELED,*, 
2008-04-02,Indian Point 3,100, ,FEEDER 95332 OOS FOR SCHEDULED MAINTENANCE., , 
2008-04-02,Limerick 1,100, , , , 
2008-04-02,Limerick 2,100, , , , 
2008-04-02,Millstone 2,100, , , , 
2008-04-02,Millstone 3,100, , , , 
2008-04-02,Nine Mile Point 1,100, , , , 
2008-04-02,Nine Mile Point 2,0,2008-03-21,REFUELING OUTAGE, , 
2008-04-02,Oyster Creek,92, ,HOLDING POWER FOR CONTROL VALVE OSCILLATION PROBLEM AND FEEDWATER HEATER ISSUES, , 
2008-04-02,Peach Bottom 2,100, , , , 
2008-04-02,Peach Bottom 3,100, , , , 
2008-04-02,Pilgrim 1,100, ,345 KV LINE (#331) OOS THRU 4/4,*, 
2008-04-02,Salem 1,100, ,500 KV LINE OOS FOR MAINTENANCE,*, 
2008-04-02,Salem 2,0,2008-03-11,DEFUELED 500 KV LINE OOS FOR MAINTENANCE, , 
2008-04-02,Seabrook 1,0,2008-03-31,REFUELING OUTAGE,*, 
2008-04-02,Susquehanna 1,0,2008-03-03,REFUELING OUTAGE, , 
2008-04-02,Susquehanna 2,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2008-04-02,Three Mile Island 1,100, , , , 
2008-04-02,Vermont Yankee,45, ,REDUCED POWER FOR CONDENSER MAINTENANCE,*, 
2008-04-02,Browns Ferry 1,100, , , , 
2008-04-02,Browns Ferry 2,100, , , , 
2008-04-02,Browns Ferry 3,0,2008-03-18,REFUELING OUTAGE, , 
2008-04-02,Brunswick 1,0,2008-03-14,REFUELING OUTAGE,*, 
2008-04-02,Brunswick 2,100, , , , 
2008-04-02,Catawba 1,100, , , , 
2008-04-02,Catawba 2,100, , , , 
2008-04-02,Crystal River 3,100, , , , 
2008-04-02,Farley 1,100, , , , 
2008-04-02,Farley 2,100, , , , 
2008-04-02,Harris 1,100, ,SWITCHYARD BREAKER CYCLING SCHEDULED FOR 4/3,*, 
2008-04-02,Hatch 1,92, ,INCREASING POWER, , 
2008-04-02,Hatch 2,100, , , , 
2008-04-02,McGuire 1,100, , , , 
2008-04-02,McGuire 2,0,2008-03-01,REFUELING OUTAGE, , 
2008-04-02,North Anna 1,100, ,230 KV LINE 255 OOS 3/31 - 4/7, , 
2008-04-02,North Anna 2,100, ,230 KV LINE 255 OOS 3/31 - 4/7, , 
2008-04-02,Oconee 1,73, ,HOLDING POWER UNTIL OUTAGE; 1A1 RCP SHUT DOWN, , 
2008-04-02,Oconee 2,10, ,INCREASING POWER,*, 
2008-04-02,Oconee 3,100, , , , 
2008-04-02,Robinson 2,99, ,REDUCED FOR SURVEILLANCE TESTING,*, 
