Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2008-08-01,Beaver Valley 1,100, , , , 
2008-08-01,Beaver Valley 2,100, , , , 
2008-08-01,Calvert Cliffs 1,100, , , , 
2008-08-01,Calvert Cliffs 2,100, , , , 
2008-08-01,FitzPatrick,100, , , , 
2008-08-01,Ginna,100, , , , 
2008-08-01,Hope Creek 1,97, ,100% ELECTRICAL CAPABILITY, , 
2008-08-01,Indian Point 2,100, , , , 
2008-08-01,Indian Point 3,100, , , , 
2008-08-01,Limerick 1,100, , , , 
2008-08-01,Limerick 2,100, , , , 
2008-08-01,Millstone 2,100, , , , 
2008-08-01,Millstone 3,100, , , , 
2008-08-01,Nine Mile Point 1,100, , , , 
2008-08-01,Nine Mile Point 2,100, , , , 
2008-08-01,Oyster Creek,100, , , , 
2008-08-01,Peach Bottom 2,96, ,#3 STARTUP SOURCE OOS END OF CYCLE COASTDOWN,*, 
2008-08-01,Peach Bottom 3,100, , , , 
2008-08-01,Pilgrim 1,100, , , , 
2008-08-01,Salem 1,100, , , , 
2008-08-01,Salem 2,100, , , , 
2008-08-01,Seabrook 1,100, , , , 
2008-08-01,Susquehanna 1,94, ,NEW NSSS LIMIT DUE TO POWER UPRATE, , 
2008-08-01,Susquehanna 2,100, , ,*, 
2008-08-01,Three Mile Island 1,100, , , , 
2008-08-01,Vermont Yankee,97, ,CYCLING CIRC WATER CHLORINATION SYSTEM,*, 
2008-08-01,Browns Ferry 1,100, ,LOSS OF ONE COOLING TOWER TRANSFORMER #1 DUE TO FIRE, , 
2008-08-01,Browns Ferry 2,100, ,LOSS OF ONE COOLING TOWER TRANSFORMER #1 DUE TO FIRE, , 
2008-08-01,Browns Ferry 3,100, ,LOSS OF ONE COOLING TOWER TRANSFORMER #1 DUE TO FIRE, , 
2008-08-01,Brunswick 1,100, , ,*, 
2008-08-01,Brunswick 2,100, , ,*, 
2008-08-01,Catawba 1,100, , , , 
2008-08-01,Catawba 2,100, , , , 
2008-08-01,Crystal River 3,100, ,PERFORMING MAINTENANCE ON ONE 500KV OUTPUT BREAKER,*, 
