Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2013-05-01,Turkey Point 4,48, ,HOLDING FOR INSTRUMENT CALIBRATION AND ADDITIONAL TESTING,*, 
2013-05-01,Vogtle 1,100, , , , 
2013-05-01,Vogtle 2,100, , , , 
2013-05-01,Watts Bar 1,100, , , , 
2013-05-01,Braidwood 1,100, , , , 
2013-05-01,Braidwood 2,100, , , , 
2013-05-01,Byron 1,100, , , , 
2013-05-01,Byron 2,10, ,HOLDING FOR TESTING,*, 
2013-05-01,Clinton,97, ,100% ELECTRICAL CAPABILITY,*, 
2013-05-01,D.C. Cook 1,0,2013-03-26,REFUELING OUTAGE, , 
2013-05-01,D.C. Cook 2,100, , , , 
2013-05-01,Davis-Besse,100, , , , 
2013-05-01,Dresden 2,100, , , , 
2013-05-01,Dresden 3,100, , , , 
2013-05-01,Duane Arnold,100, , , , 
2013-05-01,Fermi 2,0,2013-04-27,MAINTENANCE OUTAGE, , 
2013-05-01,Kewaunee,100, , , , 
2013-05-01,La Salle 1,70, ,HOLDING POWER FOR TESTING,*, 
2013-05-01,La Salle 2,28, ,SYNCED TO GRID,*, 
2013-05-01,Monticello,0,2013-03-01,REFUELING OUTAGE, , 
2013-05-01,Palisades,100, , , , 
2013-05-01,Perry 1,0,2013-03-17,REFUELING OUTAGE - CORE RELOADED, , 
2013-05-01,Point Beach 1,100, , , , 
2013-05-01,Point Beach 2,100, , , , 
2013-05-01,Prairie Island 1,100, , , , 
2013-05-01,Prairie Island 2,100, , , , 
2013-05-01,Quad Cities 1,100, , , , 
2013-05-01,Quad Cities 2,100, , , , 
2013-05-01,Arkansas Nuclear 1,0,2013-03-24,REFUELING OUTAGE, , 
2013-05-01,Arkansas Nuclear 2,100, , ,*, 
2013-05-01,Callaway,0,2013-04-08,REFUELING OUTAGE, , 
2013-05-01,Columbia Generating Station,100, , , , 
2013-05-01,Comanche Peak 1,100, , , , 
2013-05-01,Comanche Peak 2,100, , , , 
2013-05-01,Cooper,100, , , , 
2013-05-01,Diablo Canyon 1,100, , , , 
2013-05-01,Diablo Canyon 2,100, , , , 
2013-05-01,Fort Calhoun,0,2011-04-09,DEFUELED, , 
2013-05-01,Grand Gulf 1,100, , , , 
2013-05-01,Palo Verde 1,68, ,INCREASING POWER,*, 
2013-05-01,Palo Verde 2,100, , , , 
2013-05-01,Palo Verde 3,100, , , , 
2013-05-01,River Bend 1,100, , , , 
2013-05-01,San Onofre 2,0,2012-01-09,REFUELING OUTAGE, , 
2013-05-01,San Onofre 3,0,2012-01-31,FORCED OUTAGE - S/G REPAIR, , 
2013-05-01,South Texas 1,100, , , , 
2013-05-01,South Texas 2,100, , , , 
2013-05-01,Waterford 3,0,2013-04-26,FORCED OUTAGE,*, 
2013-05-01,Wolf Creek 1,9, ,WARMING UP TURBINE IN PREPARATION TO SYNC TO GRID,*, 
2013-05-02,Beaver Valley 1,100, , , , 
2013-05-02,Beaver Valley 2,100, , , , 
2013-05-02,Calvert Cliffs 1,100, , , , 
2013-05-02,Calvert Cliffs 2,100, , , , 
2013-05-02,FitzPatrick,100, , , , 
2013-05-02,Ginna,100, , , , 
2013-05-02,Hope Creek 1,100, , , , 
2013-05-02,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-02,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-02,Limerick 1,100, , , , 
2013-05-02,Limerick 2,100, , , , 
2013-05-02,Millstone 2,100, , , , 
2013-05-02,Millstone 3,0,2013-04-13,REFUELING OUTAGE, , 
2013-05-02,Nine Mile Point 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-02,Nine Mile Point 2,100, , , , 
2013-05-02,Oyster Creek,100, , , , 
2013-05-02,Peach Bottom 2,100, , , , 
2013-05-02,Peach Bottom 3,100, , , , 
2013-05-02,Pilgrim 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-02,Salem 1,0,2013-04-14,REFUELING OUTAGE - CORE RELOAD IN PROGRESS, , 
2013-05-02,Salem 2,100, , , , 
2013-05-02,Seabrook 1,100, ,ONE CONTINGENCY AWAY FROM BEING LIMITED TO 800MW, , 
2013-05-02,Susquehanna 1,100, ,VOLTAGE REGULATOR IN MANUAL,*, 
2013-05-02,Susquehanna 2,0,2013-04-13,REFUELING OUTAGE, , 
2013-05-02,Three Mile Island 1,100, , , , 
2013-05-02,Vermont Yankee,100, , , , 
2013-05-02,Browns Ferry 1,100, , , , 
2013-05-02,Browns Ferry 2,0,2013-03-14,EXITING REFUEL OUTAGE, , 
2013-05-02,Browns Ferry 3,100, , , , 
2013-05-02,Brunswick 1,100, , , , 
2013-05-02,Brunswick 2,0,2013-03-02,REFUELING OUTAGE, , 
2013-05-02,Catawba 1,100, , , , 
2013-05-02,Catawba 2,100, , , , 
2013-05-02,Crystal River 3,0,2013-02-03,DEFUELED, , 
2013-05-02,Farley 1,100, , , , 
2013-05-02,Farley 2,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-02,Harris 1,100, , , , 
2013-05-02,Hatch 1,100, ,MONITORING SAFETY RELIEF VALVES, , 
2013-05-02,Hatch 2,100, , , , 
2013-05-02,McGuire 1,100, , , , 
2013-05-02,McGuire 2,100, , , , 
2013-05-02,North Anna 1,100, , , , 
2013-05-02,North Anna 2,0,2013-04-06,REFUELING OUTAGE,*, 
2013-05-02,Oconee 1,100, , , , 
2013-05-02,Oconee 2,100, , , , 
2013-05-02,Oconee 3,100, , , , 
2013-05-02,Robinson 2,100, , , , 
2013-05-02,Saint Lucie 1,100, , , , 
2013-05-02,Saint Lucie 2,100, , , , 
2013-05-02,Sequoyah 1,100, , , , 
2013-05-02,Sequoyah 2,100, , , , 
2013-05-02,Summer,100, , , , 
2013-05-02,Surry 1,100, , , , 
2013-05-02,Surry 2,100, , , , 
2013-05-02,Turkey Point 3,100, , , , 
2013-05-02,Turkey Point 4,49, ,HOLDING POWER UNTIL FEED PUMP RESTORED,*, 
2013-05-02,Vogtle 1,100, , , , 
2013-05-02,Vogtle 2,100, , , , 
2013-05-02,Watts Bar 1,100, , , , 
2013-05-02,Braidwood 1,100, , , , 
2013-05-02,Braidwood 2,100, , , , 
2013-05-02,Byron 1,100, , , , 
2013-05-02,Byron 2,60, ,INCREASING POWER,*, 
2013-05-02,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-05-02,D.C. Cook 1,0,2013-03-26,REFUELING OUTAGE, , 
2013-05-02,D.C. Cook 2,100, , , , 
2013-05-02,Davis-Besse,100, , , , 
2013-05-02,Dresden 2,100, , , , 
2013-05-02,Dresden 3,100, , , , 
2013-05-02,Duane Arnold,100, , , , 
2013-05-02,Fermi 2,0,2013-04-27,MAINTENANCE OUTAGE, , 
2013-05-02,Kewaunee,100, , , , 
2013-05-02,La Salle 1,100, , ,*, 
2013-05-02,La Salle 2,70, ,HOLDING POWER FOR FEEDPUMP REPAIR,*, 
2013-05-02,Monticello,0,2013-03-01,REFUELING OUTAGE, , 
2013-05-02,Palisades,100, , , , 
2013-05-02,Perry 1,0,2013-03-17,REFUELING OUTAGE,*, 
2013-05-02,Point Beach 1,100, , , , 
2013-05-02,Point Beach 2,100, , , , 
2013-05-02,Prairie Island 1,100, , , , 
2013-05-02,Prairie Island 2,100, , , , 
2013-05-02,Quad Cities 1,100, , , , 
2013-05-02,Quad Cities 2,100, , , , 
2013-05-02,Arkansas Nuclear 1,0,2013-03-24,REFUELING OUTAGE,*, 
2013-05-02,Arkansas Nuclear 2,100, , , , 
2013-05-02,Callaway,0,2013-04-08,REFUELING OUTAGE, , 
2013-05-02,Columbia Generating Station,100, , , , 
2013-05-02,Comanche Peak 1,100, , , , 
2013-05-02,Comanche Peak 2,100, , , , 
2013-05-02,Cooper,100, , , , 
2013-05-02,Diablo Canyon 1,100, , , , 
2013-05-02,Diablo Canyon 2,100, , , , 
2013-05-02,Fort Calhoun,0,2011-04-09,DEFUELED, , 
2013-05-02,Grand Gulf 1,100, , , , 
2013-05-02,Palo Verde 1,100, , ,*, 
2013-05-02,Palo Verde 2,100, , , , 
2013-05-02,Palo Verde 3,100, , , , 
2013-05-02,River Bend 1,100, , , , 
2013-05-02,San Onofre 2,0,2012-01-09,REFUELING OUTAGE, , 
2013-05-02,San Onofre 3,0,2012-01-31,FORCED OUTAGE - S/G REPAIR, , 
2013-05-02,South Texas 1,100, , , , 
2013-05-02,South Texas 2,100, , , , 
2013-05-02,Waterford 3,18, ,INCREASING POWER,*, 
2013-05-02,Wolf Creek 1,20, ,HOLDING POWER FOR FEEDWATER VALVE REPAIR,*, 
2013-05-03,Beaver Valley 1,100, , , , 
2013-05-03,Beaver Valley 2,100, , , , 
2013-05-03,Calvert Cliffs 1,100, , , , 
2013-05-03,Calvert Cliffs 2,100, , , , 
2013-05-03,FitzPatrick,97, ,ROD PATTERN ADJUSTMENT,*, 
2013-05-03,Ginna,100, , , , 
2013-05-03,Hope Creek 1,100, , , , 
2013-05-03,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-03,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-03,Limerick 1,100, , , , 
2013-05-03,Limerick 2,100, , , , 
2013-05-03,Millstone 2,100, , , , 
2013-05-03,Millstone 3,0,2013-04-13,REFUELING OUTAGE-CORE RELOAD IN PROGRESS,*, 
2013-05-03,Nine Mile Point 1,0,2013-04-14,REFUELING OUTAGE,*, 
2013-05-03,Nine Mile Point 2,100, , , , 
2013-05-03,Oyster Creek,100, , , , 
2013-05-03,Peach Bottom 2,100, , , , 
2013-05-03,Peach Bottom 3,100, , , , 
2013-05-03,Pilgrim 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-03,Salem 1,0,2013-04-14,REFUELING OUTAGE - CORE RELOAD IN PROGRESS, , 
2013-05-03,Salem 2,100, , , , 
2013-05-03,Seabrook 1,100, ,ONE CONTINGENCY AWAY FROM BEING LIMITED TO 800MW, , 
2013-05-03,Susquehanna 1,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2013-05-03,Susquehanna 2,0,2013-04-13,REFUELING OUTAGE, , 
2013-05-03,Three Mile Island 1,100, , , , 
2013-05-03,Vermont Yankee,100, , , , 
2013-05-03,Browns Ferry 1,100, , , , 
2013-05-03,Browns Ferry 2,0,2013-03-14,EXITING REFUEL OUTAGE, , 
2013-05-03,Browns Ferry 3,100, , , , 
2013-05-03,Brunswick 1,100, , , , 
2013-05-03,Brunswick 2,0,2013-03-02,REFUELING OUTAGE, , 
2013-05-03,Catawba 1,100, , , , 
2013-05-03,Catawba 2,100, , , , 
2013-05-03,Crystal River 3,0,2013-02-03,DEFUELED, , 
2013-05-03,Farley 1,100, , , , 
2013-05-03,Farley 2,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-03,Harris 1,100, , , , 
2013-05-03,Hatch 1,100, ,MONITORING SAFETY RELIEF VALVES, , 
2013-05-03,Hatch 2,100, , , , 
2013-05-03,McGuire 1,100, , , , 
2013-05-03,McGuire 2,100, , , , 
2013-05-03,North Anna 1,100, , , , 
2013-05-03,North Anna 2,0,2013-04-06,REFUELING OUTAGE, , 
2013-05-03,Oconee 1,100, , , , 
2013-05-03,Oconee 2,100, , , , 
2013-05-03,Oconee 3,100, , , , 
2013-05-03,Robinson 2,100, , , , 
2013-05-03,Saint Lucie 1,100, , , , 
2013-05-03,Saint Lucie 2,100, , , , 
2013-05-03,Sequoyah 1,100, , , , 
2013-05-03,Sequoyah 2,100, , , , 
2013-05-03,Summer,100, , , , 
2013-05-03,Surry 1,100, , , , 
2013-05-03,Surry 2,100, , , , 
2013-05-03,Turkey Point 3,100, , , , 
2013-05-03,Turkey Point 4,49, ,HOLDING POWER UNTIL FEED PUMP RESTORED, , 
2013-05-03,Vogtle 1,100, , , , 
2013-05-03,Vogtle 2,100, , , , 
2013-05-03,Watts Bar 1,100, , , , 
2013-05-03,Braidwood 1,100, , , , 
2013-05-03,Braidwood 2,100, , , , 
2013-05-03,Byron 1,100, , , , 
2013-05-03,Byron 2,85, ,INCREASING POWER,*, 
2013-05-03,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-05-03,D.C. Cook 1,0,2013-03-26,REFUELING OUTAGE,*, 
2013-05-03,D.C. Cook 2,100, , , , 
2013-05-03,Davis-Besse,100, , , , 
2013-05-03,Dresden 2,100, , , , 
2013-05-03,Dresden 3,100, , , , 
2013-05-03,Duane Arnold,100, , , , 
2013-05-03,Fermi 2,0,2013-04-27,MAINTENANCE OUTAGE, , 
2013-05-03,Kewaunee,100, , , , 
2013-05-03,La Salle 1,100, , , , 
2013-05-03,La Salle 2,100, , ,*, 
2013-05-03,Monticello,0,2013-03-01,REFUELING OUTAGE, , 
2013-05-03,Palisades,100, , , , 
2013-05-03,Perry 1,0,2013-03-17,REFUELING OUTAGE, , 
2013-05-03,Point Beach 1,100, , , , 
2013-05-03,Point Beach 2,100, , , , 
2013-05-03,Prairie Island 1,100, , , , 
2013-05-03,Prairie Island 2,100, , , , 
2013-05-03,Quad Cities 1,100, , , , 
2013-05-03,Quad Cities 2,100, , , , 
2013-05-03,Arkansas Nuclear 1,0,2013-03-24,REFUELING OUTAGE, , 
2013-05-03,Arkansas Nuclear 2,100, , , , 
2013-05-03,Callaway,0,2013-04-08,REFUELING OUTAGE,*, 
2013-05-03,Columbia Generating Station,100, , , , 
2013-05-03,Comanche Peak 1,100, , , , 
2013-05-03,Comanche Peak 2,100, , , , 
2013-05-03,Cooper,100, , , , 
2013-05-03,Diablo Canyon 1,100, , , , 
2013-05-03,Diablo Canyon 2,100, , , , 
2013-05-03,Fort Calhoun,0,2011-04-09,DEFUELED, , 
2013-05-03,Grand Gulf 1,100, , , , 
2013-05-03,Palo Verde 1,100, , , , 
2013-05-03,Palo Verde 2,100, , , , 
2013-05-03,Palo Verde 3,100, , , , 
2013-05-03,River Bend 1,100, , , , 
2013-05-03,San Onofre 2,0,2012-01-09,REFUELING OUTAGE, , 
2013-05-03,San Onofre 3,0,2012-01-31,FORCED OUTAGE - S/G REPAIR, , 
2013-05-03,South Texas 1,100, , , , 
2013-05-03,South Texas 2,100, , , , 
2013-05-03,Waterford 3,50, ,HOLDING FOR CHEMISTRY,*, 
2013-05-03,Wolf Creek 1,97, ,INCREASING POWER,*, 
2013-05-04,Beaver Valley 1,100, , , , 
2013-05-04,Beaver Valley 2,100, , , , 
2013-05-04,Calvert Cliffs 1,100, , , , 
2013-05-04,Calvert Cliffs 2,100, , , , 
2013-05-04,FitzPatrick,100, , ,*, 
2013-05-04,Ginna,100, , , , 
2013-05-04,Hope Creek 1,100, , , , 
2013-05-04,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-04,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-04,Limerick 1,100, , , , 
2013-05-04,Limerick 2,100, , , , 
2013-05-04,Millstone 2,100, , , , 
2013-05-04,Millstone 3,0,2013-04-13,REFUELING OUTAGE-CORE RELOAD IN PROGRESS, , 
2013-05-04,Nine Mile Point 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-04,Nine Mile Point 2,100, , , , 
2013-05-04,Oyster Creek,100, , , , 
2013-05-04,Peach Bottom 2,100, , , , 
2013-05-04,Peach Bottom 3,100, , , , 
2013-05-04,Pilgrim 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-04,Salem 1,0,2013-04-14,REFUELING OUTAGE - CORE RELOAD COMPLETE,*, 
2013-05-04,Salem 2,100, , , , 
2013-05-04,Seabrook 1,100, ,ONE CONTINGENCY AWAY FROM BEING LIMITED TO 800MW, , 
2013-05-04,Susquehanna 1,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2013-05-04,Susquehanna 2,0,2013-04-13,REFUELING OUTAGE, , 
2013-05-04,Three Mile Island 1,100, , , , 
2013-05-04,Vermont Yankee,100, , , , 
2013-05-04,Browns Ferry 1,100, , , , 
2013-05-04,Browns Ferry 2,0,2013-03-14,PREPARING FOR STARTUP,*, 
2013-05-04,Browns Ferry 3,100, , , , 
2013-05-04,Brunswick 1,100, , , , 
2013-05-04,Brunswick 2,0,2013-03-02,STARTUP IN PROGRESS,*, 
2013-05-04,Catawba 1,100, , , , 
2013-05-04,Catawba 2,100, , , , 
2013-05-04,Crystal River 3,0,2013-02-03,DEFUELED, , 
2013-05-04,Farley 1,100, , , , 
2013-05-04,Farley 2,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-04,Harris 1,100, , , , 
2013-05-04,Hatch 1,100, ,MONITORING SAFETY RELIEF VALVES, , 
2013-05-04,Hatch 2,100, , , , 
2013-05-04,McGuire 1,100, , , , 
2013-05-04,McGuire 2,100, , , , 
2013-05-04,North Anna 1,100, , , , 
2013-05-04,North Anna 2,0,2013-04-06,REFUELING OUTAGE, , 
2013-05-04,Oconee 1,100, , , , 
2013-05-04,Oconee 2,100, , , , 
2013-05-04,Oconee 3,100, , , , 
2013-05-04,Robinson 2,100, , , , 
2013-05-04,Saint Lucie 1,100, , , , 
2013-05-04,Saint Lucie 2,100, , , , 
2013-05-04,Sequoyah 1,100, , , , 
2013-05-04,Sequoyah 2,100, , , , 
2013-05-04,Summer,100, ,SWITCHYARD WORK IN PROGRESS,*, 
2013-05-04,Surry 1,100, , , , 
2013-05-04,Surry 2,100, , , , 
2013-05-04,Turkey Point 3,100, , , , 
2013-05-04,Turkey Point 4,49, ,HOLDING POWER UNTIL FEED PUMP RESTORED, , 
2013-05-04,Vogtle 1,100, , , , 
2013-05-04,Vogtle 2,100, , , , 
2013-05-04,Watts Bar 1,100, , , , 
2013-05-04,Braidwood 1,100, , , , 
2013-05-04,Braidwood 2,100, , , , 
2013-05-04,Byron 1,100, , , , 
2013-05-04,Byron 2,98, ,INCREASING POWER,*, 
2013-05-04,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-05-04,D.C. Cook 1,0,2013-03-26,REFUELING OUTAGE, , 
2013-05-04,D.C. Cook 2,100, , , , 
2013-05-04,Davis-Besse,100, , , , 
2013-05-04,Dresden 2,100, , , , 
2013-05-04,Dresden 3,100, , , , 
2013-05-04,Duane Arnold,100, , , , 
2013-05-04,Fermi 2,0,2013-04-27,MAINTENANCE OUTAGE, , 
2013-05-04,Kewaunee,100, , , , 
2013-05-04,La Salle 1,100, , , , 
2013-05-04,La Salle 2,100, , , , 
2013-05-04,Monticello,0,2013-03-01,REFUELING OUTAGE, , 
2013-05-04,Palisades,100, , , , 
2013-05-04,Perry 1,0,2013-03-17,REFUELING OUTAGE, , 
2013-05-04,Point Beach 1,100, , , , 
2013-05-04,Point Beach 2,100, , , , 
2013-05-04,Prairie Island 1,39, ,CONDENSER TUBE CLEANING AND TURBINE VALVE TESTING,*, 
2013-05-04,Prairie Island 2,100, , , , 
2013-05-04,Quad Cities 1,100, , , , 
2013-05-04,Quad Cities 2,100, , , , 
2013-05-04,Arkansas Nuclear 1,0,2013-03-24,REFUELING OUTAGE, , 
2013-05-04,Arkansas Nuclear 2,100, , , , 
2013-05-04,Callaway,0,2013-04-08,REFUELING OUTAGE, , 
2013-05-04,Columbia Generating Station,100, , , , 
2013-05-04,Comanche Peak 1,100, , , , 
2013-05-04,Comanche Peak 2,100, , , , 
2013-05-04,Cooper,100, , , , 
2013-05-04,Diablo Canyon 1,100, , , , 
2013-05-04,Diablo Canyon 2,100, , , , 
2013-05-04,Fort Calhoun,0,2011-04-09,DEFUELED, , 
2013-05-04,Grand Gulf 1,100, , , , 
2013-05-04,Palo Verde 1,100, , , , 
2013-05-04,Palo Verde 2,100, , , , 
2013-05-04,Palo Verde 3,100, , , , 
2013-05-04,River Bend 1,100, , , , 
2013-05-04,San Onofre 2,0,2012-01-09,REFUELING OUTAGE, , 
2013-05-04,San Onofre 3,0,2012-01-31,FORCED OUTAGE - S/G REPAIR, , 
2013-05-04,South Texas 1,100, , , , 
2013-05-04,South Texas 2,100, , , , 
2013-05-04,Waterford 3,53, ,INCREASING POWER,*, 
2013-05-04,Wolf Creek 1,100, , ,*, 
2013-05-05,Beaver Valley 1,100, , , , 
2013-05-05,Beaver Valley 2,100, , , , 
2013-05-05,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ALERT,*, 
2013-05-05,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ALERT,*, 
2013-05-05,FitzPatrick,75, ,CONDENSER TUBE LEAK,*, 
2013-05-05,Ginna,100, , , , 
2013-05-05,Hope Creek 1,100, , , , 
2013-05-05,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-05,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-05-05,Limerick 1,100, , , , 
2013-05-05,Limerick 2,100, , , , 
2013-05-05,Millstone 2,100, , , , 
2013-05-05,Millstone 3,0,2013-04-13,REFUELING OUTAGE-CORE RELOAD COMPLETE,*, 
2013-05-05,Nine Mile Point 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-05,Nine Mile Point 2,100, , , , 
2013-05-05,Oyster Creek,100, , , , 
2013-05-05,Peach Bottom 2,100, , , , 
2013-05-05,Peach Bottom 3,100, , , , 
2013-05-05,Pilgrim 1,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-05,Salem 1,0,2013-04-14,REFUELING OUTAGE - CORE RELOAD COMPLETE- HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,Salem 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,Seabrook 1,100, ,ONE CONTINGENCY AWAY FROM BEING LIMITED TO 800MW, , 
2013-05-05,Susquehanna 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,Susquehanna 2,0,2013-04-13,REFUELING OUTAGE, , 
2013-05-05,Three Mile Island 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,Vermont Yankee,100, , , , 
2013-05-05,Browns Ferry 1,100, , , , 
2013-05-05,Browns Ferry 2,16, ,PREPARE TO SYNC GENERATOR,*, 
2013-05-05,Browns Ferry 3,100, , , , 
2013-05-05,Brunswick 1,100, , , , 
2013-05-05,Brunswick 2,0,2013-03-02,PREPARE TO STARTUP,*, 
2013-05-05,Catawba 1,100, , , , 
2013-05-05,Catawba 2,100, , , , 
2013-05-05,Crystal River 3,0,2013-02-03,DEFUELED, , 
2013-05-05,Farley 1,100, , , , 
2013-05-05,Farley 2,0,2013-04-14,REFUELING OUTAGE, , 
2013-05-05,Harris 1,100, , , , 
2013-05-05,Hatch 1,100, ,MONITORING SAFETY RELIEF VALVES, , 
2013-05-05,Hatch 2,100, , , , 
2013-05-05,McGuire 1,100, , , , 
2013-05-05,McGuire 2,100, , , , 
2013-05-05,North Anna 1,100, , , , 
2013-05-05,North Anna 2,0,2013-04-06,REFUELING OUTAGE, , 
2013-05-05,Oconee 1,100, , , , 
2013-05-05,Oconee 2,100, , , , 
2013-05-05,Oconee 3,100, , , , 
2013-05-05,Robinson 2,100, , , , 
2013-05-05,Saint Lucie 1,100, , , , 
2013-05-05,Saint Lucie 2,100, , , , 
2013-05-05,Sequoyah 1,100, , , , 
2013-05-05,Sequoyah 2,100, , , , 
2013-05-05,Summer,100, , ,*, 
2013-05-05,Surry 1,100, , , , 
2013-05-05,Surry 2,100, , , , 
2013-05-05,Turkey Point 3,84, ,MAIN FEEDPUMP REPAIRS,*, 
2013-05-05,Turkey Point 4,66, ,INCREASING POWER,*, 
2013-05-05,Vogtle 1,100, , , , 
2013-05-05,Vogtle 2,100, , , , 
2013-05-05,Watts Bar 1,100, , , , 
2013-05-05,Braidwood 1,100, , , , 
2013-05-05,Braidwood 2,100, , , , 
2013-05-05,Byron 1,100, , , , 
2013-05-05,Byron 2,100, , ,*, 
2013-05-05,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-05-05,D.C. Cook 1,0,2013-03-26,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,D.C. Cook 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2013-05-05,Davis-Besse,100, , , , 
2013-05-05,Dresden 2,100, , , , 
2013-05-05,Dresden 3,100, , , , 
2013-05-05,Duane Arnold,100, , , , 
2013-05-05,Fermi 2,0,2013-04-27,MAINTENANCE OUTAGE, , 
2013-05-05,Kewaunee,100, , , , 
2013-05-05,La Salle 1,100, , , , 
2013-05-05,La Salle 2,100, , , , 
