Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2015-04-02,Oyster Creek,100, , , , 
2015-04-02,Peach Bottom 2,92, ,HOLDING POWER FOR EPU TESTING, , 
2015-04-02,Peach Bottom 3,100, , , , 
2015-04-02,Pilgrim 1,100, , , , 
2015-04-02,Salem 1,100, , ,*, 
2015-04-02,Salem 2,100, , , , 
2015-04-02,Seabrook 1,100, , , , 
2015-04-02,Susquehanna 1,100, , , , 
2015-04-02,Susquehanna 2,100, , , , 
2015-04-02,Three Mile Island 1,100, , , , 
2015-04-02,Browns Ferry 1,100, , , , 
2015-04-02,Browns Ferry 2,0,2015-03-13,REFUELING OUTAGE, , 
2015-04-02,Browns Ferry 3,100, , , , 
2015-04-02,Brunswick 1,100, , , , 
2015-04-02,Brunswick 2,0,2015-02-20,REFUELING OUTAGE, , 
2015-04-02,Catawba 1,100, , , , 
2015-04-02,Catawba 2,13, ,HOLDING POWER FOR MAINTENANCE. TURBINE GENERATOR NOT ONLINE.,*, 
2015-04-02,Farley 1,0,2015-03-29,REFUELING OUTAGE, , 
2015-04-02,Farley 2,100, , , , 
2015-04-02,Harris 1,0,2015-04-01,REFUELING OUTAGE,*, 
2015-04-02,Hatch 1,45, ,INCREASING POWER,*, 
2015-04-02,Hatch 2,100, , , , 
2015-04-02,McGuire 1,100, , , , 
2015-04-02,McGuire 2,100, , , , 
2015-04-02,North Anna 1,0,2015-04-02,MANUAL REACTOR TRIP. SEE EN #50946,*,1
2015-04-02,North Anna 2,100, , ,*, 
2015-04-02,Oconee 1,100, , , , 
2015-04-02,Oconee 2,100, , , , 
2015-04-02,Oconee 3,100, , , , 
2015-04-02,Robinson 2,100, , , , 
2015-04-02,Saint Lucie 1,0,2015-03-22,REFUELING OUTAGE, , 
2015-04-02,Saint Lucie 2,100, , , , 
2015-04-02,Sequoyah 1,75, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-02,Sequoyah 2,100, , , , 
2015-04-02,Summer,100, , , , 
2015-04-02,Surry 1,99, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-02,Surry 2,100, , , , 
2015-04-02,Turkey Point 3,100, , , , 
2015-04-02,Turkey Point 4,100, , , , 
2015-04-02,Vogtle 1,100, , , , 
2015-04-02,Vogtle 2,100, , , , 
2015-04-02,Watts Bar 1,100, , , , 
2015-04-02,Braidwood 1,0,2015-03-29,REFUELING OUTAGE,*, 
2015-04-02,Braidwood 2,100, , , , 
2015-04-02,Byron 1,100, , , , 
2015-04-02,Byron 2,100, , , , 
2015-04-02,Clinton,98, ,100% ELECTRICAL CAPABILITY,*, 
2015-04-02,D.C. Cook 1,100, , , , 
2015-04-02,D.C. Cook 2,0,2015-03-25,REFUELING OUTAGE, , 
2015-04-02,Davis-Besse,100, , , , 
2015-04-02,Dresden 2,100, , , , 
2015-04-02,Dresden 3,100, , , , 
2015-04-02,Duane Arnold,100, , , , 
2015-04-02,Fermi 2,0,2015-03-19,REACTOR SCRAM SEE EN #50903, , 
2015-04-02,La Salle 1,100, , , , 
2015-04-02,La Salle 2,100, , , , 
2015-04-02,Monticello,95, ,EPU TESTING IN PROGRESS, , 
2015-04-02,Palisades,100, , , , 
2015-04-02,Perry 1,0,2015-03-08,REFUELING OUTAGE, , 
2015-04-02,Point Beach 1,100, , , , 
2015-04-02,Point Beach 2,100, , , , 
2015-04-02,Prairie Island 1,100, , , , 
2015-04-02,Prairie Island 2,100, , , , 
2015-04-02,Quad Cities 1,100, , , , 
2015-04-02,Quad Cities 2,100, , , , 
2015-04-02,Arkansas Nuclear 1,100, , , , 
2015-04-02,Arkansas Nuclear 2,100, , , , 
2015-04-02,Callaway,100, , , , 
2015-04-02,Columbia Generating Station,100, , , , 
2015-04-02,Comanche Peak 1,100, , , , 
2015-04-02,Comanche Peak 2,100, , , , 
2015-04-02,Cooper,100, , , , 
2015-04-02,Diablo Canyon 1,100, , , , 
2015-04-02,Diablo Canyon 2,100, , , , 
2015-04-02,Fort Calhoun,100, , , , 
2015-04-02,Grand Gulf 1,100, , , , 
2015-04-02,Palo Verde 1,100, , , , 
2015-04-02,Palo Verde 2,100, , , , 
2015-04-02,Palo Verde 3,100, , , , 
2015-04-02,River Bend 1,70, ,ROD LINE ADJUSTMENT,*, 
2015-04-02,South Texas 1,100, , , , 
2015-04-02,South Texas 2,0,2015-03-28,REFUELING OUTAGE, , 
2015-04-02,Waterford 3,100, , , , 
2015-04-02,Wolf Creek 1,0,2015-02-28,REFUELING OUTAGE, , 
2015-04-03,Beaver Valley 1,100, , , , 
2015-04-03,Beaver Valley 2,100, , , , 
2015-04-03,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,FitzPatrick,100, , , , 
2015-04-03,Ginna,100, , , , 
2015-04-03,Hope Creek 1,100, ,COASTDOWN TO REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Indian Point 2,100, , , , 
2015-04-03,Indian Point 3,100, , , , 
2015-04-03,Limerick 1,100, , , , 
2015-04-03,Limerick 2,82, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-03,Millstone 2,70, ,ONE OFFSITE LINE OOS TO WORK ON OFFSITE TRANSFORMER,*, 
2015-04-03,Millstone 3,83, ,ONE OFFSITE LINE OOS TO WORK ON OFFSITE TRANSFORMER,*, 
2015-04-03,Nine Mile Point 1,0,2015-03-15,REFUELING OUTAGE, , 
2015-04-03,Nine Mile Point 2,100, , , , 
2015-04-03,Oyster Creek,100, , , , 
2015-04-03,Peach Bottom 2,92, ,HOLDING POWER FOR EPU TESTING, , 
2015-04-03,Peach Bottom 3,100, , , , 
2015-04-03,Pilgrim 1,100, , , , 
2015-04-03,Salem 1,100, , , , 
2015-04-03,Salem 2,100, , , , 
2015-04-03,Seabrook 1,100, , , , 
2015-04-03,Susquehanna 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Three Mile Island 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Browns Ferry 1,100, , , , 
2015-04-03,Browns Ferry 2,0,2015-03-13,REFUELING OUTAGE,*, 
2015-04-03,Browns Ferry 3,100, , , , 
2015-04-03,Brunswick 1,100, , , , 
2015-04-03,Brunswick 2,0,2015-02-20,REFUELING OUTAGE, , 
2015-04-03,Catawba 1,100, , , , 
2015-04-03,Catawba 2,13, ,HOLDING POWER FOR MAINTENANCE. TURBINE GENERATOR NOT ONLINE., , 
2015-04-03,Farley 1,0,2015-03-29,REFUELING OUTAGE,*, 
2015-04-03,Farley 2,100, , , , 
2015-04-03,Harris 1,0,2015-04-01,REFUELING OUTAGE,*, 
2015-04-03,Hatch 1,93, ,HOLDING POWER FOR ROD PATTERN ADJUSTMENT,*, 
2015-04-03,Hatch 2,100, , , , 
2015-04-03,McGuire 1,100, , , , 
2015-04-03,McGuire 2,100, , , , 
2015-04-03,North Anna 1,0,2015-04-02,MANUAL REACTOR TRIP. SEE EN #50946, , 
2015-04-03,North Anna 2,100, , , , 
2015-04-03,Oconee 1,100, , , , 
2015-04-03,Oconee 2,100, , , , 
2015-04-03,Oconee 3,100, , , , 
2015-04-03,Robinson 2,100, , , , 
2015-04-03,Saint Lucie 1,0,2015-03-22,REFUELING OUTAGE, , 
2015-04-03,Saint Lucie 2,100, , , , 
2015-04-03,Sequoyah 1,75, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-03,Sequoyah 2,100, , , , 
2015-04-03,Summer,100, , , , 
2015-04-03,Surry 1,97, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-03,Surry 2,100, , , , 
2015-04-03,Turkey Point 3,100, , , , 
2015-04-03,Turkey Point 4,100, , , , 
2015-04-03,Vogtle 1,100, , , , 
2015-04-03,Vogtle 2,100, , , , 
2015-04-03,Watts Bar 1,100, , , , 
2015-04-03,Braidwood 1,0,2015-03-29,REFUELING OUTAGE, , 
2015-04-03,Braidwood 2,100, , , , 
2015-04-03,Byron 1,100, , , , 
2015-04-03,Byron 2,100, , , , 
2015-04-03,Clinton,98, ,100% ELECTRICAL CAPABILITY COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-03,D.C. Cook 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,D.C. Cook 2,0,2015-03-25,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Davis-Besse,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Dresden 2,100, , , , 
2015-04-03,Dresden 3,100, , , , 
2015-04-03,Duane Arnold,100, , , , 
2015-04-03,Fermi 2,0,2015-03-19,FORCED OUTAGE,*, 
2015-04-03,La Salle 1,100, , , , 
2015-04-03,La Salle 2,100, , , , 
2015-04-03,Monticello,95, ,EPU TESTING IN PROGRESS, , 
2015-04-03,Palisades,100, , , , 
2015-04-03,Perry 1,0,2015-03-08,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-03,Point Beach 1,100, , , , 
2015-04-03,Point Beach 2,100, , , , 
2015-04-03,Prairie Island 1,100, , , , 
2015-04-03,Prairie Island 2,100, , , , 
2015-04-03,Quad Cities 1,0,2015-04-02,MANUAL RX SCRAM. SEE EN #50949,*,1
2015-04-03,Quad Cities 2,100, , , , 
2015-04-03,Arkansas Nuclear 1,100, , , , 
2015-04-03,Arkansas Nuclear 2,100, , , , 
2015-04-03,Callaway,100, , , , 
2015-04-03,Columbia Generating Station,100, , , , 
2015-04-03,Comanche Peak 1,100, , , , 
2015-04-03,Comanche Peak 2,100, , , , 
2015-04-03,Cooper,100, , , , 
2015-04-03,Diablo Canyon 1,100, , , , 
2015-04-03,Diablo Canyon 2,100, , , , 
2015-04-03,Fort Calhoun,100, , , , 
2015-04-03,Grand Gulf 1,100, , , , 
2015-04-03,Palo Verde 1,100, , , , 
2015-04-03,Palo Verde 2,100, , , , 
2015-04-03,Palo Verde 3,100, , , , 
2015-04-03,River Bend 1,100, , ,*, 
2015-04-03,South Texas 1,100, , , , 
2015-04-03,South Texas 2,0,2015-03-28,REFUELING OUTAGE, , 
2015-04-03,Waterford 3,100, , , , 
2015-04-03,Wolf Creek 1,0,2015-02-28,REFUELING OUTAGE, , 
2015-04-04,Beaver Valley 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-04,Beaver Valley 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-04,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-04,Calvert Cliffs 2,99, ,HIGH SYSTEM VOLTAGE ACTION REDUCED POWER DUE TO MSR STEAM VALVE FAILED CLOSED,*, 
2015-04-04,FitzPatrick,100, , , , 
2015-04-04,Ginna,100, , , , 
2015-04-04,Hope Creek 1,100, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-04,Indian Point 2,100, , , , 
2015-04-04,Indian Point 3,100, , , , 
2015-04-04,Limerick 1,100, , , , 
2015-04-04,Limerick 2,82, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-04,Millstone 2,70, ,ONE OFFSITE LINE OOS TO WORK ON OFFSITE TRANSFORMER, , 
2015-04-04,Millstone 3,83, ,ONE OFFSITE LINE OOS TO WORK ON OFFSITE TRANSFORMER, , 
2015-04-04,Nine Mile Point 1,0,2015-03-15,REFUELING OUTAGE IN HOT SHUTDOWN TO PERFORM HYDRO ACTIVITIES,*, 
2015-04-04,Nine Mile Point 2,100, , , , 
2015-04-04,Oyster Creek,100, , , , 
2015-04-04,Peach Bottom 2,92, ,HOLDING POWER FOR EPU TESTING, , 
2015-04-04,Peach Bottom 3,100, , , , 
2015-04-04,Pilgrim 1,100, , , , 
2015-04-04,Salem 1,100, , , , 
2015-04-04,Salem 2,100, , , , 
2015-04-04,Seabrook 1,100, , , , 
2015-04-04,Susquehanna 1,76, ,INCREASING POWER AFTER ROD SEQUENCE EXCHANGE,*, 
2015-04-04,Susquehanna 2,100, , ,*, 
2015-04-04,Three Mile Island 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-04,Browns Ferry 1,100, , , , 
2015-04-04,Browns Ferry 2,0,2015-03-13,REFUELING OUTAGE, , 
2015-04-04,Browns Ferry 3,100, , , , 
2015-04-04,Brunswick 1,100, , , , 
2015-04-04,Brunswick 2,0,2015-02-20,REFUELING OUTAGE,*, 
2015-04-04,Catawba 1,100, , , , 
2015-04-04,Catawba 2,13, ,HOLDING POWER FOR MAINTENANCE. TURBINE GENERATOR NOT ONLINE., , 
2015-04-04,Farley 1,0,2015-03-29,REFUELING OUTAGE, , 
2015-04-04,Farley 2,100, , , , 
2015-04-04,Harris 1,0,2015-04-01,REFUELING OUTAGE, , 
2015-04-04,Hatch 1,100, , ,*, 
2015-04-04,Hatch 2,100, , , , 
2015-04-04,McGuire 1,100, , , , 
2015-04-04,McGuire 2,100, , , , 
2015-04-04,North Anna 1,0,2015-04-02,MANUAL REACTOR TRIP. SEE EN #50946, , 
2015-04-04,North Anna 2,100, , , , 
2015-04-04,Oconee 1,100, , , , 
2015-04-04,Oconee 2,100, , , , 
2015-04-04,Oconee 3,100, , , , 
2015-04-04,Robinson 2,100, , , , 
2015-04-04,Saint Lucie 1,0,2015-03-22,REFUELING OUTAGE, , 
2015-04-04,Saint Lucie 2,100, , , , 
2015-04-04,Sequoyah 1,75, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-04,Sequoyah 2,100, , , , 
2015-04-04,Summer,100, , , , 
2015-04-04,Surry 1,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-04,Surry 2,100, , , , 
2015-04-04,Turkey Point 3,100, , , , 
2015-04-04,Turkey Point 4,100, , , , 
2015-04-04,Vogtle 1,100, , , , 
2015-04-04,Vogtle 2,100, , , , 
2015-04-04,Watts Bar 1,100, , , , 
2015-04-04,Braidwood 1,0,2015-03-29,REFUELING OUTAGE, , 
2015-04-04,Braidwood 2,100, , , , 
2015-04-04,Byron 1,100, , , , 
2015-04-04,Byron 2,100, , , , 
2015-04-04,Clinton,98, ,100% ELECTRICAL CAPABILITY COASTDOWN TO REFUELING OUTAGE, , 
2015-04-04,D.C. Cook 1,100, , ,*, 
2015-04-04,D.C. Cook 2,0,2015-03-25,REFUELING OUTAGE,*, 
2015-04-04,Davis-Besse,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-04,Dresden 2,100, , , , 
2015-04-04,Dresden 3,100, , , , 
2015-04-04,Duane Arnold,100, , , , 
2015-04-04,Fermi 2,8, ,RAISING POWER,*, 
2015-04-04,La Salle 1,100, , , , 
2015-04-04,La Salle 2,100, , , , 
2015-04-04,Monticello,95, ,EPU TESTING IN PROGRESS, , 
2015-04-04,Palisades,100, , , , 
2015-04-04,Perry 1,0,2015-03-08,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-04,Point Beach 1,100, , , , 
2015-04-04,Point Beach 2,100, , , , 
2015-04-04,Prairie Island 1,100, , , , 
2015-04-04,Prairie Island 2,0,2015-04-03,MANUAL RX TRIP - SEE EN #50950,*,1
2015-04-04,Quad Cities 1,0,2015-04-02,MANUAL RX SCRAM. SEE EN #50949,*, 
2015-04-04,Quad Cities 2,100, , , , 
2015-04-04,Arkansas Nuclear 1,100, , , , 
2015-04-04,Arkansas Nuclear 2,100, , , , 
2015-04-04,Callaway,100, , , , 
2015-04-04,Columbia Generating Station,100, , , , 
2015-04-04,Comanche Peak 1,100, , , , 
2015-04-04,Comanche Peak 2,100, , , , 
2015-04-04,Cooper,100, , , , 
2015-04-04,Diablo Canyon 1,100, , , , 
2015-04-04,Diablo Canyon 2,100, , , , 
2015-04-04,Fort Calhoun,100, , , , 
2015-04-04,Grand Gulf 1,100, , , , 
2015-04-04,Palo Verde 1,100, , , , 
2015-04-04,Palo Verde 2,100, , , , 
2015-04-04,Palo Verde 3,0,2015-04-03,REFUELING OUTAGE,*, 
2015-04-04,River Bend 1,92, ,ROD PATTERN ADJUSTMENT,*, 
2015-04-04,South Texas 1,100, , , , 
2015-04-04,South Texas 2,0,2015-03-28,REFUELING OUTAGE,*, 
2015-04-04,Waterford 3,100, , , , 
2015-04-04,Wolf Creek 1,0,2015-02-28,REFUELING OUTAGE, , 
2015-04-05,Beaver Valley 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-05,Beaver Valley 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-05,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-05,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-05,FitzPatrick,100, , , , 
2015-04-05,Ginna,100, , , , 
2015-04-05,Hope Creek 1,100, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-05,Indian Point 2,100, , , , 
2015-04-05,Indian Point 3,100, , , , 
2015-04-05,Limerick 1,100, , , , 
2015-04-05,Limerick 2,81, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-04-05,Millstone 2,100, , ,*, 
2015-04-05,Millstone 3,100, , ,*, 
2015-04-05,Nine Mile Point 1,0,2015-03-15,REFUELING OUTAGE,*, 
2015-04-05,Nine Mile Point 2,100, , , , 
2015-04-05,Oyster Creek,100, , , , 
2015-04-05,Peach Bottom 2,92, ,HOLDING POWER FOR EPU TESTING, , 
2015-04-05,Peach Bottom 3,100, , , , 
2015-04-05,Pilgrim 1,100, , , , 
2015-04-05,Salem 1,100, , , , 
2015-04-05,Salem 2,100, , , , 
2015-04-05,Seabrook 1,100, , , , 
2015-04-05,Susquehanna 1,97, ,INCREASING POWER HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-05,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2015-04-05,Three Mile Island 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-05,Browns Ferry 1,100, , , , 
2015-04-05,Browns Ferry 2,0,2015-03-13,REFUELING OUTAGE, , 
2015-04-05,Browns Ferry 3,100, , , , 
2015-04-05,Brunswick 1,100, , , , 
2015-04-05,Brunswick 2,7, ,START UP IN PROGRESS,*, 
2015-04-05,Catawba 1,100, , , , 
2015-04-05,Catawba 2,13, ,HOLDING POWER TURBINE LUBE OIL SYSTEM ISSUES TURBINE GENERATOR NOT ONLINE.,*, 
2015-04-05,Farley 1,0,2015-03-29,REFUELING OUTAGE, , 
2015-04-05,Farley 2,100, , , , 
2015-04-05,Harris 1,0,2015-04-01,REFUELING OUTAGE,*, 
2015-04-05,Hatch 1,100, , , , 
2015-04-05,Hatch 2,100, , , , 
2015-04-05,McGuire 1,100, , , , 
2015-04-05,McGuire 2,100, , , , 
2015-04-05,North Anna 1,74, ,INCREASING POWER,*, 
2015-04-05,North Anna 2,100, , , , 
2015-04-05,Oconee 1,100, , , , 
2015-04-05,Oconee 2,100, , , , 
2015-04-05,Oconee 3,100, , , , 
2015-04-05,Robinson 2,100, , , , 
2015-04-05,Saint Lucie 1,0,2015-03-22,REFUELING OUTAGE, , 
2015-04-05,Saint Lucie 2,100, , , , 
2015-04-05,Sequoyah 1,75, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-05,Sequoyah 2,100, , , , 
2015-04-05,Summer,100, , , , 
2015-04-05,Surry 1,96, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-04-05,Surry 2,100, , , , 
2015-04-05,Turkey Point 3,100, , , , 
2015-04-05,Turkey Point 4,100, , , , 
2015-04-05,Vogtle 1,100, , , , 
2015-04-05,Vogtle 2,100, , , , 
2015-04-05,Watts Bar 1,100, , , , 
2015-04-05,Braidwood 1,0,2015-03-29,REFUELING OUTAGE,*, 
2015-04-05,Braidwood 2,100, , , , 
2015-04-05,Byron 1,100, , , , 
2015-04-05,Byron 2,100, , , , 
2015-04-05,Clinton,98, ,100% ELECTRICAL CAPABILITY COASTDOWN TO REFUELING OUTAGE, , 
2015-04-05,D.C. Cook 1,100, , , , 
2015-04-05,D.C. Cook 2,0,2015-03-25,REFUELING OUTAGE, , 
2015-04-05,Davis-Besse,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-04-05,Dresden 2,100, , , , 
2015-04-05,Dresden 3,100, , , , 
2015-04-05,Duane Arnold,100, , , , 
2015-04-05,Fermi 2,90, ,HOLDING POWER TO PLACE ANOTHER CONDENSATE POLISHER IN SERVICE,*, 
2015-04-05,La Salle 1,100, , , , 
2015-04-05,La Salle 2,100, , , , 
2015-04-05,Monticello,95, ,EPU TESTING IN PROGRESS, , 
2015-04-05,Palisades,100, , , , 
2015-04-05,Perry 1,0,2015-03-08,REFUELING OUTAGE,*, 
2015-04-05,Point Beach 1,100, , , , 
2015-04-05,Point Beach 2,100, , , , 
2015-04-05,Prairie Island 1,100, , , , 
2015-04-05,Prairie Island 2,28, ,CHEMISTRY HOLD,*, 
2015-04-05,Quad Cities 1,0,2015-04-02,MANUAL RX SCRAM. SEE EN #50949, , 
2015-04-05,Quad Cities 2,100, , , , 
2015-04-05,Arkansas Nuclear 1,100, , , , 
2015-04-05,Arkansas Nuclear 2,100, , , , 
