Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2007-07-01,Beaver Valley 1,100, , , , 
2007-07-01,Beaver Valley 2,100, , , , 
2007-07-01,Calvert Cliffs 1,100, , , , 
2007-07-01,Calvert Cliffs 2,100, , , , 
2007-07-01,FitzPatrick,100, , , , 
2007-07-01,Ginna,100, , , , 
2007-07-01,Hope Creek 1,100, , , , 
2007-07-01,Indian Point 2,100, , , , 
2007-07-01,Indian Point 3,100, , , , 
2007-07-01,Limerick 1,100, , , , 
2007-07-01,Limerick 2,100, , , , 
2007-07-01,Millstone 2,100, , , , 
2007-07-01,Millstone 3,100, , , , 
2007-07-01,Nine Mile Point 1,100, , , , 
2007-07-01,Nine Mile Point 2,100, , , , 
2007-07-01,Oyster Creek,100, , , , 
2007-07-01,Peach Bottom 2,100, , , , 
2007-07-01,Peach Bottom 3,100, , , , 
2007-07-01,Pilgrim 1,100, , , , 
2007-07-01,Salem 1,100, , , , 
2007-07-01,Salem 2,100, , , , 
2007-07-01,Seabrook 1,100, , , , 
2007-07-01,Susquehanna 1,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2007-07-01,Susquehanna 2,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2007-07-01,Three Mile Island 1,100, , , , 
2007-07-01,Vermont Yankee,100, , , , 
2007-07-01,Browns Ferry 1,100, , , , 
2007-07-01,Browns Ferry 2,100, , , , 
2007-07-01,Browns Ferry 3,90, ,INCREASING POWER FOLLOWING ROD SEQUENCE EXCHANGE,*, 
2007-07-01,Brunswick 1,100, , , , 
2007-07-01,Brunswick 2,100, , ,*, 
2007-07-01,Catawba 1,100, , , , 
2007-07-01,Catawba 2,100, , , , 
2007-07-01,Crystal River 3,100, , , , 
2007-07-01,Farley 1,100, , , , 
2007-07-01,Farley 2,100, , , , 
2007-07-01,Harris 1,100, , , , 
2007-07-01,Hatch 1,100, , , , 
2007-07-01,Hatch 2,100, , , , 
2007-07-01,McGuire 1,100, , , , 
2007-07-01,McGuire 2,100, , , , 
2007-07-01,North Anna 1,100, , , , 
2007-07-01,North Anna 2,0,2007-06-29,SAFETY INJECTION AND REACTOR TRIP SEE EN # 43462,*, 
2007-07-01,Oconee 1,100, , , , 
2007-07-01,Oconee 2,100, , , , 
2007-07-01,Oconee 3,100, , , , 
2007-07-01,Robinson 2,73, ,HEATER DRAIN PUMP TRIP,*, 
2007-07-01,Saint Lucie 1,100, , , , 
2007-07-01,Saint Lucie 2,100, , , , 
2007-07-01,Sequoyah 1,100, , , , 
2007-07-01,Sequoyah 2,100, , , , 
2007-07-01,Summer,100, , , , 
2007-07-01,Surry 1,100, , , , 
2007-07-01,Surry 2,100, , , , 
2007-07-01,Turkey Point 3,100, , , , 
2007-07-01,Turkey Point 4,100, , , , 
2007-07-01,Vogtle 1,97, ,100% ELECTRICAL CAPABILITY., , 
2007-07-01,Vogtle 2,99, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,Watts Bar 1,100, , , , 
2007-07-01,Braidwood 1,98, ,INCREASING POWER,*, 
2007-07-01,Braidwood 2,100, , , , 
2007-07-01,Byron 1,100, , ,*, 
2007-07-01,Byron 2,100, , , , 
2007-07-01,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,D.C. Cook 1,100, , , , 
2007-07-01,D.C. Cook 2,100, , , , 
2007-07-01,Davis-Besse,100, , , , 
2007-07-01,Dresden 2,98, ,100% ELECTRICAL CAPABILITY,*, 
2007-07-01,Dresden 3,99, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,Duane Arnold,98, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,Fermi 2,100, , , , 
2007-07-01,Kewaunee,100, , , , 
2007-07-01,La Salle 1,100, , , , 
2007-07-01,La Salle 2,100, , , , 
2007-07-01,Monticello,100, , , , 
2007-07-01,Palisades,100, , , , 
2007-07-01,Perry 1,0,2007-06-29,PLANNED S/D FOR 'A' RECIRC PUMP REPAIRS,*, 
2007-07-01,Point Beach 1,100, , , , 
2007-07-01,Point Beach 2,100, , , , 
2007-07-01,Prairie Island 1,100, , , , 
2007-07-01,Prairie Island 2,100, , , , 
2007-07-01,Quad Cities 1,98, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,Quad Cities 2,97, ,100% ELECTRICAL CAPABILITY, , 
2007-07-01,Arkansas Nuclear 1,100, , , , 
2007-07-01,Arkansas Nuclear 2,100, , , , 
2007-07-01,Callaway,98, ,INCREASING POWER,*, 
2007-07-01,Columbia Generating Station,15, ,INCREASING POWER,*, 
2007-07-01,Comanche Peak 1,100, , , , 
2007-07-01,Comanche Peak 2,100, , , , 
2007-07-01,Cooper,100, , , , 
2007-07-01,Diablo Canyon 1,100, , , , 
2007-07-01,Diablo Canyon 2,100, , , , 
2007-07-01,Fort Calhoun,100, , , , 
2007-07-01,Grand Gulf 1,100, , , , 
2007-07-01,Palo Verde 1,0,2007-05-18,REFUELING, , 
2007-07-01,Palo Verde 2,100, , , , 
2007-07-01,Palo Verde 3,100, , , , 
2007-07-01,River Bend 1,100, , , , 
2007-07-01,San Onofre 2,95, ,INCREASING POWER,*, 
2007-07-01,San Onofre 3,100, , , , 
2007-07-01,South Texas 1,100, , , , 
2007-07-01,South Texas 2,100, , , , 
2007-07-01,Waterford 3,100, , , , 
2007-07-01,Wolf Creek 1,100, , , , 
2007-07-02,Beaver Valley 1,100, , , , 
2007-07-02,Beaver Valley 2,100, , , , 
2007-07-02,Calvert Cliffs 1,100, , , , 
2007-07-02,Calvert Cliffs 2,100, , , , 
2007-07-02,FitzPatrick,100, , , , 
2007-07-02,Ginna,35, ,STEAM LEAK ON 2A MSR LEVEL CONTROL SYSTEM,*, 
2007-07-02,Hope Creek 1,100, , , , 
2007-07-02,Indian Point 2,100, , , , 
2007-07-02,Indian Point 3,100, , , , 
2007-07-02,Limerick 1,100, , , , 
2007-07-02,Limerick 2,100, , , , 
2007-07-02,Millstone 2,100, , , , 
2007-07-02,Millstone 3,100, , , , 
2007-07-02,Nine Mile Point 1,100, , , , 
2007-07-02,Nine Mile Point 2,100, , , , 
2007-07-02,Oyster Creek,100, , , , 
2007-07-02,Peach Bottom 2,100, , , , 
2007-07-02,Peach Bottom 3,100, , , , 
2007-07-02,Pilgrim 1,100, , , , 
2007-07-02,Salem 1,100, , , , 
2007-07-02,Salem 2,100, , , , 
2007-07-02,Seabrook 1,100, , , , 
2007-07-02,Susquehanna 1,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2007-07-02,Susquehanna 2,100, ,VOLTAGE REGULATOR IN MANUAL, , 
2007-07-02,Three Mile Island 1,100, , , , 
