Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
1999-03-02,CALVERT CLIFFS 2,99, , ,*, 
1999-03-02,FITZPATRICK 1,98, , ,*, 
1999-03-02,GINNA 1,0,1999-03-01,REFUELING OUTAGE,*, 
1999-03-02,HOPE CREEK 1,0,1999-02-12,REFUELING OUTAGE - DEFUELED, , 
1999-03-02,INDIAN POINT 2,99, , , , 
1999-03-02,INDIAN POINT 3,100, , , , 
1999-03-02,LIMERICK 1,52, ,INCREASING POWER,*, 
1999-03-02,LIMERICK 2,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-02,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-03-02,MILLSTONE 3,100, , , , 
1999-03-02,NINE MILE POINT 1,100, , , , 
1999-03-02,NINE MILE POINT 2,100, , , , 
1999-03-02,OYSTER CREEK 1,100, , , , 
1999-03-02,PEACH BOTTOM 2,100, , , , 
1999-03-02,PEACH BOTTOM 3,100, , , , 
1999-03-02,PILGRIM 1,100, , , , 
1999-03-02,SALEM 1,0,1999-02-28,MAINTENANCE OUTAGE,*, 
1999-03-02,SALEM 2,100, , , , 
1999-03-02,SEABROOK 1,100, , , , 
1999-03-02,SUSQUEHANNA 1,100, , , , 
1999-03-02,SUSQUEHANNA 2,100, , , , 
1999-03-02,THREE MILE ISLAND 1,100, , , , 
1999-03-02,VERMONT YANKEE 1,100, , , , 
1999-03-02,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-03-02,BROWNS FERRY 2,98, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-02,BROWNS FERRY 3,100, , , , 
1999-03-02,BRUNSWICK 1,100, , , , 
1999-03-02,BRUNSWICK 2,100, , , , 
1999-03-02,CATAWBA 1,100, , , , 
1999-03-02,CATAWBA 2,100, , , , 
1999-03-02,CRYSTAL RIVER 3,100, , , , 
1999-03-02,FARLEY 1,100, , , , 
1999-03-02,FARLEY 2,100, , , , 
1999-03-02,HARRIS 1,100, , , , 
1999-03-02,HATCH 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-03-02,HATCH 2,100, , ,*, 
1999-03-02,MCGUIRE 1,100, , , , 
1999-03-02,MCGUIRE 2,85, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-02,NORTH ANNA 1,100, , , , 
1999-03-02,NORTH ANNA 2,100, , , , 
1999-03-02,OCONEE 1,100, , , , 
1999-03-02,OCONEE 2,0,1999-02-28,MAINTENANCE OUTAGE,*, 
1999-03-02,OCONEE 3,100, , , , 
1999-03-02,ROBINSON 2,100, , , , 
1999-03-02,SAINT LUCIE 1,98, , , , 
1999-03-02,SAINT LUCIE 2,100, , , , 
1999-03-02,SEQUOYAH 1,100, , , , 
1999-03-02,SEQUOYAH 2,92, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-02,SUMMER 1,100, , , , 
1999-03-02,SURRY 1,100, , , , 
1999-03-02,SURRY 2,91, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-02,TURKEY POINT 3,100, , , , 
1999-03-02,TURKEY POINT 4,100, , , , 
1999-03-02,VOGTLE 1,0,1999-02-27,REFUELING OUTAGE,*, 
1999-03-02,VOGTLE 2,0,1999-03-02,MAINTENANCE OUTAGE - MANUAL REACTOR TRIP FROM 100% POWER DUE TO CLOSURE OF L,*,1
1999-03-02,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-03-02,BRAIDWOOD 1,100, , , , 
1999-03-02,BRAIDWOOD 2,100, , , , 
1999-03-02,BYRON 1,100, , , , 
1999-03-02,BYRON 2,100, , , , 
1999-03-02,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-03-02,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-03-02,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-03-02,DAVIS BESSE 1,100, , , , 
1999-03-02,DRESDEN 2,100, , , , 
1999-03-02,DRESDEN 3,96, , ,*, 
1999-03-02,DUANE ARNOLD 1,100, , , , 
1999-03-02,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-03-02,KEWAUNEE 1,97, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-03-02,LASALLE 1,100, , , , 
1999-03-02,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-03-02,MONTICELLO 1,100, , , , 
1999-03-02,PALISADES 1,100, , , , 
1999-03-02,PERRY 1,96, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-02,POINT BEACH 1,100, , , , 
1999-03-02,POINT BEACH 2,2, ,STARTUP TESTING,*, 
1999-03-02,PRAIRIE ISLAND 1,100, , , , 
1999-03-02,PRAIRIE ISLAND 2,100, , , , 
1999-03-02,QUAD CITIES 1,100, , , , 
1999-03-02,QUAD CITIES 2,90, ,INCREASING POWER,*, 
1999-03-02,ARKANSAS NUCLEAR 1,100, , , , 
1999-03-02,ARKANSAS NUCLEAR 2,93, ,INCREASING POWER,*, 
1999-03-02,CALLAWAY 1,100, , , , 
1999-03-02,COMANCHE PEAK 1,100, , , , 
1999-03-02,COMANCHE PEAK 2,100, , , , 
1999-03-02,COOPER 1,100, , , , 
1999-03-02,DIABLO CANYON 1,0,1999-02-07,REFUELING OUTAGE, , 
1999-03-02,DIABLO CANYON 2,97, , ,*, 
1999-03-02,FT CALHOUN 1,100, , , , 
1999-03-02,GRAND GULF 1,4, ,INCREASING POWER,*, 
1999-03-02,PALO VERDE 1,100, , , , 
1999-03-02,PALO VERDE 2,100, , , , 
1999-03-02,PALO VERDE 3,100, , , , 
1999-03-02,RIVER BEND 1,83, ,POWER SUPPRESSED DUE TO FUEL LEAKERS, , 
1999-03-02,SAN ONOFRE 2,100, , , , 
1999-03-02,SAN ONOFRE 3,100, , , , 
1999-03-02,SOUTH TEXAS 1,100, , , , 
1999-03-02,SOUTH TEXAS 2,100, , , , 
1999-03-02,WASHINGTON NUCLEAR 2,85, ,LOAD FOLLOWING, , 
1999-03-02,WATERFORD 3,0,1999-02-19,REFUELING OUTAGE, , 
1999-03-02,WOLF CREEK 1,100, , , , 
1999-03-03,BEAVER VALLEY 1,98, , , , 
1999-03-03,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-03-03,CALVERT CLIFFS 1,100, , , , 
1999-03-03,CALVERT CLIFFS 2,99, , , , 
1999-03-03,FITZPATRICK 1,100, , ,*, 
1999-03-03,GINNA 1,0,1999-03-01,REFUELING OUTAGE,*, 
1999-03-03,HOPE CREEK 1,0,1999-02-12,REFUELING OUTAGE - DEFUELED, , 
1999-03-03,INDIAN POINT 2,99, , , , 
1999-03-03,INDIAN POINT 3,100, , , , 
1999-03-03,LIMERICK 1,91, ,INCREASING POWER,*, 
1999-03-03,LIMERICK 2,96, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-03,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-03-03,MILLSTONE 3,100, , , , 
1999-03-03,NINE MILE POINT 1,100, , , , 
1999-03-03,NINE MILE POINT 2,100, , , , 
1999-03-03,OYSTER CREEK 1,100, , , , 
1999-03-03,PEACH BOTTOM 2,100, , , , 
1999-03-03,PEACH BOTTOM 3,100, , , , 
1999-03-03,PILGRIM 1,100, , , , 
1999-03-03,SALEM 1,0,1999-02-28,MAINTENANCE OUTAGE, , 
1999-03-03,SALEM 2,100, , , , 
1999-03-03,SEABROOK 1,100, , , , 
1999-03-03,SUSQUEHANNA 1,100, , , , 
1999-03-03,SUSQUEHANNA 2,100, , , , 
1999-03-03,THREE MILE ISLAND 1,100, , , , 
1999-03-03,VERMONT YANKEE 1,100, , , , 
1999-03-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-03-03,BROWNS FERRY 2,98, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-03,BROWNS FERRY 3,100, , , , 
1999-03-03,BRUNSWICK 1,100, , , , 
1999-03-03,BRUNSWICK 2,100, , , , 
1999-03-03,CATAWBA 1,100, , , , 
1999-03-03,CATAWBA 2,100, , , , 
1999-03-03,CRYSTAL RIVER 3,100, , , , 
1999-03-03,FARLEY 1,100, , , , 
1999-03-03,FARLEY 2,100, , , , 
1999-03-03,HARRIS 1,100, , , , 
1999-03-03,HATCH 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-03-03,HATCH 2,100, , , , 
1999-03-03,MCGUIRE 1,100, , , , 
1999-03-03,MCGUIRE 2,83, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-03,NORTH ANNA 1,100, , , , 
1999-03-03,NORTH ANNA 2,100, , , , 
1999-03-03,OCONEE 1,100, , , , 
1999-03-03,OCONEE 2,80, ,INCREASING POWER,*, 
1999-03-03,OCONEE 3,100, , , , 
1999-03-03,ROBINSON 2,100, , , , 
1999-03-03,SAINT LUCIE 1,100, , ,*, 
1999-03-03,SAINT LUCIE 2,100, , , , 
1999-03-03,SEQUOYAH 1,100, , , , 
1999-03-03,SEQUOYAH 2,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-03,SUMMER 1,100, , , , 
1999-03-03,SURRY 1,100, , , , 
1999-03-03,SURRY 2,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-03,TURKEY POINT 3,100, , , , 
1999-03-03,TURKEY POINT 4,100, , , , 
1999-03-03,VOGTLE 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-03-03,VOGTLE 2,4, ,INCREASING POWER,*, 
1999-03-03,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-03-03,BRAIDWOOD 1,100, , , , 
1999-03-03,BRAIDWOOD 2,100, , , , 
1999-03-03,BYRON 1,100, , , , 
1999-03-03,BYRON 2,100, , , , 
1999-03-03,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-03-03,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-03-03,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-03-03,DAVIS BESSE 1,100, , , , 
1999-03-03,DRESDEN 2,100, , , , 
1999-03-03,DRESDEN 3,100, , ,*, 
1999-03-03,DUANE ARNOLD 1,100, , , , 
1999-03-03,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-03-03,KEWAUNEE 1,97, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-03-03,LASALLE 1,100, , , , 
1999-03-03,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-03-03,MONTICELLO 1,100, , , , 
1999-03-03,PALISADES 1,100, , , , 
1999-03-03,PERRY 1,96, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-03,POINT BEACH 1,100, , , , 
1999-03-03,POINT BEACH 2,2, ,STARTUP TESTING, , 
1999-03-03,PRAIRIE ISLAND 1,100, , , , 
1999-03-03,PRAIRIE ISLAND 2,100, , , , 
1999-03-03,QUAD CITIES 1,99, , ,*, 
1999-03-03,QUAD CITIES 2,94, ,INCREASING POWER,*, 
1999-03-03,ARKANSAS NUCLEAR 1,100, , , , 
1999-03-03,ARKANSAS NUCLEAR 2,100, , ,*, 
1999-03-03,CALLAWAY 1,100, , , , 
1999-03-03,COMANCHE PEAK 1,100, , , , 
1999-03-03,COMANCHE PEAK 2,100, , , , 
1999-03-03,COOPER 1,100, , , , 
1999-03-03,DIABLO CANYON 1,0,1999-02-07,REFUELING OUTAGE, , 
1999-03-03,DIABLO CANYON 2,100, , ,*, 
1999-03-03,FT CALHOUN 1,100, , , , 
1999-03-03,GRAND GULF 1,55, ,INCREASING POWER,*, 
1999-03-03,PALO VERDE 1,100, , , , 
1999-03-03,PALO VERDE 2,100, , , , 
1999-03-03,PALO VERDE 3,100, , , , 
1999-03-03,RIVER BEND 1,83, ,POWER SUPPRESSED DUE TO FUEL LEAKERS, , 
1999-03-03,SAN ONOFRE 2,100, , , , 
1999-03-03,SAN ONOFRE 3,100, , , , 
1999-03-03,SOUTH TEXAS 1,100, , , , 
1999-03-03,SOUTH TEXAS 2,100, , , , 
1999-03-03,WASHINGTON NUCLEAR 2,85, ,LOAD FOLLOWING, , 
1999-03-03,WATERFORD 3,0,1999-02-19,REFUELING OUTAGE, , 
1999-03-03,WOLF CREEK 1,100, , , , 
1999-03-04,BEAVER VALLEY 1,98, , , , 
1999-03-04,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-03-04,CALVERT CLIFFS 1,100, , , , 
1999-03-04,CALVERT CLIFFS 2,98, , ,*, 
1999-03-04,FITZPATRICK 1,100, , , , 
1999-03-04,GINNA 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-03-04,HOPE CREEK 1,0,1999-02-12,REFUELING OUTAGE - DEFUELED, , 
1999-03-04,INDIAN POINT 2,99, , , , 
1999-03-04,INDIAN POINT 3,100, , , , 
1999-03-04,LIMERICK 1,100, ,INCREASING POWER,*, 
1999-03-04,LIMERICK 2,96, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-04,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-03-04,MILLSTONE 3,100, , , , 
1999-03-04,NINE MILE POINT 1,100, , , , 
1999-03-04,NINE MILE POINT 2,100, , , , 
1999-03-04,OYSTER CREEK 1,100, , , , 
1999-03-04,PEACH BOTTOM 2,100, , , , 
1999-03-04,PEACH BOTTOM 3,100, , , , 
1999-03-04,PILGRIM 1,100, , , , 
1999-03-04,SALEM 1,25, ,INCREASING POWER,*, 
1999-03-04,SALEM 2,100, , , , 
1999-03-04,SEABROOK 1,100, , , , 
1999-03-04,SUSQUEHANNA 1,100, , , , 
1999-03-04,SUSQUEHANNA 2,100, , , , 
1999-03-04,THREE MILE ISLAND 1,100, , , , 
1999-03-04,VERMONT YANKEE 1,100, , , , 
1999-03-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-03-04,BROWNS FERRY 2,98, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-04,BROWNS FERRY 3,100, , , , 
1999-03-04,BRUNSWICK 1,100, , , , 
1999-03-04,BRUNSWICK 2,100, , , , 
1999-03-04,CATAWBA 1,100, , , , 
1999-03-04,CATAWBA 2,100, , , , 
1999-03-04,CRYSTAL RIVER 3,100, , , , 
1999-03-04,FARLEY 1,100, , , , 
1999-03-04,FARLEY 2,100, , , , 
1999-03-04,HARRIS 1,100, , , , 
1999-03-04,HATCH 1,0,1999-03-01,REFUELING OUTAGE,*, 
1999-03-04,HATCH 2,100, , , , 
1999-03-04,MCGUIRE 1,100, , , , 
1999-03-04,MCGUIRE 2,82, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-04,NORTH ANNA 1,100, , , , 
1999-03-04,NORTH ANNA 2,100, , , , 
1999-03-04,OCONEE 1,100, , , , 
1999-03-04,OCONEE 2,100, , ,*, 
1999-03-04,OCONEE 3,100, , , , 
1999-03-04,ROBINSON 2,100, , , , 
1999-03-04,SAINT LUCIE 1,100, , , , 
1999-03-04,SAINT LUCIE 2,100, , , , 
1999-03-04,SEQUOYAH 1,100, , , , 
1999-03-04,SEQUOYAH 2,89, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-04,SUMMER 1,100, , , , 
1999-03-04,SURRY 1,100, , , , 
1999-03-04,SURRY 2,90, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-03-04,TURKEY POINT 3,100, , , , 
1999-03-04,TURKEY POINT 4,100, , , , 
1999-03-04,VOGTLE 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-03-04,VOGTLE 2,90, ,INCREASING POWER,*, 
1999-03-04,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-03-04,BRAIDWOOD 1,100, , , , 
1999-03-04,BRAIDWOOD 2,100, , , , 
1999-03-04,BYRON 1,100, , , , 
1999-03-04,BYRON 2,100, , , , 
1999-03-04,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-03-04,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-03-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-03-04,DAVIS BESSE 1,100, , , , 
1999-03-04,DRESDEN 2,100, , , , 
1999-03-04,DRESDEN 3,100, , , , 
1999-03-04,DUANE ARNOLD 1,100, , , , 
1999-03-04,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-03-04,KEWAUNEE 1,97, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-03-04,LASALLE 1,100, , , , 
1999-03-04,LASALLE 2,0,1996-09-20,REFUELING OUTAGE - DEFUELED, , 
1999-03-04,MONTICELLO 1,100, , , , 
1999-03-04,PALISADES 1,100, , , , 
1999-03-04,PERRY 1,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-04,POINT BEACH 1,100, , , , 
1999-03-04,POINT BEACH 2,14, ,HOLDING POWER FOR TESTING,*, 
1999-03-04,PRAIRIE ISLAND 1,100, , , , 
1999-03-04,PRAIRIE ISLAND 2,100, , , , 
1999-03-04,QUAD CITIES 1,100, , ,*, 
1999-03-04,QUAD CITIES 2,100, ,INCREASING POWER,*, 
1999-03-04,ARKANSAS NUCLEAR 1,100, , , , 
1999-03-04,ARKANSAS NUCLEAR 2,100, , , , 
1999-03-04,CALLAWAY 1,100, , , , 
1999-03-04,COMANCHE PEAK 1,100, , , , 
1999-03-04,COMANCHE PEAK 2,100, , , , 
1999-03-04,COOPER 1,100, , , , 
1999-03-04,DIABLO CANYON 1,0,1999-02-07,REFUELING OUTAGE, , 
1999-03-04,DIABLO CANYON 2,100, , , , 
1999-03-04,FT CALHOUN 1,100, , , , 
1999-03-04,GRAND GULF 1,66, ,HOLDING POWER FOR REPAIRS TO HEATER DRAIN PUMPS,*, 
1999-03-04,PALO VERDE 1,100, , , , 
1999-03-04,PALO VERDE 2,100, , , , 
1999-03-04,PALO VERDE 3,100, , , , 
1999-03-04,RIVER BEND 1,83, ,POWER SUPPRESSED DUE TO FUEL LEAKERS, , 
1999-03-04,SAN ONOFRE 2,100, , , , 
1999-03-04,SAN ONOFRE 3,100, , , , 
1999-03-04,SOUTH TEXAS 1,98, , ,*, 
1999-03-04,SOUTH TEXAS 2,100, , , , 
1999-03-04,WASHINGTON NUCLEAR 2,85, ,LOAD FOLLOWING, , 
1999-03-04,WATERFORD 3,0,1999-02-19,REFUELING OUTAGE, , 
1999-03-04,WOLF CREEK 1,100, , , , 
1999-03-05,BEAVER VALLEY 1,98, , , , 
1999-03-05,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-03-05,CALVERT CLIFFS 1,100, , , , 
1999-03-05,CALVERT CLIFFS 2,98, , , , 
1999-03-05,FITZPATRICK 1,100, , , , 
1999-03-05,GINNA 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-03-05,HOPE CREEK 1,0,1999-02-12,REFUELING OUTAGE - DEFUELED, , 
1999-03-05,INDIAN POINT 2,99, , , , 
1999-03-05,INDIAN POINT 3,100, , , , 
1999-03-05,LIMERICK 1,100, ,INCREASING POWER, , 
1999-03-05,LIMERICK 2,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-05,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-03-05,MILLSTONE 3,60, ,INCREASING POWER FROM DOWNPOWERING DUE TO STORM CONDITIONS,*, 
1999-03-05,NINE MILE POINT 1,100, , , , 
1999-03-05,NINE MILE POINT 2,100, , , , 
1999-03-05,OYSTER CREEK 1,100, , , , 
1999-03-05,PEACH BOTTOM 2,100, , , , 
1999-03-05,PEACH BOTTOM 3,100, , , , 
1999-03-05,PILGRIM 1,100, , , , 
1999-03-05,SALEM 1,89, ,TURBINE VALVE TESTING,*, 
1999-03-05,SALEM 2,100, , , , 
1999-03-05,SEABROOK 1,100, , , , 
1999-03-05,SUSQUEHANNA 1,100, , , , 
1999-03-05,SUSQUEHANNA 2,100, , , , 
1999-03-05,THREE MILE ISLAND 1,100, , , , 
1999-03-05,VERMONT YANKEE 1,100, , , , 
1999-03-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-03-05,BROWNS FERRY 2,97, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-03-05,BROWNS FERRY 3,100, , , , 
1999-03-05,BRUNSWICK 1,100, , , , 
1999-03-05,BRUNSWICK 2,100, , , , 
1999-03-05,CATAWBA 1,100, , , , 
1999-03-05,CATAWBA 2,100, , , , 
1999-03-05,CRYSTAL RIVER 3,100, , , , 
1999-03-05,FARLEY 1,100, , , , 
1999-03-05,FARLEY 2,100, , , , 
1999-03-05,HARRIS 1,100, , , , 
