Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
1999-04-01,FARLEY 1,100, , , , 
1999-04-01,FARLEY 2,50, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD, , 
1999-04-01,HARRIS 1,100, , , , 
1999-04-01,HATCH 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-04-01,HATCH 2,98, , , , 
1999-04-01,MCGUIRE 1,100, , , , 
1999-04-01,MCGUIRE 2,0,1999-03-12,REFUELING OUTAGE, , 
1999-04-01,NORTH ANNA 1,100, , , , 
1999-04-01,NORTH ANNA 2,100, , , , 
1999-04-01,OCONEE 1,100, , , , 
1999-04-01,OCONEE 2,100, , , , 
1999-04-01,OCONEE 3,100, , , , 
1999-04-01,ROBINSON 2,100, , , , 
1999-04-01,SAINT LUCIE 1,100, , , , 
1999-04-01,SAINT LUCIE 2,100, , , , 
1999-04-01,SEQUOYAH 1,100, , , , 
1999-04-01,SEQUOYAH 2,72, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-01,SUMMER 1,87, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-01,SURRY 1,100, , , , 
1999-04-01,SURRY 2,76, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-01,TURKEY POINT 3,100, , , , 
1999-04-01,TURKEY POINT 4,0,1999-03-15,REFUELING OUTAGE,*, 
1999-04-01,VOGTLE 1,100, , , , 
1999-04-01,VOGTLE 2,100, , , , 
1999-04-01,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-04-01,BRAIDWOOD 1,100, , , , 
1999-04-01,BRAIDWOOD 2,97, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-01,BYRON 1,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-01,BYRON 2,100, , , , 
1999-04-01,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-04-01,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-04-01,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-04-01,DAVIS BESSE 1,100, , , , 
1999-04-01,DRESDEN 2,100, , , , 
1999-04-01,DRESDEN 3,100, , , , 
1999-04-01,DUANE ARNOLD 1,100, , , , 
1999-04-01,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-04-01,KEWAUNEE 1,98, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-04-01,LASALLE 1,95, , ,*, 
1999-04-01,LASALLE 2,0,1996-09-20,REFUELING OUTAGE, , 
1999-04-01,MONTICELLO 1,100, , , , 
1999-04-01,PALISADES 1,100, , , , 
1999-04-01,PERRY 1,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-01,POINT BEACH 1,100, , , , 
1999-04-01,POINT BEACH 2,100, , , , 
1999-04-01,PRAIRIE ISLAND 1,100, , , , 
1999-04-01,PRAIRIE ISLAND 2,100, , , , 
1999-04-01,QUAD CITIES 1,100, , , , 
1999-04-01,QUAD CITIES 2,100, , , , 
1999-04-01,ARKANSAS NUCLEAR 1,100, , , , 
1999-04-01,ARKANSAS NUCLEAR 2,100, , , , 
1999-04-01,CALLAWAY 1,100, , , , 
1999-04-01,COMANCHE PEAK 1,100, , , , 
1999-04-01,COMANCHE PEAK 2,0,1999-03-20,REFUELING OUTAGE - DEFUELED,*, 
1999-04-01,COOPER 1,100, , , , 
1999-04-01,DIABLO CANYON 1,100, , , , 
1999-04-01,DIABLO CANYON 2,100, , , , 
1999-04-01,FT CALHOUN 1,100, , , , 
1999-04-01,GRAND GULF 1,100, , , , 
1999-04-01,PALO VERDE 1,100, , , , 
1999-04-01,PALO VERDE 2,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-01,PALO VERDE 3,100, , , , 
1999-04-01,RIVER BEND 1,77, ,REDUCED POWER DUE TO LEAKING FUEL, , 
1999-04-01,SAN ONOFRE 2,100, , , , 
1999-04-01,SAN ONOFRE 3,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-01,SOUTH TEXAS 1,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-01,SOUTH TEXAS 2,100, , , , 
1999-04-01,WASHINGTON NUCLEAR 2,85, ,INCREASING POWER, , 
1999-04-01,WATERFORD 3,0,1999-02-19,REFUELING OUTAGE, , 
1999-04-01,WOLF CREEK 1,100, , , , 
1999-04-02,BEAVER VALLEY 1,98, , , , 
1999-04-02,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-04-02,CALVERT CLIFFS 1,100, , , , 
1999-04-02,CALVERT CLIFFS 2,0,1999-03-12,REFUELING OUTAGE, , 
1999-04-02,FITZPATRICK 1,100, , , , 
1999-04-02,GINNA 1,0,1999-03-01,REFUELING OUTAGE - DEFUELED, , 
1999-04-02,HOPE CREEK 1,50, ,STARTUP TESTING,*, 
1999-04-02,INDIAN POINT 2,99, , , , 
1999-04-02,INDIAN POINT 3,100, , , , 
1999-04-02,LIMERICK 1,100, , , , 
1999-04-02,LIMERICK 2,85, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-02,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE, , 
1999-04-02,MILLSTONE 3,100, , , , 
1999-04-02,NINE MILE POINT 1,100, , , , 
1999-04-02,NINE MILE POINT 2,100, , , , 
1999-04-02,OYSTER CREEK 1,100, , , , 
1999-04-02,PEACH BOTTOM 2,100, , , , 
1999-04-02,PEACH BOTTOM 3,100, , , , 
1999-04-02,PILGRIM 1,80, ,ONE MSIV INOPERABLE, , 
1999-04-02,SALEM 1,100, , , , 
1999-04-02,SALEM 2,75, ,TESTING SECONDARY SAFETY VALVES, , 
1999-04-02,SEABROOK 1,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-02,SUSQUEHANNA 1,100, , , , 
1999-04-02,SUSQUEHANNA 2,0,1999-03-12,REFUELING OUTAGE, , 
1999-04-02,THREE MILE ISLAND 1,100, , , , 
1999-04-02,VERMONT YANKEE 1,100, , , , 
1999-04-02,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-04-02,BROWNS FERRY 2,87, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-02,BROWNS FERRY 3,100, , , , 
1999-04-02,BRUNSWICK 1,100, , , , 
1999-04-02,BRUNSWICK 2,91, ,INCREASING POWER,*, 
1999-04-02,CATAWBA 1,100, , , , 
1999-04-02,CATAWBA 2,100, , , , 
1999-04-02,CRYSTAL RIVER 3,100, , , , 
1999-04-02,FARLEY 1,100, , , , 
1999-04-02,FARLEY 2,50, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD, , 
1999-04-02,HARRIS 1,100, , , , 
1999-04-02,HATCH 1,0,1999-03-01,REFUELING OUTAGE, , 
1999-04-02,HATCH 2,98, , , , 
1999-04-02,MCGUIRE 1,100, , , , 
1999-04-02,MCGUIRE 2,0,1999-03-12,REFUELING OUTAGE, , 
1999-04-02,NORTH ANNA 1,100, , , , 
1999-04-02,NORTH ANNA 2,100, , , , 
1999-04-02,OCONEE 1,100, , , , 
1999-04-02,OCONEE 2,100, , , , 
1999-04-02,OCONEE 3,100, , , , 
1999-04-02,ROBINSON 2,100, , , , 
1999-04-02,SAINT LUCIE 1,100, , , , 
1999-04-02,SAINT LUCIE 2,100, , , , 
1999-04-02,SEQUOYAH 1,100, , , , 
1999-04-02,SEQUOYAH 2,70, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-02,SUMMER 1,88, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-02,SURRY 1,100, , , , 
1999-04-02,SURRY 2,76, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-02,TURKEY POINT 3,100, , , , 
1999-04-02,TURKEY POINT 4,0,1999-03-15,REFUELING OUTAGE, , 
1999-04-02,VOGTLE 1,100, , , , 
1999-04-02,VOGTLE 2,100, , , , 
1999-04-02,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-04-02,BRAIDWOOD 1,100, , , , 
1999-04-02,BRAIDWOOD 2,97, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-02,BYRON 1,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-02,BYRON 2,100, , , , 
1999-04-02,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-04-02,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-04-02,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-04-02,DAVIS BESSE 1,100, , , , 
1999-04-02,DRESDEN 2,100, , , , 
1999-04-02,DRESDEN 3,100, , , , 
1999-04-02,DUANE ARNOLD 1,99, , ,*, 
1999-04-02,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-04-02,KEWAUNEE 1,98, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-04-02,LASALLE 1,100, , ,*, 
1999-04-02,LASALLE 2,0,1996-09-20,REFUELING OUTAGE, , 
1999-04-02,MONTICELLO 1,100, , , , 
1999-04-02,PALISADES 1,100, , , , 
1999-04-02,PERRY 1,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-02,POINT BEACH 1,100, , , , 
1999-04-02,POINT BEACH 2,98, , ,*, 
1999-04-02,PRAIRIE ISLAND 1,100, , , , 
1999-04-02,PRAIRIE ISLAND 2,100, , , , 
1999-04-02,QUAD CITIES 1,100, , , , 
1999-04-02,QUAD CITIES 2,100, , , , 
1999-04-02,ARKANSAS NUCLEAR 1,100, , , , 
1999-04-02,ARKANSAS NUCLEAR 2,100, , , , 
1999-04-02,CALLAWAY 1,100, , , , 
1999-04-02,COMANCHE PEAK 1,100, , , , 
1999-04-02,COMANCHE PEAK 2,0,1999-03-20,REFUELING OUTAGE - DEFUELED, , 
1999-04-02,COOPER 1,100, , , , 
1999-04-02,DIABLO CANYON 1,100, , , , 
1999-04-02,DIABLO CANYON 2,100, , , , 
1999-04-02,FT CALHOUN 1,100, , , , 
1999-04-02,GRAND GULF 1,100, , , , 
1999-04-02,PALO VERDE 1,100, , , , 
1999-04-02,PALO VERDE 2,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-02,PALO VERDE 3,100, , , , 
1999-04-02,RIVER BEND 1,77, ,REDUCED POWER DUE TO LEAKING FUEL, , 
1999-04-02,SAN ONOFRE 2,100, , , , 
1999-04-02,SAN ONOFRE 3,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-02,SOUTH TEXAS 1,0,1999-03-26,REFUELING OUTAGE, , 
1999-04-02,SOUTH TEXAS 2,100, , , , 
1999-04-02,WASHINGTON NUCLEAR 2,85, ,INCREASING POWER, , 
1999-04-02,WATERFORD 3,1, ,STARTUP TESTING,*, 
1999-04-02,WOLF CREEK 1,50, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-03,BEAVER VALLEY 1,98, ,MAXIMUM OPERATING POWER DUE TO AN OUT OF SERVICE MOISTURE SEPARATOR REHEATER,*, 
1999-04-03,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-04-03,CALVERT CLIFFS 1,100, , , , 
1999-04-03,CALVERT CLIFFS 2,0,1999-03-12,REFUELING OUTAGE - FUEL OFFLOAD IN PROGRESS,*, 
1999-04-03,FITZPATRICK 1,100, , , , 
1999-04-03,GINNA 1,0,1999-03-01,REFUELING OUTAGE - DEFUELED, , 
1999-04-03,HOPE CREEK 1,60, ,INCREASING POWER AFTER EXITING A REFUELING OUTAGE,*, 
1999-04-03,INDIAN POINT 2,99, ,MAXIMUM OPERATING POWER,*, 
1999-04-03,INDIAN POINT 3,100, , , , 
1999-04-03,LIMERICK 1,100, , , , 
1999-04-03,LIMERICK 2,85, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-03,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE - UNIT AT NORMAL OPERATING TEMPERATURE AND PRESSURE - WAITI,*, 
1999-04-03,MILLSTONE 3,100, , , , 
1999-04-03,NINE MILE POINT 1,100, , , , 
1999-04-03,NINE MILE POINT 2,100, , , , 
1999-04-03,OYSTER CREEK 1,100, , , , 
1999-04-03,PEACH BOTTOM 2,100, , , , 
1999-04-03,PEACH BOTTOM 3,100, , , , 
1999-04-03,PILGRIM 1,80, ,HOLDING POWER AT THIS LEVEL DUE TO AN INOPERABLE MAIN STEAM ISOLATION VALVE,*, 
1999-04-03,SALEM 1,100, , , , 
1999-04-03,SALEM 2,0,1999-04-03,ENTERING REFUELING OUTAGE,*, 
1999-04-03,SEABROOK 1,0,1999-03-27,REFUELING OUTAGE, , 
1999-04-03,SUSQUEHANNA 1,100, , , , 
1999-04-03,SUSQUEHANNA 2,0,1999-03-12,REFUELING OUTAGE - FUEL PARTIALLY OFFLOADED - PLAN TO COMMENCE FUEL SHUFFLE,*, 
1999-04-03,THREE MILE ISLAND 1,100, , , , 
1999-04-03,VERMONT YANKEE 1,100, , , , 
1999-04-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-04-03,BROWNS FERRY 2,86, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-03,BROWNS FERRY 3,100, , , , 
1999-04-03,BRUNSWICK 1,100, , , , 
1999-04-03,BRUNSWICK 2,98, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-03,CATAWBA 1,100, , , , 
1999-04-03,CATAWBA 2,100, , , , 
1999-04-03,CRYSTAL RIVER 3,100, , , , 
1999-04-03,FARLEY 1,100, , , , 
1999-04-03,FARLEY 2,50, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD, , 
1999-04-03,HARRIS 1,100, , , , 
1999-04-03,HATCH 1,0,1999-03-01,REFUELING OUTAGE - FUEL SHUFFLE COMPLETE,*, 
1999-04-03,HATCH 2,98, ,MAXIMUM OPERATING POWER,*, 
1999-04-03,MCGUIRE 1,100, , , , 
1999-04-03,MCGUIRE 2,0,1999-03-12,REFUELING OUTAGE - FUEL RELOAD COMPLETE,*, 
1999-04-03,NORTH ANNA 1,100, , , , 
1999-04-03,NORTH ANNA 2,100, , , , 
1999-04-03,OCONEE 1,100, , , , 
1999-04-03,OCONEE 2,100, , , , 
1999-04-03,OCONEE 3,100, , , , 
1999-04-03,ROBINSON 2,100, , , , 
1999-04-03,SAINT LUCIE 1,100, , , , 
1999-04-03,SAINT LUCIE 2,100, , , , 
1999-04-03,SEQUOYAH 1,100, , , , 
1999-04-03,SEQUOYAH 2,70, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-03,SUMMER 1,1, ,ENTERING REFUELING OUTAGE - UNIT TAKEN OFF LINE TODAY,*, 
1999-04-03,SURRY 1,100, , , , 
1999-04-03,SURRY 2,75, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-03,TURKEY POINT 3,100, , , , 
1999-04-03,TURKEY POINT 4,0,1999-03-15,REFUELING OUTAGE, , 
1999-04-03,VOGTLE 1,100, , , , 
1999-04-03,VOGTLE 2,100, , , , 
1999-04-03,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-04-03,BRAIDWOOD 1,100, , , , 
1999-04-03,BRAIDWOOD 2,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-03,BYRON 1,0,1999-03-27,REFUELING OUTAGE - FUEL OFFLOAD SUSPENDED DUE TO REFUELING MACHINE PROBLEM,*, 
1999-04-03,BYRON 2,70, ,HOLDING POWER AT THIS LEVEL TO REPAIR A LOW PRESSURE HEATER LEAK (ONE STRING,*, 
1999-04-03,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-04-03,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-04-03,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-04-03,DAVIS BESSE 1,100, , , , 
1999-04-03,DRESDEN 2,85, ,HOLDING POWER AT THIS LEVEL TO SWAP FEEDWATER PUMPS,*, 
1999-04-03,DRESDEN 3,100, , , , 
1999-04-03,DUANE ARNOLD 1,100, , ,*, 
1999-04-03,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-04-03,KEWAUNEE 1,98, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-04-03,LASALLE 1,65, ,HOLDING POWER AT THIS LEVEL TO PERFORM TESTING TO IDENTIFY A FUEL LEAK,*, 
1999-04-03,LASALLE 2,0,1996-09-20,REFUELING OUTAGE,*, 
1999-04-03,MONTICELLO 1,100, , , , 
1999-04-03,PALISADES 1,100, , , , 
1999-04-03,PERRY 1,0,1999-03-26,REFUELING OUTAGE - PLAN TO COMMENCE FUEL OFFLOAD TODAY,*, 
1999-04-03,POINT BEACH 1,100, , , , 
1999-04-03,POINT BEACH 2,100, , ,*, 
1999-04-03,PRAIRIE ISLAND 1,100, , , , 
1999-04-03,PRAIRIE ISLAND 2,100, , , , 
1999-04-03,QUAD CITIES 1,98, ,MAXIMUM OPERATING POWER DUE TO JET PUMP RISER BRACE LIMITATIONS,*, 
1999-04-03,QUAD CITIES 2,100, , , , 
1999-04-03,ARKANSAS NUCLEAR 1,100, , , , 
1999-04-03,ARKANSAS NUCLEAR 2,100, , , , 
1999-04-03,CALLAWAY 1,100, , , , 
1999-04-03,COMANCHE PEAK 1,100, , , , 
1999-04-03,COMANCHE PEAK 2,0,1999-03-20,REFUELING OUTAGE - DEFUELED, , 
1999-04-03,COOPER 1,100, , , , 
1999-04-03,DIABLO CANYON 1,100, , , , 
1999-04-03,DIABLO CANYON 2,100, , , , 
1999-04-03,FT CALHOUN 1,100, , , , 
1999-04-03,GRAND GULF 1,100, , , , 
1999-04-03,PALO VERDE 1,100, , , , 
1999-04-03,PALO VERDE 2,0,1999-03-26,REFUELING OUTAGE - FUEL OFFLOAD IN PROGRESS - PLAN TO COMPLETE FUEL OFFLOAD,*, 
1999-04-03,PALO VERDE 3,100, , , , 
1999-04-03,RIVER BEND 1,0,1999-04-03,ENTERING REFUELING OUTAGE,*, 
1999-04-03,SAN ONOFRE 2,100, , , , 
1999-04-03,SAN ONOFRE 3,0,1999-03-27,REFUELING OUTAGE - CORE ALTERATIONS IN PROGRESS (MOVING UPPER GUIDE STRUCTUR,*, 
1999-04-03,SOUTH TEXAS 1,0,1999-03-26,REFUELING OUTAGE - FUEL OFFLOAD IN PROGRESS,*, 
1999-04-03,SOUTH TEXAS 2,100, , , , 
1999-04-03,WASHINGTON NUCLEAR 2,65, ,LOAD FOLLOWING,*, 
1999-04-03,WATERFORD 3,20, ,UNIT ON LINE - SLOWLY INCREASING POWER AFTER EXITING A REFUELING OUTAGE,*, 
1999-04-03,WOLF CREEK 1,0,1999-04-03,ENTERING REFUELING OUTAGE,*, 
1999-04-04,BEAVER VALLEY 1,98, ,MAXIMUM OPERATING POWER DUE TO AN OUT OF SERVICE MOISTURE SEPARATOR REHEATER, , 
1999-04-04,BEAVER VALLEY 2,0,1999-02-26,REFUELING OUTAGE, , 
1999-04-04,CALVERT CLIFFS 1,100, , , , 
1999-04-04,CALVERT CLIFFS 2,0,1999-03-12,REFUELING OUTAGE - DEFUELED,*, 
1999-04-04,FITZPATRICK 1,100, , , , 
1999-04-04,GINNA 1,0,1999-03-01,REFUELING OUTAGE - FUEL RELOAD IN PROGRESS,*, 
1999-04-04,HOPE CREEK 1,56, ,HOLDING POWER AT THIS LEVEL TO PERFORM MAINTENANCE ON A MOISTURE SEPARATOR R,*, 
1999-04-04,INDIAN POINT 2,99, ,MAXIMUM OPERATING POWER, , 
1999-04-04,INDIAN POINT 3,100, , , , 
1999-04-04,LIMERICK 1,100, , , , 
1999-04-04,LIMERICK 2,85, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-04,MILLSTONE 2,0,1996-02-20,REFUELING OUTAGE - UNIT AT NORMAL OPERATING TEMPERATURE AND PRESSURE - WAITI, , 
1999-04-04,MILLSTONE 3,100, , , , 
1999-04-04,NINE MILE POINT 1,100, , , , 
1999-04-04,NINE MILE POINT 2,100, , , , 
1999-04-04,OYSTER CREEK 1,100, , , , 
1999-04-04,PEACH BOTTOM 2,100, , , , 
1999-04-04,PEACH BOTTOM 3,100, , , , 
1999-04-04,PILGRIM 1,85, ,HOLDING POWER AT THIS LEVEL DUE TO AN INOPERABLE MAIN STEAM ISOLATION VALVE,*, 
1999-04-04,SALEM 1,100, , , , 
1999-04-04,SALEM 2,0,1999-04-03,ENTERING REFUELING OUTAGE, , 
1999-04-04,SEABROOK 1,0,1999-03-27,ENTERING REFUELING OUTAGE - PLAN TO ENTER MODE 6 (REFUELING) LATER TODAY,*, 
1999-04-04,SUSQUEHANNA 1,94, ,INCREASING POWER AFTER DECREASING TO 75% FOR PERFORMANCE OF A ROD PATTERN AD,*, 
1999-04-04,SUSQUEHANNA 2,0,1999-03-12,REFUELING OUTAGE - FUEL PARTIALLY OFFLOADED - PLAN TO COMMENCE FUEL SHUFFLE,*, 
1999-04-04,THREE MILE ISLAND 1,100, , , , 
1999-04-04,VERMONT YANKEE 1,100, , , , 
1999-04-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-04-04,BROWNS FERRY 2,86, ,COASTDOWN TO REFUELING OUTAGE, , 
1999-04-04,BROWNS FERRY 3,100, , , , 
1999-04-04,BRUNSWICK 1,100, , , , 
1999-04-04,BRUNSWICK 2,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-04,CATAWBA 1,100, , , , 
1999-04-04,CATAWBA 2,100, , , , 
1999-04-04,CRYSTAL RIVER 3,60, ,HOLDING POWER AT THIS LEVEL FOLLOWING A CONDENSATE PUMP TRIP - TROUBLESHOOTI,*, 
1999-04-04,FARLEY 1,100, , , , 
1999-04-04,FARLEY 2,50, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD, , 
1999-04-04,HARRIS 1,100, , , , 
1999-04-04,HATCH 1,0,1999-03-01,REFUELING OUTAGE - FUEL SHUFFLE COMPLETE, , 
1999-04-04,HATCH 2,98, ,MAXIMUM OPERATING POWER, , 
1999-04-04,MCGUIRE 1,100, , , , 
1999-04-04,MCGUIRE 2,0,1999-03-12,REFUELING OUTAGE - FUEL RELOAD COMPLETE, , 
1999-04-04,NORTH ANNA 1,100, , , , 
1999-04-04,NORTH ANNA 2,100, , , , 
1999-04-04,OCONEE 1,100, , , , 
1999-04-04,OCONEE 2,100, , , , 
1999-04-04,OCONEE 3,100, , , , 
1999-04-04,ROBINSON 2,100, , , , 
1999-04-04,SAINT LUCIE 1,100, , , , 
1999-04-04,SAINT LUCIE 2,100, , , , 
1999-04-04,SEQUOYAH 1,100, , , , 
1999-04-04,SEQUOYAH 2,69, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-04,SUMMER 1,0,1999-04-03,ENTERING REFUELING OUTAGE,*, 
1999-04-04,SURRY 1,100, , , , 
1999-04-04,SURRY 2,74, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-04,TURKEY POINT 3,100, , , , 
1999-04-04,TURKEY POINT 4,0,1999-03-15,REFUELING OUTAGE, , 
1999-04-04,VOGTLE 1,100, , , , 
1999-04-04,VOGTLE 2,100, , , , 
1999-04-04,WATTS BAR 1,0,1999-02-27,REFUELING OUTAGE, , 
1999-04-04,BRAIDWOOD 1,100, , , , 
1999-04-04,BRAIDWOOD 2,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
1999-04-04,BYRON 1,0,1999-03-27,REFUELING OUTAGE - FUEL OFFLOAD IN PROGRESS,*, 
1999-04-04,BYRON 2,74, ,HOLDING POWER AT THIS LEVEL TO REPAIR A LOW PRESSURE HEATER LEAK (ONE STRING,*, 
1999-04-04,CLINTON 1,0,1996-09-06,REFUELING OUTAGE, , 
1999-04-04,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-04-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-04-04,DAVIS BESSE 1,100, , , , 
1999-04-04,DRESDEN 2,99, ,POWER LIMITED BY TURBINE CONTROL VALVES,*, 
1999-04-04,DRESDEN 3,100, , , , 
1999-04-04,DUANE ARNOLD 1,100, , , , 
1999-04-04,FERMI 2,97, ,POWER LIMITED DUE TO POWER UPRATE ISSUES, , 
1999-04-04,KEWAUNEE 1,98, ,POWER LIMITED DUE TO STEAM GENERATOR TUBE PLUGGING, , 
1999-04-04,LASALLE 1,65, ,HOLDING POWER AT THIS LEVEL TO PERFORM TESTING TO IDENTIFY A FUEL LEAK, , 
1999-04-04,LASALLE 2,0,1996-09-20,REFUELING OUTAGE, , 
1999-04-04,MONTICELLO 1,100, , , , 
1999-04-04,PALISADES 1,100, , , , 
1999-04-04,PERRY 1,0,1999-03-26,REFUELING OUTAGE - FUEL OFFLOAD IN PROGRESS,*, 
1999-04-04,POINT BEACH 1,100, , , , 
1999-04-04,POINT BEACH 2,100, , , , 
1999-04-04,PRAIRIE ISLAND 1,100, , , , 
1999-04-04,PRAIRIE ISLAND 2,100, , , , 
1999-04-04,QUAD CITIES 1,99, ,MAXIMUM OPERATING POWER DUE TO JET PUMP RISER BRACE LIMITATIONS,*, 
1999-04-04,QUAD CITIES 2,100, , , , 
1999-04-04,ARKANSAS NUCLEAR 1,100, , , , 
1999-04-04,ARKANSAS NUCLEAR 2,100, , , , 
1999-04-04,CALLAWAY 1,100, , , , 
1999-04-04,COMANCHE PEAK 1,100, , , , 
