Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2015-11-02,Monticello,100, , , , 
2015-11-02,Palisades,100, , , , 
2015-11-02,Perry 1,100, , , , 
2015-11-02,Point Beach 1,100, , , , 
2015-11-02,Point Beach 2,75, ,INCREASING POWER PER POWER ASCENSION PLAN.,*, 
2015-11-02,Prairie Island 1,100, , , , 
2015-11-02,Prairie Island 2,0,2015-10-16,REFUELING OUTAGE, , 
2015-11-02,Quad Cities 1,100, , , , 
2015-11-02,Quad Cities 2,100, , , , 
2015-11-02,Arkansas Nuclear 1,100, , , , 
2015-11-02,Arkansas Nuclear 2,0,2015-09-20,REFUELING OUTAGE - CORE RELOAD IN PROGRESS,*, 
2015-11-02,Callaway,100, , , , 
2015-11-02,Columbia Generating Station,100, , , , 
2015-11-02,Comanche Peak 1,100, , , , 
2015-11-02,Comanche Peak 2,0,2015-10-03,REFUELING OUTAGE, , 
2015-11-02,Cooper,100, , , , 
2015-11-02,Diablo Canyon 1,0,2015-10-03,REFUELING OUTAGE - CORE RELOAD COMPLETED, , 
2015-11-02,Diablo Canyon 2,100, , , , 
2015-11-02,Fort Calhoun,100, , , , 
2015-11-02,Grand Gulf 1,100, , , , 
2015-11-02,Palo Verde 1,100, , , , 
2015-11-02,Palo Verde 2,0,2015-10-09,REFUELING OUTAGE,*, 
2015-11-02,Palo Verde 3,100, , , , 
2015-11-02,River Bend 1,100, , , , 
2015-11-02,South Texas 1,0,2015-10-17,REFUELING OUTAGE, , 
2015-11-02,South Texas 2,100, , , , 
2015-11-02,Waterford 3,0,2015-10-25,REFUELING OUTAGE, , 
2015-11-02,Wolf Creek 1,100, , , , 
2015-11-03,Beaver Valley 1,100, , , , 
2015-11-03,Beaver Valley 2,100, , ,*, 
2015-11-03,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,FitzPatrick,100, , , , 
2015-11-03,Ginna,0,2015-10-18,REFUELING OUTAGE,*, 
2015-11-03,Hope Creek 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Indian Point 2,100, , , , 
2015-11-03,Indian Point 3,100, , , , 
2015-11-03,Limerick 1,100, , , , 
2015-11-03,Limerick 2,100, , , , 
2015-11-03,Millstone 2,0,2015-10-03,PREPARING TO STARTUP FOLLOWING REFUELING OUTAGE, , 
2015-11-03,Millstone 3,100, , , , 
2015-11-03,Nine Mile Point 1,100, , , , 
2015-11-03,Nine Mile Point 2,100, , , , 
2015-11-03,Oyster Creek,100, , , , 
2015-11-03,Peach Bottom 2,100, ,MAINTAIN < 100 MVARS ON UNIT 2, , 
2015-11-03,Peach Bottom 3,89, ,EPU TESTING HOLD,*, 
2015-11-03,Pilgrim 1,100, , , , 
2015-11-03,Salem 1,86, ,REDUCED POWER TO SUPPORT UNIT 2 OUTAGE,*, 
2015-11-03,Salem 2,0,2015-10-22,REFUELING OUTAGE, , 
2015-11-03,Seabrook 1,0,2015-09-30,REFUELING OUTAGE, , 
2015-11-03,Susquehanna 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Three Mile Island 1,0,2015-10-29,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Browns Ferry 1,100, , , , 
2015-11-03,Browns Ferry 2,100, , , , 
2015-11-03,Browns Ferry 3,100, , , , 
2015-11-03,Brunswick 1,97, ,MAX RECIRC FLOW, , 
2015-11-03,Brunswick 2,100, , , , 
2015-11-03,Catawba 1,100, , , , 
2015-11-03,Catawba 2,100, , , , 
2015-11-03,Farley 1,100, , , , 
2015-11-03,Farley 2,100, , , , 
2015-11-03,Harris 1,100, , , , 
2015-11-03,Hatch 1,100, , , , 
2015-11-03,Hatch 2,100, , , , 
2015-11-03,McGuire 1,100, , , , 
2015-11-03,McGuire 2,100, , , , 
2015-11-03,North Anna 1,100, , , , 
2015-11-03,North Anna 2,100, , , , 
2015-11-03,Oconee 1,100, , , , 
2015-11-03,Oconee 2,0,2015-10-16,REFUELING OUTAGE,*, 
2015-11-03,Oconee 3,100, , , , 
2015-11-03,Robinson 2,100, , , , 
2015-11-03,Saint Lucie 1,100, , , , 
2015-11-03,Saint Lucie 2,100, , , , 
2015-11-03,Sequoyah 1,100, , , , 
2015-11-03,Sequoyah 2,87, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-11-03,Summer,0,2015-10-02,REFUELING OUTAGE, , 
2015-11-03,Surry 1,0,2015-10-13,FORCED OUTAGE, , 
2015-11-03,Surry 2,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-03,Turkey Point 3,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-03,Turkey Point 4,100, , , , 
2015-11-03,Vogtle 1,100, , ,*, 
2015-11-03,Vogtle 2,100, , , , 
2015-11-03,Watts Bar 1,100, , , , 
2015-11-03,Watts Bar 2,0, ,OPERATING LICENSE ISSUED 10/22/15 - AWAITING INITIAL CORE LOAD, , 
2015-11-03,Braidwood 1,100, , , , 
2015-11-03,Braidwood 2,100, , , , 
2015-11-03,Byron 1,72, ,LOAD DROP PER DISPATCHER ORDER,*, 
2015-11-03,Byron 2,72, ,LOAD DROP PER DISPATCHER ORDER,*, 
2015-11-03,Clinton,99, ,100% ELECTRICAL GENERATION, , 
2015-11-03,D.C. Cook 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,D.C. Cook 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Davis-Besse,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-03,Dresden 2,0,2015-11-01,REFUELING OUTAGE,*, 
2015-11-03,Dresden 3,100, , , , 
2015-11-03,Duane Arnold,100, , , , 
2015-11-03,Fermi 2,0,2015-09-13,REFUELING OUTAGE, , 
2015-11-03,La Salle 1,100, , , , 
2015-11-03,La Salle 2,100, , , , 
2015-11-03,Monticello,100, , , , 
2015-11-03,Palisades,100, , , , 
2015-11-03,Perry 1,100, , , , 
2015-11-03,Point Beach 1,100, , , , 
2015-11-03,Point Beach 2,94, ,INCREASING POWER PER POWER ASCENSION PLAN.,*, 
2015-11-03,Prairie Island 1,100, , , , 
2015-11-03,Prairie Island 2,0,2015-10-16,REFUELING OUTAGE, , 
2015-11-03,Quad Cities 1,100, , , , 
2015-11-03,Quad Cities 2,100, , , , 
2015-11-03,Arkansas Nuclear 1,100, , , , 
2015-11-03,Arkansas Nuclear 2,0,2015-09-20,REFUELING OUTAGE - CORE RELOAD IN PROGRESS, , 
2015-11-03,Callaway,100, , , , 
2015-11-03,Columbia Generating Station,100, , , , 
2015-11-03,Comanche Peak 1,100, , , , 
2015-11-03,Comanche Peak 2,0,2015-10-03,REFUELING OUTAGE, , 
2015-11-03,Cooper,100, , , , 
2015-11-03,Diablo Canyon 1,0,2015-10-03,REFUELING OUTAGE - CORE RELOAD COMPLETED, , 
2015-11-03,Diablo Canyon 2,100, , , , 
2015-11-03,Fort Calhoun,100, , , , 
2015-11-03,Grand Gulf 1,100, , , , 
2015-11-03,Palo Verde 1,100, , , , 
2015-11-03,Palo Verde 2,0,2015-10-09,REFUELING OUTAGE, , 
2015-11-03,Palo Verde 3,100, , , , 
2015-11-03,River Bend 1,100, , , , 
2015-11-03,South Texas 1,0,2015-10-17,REFUELING OUTAGE, , 
2015-11-03,South Texas 2,100, , , , 
2015-11-03,Waterford 3,0,2015-10-25,REFUELING OUTAGE, , 
2015-11-03,Wolf Creek 1,100, , , , 
2015-11-04,Beaver Valley 1,100, , , , 
2015-11-04,Beaver Valley 2,100, , , , 
2015-11-04,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,FitzPatrick,100, , , , 
2015-11-04,Ginna,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-04,Hope Creek 1,80, ,LIMITED BY PGM,*, 
2015-11-04,Indian Point 2,100, , , , 
2015-11-04,Indian Point 3,100, , , , 
2015-11-04,Limerick 1,100, , , , 
2015-11-04,Limerick 2,100, , , , 
2015-11-04,Millstone 2,0,2015-10-03,PROCEEDING TO MODE 4 FOR RCP FLOW CK VALVE REPAIR,*, 
2015-11-04,Millstone 3,100, , , , 
2015-11-04,Nine Mile Point 1,100, , , , 
2015-11-04,Nine Mile Point 2,100, , , , 
2015-11-04,Oyster Creek,100, , , , 
2015-11-04,Peach Bottom 2,100, ,MAINTAIN < 100 MVARS ON UNIT 2, , 
2015-11-04,Peach Bottom 3,88, ,EPU TESTING HOLD,*, 
2015-11-04,Pilgrim 1,100, , , , 
2015-11-04,Salem 1,85, ,REDUCED POWER TO SUPPORT UNIT 2 OUTAGE,*, 
2015-11-04,Salem 2,0,2015-10-22,REFUELING OUTAGE, , 
2015-11-04,Seabrook 1,0,2015-09-30,REFUELING OUTAGE, , 
2015-11-04,Susquehanna 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,Three Mile Island 1,0,2015-10-29,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION,*, 
2015-11-04,Browns Ferry 1,100, , , , 
2015-11-04,Browns Ferry 2,100, , , , 
2015-11-04,Browns Ferry 3,100, , , , 
2015-11-04,Brunswick 1,97, ,MAX RECIRC FLOW, , 
2015-11-04,Brunswick 2,100, , , , 
2015-11-04,Catawba 1,100, , , , 
2015-11-04,Catawba 2,100, , , , 
2015-11-04,Farley 1,100, , , , 
2015-11-04,Farley 2,100, , , , 
2015-11-04,Harris 1,100, , , , 
2015-11-04,Hatch 1,100, , , , 
2015-11-04,Hatch 2,100, , , , 
2015-11-04,McGuire 1,100, , , , 
2015-11-04,McGuire 2,100, , , , 
2015-11-04,North Anna 1,100, , , , 
2015-11-04,North Anna 2,100, , , , 
2015-11-04,Oconee 1,100, , , , 
2015-11-04,Oconee 2,0,2015-10-16,REFUELING OUTAGE, , 
2015-11-04,Oconee 3,100, , , , 
2015-11-04,Robinson 2,100, , , , 
2015-11-04,Saint Lucie 1,100, , , , 
2015-11-04,Saint Lucie 2,100, , , , 
2015-11-04,Sequoyah 1,100, , , , 
2015-11-04,Sequoyah 2,85, ,COASTDOWN TO REFUELING OUTAGE,*, 
2015-11-04,Summer,0,2015-10-02,REFUELING OUTAGE, , 
2015-11-04,Surry 1,0,2015-10-13,FORCED OUTAGE, , 
2015-11-04,Surry 2,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-04,Turkey Point 3,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-04,Turkey Point 4,100, , , , 
2015-11-04,Vogtle 1,100, , , , 
2015-11-04,Vogtle 2,100, , , , 
2015-11-04,Watts Bar 1,100, , , , 
2015-11-04,Watts Bar 2,0, ,OPERATING LICENSE ISSUED 10/22/15 - AWAITING INITIAL CORE LOAD, , 
2015-11-04,Braidwood 1,100, , , , 
2015-11-04,Braidwood 2,100, , , , 
2015-11-04,Byron 1,72, ,LOAD DROP PER DISPATCHER ORDER, , 
2015-11-04,Byron 2,70, ,LOAD DROP PER DISPATCHER ORDER,*, 
2015-11-04,Clinton,99, ,100% ELECTRICAL GENERATION, , 
2015-11-04,D.C. Cook 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,D.C. Cook 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,Davis-Besse,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-04,Dresden 2,0,2015-11-01,REFUELING OUTAGE, , 
2015-11-04,Dresden 3,100, , , , 
2015-11-04,Duane Arnold,100, , , , 
2015-11-04,Fermi 2,0,2015-09-13,REFUELING OUTAGE, , 
2015-11-04,La Salle 1,100, , , , 
2015-11-04,La Salle 2,100, , , , 
2015-11-04,Monticello,100, , , , 
2015-11-04,Palisades,100, , , , 
2015-11-04,Perry 1,100, , , , 
2015-11-04,Point Beach 1,100, , , , 
2015-11-04,Point Beach 2,100, , ,*, 
2015-11-04,Prairie Island 1,100, , , , 
2015-11-04,Prairie Island 2,0,2015-10-16,REFUELING OUTAGE, , 
2015-11-04,Quad Cities 1,100, , , , 
2015-11-04,Quad Cities 2,100, , , , 
2015-11-04,Arkansas Nuclear 1,100, , , , 
2015-11-04,Arkansas Nuclear 2,0,2015-09-20,REFUELING OUTAGE - CORE RELOAD IN PROGRESS, , 
2015-11-04,Callaway,100, , , , 
2015-11-04,Columbia Generating Station,100, , , , 
2015-11-04,Comanche Peak 1,100, , , , 
2015-11-04,Comanche Peak 2,0,2015-10-03,REFUELING OUTAGE, , 
2015-11-04,Cooper,100, , , , 
2015-11-04,Diablo Canyon 1,0,2015-10-03,REFUELING OUTAGE,*, 
2015-11-04,Diablo Canyon 2,100, , , , 
2015-11-04,Fort Calhoun,100, , , , 
2015-11-04,Grand Gulf 1,100, , , , 
2015-11-04,Palo Verde 1,100, , , , 
2015-11-04,Palo Verde 2,0,2015-10-09,REFUELING OUTAGE, , 
2015-11-04,Palo Verde 3,100, , , , 
2015-11-04,River Bend 1,100, , , , 
2015-11-04,South Texas 1,0,2015-10-17,REFUELING OUTAGE, , 
2015-11-04,South Texas 2,100, , , , 
2015-11-04,Waterford 3,0,2015-10-25,REFUELING OUTAGE, , 
2015-11-04,Wolf Creek 1,100, , , , 
2015-11-05,Beaver Valley 1,100, , , , 
2015-11-05,Beaver Valley 2,100, , , , 
2015-11-05,Calvert Cliffs 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-05,Calvert Cliffs 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-05,FitzPatrick,100, , , , 
2015-11-05,Ginna,0,2015-10-18,REFUELING OUTAGE,*, 
2015-11-05,Hope Creek 1,80, ,LIMITED BY PGM - HIGH SYSTEM VOLTAGE ACTION,*, 
2015-11-05,Indian Point 2,100, , , , 
2015-11-05,Indian Point 3,100, , , , 
2015-11-05,Limerick 1,100, , , , 
2015-11-05,Limerick 2,100, , , , 
2015-11-05,Millstone 2,0,2015-10-03,PREPARING FOR PLANT HEATUP,*, 
2015-11-05,Millstone 3,100, ,ALERT DECLARED DUE TO EDG FIRE - SEE EN #51513,*, 
2015-11-05,Nine Mile Point 1,100, , , , 
2015-11-05,Nine Mile Point 2,100, , , , 
2015-11-05,Oyster Creek,100, , , , 
2015-11-05,Peach Bottom 2,100, ,MAINTAIN < 100 MVARS ON UNIT 2 - HIGH SYSTEM VOLTAGE ACTION,*, 
2015-11-05,Peach Bottom 3,89, ,EPU TESTING HOLD - HIGH SYSTEM VOLTAGE ACTION,*, 
2015-11-05,Pilgrim 1,100, , , , 
2015-11-05,Salem 1,85, ,REDUCED POWER TO SUPPORT UNIT 2 OUTAGE, , 
2015-11-05,Salem 2,0,2015-10-22,REFUELING OUTAGE, , 
2015-11-05,Seabrook 1,0,2015-09-30,REFUELING OUTAGE, , 
2015-11-05,Susquehanna 1,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-05,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-05,Three Mile Island 1,0,2015-10-29,REFUELING OUTAGE HIGH SYSTEM VOLTAGE ACTION, , 
2015-11-05,Browns Ferry 1,100, , , , 
2015-11-05,Browns Ferry 2,100, , , , 
2015-11-05,Browns Ferry 3,100, , , , 
2015-11-05,Brunswick 1,97, ,MAX RECIRC FLOW, , 
2015-11-05,Brunswick 2,100, , , , 
2015-11-05,Catawba 1,100, , , , 
2015-11-05,Catawba 2,100, , , , 
2015-11-05,Farley 1,100, , , , 
2015-11-05,Farley 2,100, , , , 
2015-11-05,Harris 1,100, , , , 
2015-11-05,Hatch 1,100, , , , 
2015-11-05,Hatch 2,100, , , , 
2015-11-05,McGuire 1,100, , , , 
2015-11-05,McGuire 2,100, , , , 
2015-11-05,North Anna 1,100, , , , 
2015-11-05,North Anna 2,100, , , , 
2015-11-05,Oconee 1,100, , , , 
2015-11-05,Oconee 2,0,2015-10-16,REFUELING OUTAGE, , 
2015-11-05,Oconee 3,100, , , , 
2015-11-05,Robinson 2,100, , , , 
2015-11-05,Saint Lucie 1,100, , , , 
2015-11-05,Saint Lucie 2,100, , , , 
2015-11-05,Sequoyah 1,100, , , , 
2015-11-05,Sequoyah 2,85, ,COASTDOWN TO REFUELING OUTAGE, , 
2015-11-05,Summer,0,2015-10-02,REFUELING OUTAGE, , 
2015-11-05,Surry 1,0,2015-10-13,FORCED OUTAGE, , 
2015-11-05,Surry 2,0,2015-10-18,REFUELING OUTAGE,*, 
2015-11-05,Turkey Point 3,0,2015-10-18,REFUELING OUTAGE, , 
2015-11-05,Turkey Point 4,100, , , , 
2015-11-05,Vogtle 1,100, , , , 
2015-11-05,Vogtle 2,100, , , , 
2015-11-05,Watts Bar 1,100, , , , 
