Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2000-01-02,FITZPATRICK 1,100, , ,*, 
2000-01-02,GINNA 1,100, , , , 
2000-01-02,HOPE CREEK 1,100, , ,*, 
2000-01-02,INDIAN POINT 2,99, , , , 
2000-01-02,INDIAN POINT 3,100, , , , 
2000-01-02,LIMERICK 1,100, , ,*, 
2000-01-02,LIMERICK 2,5, ,RECOVERY FROM REACTOR SCRAM ON 12/31/99 (EVENT #36553).,*, 
2000-01-02,MILLSTONE 2,100, , , , 
2000-01-02,MILLSTONE 3,100, , , , 
2000-01-02,NINE MILE POINT 1,76, ,REDUCED POWER FOR MAINTENANCE,*, 
2000-01-02,NINE MILE POINT 2,100, , ,*, 
2000-01-02,OYSTER CREEK 1,100, , ,*, 
2000-01-02,PEACH BOTTOM 2,100, , ,*, 
2000-01-02,PEACH BOTTOM 3,100, , ,*, 
2000-01-02,PILGRIM 1,100, , , , 
2000-01-02,SALEM 1,100, , ,*, 
2000-01-02,SALEM 2,100, , ,*, 
2000-01-02,SEABROOK 1,100, , , , 
2000-01-02,SUSQUEHANNA 1,100, , ,*, 
2000-01-02,SUSQUEHANNA 2,100, , ,*, 
2000-01-02,THREE MILE ISLAND 1,100, , ,*, 
2000-01-02,VERMONT YANKEE 1,100, , , , 
2000-01-02,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-01-02,BROWNS FERRY 2,100, , , , 
2000-01-02,BROWNS FERRY 3,100, , , , 
2000-01-02,BRUNSWICK 1,100, , , , 
2000-01-02,BRUNSWICK 2,100, , , , 
2000-01-02,CATAWBA 1,100, , , , 
2000-01-02,CATAWBA 2,0,1999-12-30,REACTOR TRIP ON 12/30/99 (EVENT #36551).,*, 
2000-01-02,CRYSTAL RIVER 3,100, , ,*, 
2000-01-02,FARLEY 1,100, , , , 
2000-01-02,FARLEY 2,100, , , , 
2000-01-02,HARRIS 1,100, , , , 
2000-01-02,HATCH 1,100, , , , 
2000-01-02,HATCH 2,98, ,MAXIMUM OPERATING POWER, , 
2000-01-02,MCGUIRE 1,100, , ,*, 
2000-01-02,MCGUIRE 2,65, ,HOLDING POWER AT THIS LEVEL IN ORDER TO EXTEND CORE LIFE, , 
2000-01-02,NORTH ANNA 1,100, , , , 
2000-01-02,NORTH ANNA 2,100, , , , 
2000-01-02,OCONEE 1,100, , , , 
2000-01-02,OCONEE 2,100, , , , 
2000-01-02,OCONEE 3,100, , ,*, 
2000-01-02,ROBINSON 2,100, , , , 
2000-01-02,SAINT LUCIE 1,100, , , , 
2000-01-02,SAINT LUCIE 2,100, , , , 
2000-01-02,SEQUOYAH 1,100, , , , 
2000-01-02,SEQUOYAH 2,100, , , , 
2000-01-02,SUMMER 1,100, , , , 
2000-01-02,SURRY 1,100, , , , 
2000-01-02,SURRY 2,100, , , , 
2000-01-02,TURKEY POINT 3,100, , , , 
2000-01-02,TURKEY POINT 4,100, , , , 
2000-01-02,VOGTLE 1,100, , , , 
2000-01-02,VOGTLE 2,100, , ,*, 
2000-01-02,WATTS BAR 1,100, , , , 
2000-01-02,BRAIDWOOD 1,99, , ,*, 
2000-01-02,BRAIDWOOD 2,83, ,LOAD DISPATCH,*, 
2000-01-02,BYRON 1,75, ,LOAD DISPATCH,*, 
2000-01-02,BYRON 2,100, , ,*, 
2000-01-02,CLINTON 1,100, , ,*, 
2000-01-02,COOK 1,0,1997-09-08,REFUELING OUTAGE - DEFUELED, , 
2000-01-02,COOK 2,0,1997-09-09,REFUELING OUTAGE - DEFUELED, , 
2000-01-02,DAVIS BESSE 1,85, ,LOAD DISPATCH,*, 
2000-01-02,DRESDEN 2,100, , ,*, 
2000-01-02,DRESDEN 3,100, , , , 
2000-01-02,DUANE ARNOLD 1,100, , ,*, 
2000-01-02,FERMI 2,97, , ,*, 
2000-01-02,KEWAUNEE 1,97, , , , 
2000-01-02,LASALLE 1,100, , ,*, 
2000-01-02,LASALLE 2,100, , ,*, 
2000-01-02,MONTICELLO 1,83, ,COASTDOWN TO REFUELING OUTAGE,*, 
2000-01-02,PALISADES 1,62, ,CHEMISTRY HOLD,*, 
2000-01-02,PERRY 1,100, , ,*, 
2000-01-02,POINT BEACH 1,100, , ,*, 
2000-01-02,POINT BEACH 2,100, , ,*, 
2000-01-02,PRAIRIE ISLAND 1,100, , , , 
2000-01-02,PRAIRIE ISLAND 2,100, , , , 
2000-01-02,QUAD CITIES 1,100, , ,*, 
2000-01-02,QUAD CITIES 2,87, ,COASTDOWN TO REFUELING OUTAGE,*, 
2000-01-02,ARKANSAS NUCLEAR 1,100, , ,*, 
2000-01-02,ARKANSAS NUCLEAR 2,100, , ,*, 
2000-01-02,CALLAWAY 1,100, , , , 
2000-01-02,COMANCHE PEAK 1,100, , , , 
2000-01-02,COMANCHE PEAK 2,100, , , , 
2000-01-02,COOPER 1,100, , ,*, 
2000-01-02,DIABLO CANYON 1,100, ,Y2K TRANSITION PLANNED POWER,*, 
2000-01-02,DIABLO CANYON 2,100, ,Y2K TRANSITION PLANNED POWER,*, 
2000-01-02,FT CALHOUN 1,100, , , , 
2000-01-02,GRAND GULF 1,100, , ,*, 
2000-01-02,PALO VERDE 1,100, , ,*, 
2000-01-02,PALO VERDE 2,100, , ,*, 
2000-01-02,PALO VERDE 3,100, , ,*, 
2000-01-02,RIVER BEND 1,100, , ,*, 
2000-01-02,SAN ONOFRE 2,100, , , , 
2000-01-02,SAN ONOFRE 3,100, , , , 
2000-01-02,SOUTH TEXAS 1,100, , , , 
2000-01-02,SOUTH TEXAS 2,100, , , , 
2000-01-02,WATERFORD 3,100, , ,*, 
2000-01-02,WNP2,100, , ,*, 
2000-01-02,WOLF CREEK 1,100, , ,*, 
2000-01-03,BEAVER VALLEY 1,100, , , , 
2000-01-03,BEAVER VALLEY 2,53, ,INCREASING POWER,*, 
2000-01-03,CALVERT CLIFFS 1,100, , , , 
2000-01-03,CALVERT CLIFFS 2,100, , , , 
2000-01-03,FITZPATRICK 1,100, , , , 
2000-01-03,GINNA 1,100, , , , 
2000-01-03,HOPE CREEK 1,100, , , , 
2000-01-03,INDIAN POINT 2,99, , , , 
2000-01-03,INDIAN POINT 3,100, , , , 
2000-01-03,LIMERICK 1,100, , , , 
2000-01-03,LIMERICK 2,30, ,INCREASING POWER,*, 
2000-01-03,MILLSTONE 2,100, , , , 
2000-01-03,MILLSTONE 3,100, , , , 
2000-01-03,NINE MILE POINT 1,76, ,REDUCED POWER FOR MAINTENANCE, , 
2000-01-03,NINE MILE POINT 2,100, , , , 
2000-01-03,OYSTER CREEK 1,100, , , , 
2000-01-03,PEACH BOTTOM 2,100, , , , 
2000-01-03,PEACH BOTTOM 3,100, , , , 
2000-01-03,PILGRIM 1,100, , , , 
2000-01-03,SALEM 1,100, , , , 
2000-01-03,SALEM 2,100, , , , 
2000-01-03,SEABROOK 1,100, , , , 
2000-01-03,SUSQUEHANNA 1,100, , , , 
2000-01-03,SUSQUEHANNA 2,100, , , , 
2000-01-03,THREE MILE ISLAND 1,100, , , , 
2000-01-03,VERMONT YANKEE 1,100, , , , 
2000-01-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-01-03,BROWNS FERRY 2,100, , , , 
2000-01-03,BROWNS FERRY 3,100, , , , 
2000-01-03,BRUNSWICK 1,100, , , , 
2000-01-03,BRUNSWICK 2,100, , , , 
2000-01-03,CATAWBA 1,100, , , , 
2000-01-03,CATAWBA 2,0,1999-12-30,REACTOR TRIP ON 12/30/99 (EVENT #36551)., , 
2000-01-03,CRYSTAL RIVER 3,100, , , , 
2000-01-03,FARLEY 1,100, , , , 
2000-01-03,FARLEY 2,100, , , , 
2000-01-03,HARRIS 1,100, , , , 
2000-01-03,HATCH 1,100, , , , 
2000-01-03,HATCH 2,98, ,MAXIMUM OPERATING POWER, , 
2000-01-03,MCGUIRE 1,100, , , , 
2000-01-03,MCGUIRE 2,85, ,INCREASING POWER,*, 
2000-01-03,NORTH ANNA 1,100, , , , 
2000-01-03,NORTH ANNA 2,100, , , , 
2000-01-03,OCONEE 1,100, , , , 
2000-01-03,OCONEE 2,100, , , , 
2000-01-03,OCONEE 3,100, , , , 
2000-01-03,ROBINSON 2,100, , , , 
2000-01-03,SAINT LUCIE 1,100, , , , 
2000-01-03,SAINT LUCIE 2,100, , , , 
2000-01-03,SEQUOYAH 1,100, , , , 
2000-01-03,SEQUOYAH 2,100, , , , 
2000-01-03,SUMMER 1,100, , , , 
2000-01-03,SURRY 1,100, , , , 
2000-01-03,SURRY 2,100, , , , 
2000-01-03,TURKEY POINT 3,100, , , , 
2000-01-03,TURKEY POINT 4,100, , , , 
2000-01-03,VOGTLE 1,100, , , , 
2000-01-03,VOGTLE 2,100, , , , 
2000-01-03,WATTS BAR 1,100, , , , 
2000-01-03,BRAIDWOOD 1,99, , , , 
2000-01-03,BRAIDWOOD 2,100, , ,*, 
2000-01-03,BYRON 1,100, , ,*, 
2000-01-03,BYRON 2,100, , , , 
2000-01-03,CLINTON 1,100, , , , 
2000-01-03,COOK 1,0,1997-09-08,REFUELING OUTAGE - DEFUELED, , 
2000-01-03,COOK 2,0,1997-09-09,REFUELING OUTAGE - DEFUELED, , 
2000-01-03,DAVIS BESSE 1,100, , ,*, 
2000-01-03,DRESDEN 2,100, , , , 
2000-01-03,DRESDEN 3,100, , , , 
2000-01-03,DUANE ARNOLD 1,100, , , , 
2000-01-03,FERMI 2,97, , , , 
2000-01-03,KEWAUNEE 1,97, , , , 
2000-01-03,LASALLE 1,100, , , , 
2000-01-03,LASALLE 2,100, , , , 
2000-01-03,MONTICELLO 1,83, ,COASTDOWN TO REFUELING OUTAGE, , 
2000-01-03,PALISADES 1,65, ,CHEMISTRY HOLD,*, 
2000-01-03,PERRY 1,100, , , , 
2000-01-03,POINT BEACH 1,100, , , , 
2000-01-03,POINT BEACH 2,100, , , , 
2000-01-03,PRAIRIE ISLAND 1,100, , , , 
2000-01-03,PRAIRIE ISLAND 2,100, , , , 
2000-01-03,QUAD CITIES 1,100, , , , 
2000-01-03,QUAD CITIES 2,68, ,COASTDOWN TO REFUELING OUTAGE,*, 
2000-01-03,ARKANSAS NUCLEAR 1,100, , , , 
2000-01-03,ARKANSAS NUCLEAR 2,100, , , , 
2000-01-03,CALLAWAY 1,100, , , , 
2000-01-03,COMANCHE PEAK 1,100, , , , 
2000-01-03,COMANCHE PEAK 2,100, , , , 
2000-01-03,COOPER 1,100, , , , 
2000-01-03,DIABLO CANYON 1,100, , , , 
2000-01-03,DIABLO CANYON 2,100, , , , 
2000-01-03,FT CALHOUN 1,100, , , , 
2000-01-03,GRAND GULF 1,100, , , , 
2000-01-03,PALO VERDE 1,100, , , , 
2000-01-03,PALO VERDE 2,100, , , , 
2000-01-03,PALO VERDE 3,100, , , , 
2000-01-03,RIVER BEND 1,100, , , , 
2000-01-03,SAN ONOFRE 2,100, , , , 
2000-01-03,SAN ONOFRE 3,100, , , , 
2000-01-03,SOUTH TEXAS 1,100, , , , 
2000-01-03,SOUTH TEXAS 2,100, , , , 
2000-01-03,WATERFORD 3,100, , , , 
2000-01-03,WNP2,100, , , , 
2000-01-03,WOLF CREEK 1,100, , , , 
2000-01-04,BEAVER VALLEY 1,100, , , , 
2000-01-04,BEAVER VALLEY 2,100, , ,*, 
2000-01-04,CALVERT CLIFFS 1,100, , , , 
2000-01-04,CALVERT CLIFFS 2,100, , , , 
2000-01-04,FITZPATRICK 1,100, , , , 
2000-01-04,GINNA 1,100, , , , 
2000-01-04,HOPE CREEK 1,100, , , , 
2000-01-04,INDIAN POINT 2,99, , , , 
2000-01-04,INDIAN POINT 3,100, , , , 
2000-01-04,LIMERICK 1,100, , , , 
2000-01-04,LIMERICK 2,100, , ,*, 
2000-01-04,MILLSTONE 2,100, , , , 
2000-01-04,MILLSTONE 3,100, , , , 
2000-01-04,NINE MILE POINT 1,75, ,REDUCED POWER FOR MAINTENANCE,*, 
2000-01-04,NINE MILE POINT 2,100, , , , 
2000-01-04,OYSTER CREEK 1,100, , , , 
2000-01-04,PEACH BOTTOM 2,100, , , , 
2000-01-04,PEACH BOTTOM 3,100, , , , 
2000-01-04,PILGRIM 1,100, , , , 
2000-01-04,SALEM 1,100, , , , 
2000-01-04,SALEM 2,100, , , , 
2000-01-04,SEABROOK 1,100, , , , 
2000-01-04,SUSQUEHANNA 1,100, , , , 
2000-01-04,SUSQUEHANNA 2,100, , , , 
2000-01-04,THREE MILE ISLAND 1,100, , , , 
2000-01-04,VERMONT YANKEE 1,100, , , , 
2000-01-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-01-04,BROWNS FERRY 2,100, , , , 
2000-01-04,BROWNS FERRY 3,100, , , , 
2000-01-04,BRUNSWICK 1,100, , , , 
2000-01-04,BRUNSWICK 2,100, , , , 
2000-01-04,CATAWBA 1,100, , , , 
2000-01-04,CATAWBA 2,0,1999-12-30,MAINTENANCE OUTAGE,*, 
2000-01-04,CRYSTAL RIVER 3,100, , , , 
2000-01-04,FARLEY 1,100, , , , 
2000-01-04,FARLEY 2,100, , , , 
2000-01-04,HARRIS 1,100, , , , 
2000-01-04,HATCH 1,100, , , , 
2000-01-04,HATCH 2,65, ,REDUCED POWER FOR MAINTENANCE,*, 
2000-01-04,MCGUIRE 1,100, , , , 
2000-01-04,MCGUIRE 2,100, , ,*, 
2000-01-04,NORTH ANNA 1,100, , , , 
2000-01-04,NORTH ANNA 2,100, , , , 
2000-01-04,OCONEE 1,100, , , , 
2000-01-04,OCONEE 2,100, , , , 
2000-01-04,OCONEE 3,0,2000-01-03,REACTOR TRIP ON 1/3/2000, SEE EVENT #36557,*,1
2000-01-04,ROBINSON 2,100, , , , 
2000-01-04,SAINT LUCIE 1,100, , , , 
2000-01-04,SAINT LUCIE 2,100, , , , 
2000-01-04,SEQUOYAH 1,100, , , , 
2000-01-04,SEQUOYAH 2,100, , , , 
2000-01-04,SUMMER 1,100, , , , 
2000-01-04,SURRY 1,100, , , , 
2000-01-04,SURRY 2,100, , , , 
2000-01-04,TURKEY POINT 3,100, , , , 
2000-01-04,TURKEY POINT 4,100, , , , 
2000-01-04,VOGTLE 1,100, , , , 
2000-01-04,VOGTLE 2,100, , , , 
2000-01-04,WATTS BAR 1,100, , , , 
2000-01-04,BRAIDWOOD 1,100, , ,*, 
2000-01-04,BRAIDWOOD 2,100, , , , 
2000-01-04,BYRON 1,100, , , , 
2000-01-04,BYRON 2,100, , , , 
2000-01-04,CLINTON 1,100, , , , 
2000-01-04,COOK 1,0,1997-09-08,REFUELING OUTAGE - DEFUELED, , 
2000-01-04,COOK 2,0,1997-09-09,REFUELING OUTAGE - DEFUELED, , 
2000-01-04,DAVIS BESSE 1,100, , , , 
2000-01-04,DRESDEN 2,100, , , , 
2000-01-04,DRESDEN 3,100, , , , 
2000-01-04,DUANE ARNOLD 1,100, , , , 
2000-01-04,FERMI 2,97, , , , 
2000-01-04,KEWAUNEE 1,97, , , , 
2000-01-04,LASALLE 1,100, , , , 
2000-01-04,LASALLE 2,100, , , , 
2000-01-04,MONTICELLO 1,83, ,COASTDOWN TO REFUELING OUTAGE, , 
2000-01-04,PALISADES 1,65, ,CHEMISTRY HOLD, , 
2000-01-04,PERRY 1,100, , , , 
2000-01-04,POINT BEACH 1,100, , , , 
2000-01-04,POINT BEACH 2,100, , , , 
2000-01-04,PRAIRIE ISLAND 1,100, , , , 
2000-01-04,PRAIRIE ISLAND 2,100, , , , 
2000-01-04,QUAD CITIES 1,100, , , , 
2000-01-04,QUAD CITIES 2,92, ,COASTDOWN TO REFUELING OUTAGE,*, 
2000-01-04,ARKANSAS NUCLEAR 1,100, , , , 
2000-01-04,ARKANSAS NUCLEAR 2,100, , , , 
2000-01-04,CALLAWAY 1,100, , , , 
2000-01-04,COMANCHE PEAK 1,100, , , , 
2000-01-04,COMANCHE PEAK 2,100, , , , 
2000-01-04,COOPER 1,100, , , , 
2000-01-04,DIABLO CANYON 1,100, , , , 
2000-01-04,DIABLO CANYON 2,100, , , , 
2000-01-04,FT CALHOUN 1,100, , , , 
2000-01-04,GRAND GULF 1,100, , , , 
2000-01-04,PALO VERDE 1,100, , , , 
2000-01-04,PALO VERDE 2,100, , , , 
2000-01-04,PALO VERDE 3,100, , , , 
2000-01-04,RIVER BEND 1,100, , , , 
2000-01-04,SAN ONOFRE 2,100, , , , 
2000-01-04,SAN ONOFRE 3,100, , , , 
2000-01-04,SOUTH TEXAS 1,100, , , , 
2000-01-04,SOUTH TEXAS 2,7, ,REDUCED POWER FOR MAINTENANCE, REPAIRING HYDROGEN LEAK ON MAIN GENERATOR,*, 
2000-01-04,WATERFORD 3,100, , , , 
2000-01-04,WNP2,100, , , , 
2000-01-04,WOLF CREEK 1,100, , , , 
2000-01-05,BEAVER VALLEY 1,100, , , , 
2000-01-05,BEAVER VALLEY 2,100, , , , 
2000-01-05,CALVERT CLIFFS 1,100, , , , 
2000-01-05,CALVERT CLIFFS 2,100, , , , 
2000-01-05,FITZPATRICK 1,100, , , , 
2000-01-05,GINNA 1,100, , , , 
2000-01-05,HOPE CREEK 1,100, , , , 
2000-01-05,INDIAN POINT 2,99, , , , 
2000-01-05,INDIAN POINT 3,100, , , , 
2000-01-05,LIMERICK 1,98, ,HOLDING POWER FOR TIPS,*, 
2000-01-05,LIMERICK 2,90, ,INCREASING POWER TO 100%,*, 
2000-01-05,MILLSTONE 2,100, , , , 
2000-01-05,MILLSTONE 3,100, , , , 
2000-01-05,NINE MILE POINT 1,99, , ,*, 
2000-01-05,NINE MILE POINT 2,100, , , , 
2000-01-05,OYSTER CREEK 1,100, , , , 
2000-01-05,PEACH BOTTOM 2,100, , , , 
2000-01-05,PEACH BOTTOM 3,100, , , , 
2000-01-05,PILGRIM 1,100, , , , 
2000-01-05,SALEM 1,92, ,REDUCED POWER FOR FEEDWATER HEATER VALVE TROUBLESHOOTING,*, 
2000-01-05,SALEM 2,100, , , , 
2000-01-05,SEABROOK 1,100, , , , 
2000-01-05,SUSQUEHANNA 1,100, , , , 
2000-01-05,SUSQUEHANNA 2,100, , , , 
2000-01-05,THREE MILE ISLAND 1,100, , , , 
2000-01-05,VERMONT YANKEE 1,100, , , , 
2000-01-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-01-05,BROWNS FERRY 2,100, , , , 
2000-01-05,BROWNS FERRY 3,100, , , , 
2000-01-05,BRUNSWICK 1,100, , , , 
2000-01-05,BRUNSWICK 2,100, , , , 
2000-01-05,CATAWBA 1,100, , , , 
2000-01-05,CATAWBA 2,15, ,HOLDING POWER - GENERATOR IS ONLINE,*, 
2000-01-05,CRYSTAL RIVER 3,100, , , , 
2000-01-05,FARLEY 1,100, , , , 
2000-01-05,FARLEY 2,100, , , , 
2000-01-05,HARRIS 1,100, , , , 
2000-01-05,HATCH 1,100, , , , 
2000-01-05,HATCH 2,99, ,MAXIMUM OPERATING POWER,*, 
2000-01-05,MCGUIRE 1,100, , , , 
2000-01-05,MCGUIRE 2,100, , , , 
2000-01-05,NORTH ANNA 1,100, , , , 
2000-01-05,NORTH ANNA 2,100, , , , 
2000-01-05,OCONEE 1,100, , , , 
2000-01-05,OCONEE 2,100, , , , 
2000-01-05,OCONEE 3,30, ,INCREASING POWER TO 100%,*, 
2000-01-05,ROBINSON 2,100, , , , 
2000-01-05,SAINT LUCIE 1,100, , , , 
2000-01-05,SAINT LUCIE 2,100, , , , 
2000-01-05,SEQUOYAH 1,100, , , , 
2000-01-05,SEQUOYAH 2,100, , , , 
2000-01-05,SUMMER 1,100, , , , 
2000-01-05,SURRY 1,100, , , , 
2000-01-05,SURRY 2,100, , , , 
2000-01-05,TURKEY POINT 3,100, , , , 
2000-01-05,TURKEY POINT 4,100, , , , 
2000-01-05,VOGTLE 1,100, , , , 
2000-01-05,VOGTLE 2,100, , , , 
2000-01-05,WATTS BAR 1,100, , , , 
2000-01-05,BRAIDWOOD 1,100, , , , 
2000-01-05,BRAIDWOOD 2,100, , , , 
2000-01-05,BYRON 1,100, , , , 
