Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2016-08-01,Turkey Point 3,0,2016-07-29,NOT CRITICAL,*, 
2016-08-01,Turkey Point 4,100, , , , 
2016-08-01,Vogtle 1,100, , , , 
2016-08-01,Vogtle 2,100, , , , 
2016-08-01,Watts Bar 1,92, ,CONDENSER BACK PRESSURE ISSUES, , 
2016-08-01,Watts Bar 2,73, ,POWER ASCENSION TESTING,*, 
2016-08-01,Braidwood 1,100, , , , 
2016-08-01,Braidwood 2,100, , , , 
2016-08-01,Byron 1,100, , , , 
2016-08-01,Byron 2,100, , , , 
2016-08-01,Clinton,99, ,100% ELECTRICAL CAPABILITY, , 
2016-08-01,D.C. Cook 1,100, , , , 
2016-08-01,D.C. Cook 2,80, ,DOWNPOWER DUE TO OFFSITE POWER LINE ISSUE,*, 
2016-08-01,Davis-Besse,100, , , , 
2016-08-01,Dresden 2,100, , , , 
2016-08-01,Dresden 3,100, , , , 
2016-08-01,Duane Arnold,94, ,INCREASING POWER,*, 
2016-08-01,Fermi 2,100, , , , 
2016-08-01,La Salle 1,100, , , , 
2016-08-01,La Salle 2,100, , , , 
2016-08-01,Monticello,100, , , , 
2016-08-01,Palisades,100, , , , 
2016-08-01,Perry 1,100, , , , 
2016-08-01,Point Beach 1,100, , , , 
2016-08-01,Point Beach 2,100, , , , 
2016-08-01,Prairie Island 1,100, , , , 
2016-08-01,Prairie Island 2,100, , , , 
2016-08-01,Quad Cities 1,100, , , , 
2016-08-01,Quad Cities 2,100, , , , 
2016-08-01,Arkansas Nuclear 1,100, , , , 
2016-08-01,Arkansas Nuclear 2,100, , , , 
2016-08-01,Callaway,100, , , , 
2016-08-01,Columbia Generating Station,100, , , , 
2016-08-01,Comanche Peak 1,100, , , , 
2016-08-01,Comanche Peak 2,100, , , , 
2016-08-01,Cooper,100, , , , 
2016-08-01,Diablo Canyon 1,100, , , , 
2016-08-01,Diablo Canyon 2,100, , , , 
2016-08-01,Fort Calhoun,100, , , , 
2016-08-01,Grand Gulf 1,100, , , , 
2016-08-01,Palo Verde 1,100, , ,*, 
2016-08-01,Palo Verde 2,100, , , , 
2016-08-01,Palo Verde 3,100, , , , 
2016-08-01,River Bend 1,100, , , , 
2016-08-01,South Texas 1,100, , , , 
2016-08-01,South Texas 2,100, , , , 
2016-08-01,Waterford 3,100, , , , 
2016-08-01,Wolf Creek 1,100, , , , 
2016-08-02,Beaver Valley 1,100, , , , 
2016-08-02,Beaver Valley 2,100, , , , 
2016-08-02,Calvert Cliffs 1,100, , , , 
2016-08-02,Calvert Cliffs 2,100, , , , 
2016-08-02,FitzPatrick,84, ,HOLDING POWER FOR 1 OF 3 CONDENSER BOOSTER PUMP OOS, , 
2016-08-02,Ginna,100, , , , 
2016-08-02,Hope Creek 1,100, , ,*, 
2016-08-02,Indian Point 2,100, , , , 
2016-08-02,Indian Point 3,100, ,13.8 kV and 138 kV FEEDER RESTRICTIONS, , 
2016-08-02,Limerick 1,100, , , , 
2016-08-02,Limerick 2,100, , , , 
2016-08-02,Millstone 2,100, , , , 
2016-08-02,Millstone 3,100, , , , 
2016-08-02,Nine Mile Point 1,100, , , , 
2016-08-02,Nine Mile Point 2,100, , , , 
2016-08-02,Oyster Creek,100, , , , 
2016-08-02,Peach Bottom 2,100, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION, , 
2016-08-02,Peach Bottom 3,100, , , , 
2016-08-02,Pilgrim 1,100, , , , 
2016-08-02,Salem 1,59, ,CONDUCTING SURVEILLANCE TESTS,*, 
2016-08-02,Salem 2,13, ,GENERATOR OFF-LINE DUE TO GENERATOR GROUNDS, , 
2016-08-02,Seabrook 1,100, , , , 
2016-08-02,Susquehanna 1,100, , , , 
2016-08-02,Susquehanna 2,100, , , , 
2016-08-02,Three Mile Island 1,100, , , , 
2016-08-02,Browns Ferry 1,59, ,INCREASING POWER,*, 
2016-08-02,Browns Ferry 2,100, , , , 
2016-08-02,Browns Ferry 3,100, , , , 
2016-08-02,Brunswick 1,100, , , , 
2016-08-02,Brunswick 2,100, , , , 
2016-08-02,Catawba 1,100, , , , 
2016-08-02,Catawba 2,100, , , , 
2016-08-02,Farley 1,100, , , , 
2016-08-02,Farley 2,100, , , , 
2016-08-02,Harris 1,100, , , , 
2016-08-02,Hatch 1,100, , , , 
2016-08-02,Hatch 2,100, , , , 
2016-08-02,McGuire 1,100, , , , 
2016-08-02,McGuire 2,100, , , , 
2016-08-02,North Anna 1,100, , , , 
2016-08-02,North Anna 2,0,2016-07-30,FORCED OUTAGE DUE TO RX COOLANT PUMP SEAL LEAKOFF LEAK, , 
2016-08-02,Oconee 1,100, , , , 
2016-08-02,Oconee 2,100, , , , 
2016-08-02,Oconee 3,100, , , , 
2016-08-02,Robinson 2,100, , , , 
2016-08-02,Saint Lucie 1,0,2016-08-01,FORCED OUTAGE,*, 
2016-08-02,Saint Lucie 2,100, , , , 
2016-08-02,Sequoyah 1,100, , , , 
2016-08-02,Sequoyah 2,100, , , , 
2016-08-02,Summer,94, ,FEEDWATER BOOSTER PUMP TRIP, , 
2016-08-02,Surry 1,100, , , , 
2016-08-02,Surry 2,100, , , , 
2016-08-02,Turkey Point 3,3, ,INCREASING POWER,*, 
2016-08-02,Turkey Point 4,100, , , , 
2016-08-02,Vogtle 1,100, , , , 
2016-08-02,Vogtle 2,100, , , , 
2016-08-02,Watts Bar 1,91, ,CONDENSER BACK PRESSURE ISSUES,*, 
2016-08-02,Watts Bar 2,74, ,POWER ASCENSION TESTING,*, 
2016-08-02,Braidwood 1,100, , , , 
2016-08-02,Braidwood 2,100, , , , 
2016-08-02,Byron 1,100, , , , 
2016-08-02,Byron 2,100, , , , 
2016-08-02,Clinton,99, ,100% ELECTRICAL CAPABILITY, , 
2016-08-02,D.C. Cook 1,100, , , , 
2016-08-02,D.C. Cook 2,77, ,DOWNPOWER DUE TO OFFSITE POWER LINE ISSUE,*, 
2016-08-02,Davis-Besse,100, , , , 
2016-08-02,Dresden 2,100, , , , 
2016-08-02,Dresden 3,100, , , , 
2016-08-02,Duane Arnold,96, ,FUEL PRECONDITIONING,*, 
2016-08-02,Fermi 2,100, , , , 
2016-08-02,La Salle 1,100, , , , 
2016-08-02,La Salle 2,100, , , , 
2016-08-02,Monticello,100, , , , 
2016-08-02,Palisades,100, , , , 
2016-08-02,Perry 1,100, , , , 
2016-08-02,Point Beach 1,100, , , , 
2016-08-02,Point Beach 2,100, , , , 
2016-08-02,Prairie Island 1,100, , , , 
2016-08-02,Prairie Island 2,100, , , , 
2016-08-02,Quad Cities 1,100, , , , 
2016-08-02,Quad Cities 2,100, , , , 
2016-08-02,Arkansas Nuclear 1,100, , , , 
2016-08-02,Arkansas Nuclear 2,100, , , , 
2016-08-02,Callaway,100, , , , 
2016-08-02,Columbia Generating Station,100, , , , 
2016-08-02,Comanche Peak 1,100, , , , 
2016-08-02,Comanche Peak 2,100, , , , 
2016-08-02,Cooper,100, , , , 
2016-08-02,Diablo Canyon 1,100, , , , 
2016-08-02,Diablo Canyon 2,100, , , , 
2016-08-02,Fort Calhoun,100, , , , 
2016-08-02,Grand Gulf 1,100, , , , 
2016-08-02,Palo Verde 1,100, , , , 
2016-08-02,Palo Verde 2,100, , , , 
2016-08-02,Palo Verde 3,100, , , , 
2016-08-02,River Bend 1,100, , , , 
2016-08-02,South Texas 1,100, , , , 
2016-08-02,South Texas 2,100, , , , 
2016-08-02,Waterford 3,100, , , , 
2016-08-02,Wolf Creek 1,100, , , , 
2016-08-03,Beaver Valley 1,100, , , , 
2016-08-03,Beaver Valley 2,100, , , , 
2016-08-03,Calvert Cliffs 1,100, , , , 
2016-08-03,Calvert Cliffs 2,100, , , , 
2016-08-03,FitzPatrick,84, ,HOLDING POWER FOR 1 OF 3 CONDENSER BOOSTER PUMP OOS SOLAR MAGNETIC DISTURBANCE,*, 
2016-08-03,Ginna,100, , , , 
2016-08-03,Hope Creek 1,100, , , , 
2016-08-03,Indian Point 2,100, , , , 
2016-08-03,Indian Point 3,100, ,13.8 kV and 138 kV FEEDER RESTRICTIONS, , 
2016-08-03,Limerick 1,100, , , , 
2016-08-03,Limerick 2,100, , , , 
2016-08-03,Millstone 2,100, , , , 
2016-08-03,Millstone 3,100, , , , 
2016-08-03,Nine Mile Point 1,100, , , , 
2016-08-03,Nine Mile Point 2,100, , , , 
2016-08-03,Oyster Creek,100, , , , 
2016-08-03,Peach Bottom 2,100, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION, , 
2016-08-03,Peach Bottom 3,100, , , , 
2016-08-03,Pilgrim 1,100, ,REDUCING TO 90% POWER DUE TO ELEVATED SEA WATER TEMPERATURES,*, 
2016-08-03,Salem 1,96, ,INCREASING POWER,*, 
2016-08-03,Salem 2,13, ,GENERATOR OFF-LINE DUE TO GENERATOR GROUNDS, , 
2016-08-03,Seabrook 1,100, , , , 
2016-08-03,Susquehanna 1,100, , , , 
2016-08-03,Susquehanna 2,100, , , , 
2016-08-03,Three Mile Island 1,100, , , , 
2016-08-03,Browns Ferry 1,86, ,FUEL PRECONDITIONING SOAK,*, 
2016-08-03,Browns Ferry 2,100, , , , 
2016-08-03,Browns Ferry 3,100, , , , 
2016-08-03,Brunswick 1,100, , , , 
2016-08-03,Brunswick 2,100, , , , 
2016-08-03,Catawba 1,100, , , , 
2016-08-03,Catawba 2,100, , , , 
2016-08-03,Farley 1,100, , , , 
2016-08-03,Farley 2,100, , , , 
2016-08-03,Harris 1,100, , , , 
2016-08-03,Hatch 1,100, , , , 
2016-08-03,Hatch 2,100, , , , 
2016-08-03,McGuire 1,100, , , , 
2016-08-03,McGuire 2,100, , , , 
2016-08-03,North Anna 1,100, , , , 
2016-08-03,North Anna 2,0,2016-07-30,EXITING FORCED OUTAGE,*, 
2016-08-03,Oconee 1,100, , , , 
2016-08-03,Oconee 2,100, , , , 
2016-08-03,Oconee 3,100, , , , 
2016-08-03,Robinson 2,100, , , , 
2016-08-03,Saint Lucie 1,0,2016-08-01,FORCED OUTAGE,*, 
2016-08-03,Saint Lucie 2,100, , , , 
2016-08-03,Sequoyah 1,100, , , , 
2016-08-03,Sequoyah 2,100, , , , 
2016-08-03,Summer,100, , ,*, 
2016-08-03,Surry 1,100, , , , 
2016-08-03,Surry 2,100, , , , 
2016-08-03,Turkey Point 3,100, , ,*, 
2016-08-03,Turkey Point 4,100, , , , 
2016-08-03,Vogtle 1,100, , , , 
2016-08-03,Vogtle 2,100, , , , 
2016-08-03,Watts Bar 1,92, ,CONDENSER BACK PRESSURE ISSUES,*, 
2016-08-03,Watts Bar 2,41, ,POWER ASCENSION TESTING,*, 
2016-08-03,Braidwood 1,100, , , , 
2016-08-03,Braidwood 2,100, , , , 
2016-08-03,Byron 1,100, , , , 
2016-08-03,Byron 2,100, , , , 
2016-08-03,Clinton,99, ,100% ELECTRICAL CAPABILITY, , 
2016-08-03,D.C. Cook 1,100, , , , 
2016-08-03,D.C. Cook 2,100, , ,*, 
2016-08-03,Davis-Besse,100, , , , 
2016-08-03,Dresden 2,100, , , , 
2016-08-03,Dresden 3,100, , , , 
2016-08-03,Duane Arnold,96, ,FUEL PRECONDITIONING, , 
2016-08-03,Fermi 2,100, , , , 
2016-08-03,La Salle 1,100, , , , 
2016-08-03,La Salle 2,100, , , , 
2016-08-03,Monticello,100, , , , 
2016-08-03,Palisades,100, , , , 
2016-08-03,Perry 1,100, , , , 
2016-08-03,Point Beach 1,100, , , , 
2016-08-03,Point Beach 2,100, , , , 
2016-08-03,Prairie Island 1,100, , , , 
2016-08-03,Prairie Island 2,100, , , , 
2016-08-03,Quad Cities 1,100, , , , 
2016-08-03,Quad Cities 2,100, , , , 
2016-08-03,Arkansas Nuclear 1,100, , , , 
2016-08-03,Arkansas Nuclear 2,100, , , , 
2016-08-03,Callaway,100, , , , 
2016-08-03,Columbia Generating Station,100, , , , 
2016-08-03,Comanche Peak 1,100, , , , 
2016-08-03,Comanche Peak 2,100, , , , 
2016-08-03,Cooper,100, , , , 
2016-08-03,Diablo Canyon 1,100, , , , 
2016-08-03,Diablo Canyon 2,100, , , , 
2016-08-03,Fort Calhoun,100, , , , 
2016-08-03,Grand Gulf 1,100, , , , 
2016-08-03,Palo Verde 1,100, , , , 
2016-08-03,Palo Verde 2,100, , , , 
2016-08-03,Palo Verde 3,100, , , , 
2016-08-03,River Bend 1,100, , , , 
2016-08-03,South Texas 1,100, , , , 
2016-08-03,South Texas 2,100, , , , 
2016-08-03,Waterford 3,100, , , , 
2016-08-03,Wolf Creek 1,100, , , , 
2016-08-04,Beaver Valley 1,100, , , , 
2016-08-04,Beaver Valley 2,100, , , , 
2016-08-04,Calvert Cliffs 1,100, , , , 
2016-08-04,Calvert Cliffs 2,100, , , , 
2016-08-04,FitzPatrick,84, ,HOLDING POWER DUE TO 1 OF 3 CONDENSATE BOOSTER PUMPS OOS,*, 
2016-08-04,Ginna,100, , , , 
2016-08-04,Hope Creek 1,100, , , , 
2016-08-04,Indian Point 2,100, , , , 
2016-08-04,Indian Point 3,100, ,13.8 kV and 138 kV FEEDER RESTRICTIONS, , 
2016-08-04,Limerick 1,100, , , , 
2016-08-04,Limerick 2,100, , , , 
2016-08-04,Millstone 2,100, , , , 
2016-08-04,Millstone 3,100, , , , 
2016-08-04,Nine Mile Point 1,100, , , , 
2016-08-04,Nine Mile Point 2,100, , , , 
2016-08-04,Oyster Creek,100, , , , 
2016-08-04,Peach Bottom 2,100, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION, , 
2016-08-04,Peach Bottom 3,100, , , , 
2016-08-04,Pilgrim 1,100, , ,*, 
2016-08-04,Salem 1,100, , ,*, 
2016-08-04,Salem 2,13, ,GENERATOR OFF-LINE DUE TO GENERATOR GROUNDS, , 
2016-08-04,Seabrook 1,100, , , , 
2016-08-04,Susquehanna 1,100, , , , 
2016-08-04,Susquehanna 2,100, , , , 
2016-08-04,Three Mile Island 1,100, , , , 
2016-08-04,Browns Ferry 1,98, ,FUEL PRECONDITIONING SOAK,*, 
2016-08-04,Browns Ferry 2,100, , , , 
2016-08-04,Browns Ferry 3,100, , , , 
2016-08-04,Brunswick 1,100, , , , 
2016-08-04,Brunswick 2,100, , , , 
2016-08-04,Catawba 1,100, , , , 
2016-08-04,Catawba 2,100, , , , 
2016-08-04,Farley 1,100, , , , 
2016-08-04,Farley 2,100, , , , 
2016-08-04,Harris 1,100, , , , 
2016-08-04,Hatch 1,100, , , , 
2016-08-04,Hatch 2,100, , , , 
2016-08-04,McGuire 1,100, , , , 
2016-08-04,McGuire 2,100, , , , 
2016-08-04,North Anna 1,100, , , , 
2016-08-04,North Anna 2,30, ,INCREASING POWER PER POWER ASCENSION PLAN,*, 
2016-08-04,Oconee 1,100, , , , 
2016-08-04,Oconee 2,100, , , , 
2016-08-04,Oconee 3,100, , , , 
2016-08-04,Robinson 2,100, , , , 
2016-08-04,Saint Lucie 1,0,2016-08-01,FORCED OUTAGE, , 
2016-08-04,Saint Lucie 2,100, , , , 
2016-08-04,Sequoyah 1,100, , , , 
2016-08-04,Sequoyah 2,100, , , , 
2016-08-04,Summer,100, , , , 
2016-08-04,Surry 1,100, , , , 
2016-08-04,Surry 2,100, , , , 
2016-08-04,Turkey Point 3,100, , , , 
2016-08-04,Turkey Point 4,100, , , , 
2016-08-04,Vogtle 1,100, , , , 
2016-08-04,Vogtle 2,100, , , , 
2016-08-04,Watts Bar 1,94, ,CONDENSER BACK PRESSURE ISSUES,*, 
2016-08-04,Watts Bar 2,0,2016-08-03,POWER ASCENSION TESTING,*, 
2016-08-04,Braidwood 1,100, , , , 
2016-08-04,Braidwood 2,100, , , , 
2016-08-04,Byron 1,100, , , , 
2016-08-04,Byron 2,100, , , , 
2016-08-04,Clinton,99, ,100% ELECTRICAL CAPABILITY, , 
2016-08-04,D.C. Cook 1,100, , , , 
2016-08-04,D.C. Cook 2,100, , , , 
2016-08-04,Davis-Besse,100, , , , 
2016-08-04,Dresden 2,100, , , , 
2016-08-04,Dresden 3,100, , , , 
2016-08-04,Duane Arnold,76, ,INCREASING POWER LOAD LINE ADJUSTMENT,*, 
2016-08-04,Fermi 2,100, , , , 
2016-08-04,La Salle 1,100, , , , 
2016-08-04,La Salle 2,100, , , , 
2016-08-04,Monticello,100, , , , 
2016-08-04,Palisades,100, , , , 
2016-08-04,Perry 1,100, , , , 
2016-08-04,Point Beach 1,100, , , , 
2016-08-04,Point Beach 2,100, , , , 
2016-08-04,Prairie Island 1,100, , , , 
2016-08-04,Prairie Island 2,100, , , , 
2016-08-04,Quad Cities 1,100, , , , 
2016-08-04,Quad Cities 2,100, , , , 
2016-08-04,Arkansas Nuclear 1,100, , , , 
2016-08-04,Arkansas Nuclear 2,100, , , , 
2016-08-04,Callaway,100, , , , 
2016-08-04,Columbia Generating Station,100, , , , 
2016-08-04,Comanche Peak 1,100, , , , 
2016-08-04,Comanche Peak 2,100, , , , 
2016-08-04,Cooper,100, , , , 
2016-08-04,Diablo Canyon 1,100, , , , 
2016-08-04,Diablo Canyon 2,100, , , , 
2016-08-04,Fort Calhoun,100, , , , 
2016-08-04,Grand Gulf 1,100, , , , 
2016-08-04,Palo Verde 1,100, , , , 
2016-08-04,Palo Verde 2,100, , , , 
2016-08-04,Palo Verde 3,100, , , , 
2016-08-04,River Bend 1,100, , , , 
2016-08-04,South Texas 1,100, , , , 
2016-08-04,South Texas 2,100, , , , 
2016-08-04,Waterford 3,100, , , , 
2016-08-04,Wolf Creek 1,100, , , , 
2016-08-05,Beaver Valley 1,100, , , , 
2016-08-05,Beaver Valley 2,100, , , , 
2016-08-05,Calvert Cliffs 1,100, , , , 
2016-08-05,Calvert Cliffs 2,100, , , , 
2016-08-05,FitzPatrick,84, ,HOLDING POWER DUE TO 1 OF 3 CONDENSATE BOOSTER PUMPS OOS, , 
2016-08-05,Ginna,100, , , , 
2016-08-05,Hope Creek 1,100, , , , 
2016-08-05,Indian Point 2,100, , , , 
2016-08-05,Indian Point 3,100, ,13.8 kV and 138 kV FEEDER RESTRICTIONS, , 
2016-08-05,Limerick 1,100, , , , 
2016-08-05,Limerick 2,100, , , , 
2016-08-05,Millstone 2,100, , , , 
2016-08-05,Millstone 3,100, , , , 
2016-08-05,Nine Mile Point 1,100, , , , 
2016-08-05,Nine Mile Point 2,100, , , , 
2016-08-05,Oyster Creek,100, , , , 
2016-08-05,Peach Bottom 2,100, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION, , 
2016-08-05,Peach Bottom 3,100, , , , 
2016-08-05,Pilgrim 1,100, , , , 
2016-08-05,Salem 1,100, , , , 
2016-08-05,Salem 2,13, ,GENERATOR OFF-LINE DUE TO GENERATOR GROUNDS, , 
2016-08-05,Seabrook 1,100, , , , 
2016-08-05,Susquehanna 1,100, , , , 
2016-08-05,Susquehanna 2,100, , , , 
2016-08-05,Three Mile Island 1,100, , , , 
2016-08-05,Browns Ferry 1,100, , ,*, 
2016-08-05,Browns Ferry 2,100, , , , 
2016-08-05,Browns Ferry 3,100, , , , 
2016-08-05,Brunswick 1,100, , , , 
2016-08-05,Brunswick 2,100, , , , 
2016-08-05,Catawba 1,100, , , , 
2016-08-05,Catawba 2,100, , , , 
2016-08-05,Farley 1,100, , , , 
2016-08-05,Farley 2,100, , , , 
2016-08-05,Harris 1,100, , , , 
2016-08-05,Hatch 1,100, , , , 
2016-08-05,Hatch 2,100, , , , 
2016-08-05,McGuire 1,100, , , , 
2016-08-05,McGuire 2,100, , , , 
2016-08-05,North Anna 1,100, , , , 
2016-08-05,North Anna 2,99, ,INCREASING POWER,*, 
2016-08-05,Oconee 1,100, , , , 
2016-08-05,Oconee 2,100, , , , 
2016-08-05,Oconee 3,100, , , , 
2016-08-05,Robinson 2,100, , , , 
2016-08-05,Saint Lucie 1,0,2016-08-01,FORCED OUTAGE, , 
2016-08-05,Saint Lucie 2,100, , , , 
2016-08-05,Sequoyah 1,100, , , , 
2016-08-05,Sequoyah 2,100, , , , 
2016-08-05,Summer,100, , , , 
2016-08-05,Surry 1,100, , , , 
2016-08-05,Surry 2,100, , , , 
2016-08-05,Turkey Point 3,100, , , , 
2016-08-05,Turkey Point 4,100, , , , 
2016-08-05,Vogtle 1,100, , , , 
2016-08-05,Vogtle 2,100, , , , 
2016-08-05,Watts Bar 1,94, ,CONDENSER BACK PRESSURE ISSUES, , 
2016-08-05,Watts Bar 2,0,2016-08-03,POWER ASCENSION TESTING, , 
2016-08-05,Braidwood 1,100, , , , 
2016-08-05,Braidwood 2,100, , , , 
2016-08-05,Byron 1,100, , , , 
2016-08-05,Byron 2,100, , , , 
2016-08-05,Clinton,99, ,100% ELECTRICAL CAPABILITY, , 
2016-08-05,D.C. Cook 1,100, , , , 
2016-08-05,D.C. Cook 2,100, , , , 
2016-08-05,Davis-Besse,100, , , , 
2016-08-05,Dresden 2,100, , , , 
2016-08-05,Dresden 3,100, , , , 
2016-08-05,Duane Arnold,97, ,PRECONDITIONING FUEL,*, 
2016-08-05,Fermi 2,100, , , , 
2016-08-05,La Salle 1,100, , , , 
2016-08-05,La Salle 2,100, , , , 
2016-08-05,Monticello,100, , , , 
2016-08-05,Palisades,100, , , , 
2016-08-05,Perry 1,96, ,LIMITED BY CIRC WATER TEMP,*, 
2016-08-05,Point Beach 1,100, , , , 
2016-08-05,Point Beach 2,100, , , , 
2016-08-05,Prairie Island 1,100, , , , 
2016-08-05,Prairie Island 2,100, , , , 
2016-08-05,Quad Cities 1,100, , , , 
2016-08-05,Quad Cities 2,100, , , , 
2016-08-05,Arkansas Nuclear 1,100, , , , 
2016-08-05,Arkansas Nuclear 2,100, , , , 
2016-08-05,Callaway,100, , , , 
2016-08-05,Columbia Generating Station,100, , , , 
2016-08-05,Comanche Peak 1,100, , , , 
2016-08-05,Comanche Peak 2,100, , , , 
2016-08-05,Cooper,100, , , , 
2016-08-05,Diablo Canyon 1,100, , , , 
2016-08-05,Diablo Canyon 2,97, ,PERFORMING CALORIMETRIC,*, 
2016-08-05,Fort Calhoun,100, , , , 
2016-08-05,Grand Gulf 1,100, , , , 
2016-08-05,Palo Verde 1,100, , , , 
2016-08-05,Palo Verde 2,100, , , , 
2016-08-05,Palo Verde 3,100, , , , 
2016-08-05,River Bend 1,100, , , , 
2016-08-05,South Texas 1,100, , , , 
2016-08-05,South Texas 2,100, , , , 
2016-08-05,Waterford 3,100, , , , 
2016-08-05,Wolf Creek 1,100, , , , 
2016-08-06,Beaver Valley 1,100, , , , 
2016-08-06,Beaver Valley 2,100, , , , 
2016-08-06,Calvert Cliffs 1,100, , , , 
2016-08-06,Calvert Cliffs 2,100, , , , 
2016-08-06,FitzPatrick,84, ,HOLDING POWER DUE TO 1 OF 3 CONDENSATE BOOSTER PUMPS OOS, , 
2016-08-06,Ginna,100, , , , 
2016-08-06,Hope Creek 1,100, , , , 
2016-08-06,Indian Point 2,100, , , , 
2016-08-06,Indian Point 3,100, ,13.8 kV and 138 kV FEEDER RESTRICTIONS, , 
2016-08-06,Limerick 1,100, , , , 
2016-08-06,Limerick 2,100, , , , 
2016-08-06,Millstone 2,12, ,REDUCED POWER FOR PLANNED MAINTENANCE,*, 
2016-08-06,Millstone 3,100, , , , 
2016-08-06,Nine Mile Point 1,100, , , , 
2016-08-06,Nine Mile Point 2,100, , , , 
2016-08-06,Oyster Creek,100, , , , 
2016-08-06,Peach Bottom 2,100, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION, , 
2016-08-06,Peach Bottom 3,100, , , , 
2016-08-06,Pilgrim 1,100, , , , 
2016-08-06,Salem 1,100, , , , 
2016-08-06,Salem 2,13, ,GENERATOR OFF-LINE DUE TO GENERATOR GROUNDS, , 
2016-08-06,Seabrook 1,100, , , , 
2016-08-06,Susquehanna 1,100, , , , 
2016-08-06,Susquehanna 2,100, , , , 
2016-08-06,Three Mile Island 1,100, , , , 
2016-08-06,Browns Ferry 1,100, , , , 
2016-08-06,Browns Ferry 2,65, ,REDUCED POWER FOR PLANNED MAINTENANCE,*, 
2016-08-06,Browns Ferry 3,100, , , , 
2016-08-06,Brunswick 1,100, , , , 
2016-08-06,Brunswick 2,100, , , , 
2016-08-06,Catawba 1,100, , , , 
2016-08-06,Catawba 2,100, , , , 
2016-08-06,Farley 1,100, , , , 
2016-08-06,Farley 2,100, , , , 
2016-08-06,Harris 1,100, , , , 
2016-08-06,Hatch 1,100, , , , 
2016-08-06,Hatch 2,100, , , , 
2016-08-06,McGuire 1,100, , , , 
2016-08-06,McGuire 2,100, , , , 
2016-08-06,North Anna 1,100, , , , 
2016-08-06,North Anna 2,98, ,INCREASING POWER,*, 
2016-08-06,Oconee 1,100, , , , 
2016-08-06,Oconee 2,100, , , , 
2016-08-06,Oconee 3,100, , , , 
2016-08-06,Robinson 2,100, , , , 
