Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2016-09-01,Beaver Valley 1,99, ,COASTDOWN TO REFUELING OUTAGE, , 
2016-09-01,Beaver Valley 2,100, , , , 
2016-09-01,Calvert Cliffs 1,100, , , , 
2016-09-01,Calvert Cliffs 2,100, , , , 
2016-09-01,FitzPatrick,89, ,COASTDOWN TO REFUELING OUTAGE, , 
2016-09-01,Ginna,100, , , , 
2016-09-01,Hope Creek 1,100, , , , 
2016-09-01,Indian Point 2,100, , , , 
2016-09-01,Indian Point 3,100, , , , 
2016-09-01,Limerick 1,100, , , , 
2016-09-01,Limerick 2,100, , , , 
2016-09-01,Millstone 2,100, , , , 
2016-09-01,Millstone 3,100, , , , 
2016-09-01,Nine Mile Point 1,100, , , , 
2016-09-01,Nine Mile Point 2,100, , , , 
2016-09-01,Oyster Creek,91, ,COASTDOWN TO REFUELING OUTAGE REDUCED POWER FOR CORE SPRAY TESTING,*, 
2016-09-01,Peach Bottom 2,98, ,100 MVAR LIMIT FOR TURBINE BEARING VIBRATION COASTDOWN TO REFUELING OUTAGE HIGH RIVER TEMPERATURES,*, 
2016-09-01,Peach Bottom 3,100, , , , 
2016-09-01,Pilgrim 1,100, , , , 
2016-09-01,Salem 1,58, ,DOWNPOWER DUE TO STEAM GENERATOR FEED PUMP ISSUES,*, 
2016-09-01,Salem 2,0,2016-08-31,TRIP DUE TO LOSS OF REACTOR COOLANT PUMP SEE EN #52213,*,1
2016-09-01,Seabrook 1,100, , , , 
2016-09-01,Susquehanna 1,100, , , , 
2016-09-01,Susquehanna 2,100, , , , 
2016-09-01,Three Mile Island 1,100, , , , 
2016-09-01,Browns Ferry 1,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
2016-09-01,Browns Ferry 2,100, , , , 
2016-09-01,Browns Ferry 3,100, , , , 
2016-09-01,Brunswick 1,100, , , , 
2016-09-01,Brunswick 2,100, , , , 
2016-09-01,Catawba 1,100, , , , 
2016-09-01,Catawba 2,98, ,COASTDOWN TO REFUELING OUTAGE, , 
2016-09-01,Farley 1,100, , , , 
2016-09-01,Farley 2,100, , , , 
2016-09-01,Harris 1,100, , , , 
2016-09-01,Hatch 1,100, , , , 
2016-09-01,Hatch 2,100, , , , 
2016-09-01,McGuire 1,100, , , , 
2016-09-01,McGuire 2,100, , , , 
2016-09-01,North Anna 1,99, ,COASTDOWN TO REFUELING OUTAGE, , 
2016-09-01,North Anna 2,100, , , , 
2016-09-01,Oconee 1,100, , , , 
2016-09-01,Oconee 2,100, , , , 
