Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2007-05-01,Beaver Valley 1,100, , , , 
2007-05-01,Beaver Valley 2,100, , , , 
2007-05-01,Calvert Cliffs 1,100, ,SWITCHYARD BREAKER #552-21 MAINTENANCE, , 
2007-05-01,Calvert Cliffs 2,100, ,SWITCHYARD BREAKER #552-21 MAINTENANCE, , 
2007-05-01,FitzPatrick,100, , , , 
2007-05-01,Ginna,100, , , , 
2007-05-01,Hope Creek 1,100, , , , 
2007-05-01,Indian Point 2,100, ,138 KV FEEDER 95332 OOS, , 
2007-05-01,Indian Point 3,65, ,HOLDING POWER WHILE TROUBLESHOOTING MAIN GENERATOR VOLTAGE REGULATOR,*, 
2007-05-01,Limerick 1,100, , , , 
2007-05-01,Limerick 2,100, , ,*, 
2007-05-01,Millstone 2,100, , , , 
2007-05-01,Millstone 3,0,2007-04-07,DEFUELED, , 
2007-05-01,Nine Mile Point 1,100, , , , 
2007-05-01,Nine Mile Point 2,100, , , , 
2007-05-01,Oyster Creek,0,2007-04-28,SHUTDOWN FOR A & C RECIRC PUMP SEAL REPLACEMENT., , 
2007-05-01,Peach Bottom 2,100, ,220 KV LINE 220-08 OOS, , 
2007-05-01,Peach Bottom 3,100, ,220 KV LINE 220-08 OOS, , 
2007-05-01,Pilgrim 1,0,2007-04-06,REFUELING OUTAGE, , 
2007-05-01,Salem 1,0,2007-04-30,REACTOR TRIP DUE TO GRASS INTRUSION INTO CIRCULATING WATER INTAKE STRUCTURE. SEE EN# 43329.,*, 
2007-05-01,Salem 2,100, , , , 
2007-05-01,Seabrook 1,100, , , , 
2007-05-01,Susquehanna 1,100, , , , 
2007-05-01,Susquehanna 2,100, , , , 
2007-05-01,Three Mile Island 1,100, , ,*, 
2007-05-01,Vermont Yankee,98, ,COASTDOWN TO REFUELING OUTAGE, , 
2007-05-01,Browns Ferry 1,0,1985-03-03,MAINTENANCE OUTAGE 500KV BUS 2 SECTION OUT OF SERVICE, , 
2007-05-01,Browns Ferry 2,100, ,500KV BUS 2 SECTION OUT OF SERVICE., , 
2007-05-01,Browns Ferry 3,100, ,500KV BUS 2 SECTION OUT OF SERVICE, , 
2007-05-01,Brunswick 1,100, , , , 
2007-05-01,Brunswick 2,100, , , , 
2007-05-01,Catawba 1,100, , , , 
2007-05-01,Catawba 2,100, , , , 
2007-05-01,Crystal River 3,100, , , , 
2007-05-01,Farley 1,100, , , , 
2007-05-01,Farley 2,0,2007-04-09,RELOADING FUEL, , 
2007-05-01,Harris 1,100, , , , 
2007-05-01,Hatch 1,100, , , , 
2007-05-01,Hatch 2,100, , , , 
2007-05-01,McGuire 1,0,2007-03-10,REFUELING OUTAGE, , 
2007-05-01,McGuire 2,100, , , , 
2007-05-01,North Anna 1,100, , , , 
2007-05-01,North Anna 2,100, , , , 
2007-05-01,Oconee 1,100, , , , 
2007-05-01,Oconee 2,0,2007-04-27,REFUELING OUTAGE, , 
2007-05-01,Oconee 3,100, , , , 
2007-05-01,Robinson 2,0,2007-04-06,REFUELING OUTAGE, , 
2007-05-01,Saint Lucie 1,0,2007-04-01,DEFUELED, , 
2007-05-01,Saint Lucie 2,100, , , , 
2007-05-01,Sequoyah 1,100, , , , 
2007-05-01,Sequoyah 2,100, , , , 
2007-05-01,Summer,94, ,HOLDING POWER FOR FW BOOSTER PUMP MAINT, , 
2007-05-01,Surry 1,100, , , , 
2007-05-01,Surry 2,100, , , , 
2007-05-01,Turkey Point 3,100, , , , 
2007-05-01,Turkey Point 4,100, , , , 
2007-05-01,Vogtle 1,98, ,100% ELECTRICAL CAPABILITY., , 
2007-05-01,Vogtle 2,0,2007-04-23,RX TRIP ON GENERATOR TRIP DUE TO GENERATOR NEUTRAL GROUND RELAY ACTUATION - SEE EVENT #43313., , 
2007-05-01,Watts Bar 1,100, , , , 
2007-05-01,Braidwood 1,100, , , , 
2007-05-01,Braidwood 2,100, , , , 
2007-05-01,Byron 1,100, , , , 
2007-05-01,Byron 2,0,2007-04-01,REFUELING OUTAGE, , 
2007-05-01,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2007-05-01,D.C. Cook 1,100, , , , 
2007-05-01,D.C. Cook 2,100, , , , 
2007-05-01,Davis-Besse,100, , , , 
2007-05-01,Dresden 2,98, ,100% ELECTRICAL CAPABILITY,*, 
2007-05-01,Dresden 3,99, ,100% ELECTRICAL CAPABILITY, , 
2007-05-01,Duane Arnold,98, ,100% ELECTRICAL CAPABILITY, , 
2007-05-01,Fermi 2,100, , , , 
2007-05-01,Kewaunee,100, , , , 
2007-05-01,La Salle 1,100, , , , 
2007-05-01,La Salle 2,100, , , , 
2007-05-01,Monticello,40, ,HOLDING FOR TESTING,*, 
2007-05-01,Palisades,100, , , , 
2007-05-01,Perry 1,0,2007-04-01,REFUELING OUTAGE, , 
2007-05-01,Point Beach 1,0,2007-03-31,REFUELING OUTAGE, , 
2007-05-01,Point Beach 2,100, , , , 
2007-05-01,Prairie Island 1,56, ,FEED WATER PUMP REPAIRS 345 KV OFFSITE PWR LINE OOS UNTIL 1ST WEEK IN MAY, , 
2007-05-01,Prairie Island 2,100, ,345 KV OFFSITE PWR LINE OOS UNTIL 1ST WEEK IN MAY., , 
2007-05-01,Quad Cities 1,78, ,COASTDOWN TO REFUELING OUTAGE, , 
2007-05-01,Quad Cities 2,96, ,100% ELECTRICAL CAPABILITY, , 
2007-05-01,Arkansas Nuclear 1,0,2007-04-22,REFUELING OUTAGE DEFUELED,*, 
2007-05-01,Arkansas Nuclear 2,99, ,INCREASING POWER,*, 
2007-05-01,Callaway,0,2007-04-01,EXITING REFUELING OUTAGE, , 
2007-05-01,Columbia Generating Station,93, ,COASTDOWN TO REFUELING OUTAGE,*, 
2007-05-01,Comanche Peak 1,100, , , , 
2007-05-01,Comanche Peak 2,100, , , , 
2007-05-01,Cooper,100, , , , 
2007-05-01,Diablo Canyon 1,0,2007-04-30,REFUELING OUTAGE,*, 
2007-05-01,Diablo Canyon 2,100, , , , 
2007-05-01,Fort Calhoun,100, , , , 
2007-05-01,Grand Gulf 1,100, , , , 
2007-05-01,Palo Verde 1,100, , , , 
2007-05-01,Palo Verde 2,100, , , , 
2007-05-01,Palo Verde 3,0,2007-04-12,START-UP PREPS IN PROGRESS, , 
2007-05-01,River Bend 1,100, , , , 
2007-05-01,San Onofre 2,99, ,100% ELECTRICAL CAPABILITY, , 
2007-05-01,San Onofre 3,100, , , , 
2007-05-01,South Texas 1,100, , , , 
2007-05-01,South Texas 2,89, ,INCREASING POWER,*, 
2007-05-01,Waterford 3,100, , , , 
2007-05-01,Wolf Creek 1,100, , , , 
2007-05-02,Beaver Valley 1,100, , , , 
2007-05-02,Beaver Valley 2,100, , , , 
2007-05-02,Calvert Cliffs 1,100, ,SWITCHYARD BREAKER #552-21 MAINTENANCE, , 
2007-05-02,Calvert Cliffs 2,100, ,SWITCHYARD BREAKER #552-21 MAINTENANCE, , 
2007-05-02,FitzPatrick,100, , , , 
2007-05-02,Ginna,100, ,34.5 KV CKT 767 MAINTENANCE,*, 
2007-05-02,Hope Creek 1,100, , , , 
2007-05-02,Indian Point 2,100, , ,*, 
2007-05-02,Indian Point 3,65, ,TROUBLESHOOTING MAIN GENERATOR VOLTAGE REGULATOR PLANT SHUTDOWN EXPECTED TO BEGIN AT 08:00,*, 
2007-05-02,Limerick 1,100, , , , 
2007-05-02,Limerick 2,100, , , , 
2007-05-02,Millstone 2,100, ,SYSTEM WIDE VOLTAGE REDUCTION TEST SOMETIME TODAY,*, 
2007-05-02,Millstone 3,0,2007-04-07,DEFUELED, , 
2007-05-02,Nine Mile Point 1,100, , , , 
2007-05-02,Nine Mile Point 2,100, , , , 
2007-05-02,Oyster Creek,0,2007-04-28,SHUTDOWN FOR A & C RECIRC PUMP SEAL REPLACEMENT., , 
2007-05-02,Peach Bottom 2,100, ,220 KV LINE 220-08 OOS, , 
2007-05-02,Peach Bottom 3,100, ,220 KV LINE 220-08 OOS, , 
2007-05-02,Pilgrim 1,0,2007-04-06,REFUELING OUTAGE, , 
2007-05-02,Salem 1,0,2007-04-30,REACTOR TRIP DUE TO GRASS INTRUSION INTO CIRCULATING WATER INTAKE STRUCTURE. SEE EN# 43329., , 
2007-05-02,Salem 2,100, , , , 
2007-05-02,Seabrook 1,100, , , , 
2007-05-02,Susquehanna 1,100, , , , 
2007-05-02,Susquehanna 2,100, , , , 
2007-05-02,Three Mile Island 1,100, , , , 
2007-05-02,Vermont Yankee,97, ,COASTDOWN TO REFUELING OUTAGE,*, 
2007-05-02,Browns Ferry 1,0,1985-03-03,MAINTENANCE OUTAGE 500KV BUS 2 SECTION 1 & 2 OUT OF SERVICE,*, 
2007-05-02,Browns Ferry 2,100, ,500KV BUS 2 SECTION 1 & 2 OUT OF SERVICE.,*, 
2007-05-02,Browns Ferry 3,100, ,500KV BUS 2 SECTION 1 & 2 OUT OF SERVICE,*, 
2007-05-02,Brunswick 1,100, , , , 
2007-05-02,Brunswick 2,100, , , , 
2007-05-02,Catawba 1,100, , , , 
2007-05-02,Catawba 2,100, , , , 
2007-05-02,Crystal River 3,100, , , , 
2007-05-02,Farley 1,100, , , , 
2007-05-02,Farley 2,0,2007-04-09,RELOADING FUEL, , 
2007-05-02,Harris 1,100, , , , 
2007-05-02,Hatch 1,100, , , , 
2007-05-02,Hatch 2,100, , , , 
2007-05-02,McGuire 1,0,2007-03-10,REFUELING OUTAGE, , 
2007-05-02,McGuire 2,100, , , , 
2007-05-02,North Anna 1,100, , , , 
2007-05-02,North Anna 2,100, , , , 
2007-05-02,Oconee 1,100, , , , 
2007-05-02,Oconee 2,0,2007-04-27,REFUELING OUTAGE,*, 
