Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2006-09-01,Beaver Valley 1,100, , , , 
2006-09-01,Beaver Valley 2,100, , , , 
2006-09-01,Calvert Cliffs 1,100, , , , 
2006-09-01,Calvert Cliffs 2,100, , , , 
2006-09-01,FitzPatrick,100, , , , 
2006-09-01,Ginna,100, , , , 
2006-09-01,Hope Creek 1,100, , , , 
2006-09-01,Indian Point 2,100, , , , 
2006-09-01,Indian Point 3,100, , , , 
2006-09-01,Limerick 1,100, , , , 
2006-09-01,Limerick 2,100, , , , 
2006-09-01,Millstone 2,100, , , , 
2006-09-01,Millstone 3,100, , , , 
2006-09-01,Nine Mile Point 1,100, , , , 
2006-09-01,Nine Mile Point 2,100, , , , 
2006-09-01,Oyster Creek,100, ,COASTDOWN TO REFUELING OUTAGE, , 
2006-09-01,Peach Bottom 2,93, ,COASTDOWN TO REFUELING OUTAGE, , 
2006-09-01,Peach Bottom 3,100, , , , 
2006-09-01,Pilgrim 1,100, , , , 
2006-09-01,Salem 1,100, , , , 
2006-09-01,Salem 2,100, , , , 
2006-09-01,Seabrook 1,0,2006-08-31,PLANT SHUTDOWN. SEE EVENT # 42820 FOR DETAILS.,*, 
2006-09-01,Susquehanna 1,100, , , , 
2006-09-01,Susquehanna 2,100, , , , 
2006-09-01,Three Mile Island 1,100, , , , 
2006-09-01,Vermont Yankee,100, , , , 
2006-09-01,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2006-09-01,Browns Ferry 2,100, , , , 
2006-09-01,Browns Ferry 3,92, ,INCREASING POWER,*, 
2006-09-01,Brunswick 1,100, , , , 
2006-09-01,Brunswick 2,100, , , , 
2006-09-01,Catawba 1,100, , , , 
2006-09-01,Catawba 2,100, , , , 
2006-09-01,Crystal River 3,100, , , , 
2006-09-01,Farley 1,100, , , , 
2006-09-01,Farley 2,98, ,HOLDING POWER - WILL REPLACE HEATER DRAIN PUMP MOTOR, , 
2006-09-01,Harris 1,100, , , , 
2006-09-01,Hatch 1,100, , , , 
2006-09-01,Hatch 2,100, , , , 
2006-09-01,McGuire 1,100, , , , 
2006-09-01,McGuire 2,100, , , , 
