Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2001-04-01,FT CALHOUN 1,0,2001-03-15,REFUELING OUTAGE, , 
2001-04-01,GRAND GULF 1,100, , , , 
2001-04-01,PALO VERDE 1,0,2001-03-31,REFUELING OUTAGE,*, 
2001-04-01,PALO VERDE 2,99, , ,*, 
2001-04-01,PALO VERDE 3,99, , , , 
2001-04-01,RIVER BEND 1,100, , , , 
2001-04-01,SAN ONOFRE 2,100, , , , 
2001-04-01,SAN ONOFRE 3,0,2001-02-03,MAINTENANCE OUTAGE, , 
2001-04-01,SOUTH TEXAS 1,100, , , , 
2001-04-01,SOUTH TEXAS 2,0,2001-03-06,REFUELING OUTAGE,*, 
2001-04-01,WATERFORD 3,100, , , , 
2001-04-01,WOLF CREEK 1,100, , , , 
2001-04-02,BEAVER VALLEY 1,100, , , , 
2001-04-02,BEAVER VALLEY 2,100, , , , 
2001-04-02,CALVERT CLIFFS 1,100, , , , 
2001-04-02,CALVERT CLIFFS 2,0,2001-03-16,REFUELING OUTAGE, , 
2001-04-02,FITZPATRICK 1,95, ,INCREASING POWER,*, 
2001-04-02,GINNA 1,100, , , , 
2001-04-02,HOPE CREEK 1,80, ,HOLDING POWER DUE TO SOLAR MAGNETIC DISTURBANCE'S,*, 
2001-04-02,INDIAN POINT 2,100, , , , 
2001-04-02,INDIAN POINT 3,100, , , , 
2001-04-02,LIMERICK 1,100, , , , 
2001-04-02,LIMERICK 2,82, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-02,MILLSTONE 2,100, , , , 
2001-04-02,MILLSTONE 3,54, ,INCREASING POWER,*, 
2001-04-02,NINE MILE POINT 1,0,2001-03-18,REFUELING OUTAGE, , 
2001-04-02,NINE MILE POINT 2,100, , , , 
2001-04-02,OYSTER CREEK 1,100, , ,*, 
2001-04-02,PEACH BOTTOM 2,100, , , , 
2001-04-02,PEACH BOTTOM 3,100, , , , 
2001-04-02,PILGRIM 1,100, , , , 
2001-04-02,SALEM 1,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-02,SALEM 2,100, , , , 
2001-04-02,SEABROOK 1,100, , , , 
2001-04-02,SUSQUEHANNA 1,100, , ,*, 
2001-04-02,SUSQUEHANNA 2,0,2001-03-09,REFUELING OUTAGE, , 
2001-04-02,THREE MILE ISLAND 1,100, , , , 
2001-04-02,VERMONT YANKEE 1,100, , , , 
2001-04-02,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2001-04-02,BROWNS FERRY 2,0,2001-03-18,REFUELING OUTAGE, , 
2001-04-02,BROWNS FERRY 3,100, , , , 
2001-04-02,BRUNSWICK 1,100, , , , 
2001-04-02,BRUNSWICK 2,100, , ,*, 
2001-04-02,CATAWBA 1,100, , , , 
2001-04-02,CATAWBA 2,100, , , , 
2001-04-02,CRYSTAL RIVER 3,100, , , , 
2001-04-02,FARLEY 1,100, , , , 
2001-04-02,FARLEY 2,0,2001-02-24,REFUELING OUTAGE - DEFUELED, , 
2001-04-02,HARRIS 1,100, , , , 
2001-04-02,HATCH 1,95, ,INCREASING POWER,*, 
2001-04-02,HATCH 2,100, , , , 
2001-04-02,MCGUIRE 1,0,2001-03-09,REFUELING OUTAGE - DEFUELED, , 
2001-04-02,MCGUIRE 2,100, , , , 
2001-04-02,NORTH ANNA 1,100, , , , 
2001-04-02,NORTH ANNA 2,0,2001-03-10,REFUELING OUTAGE,*, 
2001-04-02,OCONEE 1,100, , , , 
2001-04-02,OCONEE 2,100, , , , 
2001-04-02,OCONEE 3,0,2001-02-16,MAINTENANCE OUTAGE, , 
2001-04-02,ROBINSON 2,73, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-02,SAINT LUCIE 1,0,2001-04-02,REFUELING OUTAGE,*, 
2001-04-02,SAINT LUCIE 2,100, , , , 
2001-04-02,SEQUOYAH 1,100, , , , 
2001-04-02,SEQUOYAH 2,100, , , , 
2001-04-02,SUMMER 1,100, , , , 
2001-04-02,SURRY 1,100, , , , 
2001-04-02,SURRY 2,100, , , , 
2001-04-02,TURKEY POINT 3,100, , , , 
2001-04-02,TURKEY POINT 4,100, , , , 
2001-04-02,VOGTLE 1,100, , , , 
2001-04-02,VOGTLE 2,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-02,WATTS BAR 1,100, , , , 
2001-04-02,BRAIDWOOD 1,100, , , , 
2001-04-02,BRAIDWOOD 2,100, , , , 
2001-04-02,BYRON 1,100, , , , 
2001-04-02,BYRON 2,92, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-02,CLINTON 1,100, , , , 
2001-04-02,COOK 1,100, , , , 
2001-04-02,COOK 2,55, ,CLEANING WATER BOXES, , 
2001-04-02,DAVIS BESSE 1,100, , ,*, 
2001-04-02,DRESDEN 2,92, ,INCREASING POWER,*, 
2001-04-02,DRESDEN 3,100, , , , 
2001-04-02,DUANE ARNOLD 1,100, , , , 
2001-04-02,FERMI 2,100, , , , 
2001-04-02,KEWAUNEE 1,96, ,MAXIMUM POWER LEVEL DUE TO PLUGGED STEAM GENERATOR TUBES, , 
2001-04-02,LASALLE 1,100, , , , 
2001-04-02,LASALLE 2,100, , ,*, 
2001-04-02,MONTICELLO 1,0,2001-02-25,MAINTENANCE OUTAGE, , 
2001-04-02,PALISADES 1,0,2001-03-30,REFUELING OUTAGE, , 
2001-04-02,PERRY 1,100, , , , 
2001-04-02,POINT BEACH 1,100, , , , 
2001-04-02,POINT BEACH 2,100, , , , 
2001-04-02,PRAIRIE ISLAND 1,100, , ,*, 
2001-04-02,PRAIRIE ISLAND 2,100, , , , 
2001-04-02,QUAD CITIES 1,100, , , , 
2001-04-02,QUAD CITIES 2,100, , , , 
2001-04-02,ARKANSAS NUCLEAR 1,0,2001-03-16,REFUELING OUTAGE,*, 
2001-04-02,ARKANSAS NUCLEAR 2,100, , , , 
2001-04-02,CALLAWAY 1,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-02,COLUMBIA GENERATING,100, , , , 
2001-04-02,COMANCHE PEAK 1,0,2001-03-24,REFUELING OUTAGE, , 
2001-04-02,COMANCHE PEAK 2,100, , , , 
2001-04-02,COOPER 1,100, , , , 
2001-04-02,DIABLO CANYON 1,100, , , , 
2001-04-02,DIABLO CANYON 2,100, , , , 
2001-04-02,FT CALHOUN 1,0,2001-03-15,REFUELING OUTAGE, , 
2001-04-02,GRAND GULF 1,100, , , , 
2001-04-02,PALO VERDE 1,0,2001-03-31,REFUELING OUTAGE, , 
2001-04-02,PALO VERDE 2,99, , , , 
2001-04-02,PALO VERDE 3,99, , , , 
2001-04-02,RIVER BEND 1,100, , , , 
2001-04-02,SAN ONOFRE 2,100, , , , 
2001-04-02,SAN ONOFRE 3,0,2001-02-03,MAINTENANCE OUTAGE, , 
2001-04-02,SOUTH TEXAS 1,100, , , , 
2001-04-02,SOUTH TEXAS 2,1, ,PHYSICS TESTING IN PROGRESS,*, 
2001-04-02,WATERFORD 3,100, , , , 
2001-04-02,WOLF CREEK 1,100, , , , 
2001-04-03,BEAVER VALLEY 1,100, , , , 
2001-04-03,BEAVER VALLEY 2,100, , , , 
2001-04-03,CALVERT CLIFFS 1,100, , , , 
2001-04-03,CALVERT CLIFFS 2,0,2001-03-16,REFUELING OUTAGE, , 
2001-04-03,FITZPATRICK 1,95, ,HOLDING POWER LEVEL FOR MAINTENANCE,*, 
2001-04-03,GINNA 1,100, , , , 
2001-04-03,HOPE CREEK 1,99, , ,*, 
2001-04-03,INDIAN POINT 2,100, , , , 
2001-04-03,INDIAN POINT 3,100, , , , 
2001-04-03,LIMERICK 1,100, , , , 
2001-04-03,LIMERICK 2,82, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-03,MILLSTONE 2,100, , , , 
2001-04-03,MILLSTONE 3,74, ,HOLDING POWER LEVEL NUCLEAR INSTRUMENTATION CALIBRATION.,*, 
2001-04-03,NINE MILE POINT 1,0,2001-03-18,REFUELING OUTAGE, , 
2001-04-03,NINE MILE POINT 2,100, , , , 
2001-04-03,OYSTER CREEK 1,100, , , , 
2001-04-03,PEACH BOTTOM 2,100, , , , 
2001-04-03,PEACH BOTTOM 3,100, , , , 
2001-04-03,PILGRIM 1,100, , , , 
2001-04-03,SALEM 1,94, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-03,SALEM 2,100, , , , 
2001-04-03,SEABROOK 1,100, , , , 
2001-04-03,SUSQUEHANNA 1,100, , , , 
2001-04-03,SUSQUEHANNA 2,0,2001-03-09,REFUELING OUTAGE, , 
2001-04-03,THREE MILE ISLAND 1,100, , , , 
2001-04-03,VERMONT YANKEE 1,100, , , , 
2001-04-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2001-04-03,BROWNS FERRY 2,0,2001-03-18,REFUELING OUTAGE, , 
2001-04-03,BROWNS FERRY 3,100, , , , 
2001-04-03,BRUNSWICK 1,100, , , , 
2001-04-03,BRUNSWICK 2,100, , , , 
2001-04-03,CATAWBA 1,100, , , , 
2001-04-03,CATAWBA 2,100, , , , 
2001-04-03,CRYSTAL RIVER 3,100, , , , 
2001-04-03,FARLEY 1,100, , , , 
2001-04-03,FARLEY 2,0,2001-02-24,REFUELING OUTAGE - DEFUELED, , 
2001-04-03,HARRIS 1,100, , , , 
2001-04-03,HATCH 1,100, , ,*, 
2001-04-03,HATCH 2,100, , , , 
2001-04-03,MCGUIRE 1,0,2001-03-09,REFUELING OUTAGE - DEFUELED, , 
2001-04-03,MCGUIRE 2,100, , , , 
2001-04-03,NORTH ANNA 1,100, , , , 
2001-04-03,NORTH ANNA 2,0,2001-03-10,REFUELING OUTAGE, , 
2001-04-03,OCONEE 1,100, , , , 
2001-04-03,OCONEE 2,100, , , , 
2001-04-03,OCONEE 3,0,2001-02-16,MAINTENANCE OUTAGE, , 
2001-04-03,ROBINSON 2,72, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-03,SAINT LUCIE 1,0,2001-04-02,REFUELING OUTAGE - UE ENTERED/EXITED DUE TO RCS LEAKAGE > 10 GPM - SEE EVENT #37882,*, 
2001-04-03,SAINT LUCIE 2,100, , , , 
2001-04-03,SEQUOYAH 1,100, , , , 
2001-04-03,SEQUOYAH 2,100, , , , 
2001-04-03,SUMMER 1,100, , , , 
2001-04-03,SURRY 1,100, , , , 
2001-04-03,SURRY 2,100, , , , 
2001-04-03,TURKEY POINT 3,100, , , , 
2001-04-03,TURKEY POINT 4,100, , , , 
2001-04-03,VOGTLE 1,100, , , , 
2001-04-03,VOGTLE 2,94, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-03,WATTS BAR 1,100, , , , 
2001-04-03,BRAIDWOOD 1,100, , , , 
2001-04-03,BRAIDWOOD 2,100, , , , 
2001-04-03,BYRON 1,100, , , , 
2001-04-03,BYRON 2,92, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-03,CLINTON 1,100, , , , 
2001-04-03,COOK 1,100, , , , 
2001-04-03,COOK 2,68, ,HOLDING POWER LEVEL TO RAISE NUCLEAR INSTRUMENTATION TRIP SETPOINT.,*, 
2001-04-03,DAVIS BESSE 1,100, , , , 
2001-04-03,DRESDEN 2,100, , ,*, 
2001-04-03,DRESDEN 3,100, , , , 
2001-04-03,DUANE ARNOLD 1,100, , , , 
2001-04-03,FERMI 2,100, , , , 
2001-04-03,KEWAUNEE 1,96, ,MAXIMUM POWER LEVEL DUE TO PLUGGED STEAM GENERATOR TUBES, , 
2001-04-03,LASALLE 1,100, , , , 
2001-04-03,LASALLE 2,100, , , , 
2001-04-03,MONTICELLO 1,0,2001-02-25,PULLING RODS,*, 
2001-04-03,PALISADES 1,0,2001-03-30,REFUELING OUTAGE, , 
2001-04-03,PERRY 1,100, , , , 
2001-04-03,POINT BEACH 1,100, , , , 
2001-04-03,POINT BEACH 2,100, , , , 
2001-04-03,PRAIRIE ISLAND 1,100, , , , 
2001-04-03,PRAIRIE ISLAND 2,100, , , , 
2001-04-03,QUAD CITIES 1,100, , , , 
2001-04-03,QUAD CITIES 2,100, , , , 
2001-04-03,ARKANSAS NUCLEAR 1,0,2001-03-16,REFUELING OUTAGE, , 
2001-04-03,ARKANSAS NUCLEAR 2,100, , , , 
2001-04-03,CALLAWAY 1,80, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-03,COLUMBIA GENERATING,100, , , , 
2001-04-03,COMANCHE PEAK 1,0,2001-03-24,REFUELING OUTAGE, , 
2001-04-03,COMANCHE PEAK 2,100, , , , 
2001-04-03,COOPER 1,100, , , , 
2001-04-03,DIABLO CANYON 1,100, , , , 
2001-04-03,DIABLO CANYON 2,100, , , , 
2001-04-03,FT CALHOUN 1,0,2001-03-15,REFUELING OUTAGE, , 
2001-04-03,GRAND GULF 1,100, , , , 
2001-04-03,PALO VERDE 1,0,2001-03-31,REFUELING OUTAGE, , 
2001-04-03,PALO VERDE 2,99, , , , 
2001-04-03,PALO VERDE 3,99, , , , 
2001-04-03,RIVER BEND 1,100, , , , 
2001-04-03,SAN ONOFRE 2,100, , , , 
2001-04-03,SAN ONOFRE 3,0,2001-02-03,MAINTENANCE OUTAGE, , 
2001-04-03,SOUTH TEXAS 1,100, , , , 
2001-04-03,SOUTH TEXAS 2,26, ,INCREASING POWER LEVEL,*, 
2001-04-03,WATERFORD 3,100, , , , 
2001-04-03,WOLF CREEK 1,100, , , , 
2001-04-04,BEAVER VALLEY 1,100, , , , 
2001-04-04,BEAVER VALLEY 2,100, , , , 
2001-04-04,CALVERT CLIFFS 1,100, , , , 
2001-04-04,CALVERT CLIFFS 2,0,2001-03-16,REFUELING OUTAGE - FUEL SHUFFLE COMPLETE - CONTROL ELEMENT ASSEMBLY SWAPS IN PROGRESS,*, 
2001-04-04,FITZPATRICK 1,95, ,HOLDING POWER AT THIS LEVEL TO PERFORM MAINTENANCE, , 
2001-04-04,GINNA 1,100, , , , 
2001-04-04,HOPE CREEK 1,100, , ,*, 
2001-04-04,INDIAN POINT 2,100, , , , 
2001-04-04,INDIAN POINT 3,100, , , , 
2001-04-04,LIMERICK 1,100, , , , 
2001-04-04,LIMERICK 2,82, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-04,MILLSTONE 2,100, , , , 
2001-04-04,MILLSTONE 3,100, , ,*, 
2001-04-04,NINE MILE POINT 1,0,2001-03-18,REFUELING OUTAGE, , 
2001-04-04,NINE MILE POINT 2,100, , , , 
2001-04-04,OYSTER CREEK 1,99, ,HOLDING POWER AT THIS LEVEL TO PERFORM TURBINE VALVE TESTING,*, 
2001-04-04,PEACH BOTTOM 2,100, , , , 
2001-04-04,PEACH BOTTOM 3,100, , , , 
2001-04-04,PILGRIM 1,100, , , , 
2001-04-04,SALEM 1,46, ,HOLDING POWER AT THIS LEVEL DUE TO A FEEDWATER PUMP TRIP,*, 
2001-04-04,SALEM 2,100, , , , 
2001-04-04,SEABROOK 1,100, , , , 
2001-04-04,SUSQUEHANNA 1,100, , , , 
2001-04-04,SUSQUEHANNA 2,0,2001-03-09,REFUELING OUTAGE - FUEL SHUFFLE IN PROGRESS,*, 
2001-04-04,THREE MILE ISLAND 1,100, , , , 
2001-04-04,VERMONT YANKEE 1,100, , , , 
2001-04-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2001-04-04,BROWNS FERRY 2,0,2001-03-18,REFUELING OUTAGE - CORE VERIFICATION IN PROGRESS AFTER PERFORMANCE OF A FUEL SHUFFLE,*, 
2001-04-04,BROWNS FERRY 3,100, , , , 
2001-04-04,BRUNSWICK 1,100, , , , 
2001-04-04,BRUNSWICK 2,100, , , , 
2001-04-04,CATAWBA 1,100, , , , 
2001-04-04,CATAWBA 2,100, , , , 
2001-04-04,CRYSTAL RIVER 3,100, , , , 
2001-04-04,FARLEY 1,100, , , , 
2001-04-04,FARLEY 2,0,2001-02-24,REFUELING OUTAGE - DEFUELED, , 
2001-04-04,HARRIS 1,100, , , , 
2001-04-04,HATCH 1,100, , , , 
2001-04-04,HATCH 2,100, , , , 
2001-04-04,MCGUIRE 1,0,2001-03-09,REFUELING OUTAGE - DEFUELED, , 
2001-04-04,MCGUIRE 2,100, , , , 
2001-04-04,NORTH ANNA 1,100, , , , 
2001-04-04,NORTH ANNA 2,0,2001-03-10,REFUELING OUTAGE - REFUELED - HEAD TENSIONING IN PROGRESS,*, 
2001-04-04,OCONEE 1,100, , , , 
2001-04-04,OCONEE 2,100, , , , 
2001-04-04,OCONEE 3,0,2001-02-16,MAINTENANCE OUTAGE, , 
2001-04-04,ROBINSON 2,72, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-04,SAINT LUCIE 1,0,2001-04-02,REFUELING OUTAGE,*, 
2001-04-04,SAINT LUCIE 2,100, , , , 
2001-04-04,SEQUOYAH 1,100, , , , 
2001-04-04,SEQUOYAH 2,100, , , , 
2001-04-04,SUMMER 1,100, , , , 
2001-04-04,SURRY 1,100, , , , 
2001-04-04,SURRY 2,100, , , , 
2001-04-04,TURKEY POINT 3,100, , , , 
2001-04-04,TURKEY POINT 4,100, , , , 
2001-04-04,VOGTLE 1,100, , , , 
2001-04-04,VOGTLE 2,94, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-04,WATTS BAR 1,100, , , , 
2001-04-04,BRAIDWOOD 1,92, ,HOLDING POWER AT THIS LEVEL DUE TO A TURBINE CONTROL SYSTEM FAILURE,*, 
2001-04-04,BRAIDWOOD 2,100, , , , 
2001-04-04,BYRON 1,100, , , , 
2001-04-04,BYRON 2,90, ,COASTDOWN TO REFUELING OUTAGE,*, 
2001-04-04,CLINTON 1,100, , , , 
2001-04-04,COOK 1,100, , , , 
2001-04-04,COOK 2,99, ,INCREASING POWER AFTER REDUCING POWER TO PERFORM WATERBOX CLEANING AND FEEDWATER PUMP MAINTENANCE,*, 
2001-04-04,DAVIS BESSE 1,100, , , , 
2001-04-04,DRESDEN 2,0,2001-04-03,POWER REDUCTION DUE TO A RECIRCULATION PUMP TRIP FOR UNKNOWN REASONS FOLLOWED BY A MANUAL REACTOR SCRAM FROM 27% POWER DUE TO ANOTHER RECIRCULATION PUMP TRIP FOR UNKNOWN REASONS (Refer to event #37887),*,1
2001-04-04,DRESDEN 3,100, , , , 
2001-04-04,DUANE ARNOLD 1,100, , , , 
2001-04-04,FERMI 2,100, , , , 
2001-04-04,KEWAUNEE 1,96, ,MAXIMUM POWER LEVEL DUE TO PLUGGED STEAM GENERATOR TUBES, , 
2001-04-04,LASALLE 1,100, , , , 
2001-04-04,LASALLE 2,100, , , , 
2001-04-04,MONTICELLO 1,6, ,MAINTENANCE OUTAGE - STARTUP IN PROGRESS,*, 
2001-04-04,PALISADES 1,0,2001-03-30,REFUELING OUTAGE, , 
2001-04-04,PERRY 1,100, , , , 
2001-04-04,POINT BEACH 1,100, , , , 
2001-04-04,POINT BEACH 2,100, , , , 
2001-04-04,PRAIRIE ISLAND 1,100, , , , 
2001-04-04,PRAIRIE ISLAND 2,100, , , , 
2001-04-04,QUAD CITIES 1,100, , , , 
2001-04-04,QUAD CITIES 2,100, , , , 
2001-04-04,ARKANSAS NUCLEAR 1,0,2001-03-16,REFUELING OUTAGE, , 
2001-04-04,ARKANSAS NUCLEAR 2,100, , , , 
2001-04-04,CALLAWAY 1,80, ,COASTDOWN TO REFUELING OUTAGE, , 
2001-04-04,COLUMBIA GENERATING,100, , , , 
2001-04-04,COMANCHE PEAK 1,0,2001-03-24,REFUELING OUTAGE - DEFUELED,*, 
2001-04-04,COMANCHE PEAK 2,100, , , , 
2001-04-04,COOPER 1,100, , , , 
2001-04-04,DIABLO CANYON 1,100, , , , 
2001-04-04,DIABLO CANYON 2,100, , , , 
2001-04-04,FT CALHOUN 1,0,2001-03-15,REFUELING OUTAGE - DEFUELED,*, 
2001-04-04,GRAND GULF 1,100, , , , 
2001-04-04,PALO VERDE 1,0,2001-03-31,REFUELING OUTAGE,*, 
2001-04-04,PALO VERDE 2,99, , , , 
2001-04-04,PALO VERDE 3,99, , , , 
2001-04-04,RIVER BEND 1,100, , , , 
2001-04-04,SAN ONOFRE 2,100, , , , 
2001-04-04,SAN ONOFRE 3,0,2001-02-03,MAINTENANCE OUTAGE, , 
2001-04-04,SOUTH TEXAS 1,100, , , , 
2001-04-04,SOUTH TEXAS 2,35, ,INCREASING POWER AFTER EXITING A REFUELING OUTAGE,*, 
2001-04-04,WATERFORD 3,100, , , , 
2001-04-04,WOLF CREEK 1,100, , , , 
2001-04-05,BEAVER VALLEY 1,100, , , , 
2001-04-05,BEAVER VALLEY 2,100, , , , 
2001-04-05,CALVERT CLIFFS 1,100, , , , 
2001-04-05,CALVERT CLIFFS 2,0,2001-03-16,REFUELING OUTAGE - FUEL SHUFFLE COMPLETE - CONTROL ELEMENT ASSEMBLY SWAP VERIFICATION IN PROGRESS,*, 
2001-04-05,FITZPATRICK 1,95, ,HOLDING POWER AT THIS LEVEL TO PERFORM MAINTENANCE, , 
2001-04-05,GINNA 1,100, , , , 
2001-04-05,HOPE CREEK 1,100, , , , 
2001-04-05,INDIAN POINT 2,100, , , , 
2001-04-05,INDIAN POINT 3,100, , , , 
2001-04-05,LIMERICK 1,100, , , , 
2001-04-05,LIMERICK 2,0,2001-04-04,REFUELING OUTAGE,*, 
2001-04-05,MILLSTONE 2,100, , , , 
2001-04-05,MILLSTONE 3,100, , , , 
2001-04-05,NINE MILE POINT 1,0,2001-03-18,REFUELING OUTAGE - FUEL SHUFFLE AND RELOAD IN PROGRESS,*, 
2001-04-05,NINE MILE POINT 2,100, , , , 
2001-04-05,OYSTER CREEK 1,100, , ,*, 
2001-04-05,PEACH BOTTOM 2,100, , , , 
2001-04-05,PEACH BOTTOM 3,100, , , , 
2001-04-05,PILGRIM 1,100, , , , 
2001-04-05,SALEM 1,60, ,HOLDING POWER AT THIS LEVEL AS PART OF A COASTDOWN TO REFUELING OUTAGE,*, 
