Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
1999-05-03,NINE MILE POINT 2,1, ,STARTUP - CRITICALITY ACHIEVED AT 0118 ET,*, 
1999-05-03,OYSTER CREEK 1,100, , , , 
1999-05-03,PEACH BOTTOM 2,100, , , , 
1999-05-03,PEACH BOTTOM 3,100, , , , 
1999-05-03,PILGRIM 1,80, ,INOPERABLE MAIN STEAM ISOLATION VALVE, , 
1999-05-03,SALEM 1,100, , , , 
1999-05-03,SALEM 2,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-03,SEABROOK 1,0,1999-03-27,REFUELING OUTAGE, , 
1999-05-03,SUSQUEHANNA 1,100, , , , 
1999-05-03,SUSQUEHANNA 2,97, ,CONTROL ROD 30-31 DRIFTED IN. WILL REPLACE PILOT SOLENOID ASSOCIATED WITH CO,*, 
1999-05-03,THREE MILE ISLAND 1,100, , , , 
1999-05-03,VERMONT YANKEE 1,100, , , , 
1999-05-03,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-05-03,BROWNS FERRY 2,0,1999-04-11,REFUELING OUTAGE, , 
1999-05-03,BROWNS FERRY 3,100, , , , 
1999-05-03,BRUNSWICK 1,100, , , , 
1999-05-03,BRUNSWICK 2,0,1999-04-16,REFUELING OUTAGE - REFUELING IN PROGRESS,*, 
1999-05-03,CATAWBA 1,0,1999-04-21,REFUELING OUTAGE, , 
1999-05-03,CATAWBA 2,100, , , , 
1999-05-03,CRYSTAL RIVER 3,100, , , , 
1999-05-03,FARLEY 1,100, , , , 
1999-05-03,FARLEY 2,50, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD,*, 
1999-05-03,HARRIS 1,100, , , , 
1999-05-03,HATCH 1,55, ,HOLDING POWER DUE TO A CLOGGED SENSOR LINE TO THE WATER LEVEL TRANSMITTER F,*, 
1999-05-03,HATCH 2,98, ,MAXIMUM OPERATING POWER, , 
1999-05-03,MCGUIRE 1,100, , , , 
1999-05-03,MCGUIRE 2,100, , , , 
1999-05-03,NORTH ANNA 1,100, , , , 
1999-05-03,NORTH ANNA 2,100, , , , 
1999-05-03,OCONEE 1,100, , , , 
1999-05-03,OCONEE 2,100, , , , 
1999-05-03,OCONEE 3,100, , , , 
1999-05-03,ROBINSON 2,100, , , , 
1999-05-03,SAINT LUCIE 1,100, , , , 
1999-05-03,SAINT LUCIE 2,100, , , , 
1999-05-03,SEQUOYAH 1,100, , , , 
1999-05-03,SEQUOYAH 2,0,1999-04-18,REFUELING OUTAGE, , 
1999-05-03,SUMMER 1,0,1999-04-03,EXITING REFUELING OUTAGE,*, 
1999-05-03,SURRY 1,100, , , , 
1999-05-03,SURRY 2,0,1999-04-18,REFUELING OUTAGE - DEFUELED, , 
1999-05-03,TURKEY POINT 3,100, , , , 
1999-05-03,TURKEY POINT 4,100, , , , 
1999-05-03,VOGTLE 1,100, , , , 
1999-05-03,VOGTLE 2,100, , , , 
1999-05-03,WATTS BAR 1,100, , , , 
1999-05-03,BRAIDWOOD 1,100, , , , 
1999-05-03,BRAIDWOOD 2,0,1999-04-23,REFUELING OUTAGE, , 
1999-05-03,BYRON 1,100, , , , 
1999-05-03,BYRON 2,100, , , , 
1999-05-03,CLINTON 1,0,1996-09-06,NOT CRITICAL AT TIME OF PHONE CALL (0430 ET).,*, 
1999-05-03,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-05-03,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-05-03,DAVIS BESSE 1,0,1999-04-23,MAINTENANCE OUTAGE, , 
1999-05-03,DRESDEN 2,100, , , , 
1999-05-03,DRESDEN 3,100, , , , 
1999-05-03,DUANE ARNOLD 1,100, , ,*, 
1999-05-03,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-05-03,KEWAUNEE 1,97, , , , 
1999-05-03,LASALLE 1,100, , , , 
1999-05-03,LASALLE 2,60, ,REPAIRING MAIN CONDENSER TUBE LEAKS,*, 
1999-05-03,MONTICELLO 1,100, , , , 
1999-05-03,PALISADES 1,100, , , , 
1999-05-03,PERRY 1,1, ,STARTUP IN PROGRESS. STEAM DOME PRESSURE AT 140psig AND IRMs 7 T0 8 RANGE.,*, 
1999-05-03,POINT BEACH 1,100, , , , 
1999-05-03,POINT BEACH 2,100, , , , 
1999-05-03,PRAIRIE ISLAND 1,0,1999-04-16,REFUELING OUTAGE, , 
1999-05-03,PRAIRIE ISLAND 2,100, , , , 
1999-05-03,QUAD CITIES 1,100, , ,*, 
1999-05-03,QUAD CITIES 2,100, , , , 
1999-05-03,ARKANSAS NUCLEAR 1,100, , , , 
1999-05-03,ARKANSAS NUCLEAR 2,100, , , , 
1999-05-03,CALLAWAY 1,100, , , , 
1999-05-03,COMANCHE PEAK 1,100, , , , 
1999-05-03,COMANCHE PEAK 2,100, , , , 
1999-05-03,COOPER 1,100, , , , 
1999-05-03,DIABLO CANYON 1,100, , , , 
1999-05-03,DIABLO CANYON 2,100, , , , 
1999-05-03,FT CALHOUN 1,100, , , , 
1999-05-03,GRAND GULF 1,100, , , , 
1999-05-03,PALO VERDE 1,100, , , , 
1999-05-03,PALO VERDE 2,20, ,HOLDING POWER LEVEL FOR POWER RANGE INSTRUMENTATION CALIBRATION,*, 
1999-05-03,PALO VERDE 3,100, , ,*, 
1999-05-03,RIVER BEND 1,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-03,SAN ONOFRE 2,100, , , , 
1999-05-03,SAN ONOFRE 3,0,1999-03-27,REFUELING OUTAGE, , 
1999-05-03,SOUTH TEXAS 1,100, , ,*, 
1999-05-03,SOUTH TEXAS 2,100, , , , 
1999-05-03,WASHINGTON NUCLEAR 2,0,1999-04-17,MAINTENANCE OUTAGE, , 
1999-05-03,WATERFORD 3,100, , , , 
1999-05-03,WOLF CREEK 1,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-04,BEAVER VALLEY 1,0,1999-05-01,SHUTDOWN DUE TO PROBLEMS WITH THE MAIN TURBINE SEAL OIL SYSTEM.,*, 
1999-05-04,BEAVER VALLEY 2,100, , , , 
1999-05-04,CALVERT CLIFFS 1,100, , , , 
1999-05-04,CALVERT CLIFFS 2,0,1999-03-12,REFUELING OUTAGE, , 
1999-05-04,FITZPATRICK 1,100, , , , 
1999-05-04,GINNA 1,25, ,ENTERED AND EXITED TECHNICAL SPECIFICATION SHUTDOWN. SEE EVENT # 35668 FOR D,*, 
1999-05-04,HOPE CREEK 1,100, , , , 
1999-05-04,INDIAN POINT 2,99, , , , 
1999-05-04,INDIAN POINT 3,100, , , , 
1999-05-04,LIMERICK 1,100, , , , 
1999-05-04,LIMERICK 2,0,1999-04-16,REFUELING OUTAGE, , 
1999-05-04,MILLSTONE 2,0,1996-02-20,PLANT STARTUP ON HOLD, , 
1999-05-04,MILLSTONE 3,0,1999-05-01,ENTERING REFUELING OUTAGE, , 
1999-05-04,NINE MILE POINT 1,0,1999-04-11,REFUELING OUTAGE - DEFUELED, , 
1999-05-04,NINE MILE POINT 2,15, ,SYNCHRONIZED TO THE GRID.,*, 
1999-05-04,OYSTER CREEK 1,100, , , , 
1999-05-04,PEACH BOTTOM 2,100, , , , 
1999-05-04,PEACH BOTTOM 3,100, , , , 
1999-05-04,PILGRIM 1,80, ,INOPERABLE MAIN STEAM ISOLATION VALVE, , 
1999-05-04,SALEM 1,100, , , , 
1999-05-04,SALEM 2,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-04,SEABROOK 1,0,1999-03-27,REFUELING OUTAGE,*, 
1999-05-04,SUSQUEHANNA 1,100, , , , 
1999-05-04,SUSQUEHANNA 2,100, , ,*, 
1999-05-04,THREE MILE ISLAND 1,100, , , , 
1999-05-04,VERMONT YANKEE 1,100, , , , 
1999-05-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
1999-05-04,BROWNS FERRY 2,0,1999-04-11,REFUELING OUTAGE, , 
1999-05-04,BROWNS FERRY 3,100, , , , 
1999-05-04,BRUNSWICK 1,100, , , , 
1999-05-04,BRUNSWICK 2,0,1999-04-16,REFUELING OUTAGE - CORE RELOAD IN PROGRESS,*, 
1999-05-04,CATAWBA 1,0,1999-04-21,REFUELING OUTAGE, , 
1999-05-04,CATAWBA 2,9, ,EXPERIENCED A FULL LOAD REJECTION WHEN THE MAIN GENERATOR OUTPUT BREAKERS OP,*, 
1999-05-04,CRYSTAL RIVER 3,100, , , , 
1999-05-04,FARLEY 1,100, , ,*, 
1999-05-04,FARLEY 2,49, ,OPERATING AT REDUCED POWER TO AVOID COASTDOWN DURING PEAK DEMAND PERIOD,*, 
1999-05-04,HARRIS 1,100, , , , 
1999-05-04,HATCH 1,59, ,SLOWLY INCREASING REACTOR POWER LEVEL DUE TO MSR RELATED PROBLEM.,*, 
1999-05-04,HATCH 2,98, ,MAXIMUM OPERATING POWER, , 
1999-05-04,MCGUIRE 1,100, , , , 
1999-05-04,MCGUIRE 2,100, , , , 
1999-05-04,NORTH ANNA 1,100, , , , 
1999-05-04,NORTH ANNA 2,100, , , , 
1999-05-04,OCONEE 1,100, , , , 
1999-05-04,OCONEE 2,100, , , , 
1999-05-04,OCONEE 3,100, , , , 
1999-05-04,ROBINSON 2,100, , , , 
1999-05-04,SAINT LUCIE 1,100, , , , 
1999-05-04,SAINT LUCIE 2,100, , , , 
1999-05-04,SEQUOYAH 1,100, , , , 
1999-05-04,SEQUOYAH 2,0,1999-04-18,EXITING REFUELING OUTAGE,*, 
1999-05-04,SUMMER 1,0,1999-04-03,EXITING REFUELING OUTAGE, , 
1999-05-04,SURRY 1,100, , , , 
1999-05-04,SURRY 2,0,1999-04-18,REFUELING OUTAGE - DEFUELED, , 
1999-05-04,TURKEY POINT 3,100, , , , 
1999-05-04,TURKEY POINT 4,100, , , , 
1999-05-04,VOGTLE 1,100, , , , 
1999-05-04,VOGTLE 2,100, , , , 
1999-05-04,WATTS BAR 1,100, , , , 
1999-05-04,BRAIDWOOD 1,100, , , , 
1999-05-04,BRAIDWOOD 2,0,1999-04-23,REFUELING OUTAGE, , 
1999-05-04,BYRON 1,95, ,REDUCED REACTOR POWER LEVEL TO SWAP MAIN FEEDWATER PUMPS (TAKING THE MOTOR D,*, 
1999-05-04,BYRON 2,100, , , , 
1999-05-04,CLINTON 1,0,1996-09-06,INSERTING ALL CONTROL RODS. WILL INVESTIGATE SRM AND PERIOD INDICATION PROBL,*, 
1999-05-04,COOK 1,0,1997-09-08,MAINTENANCE OUTAGE, , 
1999-05-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
1999-05-04,DAVIS BESSE 1,0,1999-04-23,MAINTENANCE OUTAGE, , 
1999-05-04,DRESDEN 2,100, , , , 
1999-05-04,DRESDEN 3,93, ,REDUCED REACTOR POWER LEVEL DOWN TO 88% BEFORE NOED WAS GRANTED DUE TO A TEC,*, 
1999-05-04,DUANE ARNOLD 1,100, , , , 
1999-05-04,FERMI 2,97, ,ADMINISTRATIVE POWER LIMIT, , 
1999-05-04,KEWAUNEE 1,97, , , , 
1999-05-04,LASALLE 1,100, , , , 
1999-05-04,LASALLE 2,100, , ,*, 
1999-05-04,MONTICELLO 1,100, , , , 
1999-05-04,PALISADES 1,100, , , , 
1999-05-04,PERRY 1,28, ,INCREASING REACTOR POWER LEVEL,*, 
1999-05-04,POINT BEACH 1,100, , , , 
1999-05-04,POINT BEACH 2,100, , , , 
1999-05-04,PRAIRIE ISLAND 1,0,1999-04-16,REFUELING OUTAGE, , 
1999-05-04,PRAIRIE ISLAND 2,100, , , , 
1999-05-04,QUAD CITIES 1,100, , , , 
1999-05-04,QUAD CITIES 2,100, , , , 
1999-05-04,ARKANSAS NUCLEAR 1,100, , , , 
1999-05-04,ARKANSAS NUCLEAR 2,100, , , , 
1999-05-04,CALLAWAY 1,100, , , , 
1999-05-04,COMANCHE PEAK 1,100, , , , 
1999-05-04,COMANCHE PEAK 2,100, , , , 
1999-05-04,COOPER 1,100, , , , 
1999-05-04,DIABLO CANYON 1,100, , , , 
1999-05-04,DIABLO CANYON 2,100, , , , 
1999-05-04,FT CALHOUN 1,100, , , , 
1999-05-04,GRAND GULF 1,100, , , , 
1999-05-04,PALO VERDE 1,100, , , , 
1999-05-04,PALO VERDE 2,58, ,INCREASING REACTOR POWER LEVEL,*, 
1999-05-04,PALO VERDE 3,100, , , , 
1999-05-04,RIVER BEND 1,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-04,SAN ONOFRE 2,100, , , , 
1999-05-04,SAN ONOFRE 3,0,1999-03-27,REFUELING OUTAGE, , 
1999-05-04,SOUTH TEXAS 1,100, , , , 
1999-05-04,SOUTH TEXAS 2,100, , , , 
1999-05-04,WASHINGTON NUCLEAR 2,0,1999-04-17,MAINTENANCE OUTAGE, , 
1999-05-04,WATERFORD 3,100, , , , 
1999-05-04,WOLF CREEK 1,0,1999-04-03,REFUELING OUTAGE, , 
1999-05-05,BEAVER VALLEY 1,0,1999-05-01,SURVEILLANCE OUTAGE - SHUTDOWN DUE TO PROBLEMS WITH THE MAIN TURBINE SEAL OI,*, 
1999-05-05,BEAVER VALLEY 2,100, , , , 
1999-05-05,CALVERT CLIFFS 1,100, , , , 
1999-05-05,CALVERT CLIFFS 2,0,1999-03-12,EXITING REFUELING OUTAGE,*, 
1999-05-05,FITZPATRICK 1,100, , , , 
1999-05-05,GINNA 1,64, ,INCREASING POWER AFTER EXITING A TECHNICAL SPECIFICATION SHUTDOWN (REFER TO,*, 
1999-05-05,HOPE CREEK 1,100, , , , 
