Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2003-02-01,BEAVER VALLEY 1,100, , , , 
2003-02-01,BEAVER VALLEY 2,100, , , , 
2003-02-01,CALVERT CLIFFS 1,100, , , , 
2003-02-01,CALVERT CLIFFS 2,100, , , , 
2003-02-01,FITZPATRICK 1,100, , , , 
2003-02-01,GINNA 1,100, , , , 
2003-02-01,HOPE CREEK 1,100, , , , 
2003-02-01,INDIAN POINT 2,100, , , , 
2003-02-01,INDIAN POINT 3,100, , , , 
2003-02-01,LIMERICK 1,100, , , , 
2003-02-01,LIMERICK 2,99, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2003-02-01,MILLSTONE 2,100, , , , 
2003-02-01,MILLSTONE 3,100, , , , 
2003-02-01,NINE MILE POINT 1,100, , ,*, 
2003-02-01,NINE MILE POINT 2,100, , , , 
2003-02-01,OYSTER CREEK 1,95, ,Power Operation
REDUCED POWER FOR MAINTENANCE,*, 
2003-02-01,PEACH BOTTOM 2,100, , , , 
2003-02-01,PEACH BOTTOM 3,100, , , , 
2003-02-01,PILGRIM 1,100, , , , 
2003-02-01,SALEM 1,100, , , , 
2003-02-01,SALEM 2,100, , , , 
2003-02-01,SEABROOK 1,100, , , , 
2003-02-01,SUSQUEHANNA 1,100, , , , 
2003-02-01,SUSQUEHANNA 2,97, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2003-02-01,THREE MILE ISLAND 1,100, , , , 
2003-02-01,VERMONT YANKEE 1,100, , , , 
2003-02-01,BROWNS FERRY 1,0,03/03/1985,Refueling
DEFUELED, , 
2003-02-01,BROWNS FERRY 2,79, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2003-02-01,BROWNS FERRY 3,100, , , , 
2003-02-01,BRUNSWICK 1,94, ,Power Operation
100% ELECTRICAL POWER, , 
2003-02-01,BRUNSWICK 2,100, , , , 
2003-02-01,CATAWBA 1,100, , , , 
2003-02-01,CATAWBA 2,100, , , , 
2003-02-01,CRYSTAL RIVER 3,100, , , , 
2003-02-01,FARLEY 1,100, , , , 
2003-02-01,FARLEY 2,100, , , , 
2003-02-01,HARRIS 1,100, , , , 
2003-02-01,HATCH 1,100, , , , 
2003-02-01,HATCH 2,100, , , , 
2003-02-01,MCGUIRE 1,90, ,Power Operation
INCREASING POWER,*, 
2003-02-01,MCGUIRE 2,100, , , , 
2003-02-01,NORTH ANNA 1,86, ,Power Operation
COASTDOWN IN PROGRESS, , 
2003-02-01,NORTH ANNA 2,2, ,Startup
PHYSICS TESTING,*, 
2003-02-01,OCONEE 1,100, , , , 
2003-02-01,OCONEE 2,100, , , , 
2003-02-01,OCONEE 3,100, , , , 
2003-02-01,ROBINSON 2,99, , ,*, 
2003-02-01,SAINT LUCIE 1,100, , , , 
2003-02-01,SAINT LUCIE 2,100, , , , 
2003-02-01,SEQUOYAH 1,100, , , , 
2003-02-01,SEQUOYAH 2,100, , , , 
