Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2011-12-01,Beaver Valley 1,100, , , , 
2011-12-01,Beaver Valley 2,100, , , , 
2011-12-01,Calvert Cliffs 1,100, , , , 
2011-12-01,Calvert Cliffs 2,100, , , , 
2011-12-01,FitzPatrick,100, , , , 
2011-12-01,Ginna,100, , , , 
2011-12-01,Hope Creek 1,100, , , , 
2011-12-01,Indian Point 2,100, , , , 
2011-12-01,Indian Point 3,100, , , , 
2011-12-01,Limerick 1,100, , , , 
2011-12-01,Limerick 2,100, , , , 
2011-12-01,Millstone 2,100, , , , 
2011-12-01,Millstone 3,100, , , , 
2011-12-01,Nine Mile Point 1,100, , , , 
2011-12-01,Nine Mile Point 2,100, , , , 
2011-12-01,Oyster Creek,100, , , , 
2011-12-01,Peach Bottom 2,100, , , , 
2011-12-01,Peach Bottom 3,100, , , , 
2011-12-01,Pilgrim 1,100, , , , 
2011-12-01,Salem 1,100, ,1 OF 3 500kV LINES OOS, , 
2011-12-01,Salem 2,100, ,1 OF 3 500kV LINES OOS, , 
2011-12-01,Seabrook 1,100, , , , 
2011-12-01,Susquehanna 1,99, ,HIGH SYSTEM VOLTAGE ACTION LIMITED BY GENERATOR LOAD RESTRICTIONS,*, 
2011-12-01,Susquehanna 2,100, ,HIGH SYSTEM VOLTAGE ACTION, , 
2011-12-01,Three Mile Island 1,100, ,HIGH SYSTEM VOLTAGE ACTION,*, 
2011-12-01,Vermont Yankee,100, , , , 
2011-12-01,Browns Ferry 1,100, ,161KV TRINITY LINE OOS FOR SCHEDULED MAINTENANCE, , 
2011-12-01,Browns Ferry 2,100, ,161KV TRINITY LINE OOS FOR SCHEDULED MAINTENANCE, , 
2011-12-01,Browns Ferry 3,100, ,161KV TRINITY LINE OOS FOR SCHEDULED MAINTENANCE, , 
2011-12-01,Brunswick 1,100, , , , 
2011-12-01,Brunswick 2,1, ,INCREASING POWER,*, 
2011-12-01,Catawba 1,100, , , , 
2011-12-01,Catawba 2,100, , , , 
2011-12-01,Crystal River 3,0,2009-09-25,DEFUELED; CONTAINMENT TENSIONING ON HOLD, , 
2011-12-01,Farley 1,100, , , , 
2011-12-01,Farley 2,100, , , , 
2011-12-01,Harris 1,100, , , , 
2011-12-01,Hatch 1,100, , , , 
2011-12-01,Hatch 2,98, ,REDUCED LOAD FOR SRV EVALUATION, , 
2011-12-01,McGuire 1,100, , , , 
2011-12-01,McGuire 2,100, , , , 
2011-12-01,North Anna 1,100, , , , 
2011-12-01,North Anna 2,98, ,CALORIMETRIC INPUT ISSUE,*, 
2011-12-01,Oconee 1,100, , , , 
2011-12-01,Oconee 2,100, , , , 
2011-12-01,Oconee 3,100, , , , 
2011-12-01,Robinson 2,100, , , , 
2011-12-01,Saint Lucie 1,0,2011-11-27,REFUELING OUTAGE, , 
2011-12-01,Saint Lucie 2,100, , , , 
2011-12-01,Sequoyah 1,100, , , , 
2011-12-01,Sequoyah 2,100, , , , 
2011-12-01,Summer,100, , , , 
2011-12-01,Surry 1,100, , , , 
2011-12-01,Surry 2,100, , , , 
2011-12-01,Turkey Point 3,100, , , , 
2011-12-01,Turkey Point 4,0,2011-11-24,AT NORMAL OPERATING TEMPERATURE AND PRESSURE,*, 
2011-12-01,Vogtle 1,100, , , , 
2011-12-01,Vogtle 2,100, , , , 
2011-12-01,Watts Bar 1,100, , , , 
2011-12-01,Braidwood 1,100, , , , 
2011-12-01,Braidwood 2,100, , , , 
2011-12-01,Byron 1,100, , ,*, 
2011-12-01,Byron 2,100, , , , 
2011-12-01,Clinton,0,2011-11-29,REFUELING OUTAGE,*, 
2011-12-01,D.C. Cook 1,57, ,HIGH VIBRATION ON MAIN FEED PUMP HOLDING POWER, , 
2011-12-01,D.C. Cook 2,100, , , , 
2011-12-01,Davis-Besse,0,2011-09-30,MAINTENANCE OUTAGE, , 
2011-12-01,Dresden 2,100, , , , 
2011-12-01,Dresden 3,100, , , , 
2011-12-01,Duane Arnold,100, , , , 
2011-12-01,Fermi 2,97, ,INCREASING POWER AFTER ROD PATTERN ADJUSTMENT,*, 
2011-12-01,Kewaunee,100, , , , 
2011-12-01,La Salle 1,100, , , , 
2011-12-01,La Salle 2,100, , , , 
2011-12-01,Monticello,0,2011-11-28,SHUTDOWN WHILE PERFORMING TURBINE REPAIRS, , 
2011-12-01,Palisades,100, , , , 
2011-12-01,Perry 1,100, , , , 
2011-12-01,Point Beach 1,0,2011-10-02,EXITING REFUELING OUTAGE UNUSUAL EVENT SEE EN#47478, , 
2011-12-01,Point Beach 2,100, , , , 
2011-12-01,Prairie Island 1,100, , , , 
2011-12-01,Prairie Island 2,100, , , , 
2011-12-01,Quad Cities 1,100, , , , 
2011-12-01,Quad Cities 2,100, , , , 
2011-12-01,Arkansas Nuclear 1,100, , , , 
2011-12-01,Arkansas Nuclear 2,100, , , , 
2011-12-01,Callaway,100, , , , 
2011-12-01,Columbia Generating Station,100, , , , 
2011-12-01,Comanche Peak 1,100, , , , 
2011-12-01,Comanche Peak 2,100, , , , 
2011-12-01,Cooper,100, , , , 
2011-12-01,Diablo Canyon 1,100, , , , 
2011-12-01,Diablo Canyon 2,100, , , , 
2011-12-01,Fort Calhoun,0,2011-04-09,EXITING REFUELING OUTAGE, , 
2011-12-01,Grand Gulf 1,87, ,SECOND STAGE MSR ISOLATED,*, 
2011-12-01,Palo Verde 1,69, ,INCREASING POWER TO 70% THEN HOLDING POWER FOR PHYSICS TESTING,*, 
2011-12-01,Palo Verde 2,100, , , , 
2011-12-01,Palo Verde 3,100, , , , 
2011-12-01,River Bend 1,100, , , , 
2011-12-01,San Onofre 2,100, , , , 
2011-12-01,San Onofre 3,100, , , , 
2011-12-01,South Texas 1,100, , , , 
2011-12-01,South Texas 2,0,2011-11-28,MAINTENANCE OUTAGE,*, 
2011-12-01,Waterford 3,100, , , , 
2011-12-01,Wolf Creek 1,100, , , , 
2011-12-02,Beaver Valley 1,100, , , , 
2011-12-02,Beaver Valley 2,100, , , , 
2011-12-02,Calvert Cliffs 1,100, , , , 
2011-12-02,Calvert Cliffs 2,100, , , , 
2011-12-02,FitzPatrick,70, ,REDUCING POWER TO 50% FOR CONDENSER TUBE REPAIR,*, 
2011-12-02,Ginna,100, , , , 
2011-12-02,Hope Creek 1,100, , , , 
2011-12-02,Indian Point 2,100, , , , 
2011-12-02,Indian Point 3,100, , , , 
2011-12-02,Limerick 1,100, , , , 
2011-12-02,Limerick 2,100, , , , 
2011-12-02,Millstone 2,100, , , , 
2011-12-02,Millstone 3,100, , , , 
2011-12-02,Nine Mile Point 1,100, , , , 
2011-12-02,Nine Mile Point 2,100, , , , 
2011-12-02,Oyster Creek,100, , , , 
2011-12-02,Peach Bottom 2,100, , , , 
2011-12-02,Peach Bottom 3,100, , , , 
2011-12-02,Pilgrim 1,100, , , , 
2011-12-02,Salem 1,100, ,1 OF 3 500kV LINES OOS, , 
2011-12-02,Salem 2,100, ,1 OF 3 500kV LINES OOS, , 
2011-12-02,Seabrook 1,100, , , , 
2011-12-02,Susquehanna 1,98, ,LIMITED BY GENERATOR LOAD RESTRICTIONS,*, 
