Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2005-05-02,Surry 1,100, , , , 
2005-05-02,Surry 2,0,2005-04-23,REFUELING OUTAGE, , 
2005-05-02,Turkey Point 3,100, , , , 
2005-05-02,Turkey Point 4,0,2005-04-10,DEFUELED, , 
2005-05-02,Vogtle 1,97, ,INCREASING POWER,*, 
2005-05-02,Vogtle 2,100, , , , 
2005-05-02,Watts Bar 1,100, , , , 
2005-05-02,Braidwood 1,100, , , , 
2005-05-02,Braidwood 2,0,2005-04-17,REFUELING OUTAGE, , 
2005-05-02,Byron 1,100, , , , 
2005-05-02,Byron 2,100, , , , 
2005-05-02,Clinton,95, ,100% ELECTRICAL CAPABILITY,*, 
2005-05-02,D.C. Cook 1,100, , , , 
2005-05-02,D.C. Cook 2,100, , , , 
2005-05-02,Davis-Besse,100, , , , 
2005-05-02,Dresden 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-05-02,Dresden 3,97, ,100% ELECTRICAL CAPABILITY,*, 
2005-05-02,Duane Arnold,0,2005-03-28,PLANT STARTUP IN PROGRESS,*, 
2005-05-02,Fermi 2,100, , , , 
2005-05-02,Kewaunee,0,2005-02-20,SHUTDOWN TO RESOLVE AUXILIARY FEEDWATER ISSUE, , 
2005-05-02,La Salle 1,100, , , , 
2005-05-02,La Salle 2,100, , , , 
2005-05-02,Monticello,100, , , , 
2005-05-02,Palisades,100, , , , 
2005-05-02,Perry 1,0,2005-02-21,PLANT STARTUP IN PROGRESS,*, 
2005-05-02,Point Beach 1,100, , ,*, 
2005-05-02,Point Beach 2,0,2005-04-01,REFUELING OUTAGE - DEFUELED, , 
2005-05-02,Prairie Island 1,100, , , , 
2005-05-02,Prairie Island 2,0,2005-04-15,REFUELING OUTAGE, , 
2005-05-02,Quad Cities 1,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-02,Quad Cities 2,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-02,Arkansas Nuclear 1,100, , , , 
2005-05-02,Arkansas Nuclear 2,100, , , , 
2005-05-02,Callaway,100, , , , 
2005-05-02,Columbia Generating Station,100, , , , 
2005-05-02,Comanche Peak 1,100, , , , 
2005-05-02,Comanche Peak 2,77, ,INCREASING POWER,*, 
2005-05-02,Cooper,100, , , , 
2005-05-02,Diablo Canyon 1,100, , , , 
2005-05-02,Diablo Canyon 2,100, , , , 
2005-05-02,Fort Calhoun,0,2005-02-26,DEFUELED, , 
2005-05-02,Grand Gulf 1,100, , , , 
2005-05-02,Palo Verde 1,100, , , , 
2005-05-02,Palo Verde 2,0,2005-04-01,REFUELING OUTAGE - DEFUELED, , 
2005-05-02,Palo Verde 3,100, , , , 
2005-05-02,River Bend 1,100, , , , 
2005-05-02,San Onofre 2,100, , , , 
2005-05-02,San Onofre 3,100, , , , 
2005-05-02,South Texas 1,100, , , , 
2005-05-02,South Texas 2,100, , , , 
2005-05-02,Waterford 3,0,2005-04-16,REFUELING OUTAGE, , 
2005-05-02,Wolf Creek 1,0,2005-04-08,REFUELING OUTAGE, , 
2005-05-03,Beaver Valley 1,90, ,CONDENSER WATERBOX CLEANING, , 
2005-05-03,Beaver Valley 2,97, ,REPLACING SEPERATOR DRAIN TANK PUMP,*, 
2005-05-03,Calvert Cliffs 1,100, , ,*, 
2005-05-03,Calvert Cliffs 2,100, , , , 
2005-05-03,FitzPatrick,100, , , , 
2005-05-03,Ginna,100, , , , 
2005-05-03,Hope Creek 1,100, , , , 
2005-05-03,Indian Point 2,100, , , , 
2005-05-03,Indian Point 3,100, , , , 
2005-05-03,Limerick 1,100, , , , 
2005-05-03,Limerick 2,100, , , , 
2005-05-03,Millstone 2,0,2005-04-08,DEFUELED, , 
2005-05-03,Millstone 3,95, ,INCREASING POWER,*, 
2005-05-03,Nine Mile Point 1,40, ,TURBINE WARMUP,*, 
2005-05-03,Nine Mile Point 2,100, , , , 
2005-05-03,Oyster Creek,100, , , , 
2005-05-03,Peach Bottom 2,100, , , , 
2005-05-03,Peach Bottom 3,100, , , , 
2005-05-03,Pilgrim 1,0,2005-04-18,REFUELING OUTAGE, , 
2005-05-03,Salem 1,100, , , , 
2005-05-03,Salem 2,0,2005-04-05,REFUELING OUTAGE, , 
2005-05-03,Seabrook 1,1, ,TURBINE BALANCING,*, 
2005-05-03,Susquehanna 1,100, , , , 
2005-05-03,Susquehanna 2,100, , ,*, 
2005-05-03,Three Mile Island 1,100, , , , 
2005-05-03,Vermont Yankee,100, , , , 
2005-05-03,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-05-03,Browns Ferry 2,100, , , , 
2005-05-03,Browns Ferry 3,100, , , , 
2005-05-03,Brunswick 1,100, , , , 
2005-05-03,Brunswick 2,95, ,INCREASING POWER,*, 
2005-05-03,Catawba 1,100, , , , 
2005-05-03,Catawba 2,100, , , , 
2005-05-03,Crystal River 3,100, , ,*, 
2005-05-03,Farley 1,100, , , , 
2005-05-03,Farley 2,100, , , , 
2005-05-03,Harris 1,30, ,INCREASING POWER,*, 
2005-05-03,Hatch 1,100, , , , 
2005-05-03,Hatch 2,100, , , , 
2005-05-03,McGuire 1,100, , , , 
2005-05-03,McGuire 2,100, , , , 
2005-05-03,North Anna 1,100, , , , 
2005-05-03,North Anna 2,100, , , , 
2005-05-03,Oconee 1,0,2005-04-08,REFUELING OUTAGE, , 
