Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2013-09-01,D.C. Cook 1,100, , , , 
2013-09-01,D.C. Cook 2,100, , , , 
2013-09-01,Davis-Besse,100, , , , 
2013-09-01,Dresden 2,92, ,CIRCULATING WATER PUMP OOS,*, 
2013-09-01,Dresden 3,82, ,ROD SEQUENCE EXCHANGE,*, 
2013-09-01,Duane Arnold,100, , ,*, 
2013-09-01,Fermi 2,68, ,RX FEEDPUMP ISSUES, , 
2013-09-01,La Salle 1,100, , , , 
2013-09-01,La Salle 2,63, ,ROD SEQUENCE EXCHANGE,*, 
2013-09-01,Monticello,100, , , , 
2013-09-01,Palisades,100, , , , 
2013-09-01,Perry 1,100, , , , 
2013-09-01,Point Beach 1,100, , , , 
2013-09-01,Point Beach 2,100, , , , 
2013-09-01,Prairie Island 1,100, , , , 
2013-09-01,Prairie Island 2,81, ,REDUCED POWER FOR GENERATOR VIBRATION ISSUE, , 
2013-09-01,Quad Cities 1,100, , , , 
2013-09-01,Quad Cities 2,100, , , , 
2013-09-01,Arkansas Nuclear 1,100, , , , 
2013-09-01,Arkansas Nuclear 2,100, , , , 
2013-09-01,Callaway,100, , , , 
2013-09-01,Columbia Generating Station,100, , , , 
2013-09-01,Comanche Peak 1,100, , , , 
2013-09-01,Comanche Peak 2,100, , , , 
2013-09-01,Cooper,100, , , , 
2013-09-01,Diablo Canyon 1,100, , , , 
2013-09-01,Diablo Canyon 2,100, , , , 
2013-09-01,Fort Calhoun,0,2011-04-09,REFUELING OUTAGE - FUEL LOADING COMPLETE, , 
2013-09-01,Grand Gulf 1,100, , , , 
2013-09-01,Palo Verde 1,100, , , , 
2013-09-01,Palo Verde 2,100, , , , 
2013-09-01,Palo Verde 3,100, , , , 
2013-09-01,River Bend 1,100, , , , 
2013-09-01,South Texas 1,86, ,FEEDWATER HEATER/CONDENSER BELLOWS ISSUE, , 
2013-09-01,South Texas 2,100, , , , 
2013-09-01,Waterford 3,100, , , , 
2013-09-01,Wolf Creek 1,100, , , , 
2013-09-02,Beaver Valley 1,100, , , , 
2013-09-02,Beaver Valley 2,100, , , , 
2013-09-02,Calvert Cliffs 1,100, , , , 
2013-09-02,Calvert Cliffs 2,100, , , , 
2013-09-02,FitzPatrick,90, ,REACTOR FEED PUMP 'B' VIBRATION ISSUE, , 
2013-09-02,Ginna,100, , , , 
2013-09-02,Hope Creek 1,92, ,POWER LIMITED BY ATOMOSPHERIC CONDITIONS,*, 
2013-09-02,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-02,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-02,Limerick 1,100, , , , 
2013-09-02,Limerick 2,100, , , , 
2013-09-02,Millstone 2,100, , , , 
2013-09-02,Millstone 3,100, , , , 
2013-09-02,Nine Mile Point 1,100, , , , 
2013-09-02,Nine Mile Point 2,100, , , , 
2013-09-02,Oyster Creek,95, ,POWER REDUCED FOR SURVEILLANCE TESTING,*, 
2013-09-02,Peach Bottom 2,75, ,INCREASING POWER,*, 
2013-09-02,Peach Bottom 3,88, ,COASTDOWN TO REFUELING OUTAGE,*, 
2013-09-02,Pilgrim 1,75, ,HOLDING POWER TO REPAIR FW PUMP, , 
2013-09-02,Salem 1,100, , , , 
2013-09-02,Salem 2,100, , , , 
2013-09-02,Seabrook 1,100, , , , 
2013-09-02,Susquehanna 1,100, , , , 
2013-09-02,Susquehanna 2,100, , , , 
2013-09-02,Three Mile Island 1,100, , , , 
2013-09-02,Vermont Yankee,100, , , , 
2013-09-02,Browns Ferry 1,100, , , , 
2013-09-02,Browns Ferry 2,100, , , , 
2013-09-02,Browns Ferry 3,100, , , , 
2013-09-02,Brunswick 1,100, , , , 
2013-09-02,Brunswick 2,100, , , , 
2013-09-02,Catawba 1,100, , , , 
2013-09-02,Catawba 2,100, , , , 
2013-09-02,Farley 1,100, , , , 
2013-09-02,Farley 2,100, , , , 
2013-09-02,Harris 1,100, , , , 
2013-09-02,Hatch 1,100, , ,*, 
2013-09-02,Hatch 2,100, , , , 
2013-09-02,McGuire 1,100, , , , 
2013-09-02,McGuire 2,100, , , , 
2013-09-02,North Anna 1,100, , , , 
2013-09-02,North Anna 2,100, , , , 
2013-09-02,Oconee 1,100, , , , 
2013-09-02,Oconee 2,100, , , , 
2013-09-02,Oconee 3,100, , , , 
2013-09-02,Robinson 2,100, , , , 
2013-09-02,Saint Lucie 1,100, , , , 
2013-09-02,Saint Lucie 2,100, , , , 
2013-09-02,Sequoyah 1,100, , , , 
2013-09-02,Sequoyah 2,100, , , , 
2013-09-02,Summer,100, , , , 
2013-09-02,Surry 1,100, , , , 
2013-09-02,Surry 2,100, , , , 
2013-09-02,Turkey Point 3,100, , , , 
2013-09-02,Turkey Point 4,100, , , , 
2013-09-02,Vogtle 1,100, , , , 
2013-09-02,Vogtle 2,100, , , , 
2013-09-02,Watts Bar 1,100, , , , 
2013-09-02,Braidwood 1,100, , , , 
2013-09-02,Braidwood 2,100, , , , 
2013-09-02,Byron 1,100, , , , 
2013-09-02,Byron 2,100, , , , 
2013-09-02,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-09-02,D.C. Cook 1,100, , , , 
2013-09-02,D.C. Cook 2,100, , , , 
2013-09-02,Davis-Besse,100, , , , 
2013-09-02,Dresden 2,100, , ,*, 
2013-09-02,Dresden 3,100, , ,*, 
2013-09-02,Duane Arnold,100, , , , 
2013-09-02,Fermi 2,68, ,RX FEEDPUMP ISSUES, , 
2013-09-02,La Salle 1,100, , , , 
2013-09-02,La Salle 2,100, , ,*, 
2013-09-02,Monticello,100, , , , 
2013-09-02,Palisades,100, , , , 
2013-09-02,Perry 1,100, , , , 
2013-09-02,Point Beach 1,100, , , , 
2013-09-02,Point Beach 2,100, , , , 
2013-09-02,Prairie Island 1,100, , , , 
2013-09-02,Prairie Island 2,81, ,REDUCED POWER FOR GENERATOR VIBRATION ISSUE, , 
2013-09-02,Quad Cities 1,100, , , , 
2013-09-02,Quad Cities 2,100, , , , 
2013-09-02,Arkansas Nuclear 1,100, , , , 
2013-09-02,Arkansas Nuclear 2,100, , , , 
2013-09-02,Callaway,100, , , , 
2013-09-02,Columbia Generating Station,100, , , , 
2013-09-02,Comanche Peak 1,100, , , , 
2013-09-02,Comanche Peak 2,100, , , , 
2013-09-02,Cooper,100, , , , 
2013-09-02,Diablo Canyon 1,100, , , , 
2013-09-02,Diablo Canyon 2,100, , , , 
2013-09-02,Fort Calhoun,0,2011-04-09,REFUELING OUTAGE - FUEL LOADING COMPLETE, , 
2013-09-02,Grand Gulf 1,100, , , , 
2013-09-02,Palo Verde 1,100, , , , 
2013-09-02,Palo Verde 2,100, , , , 
2013-09-02,Palo Verde 3,100, , , , 
2013-09-02,River Bend 1,100, , , , 
2013-09-02,South Texas 1,86, ,FEEDWATER HEATER/CONDENSER BELLOWS ISSUE, , 
2013-09-02,South Texas 2,100, , , , 
2013-09-02,Waterford 3,100, , , , 
2013-09-02,Wolf Creek 1,100, , , , 
2013-09-03,Beaver Valley 1,100, , , , 
2013-09-03,Beaver Valley 2,100, , , , 
2013-09-03,Calvert Cliffs 1,100, , , , 
2013-09-03,Calvert Cliffs 2,100, , , , 
2013-09-03,FitzPatrick,90, ,REACTOR FEED PUMP 'B' VIBRATION ISSUE, , 
2013-09-03,Ginna,100, , , , 
2013-09-03,Hope Creek 1,91, ,POWER LIMITED BY ATOMOSPHERIC CONDITIONS,*, 
2013-09-03,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-03,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-03,Limerick 1,100, , , , 
2013-09-03,Limerick 2,100, , , , 
2013-09-03,Millstone 2,100, , , , 
2013-09-03,Millstone 3,100, , , , 
2013-09-03,Nine Mile Point 1,100, , , , 
2013-09-03,Nine Mile Point 2,100, , , , 
2013-09-03,Oyster Creek,100, , ,*, 
2013-09-03,Peach Bottom 2,97, ,INCREASING POWER,*, 
2013-09-03,Peach Bottom 3,88, ,COASTDOWN TO REFUELING OUTAGE, , 
2013-09-03,Pilgrim 1,76, ,HOLDING POWER TO REPAIR FW PUMP,*, 
2013-09-03,Salem 1,100, , , , 
2013-09-03,Salem 2,100, , , , 
2013-09-03,Seabrook 1,100, , , , 
2013-09-03,Susquehanna 1,100, , , , 
2013-09-03,Susquehanna 2,100, , , , 
2013-09-03,Three Mile Island 1,100, , , , 
2013-09-03,Vermont Yankee,100, , , , 
2013-09-03,Browns Ferry 1,100, , , , 
2013-09-03,Browns Ferry 2,100, , , , 
2013-09-03,Browns Ferry 3,100, , , , 
2013-09-03,Brunswick 1,100, , , , 
2013-09-03,Brunswick 2,100, , , , 
2013-09-03,Catawba 1,100, , , , 
2013-09-03,Catawba 2,100, , , , 
2013-09-03,Farley 1,100, , , , 
2013-09-03,Farley 2,100, , , , 
2013-09-03,Harris 1,100, , , , 
2013-09-03,Hatch 1,100, , , , 
2013-09-03,Hatch 2,100, , , , 
2013-09-03,McGuire 1,100, , , , 
2013-09-03,McGuire 2,100, , , , 
2013-09-03,North Anna 1,100, , , , 
2013-09-03,North Anna 2,100, , , , 
2013-09-03,Oconee 1,100, , , , 
2013-09-03,Oconee 2,100, , , , 
2013-09-03,Oconee 3,100, , , , 
2013-09-03,Robinson 2,100, , , , 
2013-09-03,Saint Lucie 1,100, , , , 
2013-09-03,Saint Lucie 2,100, , , , 
2013-09-03,Sequoyah 1,100, , , , 
2013-09-03,Sequoyah 2,100, , , , 
2013-09-03,Summer,100, , , , 
2013-09-03,Surry 1,100, , , , 
2013-09-03,Surry 2,100, , , , 
2013-09-03,Turkey Point 3,100, , , , 
2013-09-03,Turkey Point 4,100, , , , 
2013-09-03,Vogtle 1,100, , , , 
2013-09-03,Vogtle 2,100, , , , 
2013-09-03,Watts Bar 1,100, , , , 
2013-09-03,Braidwood 1,100, , , , 
2013-09-03,Braidwood 2,100, , , , 
2013-09-03,Byron 1,100, , , , 
2013-09-03,Byron 2,100, , , , 
2013-09-03,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-09-03,D.C. Cook 1,100, , , , 
2013-09-03,D.C. Cook 2,100, , , , 
2013-09-03,Davis-Besse,100, , , , 
2013-09-03,Dresden 2,100, , , , 
2013-09-03,Dresden 3,100, , , , 
2013-09-03,Duane Arnold,100, , , , 
2013-09-03,Fermi 2,68, ,RX FEEDPUMP ISSUES, , 
2013-09-03,La Salle 1,100, , , , 
2013-09-03,La Salle 2,100, , , , 
2013-09-03,Monticello,98, ,RECIRC PUMP RUNBACK EN #49316,*, 
2013-09-03,Palisades,100, , , , 
2013-09-03,Perry 1,100, , , , 
2013-09-03,Point Beach 1,100, , , , 
2013-09-03,Point Beach 2,97, ,AFW TESTING,*, 
2013-09-03,Prairie Island 1,100, , , , 
2013-09-03,Prairie Island 2,81, ,REDUCED POWER FOR GENERATOR VIBRATION ISSUE, , 
2013-09-03,Quad Cities 1,100, , , , 
2013-09-03,Quad Cities 2,100, , , , 
2013-09-03,Arkansas Nuclear 1,100, , , , 
2013-09-03,Arkansas Nuclear 2,100, , , , 
2013-09-03,Callaway,100, , , , 
2013-09-03,Columbia Generating Station,100, , , , 
2013-09-03,Comanche Peak 1,100, , , , 
2013-09-03,Comanche Peak 2,100, , , , 
2013-09-03,Cooper,100, , , , 
2013-09-03,Diablo Canyon 1,100, , , , 
2013-09-03,Diablo Canyon 2,100, , , , 
2013-09-03,Fort Calhoun,0,2011-04-09,REFUELING OUTAGE - FUEL LOADING COMPLETE, , 
2013-09-03,Grand Gulf 1,100, , , , 
2013-09-03,Palo Verde 1,100, , , , 
2013-09-03,Palo Verde 2,100, , , , 
2013-09-03,Palo Verde 3,100, , , , 
2013-09-03,River Bend 1,100, , , , 
2013-09-03,South Texas 1,86, ,FEEDWATER HEATER/CONDENSER BELLOWS ISSUE, , 
2013-09-03,South Texas 2,100, , , , 
2013-09-03,Waterford 3,100, , , , 
2013-09-03,Wolf Creek 1,100, , , , 
2013-09-04,Beaver Valley 1,100, , , , 
2013-09-04,Beaver Valley 2,100, , , , 
2013-09-04,Calvert Cliffs 1,100, , , , 
2013-09-04,Calvert Cliffs 2,100, , , , 
2013-09-04,FitzPatrick,90, ,REACTOR FEED PUMP 'B' VIBRATION ISSUE, , 
2013-09-04,Ginna,100, , , , 
2013-09-04,Hope Creek 1,100, , ,*, 
2013-09-04,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-04,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-04,Limerick 1,100, , , , 
2013-09-04,Limerick 2,100, , , , 
2013-09-04,Millstone 2,100, , , , 
2013-09-04,Millstone 3,100, , , , 
2013-09-04,Nine Mile Point 1,100, , , , 
2013-09-04,Nine Mile Point 2,100, , , , 
2013-09-04,Oyster Creek,100, , , , 
2013-09-04,Peach Bottom 2,100, , ,*, 
2013-09-04,Peach Bottom 3,87, ,COASTDOWN TO REFUELING OUTAGE,*, 
2013-09-04,Pilgrim 1,76, ,HOLDING POWER TO REPAIR FW PUMP, , 
2013-09-04,Salem 1,100, , , , 
2013-09-04,Salem 2,100, , , , 
2013-09-04,Seabrook 1,100, , , , 
2013-09-04,Susquehanna 1,100, , , , 
2013-09-04,Susquehanna 2,100, , , , 
2013-09-04,Three Mile Island 1,100, , , , 
2013-09-04,Vermont Yankee,100, , , , 
2013-09-04,Browns Ferry 1,100, , , , 
2013-09-04,Browns Ferry 2,100, , , , 
2013-09-04,Browns Ferry 3,100, , , , 
2013-09-04,Brunswick 1,100, , , , 
2013-09-04,Brunswick 2,100, , , , 
2013-09-04,Catawba 1,100, , , , 
2013-09-04,Catawba 2,98, ,T AVE DECREASE IN PREPARATION FOR OUTAGE,*, 
2013-09-04,Farley 1,100, , , , 
2013-09-04,Farley 2,100, , , , 
2013-09-04,Harris 1,100, , , , 
2013-09-04,Hatch 1,100, , , , 
2013-09-04,Hatch 2,100, , , , 
2013-09-04,McGuire 1,100, , , , 
2013-09-04,McGuire 2,100, , , , 
2013-09-04,North Anna 1,100, , , , 
2013-09-04,North Anna 2,100, , , , 
2013-09-04,Oconee 1,100, , , , 
2013-09-04,Oconee 2,100, , , , 
2013-09-04,Oconee 3,100, , , , 
2013-09-04,Robinson 2,99, , ,*, 
2013-09-04,Saint Lucie 1,100, , , , 
2013-09-04,Saint Lucie 2,100, , , , 
2013-09-04,Sequoyah 1,100, , , , 
2013-09-04,Sequoyah 2,100, , , , 
2013-09-04,Summer,100, , , , 
2013-09-04,Surry 1,100, , , , 
2013-09-04,Surry 2,100, , , , 
2013-09-04,Turkey Point 3,100, , , , 
2013-09-04,Turkey Point 4,100, , , , 
2013-09-04,Vogtle 1,100, , , , 
2013-09-04,Vogtle 2,100, , , , 
2013-09-04,Watts Bar 1,100, , , , 
2013-09-04,Braidwood 1,100, , , , 
2013-09-04,Braidwood 2,100, , , , 
2013-09-04,Byron 1,100, , , , 
2013-09-04,Byron 2,100, , , , 
2013-09-04,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-09-04,D.C. Cook 1,100, , , , 
2013-09-04,D.C. Cook 2,100, , , , 
2013-09-04,Davis-Besse,100, , , , 
2013-09-04,Dresden 2,100, , , , 
2013-09-04,Dresden 3,100, , , , 
2013-09-04,Duane Arnold,100, , , , 
2013-09-04,Fermi 2,68, ,RX FEEDPUMP ISSUES, , 
2013-09-04,La Salle 1,100, , , , 
2013-09-04,La Salle 2,100, , , , 
2013-09-04,Monticello,98, ,RECIRC PUMP RUNBACK EN #49316, , 
2013-09-04,Palisades,100, , , , 
2013-09-04,Perry 1,100, , , , 
2013-09-04,Point Beach 1,100, , , , 
2013-09-04,Point Beach 2,100, , ,*, 
2013-09-04,Prairie Island 1,100, , , , 
2013-09-04,Prairie Island 2,81, ,REDUCED POWER FOR GENERATOR VIBRATION ISSUE, , 
2013-09-04,Quad Cities 1,100, , , , 
2013-09-04,Quad Cities 2,100, , , , 
2013-09-04,Arkansas Nuclear 1,100, , , , 
2013-09-04,Arkansas Nuclear 2,100, , , , 
2013-09-04,Callaway,100, , , , 
2013-09-04,Columbia Generating Station,100, , , , 
2013-09-04,Comanche Peak 1,100, , , , 
2013-09-04,Comanche Peak 2,100, , , , 
2013-09-04,Cooper,100, , , , 
2013-09-04,Diablo Canyon 1,100, , , , 
2013-09-04,Diablo Canyon 2,100, , , , 
2013-09-04,Fort Calhoun,0,2011-04-09,REFUELING OUTAGE - FUEL LOADING COMPLETE, , 
2013-09-04,Grand Gulf 1,100, , , , 
2013-09-04,Palo Verde 1,100, , , , 
2013-09-04,Palo Verde 2,100, , , , 
2013-09-04,Palo Verde 3,100, , , , 
2013-09-04,River Bend 1,100, , , , 
2013-09-04,South Texas 1,87, ,FEEDWATER HEATER/CONDENSER BELLOWS ISSUE,*, 
2013-09-04,South Texas 2,100, , , , 
2013-09-04,Waterford 3,100, , , , 
2013-09-04,Wolf Creek 1,100, , , , 
2013-09-05,Beaver Valley 1,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Beaver Valley 2,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Calvert Cliffs 1,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Calvert Cliffs 2,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,FitzPatrick,90, ,REACTOR FEED PUMP 'B' VIBRATION ISSUE, , 
2013-09-05,Ginna,100, , , , 
2013-09-05,Hope Creek 1,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-05,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-05,Limerick 1,100, , , , 
2013-09-05,Limerick 2,100, , , , 
2013-09-05,Millstone 2,100, , , , 
2013-09-05,Millstone 3,100, , , , 
2013-09-05,Nine Mile Point 1,100, , , , 
2013-09-05,Nine Mile Point 2,100, , , , 
2013-09-05,Oyster Creek,100, , , , 
2013-09-05,Peach Bottom 2,100, , , , 
2013-09-05,Peach Bottom 3,87, ,COASTDOWN TO REFUELING OUTAGE, , 
2013-09-05,Pilgrim 1,76, ,HOLDING POWER TO REPAIR FW PUMP, , 
2013-09-05,Salem 1,100, , , , 
2013-09-05,Salem 2,100, , , , 
2013-09-05,Seabrook 1,100, , , , 
2013-09-05,Susquehanna 1,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Susquehanna 2,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Three Mile Island 1,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Vermont Yankee,100, , , , 
2013-09-05,Browns Ferry 1,100, , , , 
2013-09-05,Browns Ferry 2,100, , , , 
2013-09-05,Browns Ferry 3,100, , , , 
2013-09-05,Brunswick 1,100, , , , 
2013-09-05,Brunswick 2,100, , , , 
2013-09-05,Catawba 1,100, , , , 
2013-09-05,Catawba 2,98, ,T AVE DECREASE IN PREPARATION FOR OUTAGE, , 
2013-09-05,Farley 1,100, , , , 
2013-09-05,Farley 2,100, , , , 
2013-09-05,Harris 1,100, , , , 
2013-09-05,Hatch 1,100, , , , 
2013-09-05,Hatch 2,100, , , , 
2013-09-05,McGuire 1,100, , , , 
2013-09-05,McGuire 2,100, , , , 
2013-09-05,North Anna 1,100, , , , 
2013-09-05,North Anna 2,100, , , , 
2013-09-05,Oconee 1,100, , , , 
2013-09-05,Oconee 2,100, , , , 
2013-09-05,Oconee 3,100, , , , 
2013-09-05,Robinson 2,100, , ,*, 
2013-09-05,Saint Lucie 1,100, , , , 
2013-09-05,Saint Lucie 2,100, , , , 
2013-09-05,Sequoyah 1,100, , , , 
2013-09-05,Sequoyah 2,100, , , , 
2013-09-05,Summer,100, , , , 
2013-09-05,Surry 1,100, , , , 
2013-09-05,Surry 2,100, , , , 
2013-09-05,Turkey Point 3,100, , , , 
2013-09-05,Turkey Point 4,100, , , , 
2013-09-05,Vogtle 1,100, , , , 
2013-09-05,Vogtle 2,100, , , , 
2013-09-05,Watts Bar 1,100, , , , 
2013-09-05,Braidwood 1,100, , , , 
2013-09-05,Braidwood 2,100, , , , 
2013-09-05,Byron 1,100, , , , 
2013-09-05,Byron 2,99, ,INCREASING POWER,*, 
2013-09-05,Clinton,97, ,100% ELECTRICAL CAPABILITY, , 
2013-09-05,D.C. Cook 1,100, , , , 
2013-09-05,D.C. Cook 2,100, , , , 
2013-09-05,Davis-Besse,100, ,MINIMUM GENERATION ALERT,*, 
2013-09-05,Dresden 2,100, , , , 
2013-09-05,Dresden 3,100, , , , 
2013-09-05,Duane Arnold,100, , , , 
2013-09-05,Fermi 2,68, ,RX FEEDPUMP ISSUES, , 
2013-09-05,La Salle 1,100, , , , 
2013-09-05,La Salle 2,100, , , , 
2013-09-05,Monticello,99, ,RECIRC PUMP RUNBACK EN #49316,*, 
2013-09-05,Palisades,100, , , , 
2013-09-05,Perry 1,100, , , , 
2013-09-05,Point Beach 1,100, , , , 
2013-09-05,Point Beach 2,100, , , , 
2013-09-05,Prairie Island 1,100, , , , 
2013-09-05,Prairie Island 2,81, ,REDUCED POWER FOR GENERATOR VIBRATION ISSUE, , 
2013-09-05,Quad Cities 1,100, , , , 
2013-09-05,Quad Cities 2,100, , , , 
2013-09-05,Arkansas Nuclear 1,100, , , , 
2013-09-05,Arkansas Nuclear 2,100, , , , 
2013-09-05,Callaway,100, , , , 
2013-09-05,Columbia Generating Station,100, , , , 
2013-09-05,Comanche Peak 1,100, , , , 
2013-09-05,Comanche Peak 2,100, , , , 
2013-09-05,Cooper,100, , , , 
2013-09-05,Diablo Canyon 1,100, , , , 
2013-09-05,Diablo Canyon 2,100, , , , 
2013-09-05,Fort Calhoun,0,2011-04-09,REFUELING OUTAGE - FUEL LOADING COMPLETE,*, 
2013-09-05,Grand Gulf 1,100, , , , 
2013-09-05,Palo Verde 1,100, , , , 
2013-09-05,Palo Verde 2,100, , , , 
2013-09-05,Palo Verde 3,100, , , , 
2013-09-05,River Bend 1,100, , , , 
2013-09-05,South Texas 1,87, ,FEEDWATER HEATER/CONDENSER BELLOWS ISSUE, , 
2013-09-05,South Texas 2,100, , , , 
2013-09-05,Waterford 3,100, , , , 
2013-09-05,Wolf Creek 1,100, , , , 
2013-09-06,Beaver Valley 1,100, ,MINIMUM GENERATION ALERT, , 
2013-09-06,Beaver Valley 2,100, ,MINIMUM GENERATION ALERT, , 
2013-09-06,Calvert Cliffs 1,100, ,MINIMUM GENERATION ALERT, , 
2013-09-06,Calvert Cliffs 2,0,2013-09-05,MINIMUM GENERATION ALERT TS REQUIRED SHUTDOWN. SEE EN #49323,*, 
2013-09-06,FitzPatrick,90, ,REACTOR FEED PUMP 'B' VIBRATION ISSUE, , 
2013-09-06,Ginna,100, , , , 
2013-09-06,Hope Creek 1,100, ,MINIMUM GENERATION ALERT HIGH SYSTEM VOLTAGE ACTION,*, 
2013-09-06,Indian Point 2,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-06,Indian Point 3,100, ,13.8 KV LINE 33332LM OOS, , 
2013-09-06,Limerick 1,100, , , , 
2013-09-06,Limerick 2,100, , , , 
2013-09-06,Millstone 2,100, , , , 
2013-09-06,Millstone 3,100, , , , 
2013-09-06,Nine Mile Point 1,100, , , , 
2013-09-06,Nine Mile Point 2,100, , , , 
2013-09-06,Oyster Creek,100, , , , 
2013-09-06,Peach Bottom 2,100, , , , 
2013-09-06,Peach Bottom 3,87, ,COASTDOWN TO REFUELING OUTAGE, , 
2013-09-06,Pilgrim 1,76, ,HOLDING POWER TO REPAIR FW PUMP, , 
2013-09-06,Salem 1,100, , , , 
2013-09-06,Salem 2,100, , , , 
2013-09-06,Seabrook 1,100, , , , 
2013-09-06,Susquehanna 1,100, ,MINIMUM GENERATION ALERT HIGH SYSTEM VOLTAGE ACTION,*, 
2013-09-06,Susquehanna 2,100, ,MINIMUM GENERATION ALERT HIGH SYSTEM VOLTAGE ACTION,*, 
2013-09-06,Three Mile Island 1,100, ,MINIMUM GENERATION ALERT HIGH SYSTEM VOLTAGE ACTION,*, 
2013-09-06,Vermont Yankee,100, , , , 
2013-09-06,Browns Ferry 1,100, , , , 
2013-09-06,Browns Ferry 2,100, , , , 
2013-09-06,Browns Ferry 3,100, , , , 
2013-09-06,Brunswick 1,100, , , , 
2013-09-06,Brunswick 2,100, , , , 
2013-09-06,Catawba 1,100, , , , 
2013-09-06,Catawba 2,97, ,T AVE DECREASE IN PREPARATION FOR OUTAGE,*, 
