Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2000-05-04,THREE MILE ISLAND 1,100, , , , 
2000-05-04,VERMONT YANKEE 1,100, , , , 
2000-05-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-05-04,BROWNS FERRY 2,100, , , , 
2000-05-04,BROWNS FERRY 3,27, ,INCREASING REACTOR POWER,*, 
2000-05-04,BRUNSWICK 1,100, , , , 
2000-05-04,BRUNSWICK 2,100, , , , 
2000-05-04,CATAWBA 1,100, , , , 
2000-05-04,CATAWBA 2,100, , , , 
2000-05-04,CRYSTAL RIVER 3,100, , , , 
2000-05-04,FARLEY 1,0,2000-03-04,REFUELING OUTAGE - DEFUELED, , 
2000-05-04,FARLEY 2,100, , , , 
2000-05-04,HARRIS 1,0,2000-04-15,REFUELING OUTAGE,*, 
2000-05-04,HATCH 1,100, , , , 
2000-05-04,HATCH 2,100, , , , 
2000-05-04,MCGUIRE 1,100, , , , 
2000-05-04,MCGUIRE 2,100, , , , 
2000-05-04,NORTH ANNA 1,100, , , , 
2000-05-04,NORTH ANNA 2,100, , , , 
2000-05-04,OCONEE 1,100, , , , 
2000-05-04,OCONEE 2,100, , , , 
2000-05-04,OCONEE 3,0,2000-04-12,REFUELING OUTAGE - DEFUELED, , 
2000-05-04,ROBINSON 2,100, , , , 
2000-05-04,SAINT LUCIE 1,100, , , , 
2000-05-04,SAINT LUCIE 2,0,2000-04-17,REFUELING OUTAGE - DEFUELED, , 
2000-05-04,SEQUOYAH 1,100, , , , 
2000-05-04,SEQUOYAH 2,100, , , , 
2000-05-04,SUMMER 1,100, , , , 
2000-05-04,SURRY 1,0,2000-04-16,REFUELING OUTAGE,*, 
2000-05-04,SURRY 2,100, , , , 
2000-05-04,TURKEY POINT 3,100, , , , 
2000-05-04,TURKEY POINT 4,100, , , , 
2000-05-04,VOGTLE 1,100, , , , 
2000-05-04,VOGTLE 2,100, , , , 
2000-05-04,WATTS BAR 1,100, , , , 
2000-05-04,BRAIDWOOD 1,100, , , , 
2000-05-04,BRAIDWOOD 2,100, , , , 
2000-05-04,BYRON 1,100, , , , 
2000-05-04,BYRON 2,100, , , , 
2000-05-04,CLINTON 1,100, , , , 
2000-05-04,COOK 1,0,1997-09-08,REFUELING OUTAGE - DEFUELED, , 
2000-05-04,COOK 2,0,1997-09-09,REFUELING OUTAGE, , 
2000-05-04,DAVIS BESSE 1,0,2000-03-31,REFUELING OUTAGE, , 
2000-05-04,DRESDEN 2,100, , , , 
2000-05-04,DRESDEN 3,0,2000-05-03,REACTOR SCRAMMED ON 05/03/00 - SEE EVENT 36959. PRESENTLY PULLING RODS TO GO CRITICAL.,*,1
2000-05-04,DUANE ARNOLD 1,100, , , , 
2000-05-04,FERMI 2,0,2000-04-01,REFUELING OUTAGE, , 
2000-05-04,KEWAUNEE 1,0,2000-04-21,REFUELING OUTAGE, , 
2000-05-04,LASALLE 1,100, , , , 
2000-05-04,LASALLE 2,100, , , , 
2000-05-04,MONTICELLO 1,100, , , , 
2000-05-04,PALISADES 1,100, , , , 
2000-05-04,PERRY 1,100, , , , 
2000-05-04,POINT BEACH 1,100, , , , 
2000-05-04,POINT BEACH 2,100, , , , 
2000-05-04,PRAIRIE ISLAND 1,100, , , , 
2000-05-04,PRAIRIE ISLAND 2,0,2000-04-28,REFUELING OUTAGE, , 
2000-05-04,QUAD CITIES 1,100, , , , 
2000-05-04,QUAD CITIES 2,100, , , , 
2000-05-04,ARKANSAS NUCLEAR 1,100, , , , 
2000-05-04,ARKANSAS NUCLEAR 2,100, , , , 
2000-05-04,CALLAWAY 1,100, , ,*, 
2000-05-04,COMANCHE PEAK 1,100, , , , 
2000-05-04,COMANCHE PEAK 2,100, , , , 
2000-05-04,COOPER 1,0,2000-03-04,REFUELING OUTAGE, , 
2000-05-04,DIABLO CANYON 1,95, ,INCREASING REACTOR POWER,*, 
2000-05-04,DIABLO CANYON 2,100, , ,*, 
2000-05-04,FT CALHOUN 1,100, , , , 
2000-05-04,GRAND GULF 1,100, , , , 
2000-05-04,PALO VERDE 1,100, , , , 
2000-05-04,PALO VERDE 2,100, , , , 
2000-05-04,PALO VERDE 3,50, ,INCREASING REACTOR POWER,*, 
2000-05-04,RIVER BEND 1,100, , , , 
2000-05-04,SAN ONOFRE 2,100, , , , 
2000-05-04,SAN ONOFRE 3,100, , , , 
2000-05-04,SOUTH TEXAS 1,0,2000-03-01,REFUELING OUTAGE, , 
2000-05-04,SOUTH TEXAS 2,100, , , , 
2000-05-04,WATERFORD 3,100, , , , 
2000-05-04,WNP-2,60, ,LOAD FOLLOWING,*, 
2000-05-04,WOLF CREEK 1,100, , , , 
2000-05-05,BEAVER VALLEY 1,100, , , , 
2000-05-05,BEAVER VALLEY 2,100, , , , 
2000-05-05,CALVERT CLIFFS 1,100, , , , 
2000-05-05,CALVERT CLIFFS 2,100, , , , 
2000-05-05,FITZPATRICK 1,100, , , , 
2000-05-05,GINNA 1,100, , , , 
2000-05-05,HOPE CREEK 1,0,2000-04-21,REFUELING OUTAGE - DEFUELED, , 
2000-05-05,INDIAN POINT 2,0,2000-02-15,MAINTENANCE/REFUELING OUTAGE - DEFUELED, , 
2000-05-05,INDIAN POINT 3,100, , , , 
2000-05-05,LIMERICK 1,98, ,SLOWLY INCREASING REACTOR POWER,*, 
2000-05-05,LIMERICK 2,100, , , , 
2000-05-05,MILLSTONE 2,0,2000-04-21,REFUELING OUTAGE, , 
2000-05-05,MILLSTONE 3,100, , , , 
2000-05-05,NINE MILE POINT 1,0,2000-04-30,MAINTENANCE OUTAGE,*, 
2000-05-05,NINE MILE POINT 2,100, , , , 
2000-05-05,OYSTER CREEK 1,100, , , , 
2000-05-05,PEACH BOTTOM 2,100, , , , 
2000-05-05,PEACH BOTTOM 3,100, , , , 
2000-05-05,PILGRIM 1,100, , , , 
2000-05-05,SALEM 1,100, , , , 
2000-05-05,SALEM 2,100, , , , 
2000-05-05,SEABROOK 1,100, , , , 
2000-05-05,SUSQUEHANNA 1,1, ,STARTUP TESTING IN PROGRESS,*, 
2000-05-05,SUSQUEHANNA 2,100, , , , 
2000-05-05,THREE MILE ISLAND 1,100, , , , 
2000-05-05,VERMONT YANKEE 1,100, , , , 
2000-05-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2000-05-05,BROWNS FERRY 2,100, , , , 
2000-05-05,BROWNS FERRY 3,35, ,HOLDING POWER LEVEL FOR SCRAM TIME TESTING,*, 
2000-05-05,BRUNSWICK 1,100, , , , 
2000-05-05,BRUNSWICK 2,100, , , , 
2000-05-05,CATAWBA 1,100, , , , 
2000-05-05,CATAWBA 2,100, , , , 
2000-05-05,CRYSTAL RIVER 3,100, , , , 
2000-05-05,FARLEY 1,0,2000-03-04,REFUELING OUTAGE - DEFUELED, , 
2000-05-05,FARLEY 2,100, , , , 
2000-05-05,HARRIS 1,0,2000-04-15,REFUELING OUTAGE, , 
2000-05-05,HATCH 1,100, , , , 
2000-05-05,HATCH 2,100, , , , 
2000-05-05,MCGUIRE 1,100, , , , 
