Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2014-03-01,Callaway,100, , , , 
2014-03-01,Columbia Generating Station,100, , , , 
2014-03-01,Comanche Peak 1,100, , , , 
2014-03-01,Comanche Peak 2,100, , , , 
2014-03-01,Cooper,100, , , , 
2014-03-01,Diablo Canyon 1,0,2014-02-08,REFUELING OUTAGE - FUEL MOVEMENT IN PROGRESS,*, 
2014-03-01,Diablo Canyon 2,25, ,REDUCED POWER DUE TO STORM SWELL,*, 
2014-03-01,Fort Calhoun,100, , , , 
2014-03-01,Grand Gulf 1,0,2014-02-09,REFUELING OUTAGE, , 
2014-03-01,Palo Verde 1,100, , , , 
2014-03-01,Palo Verde 2,100, , , , 
2014-03-01,Palo Verde 3,100, , , , 
2014-03-01,River Bend 1,100, , , , 
2014-03-01,South Texas 1,100, , , , 
2014-03-01,South Texas 2,100, , , , 
2014-03-01,Waterford 3,100, , , , 
2014-03-01,Wolf Creek 1,100, , , , 
2014-03-02,Beaver Valley 1,100, , , , 
2014-03-02,Beaver Valley 2,100, , , , 
2014-03-02,Calvert Cliffs 1,0,2014-02-16,REFUELING OUTAGE, , 
2014-03-02,Calvert Cliffs 2,100, , , , 
2014-03-02,FitzPatrick,100, , ,*, 
2014-03-02,Ginna,100, , , , 
2014-03-02,Hope Creek 1,100, , , , 
2014-03-02,Indian Point 2,0,2014-02-23,REFUELING OUTAGE LINE 95891 OOS FOR SCHEDULED MAINTENANCE, , 
2014-03-02,Indian Point 3,100, ,LINES 96951 AND 96952 RESTRICTED DUE TO UNIT 2 OUTAGE. LINE 95891 OOS FOR UNIT 2 OUTAGE., , 
2014-03-02,Limerick 1,100, , , , 
2014-03-02,Limerick 2,100, , , , 
2014-03-02,Millstone 2,100, , , , 
2014-03-02,Millstone 3,100, , , , 
2014-03-02,Nine Mile Point 1,100, , , , 
2014-03-02,Nine Mile Point 2,100, , , , 
2014-03-02,Oyster Creek,100, , , , 
2014-03-02,Peach Bottom 2,74, ,INCREASING POWER,*, 
2014-03-02,Peach Bottom 3,100, ,JUMPERS INSTALLED AROUND MAIN GENERATOR DISCONNECT, , 
2014-03-02,Pilgrim 1,100, , , , 
2014-03-02,Salem 1,100, , , , 
2014-03-02,Salem 2,100, , , , 
2014-03-02,Seabrook 1,100, , , , 
2014-03-02,Susquehanna 1,99, ,100% ELECTRICAL CAPABILITY, , 
2014-03-02,Susquehanna 2,0,2014-03-01,SHUTDOWN FOR PLANNED TURBINE MAINTENANCE,*, 
2014-03-02,Three Mile Island 1,100, , , , 
2014-03-02,Vermont Yankee,100, , , , 
2014-03-02,Browns Ferry 1,100, ,WEATHER ALERT,*, 
2014-03-02,Browns Ferry 2,100, ,WEATHER ALERT,*, 
2014-03-02,Browns Ferry 3,0,2014-02-14,REFUELING OUTAGE WEATHER ALERT,*, 
2014-03-02,Brunswick 1,0,2014-02-28,REFUELING OUTAGE,*, 
2014-03-02,Brunswick 2,100, , , , 
2014-03-02,Catawba 1,100, , , , 
2014-03-02,Catawba 2,100, , , , 
2014-03-02,Farley 1,100, , , , 
2014-03-02,Farley 2,100, , , , 
2014-03-02,Harris 1,100, , , , 
2014-03-02,Hatch 1,0,2014-02-17,REFUELING OUTAGE,*, 
2014-03-02,Hatch 2,100, , , , 
2014-03-02,McGuire 1,100, , , , 
2014-03-02,McGuire 2,100, , , , 
2014-03-02,North Anna 1,100, , , , 
2014-03-02,North Anna 2,99, , , , 
2014-03-02,Oconee 1,100, , , , 
2014-03-02,Oconee 2,100, , , , 
2014-03-02,Oconee 3,100, , , , 
2014-03-02,Robinson 2,100, , , , 
2014-03-02,Saint Lucie 1,100, , , , 
2014-03-02,Saint Lucie 2,93, ,REDUCING POWER FOR TESTING PRIOR TO SHUTDOWN FOR REFUELING OUTAGE,*, 
2014-03-02,Sequoyah 1,100, , , , 
2014-03-02,Sequoyah 2,100, , , , 
2014-03-02,Summer,100, , , , 
2014-03-02,Surry 1,100, , , , 
2014-03-02,Surry 2,100, , , , 
2014-03-02,Turkey Point 3,100, , , , 
2014-03-02,Turkey Point 4,100, , , , 
2014-03-02,Vogtle 1,100, , , , 
2014-03-02,Vogtle 2,94, ,INCREASING POWER,*, 
2014-03-02,Watts Bar 1,100, , , , 
2014-03-02,Braidwood 1,100, , , , 
2014-03-02,Braidwood 2,100, , , , 
2014-03-02,Byron 1,100, , , , 
2014-03-02,Byron 2,100, , , , 
2014-03-02,Clinton,98, ,100% ELECTRICAL CAPABILITY SEVERE WEATHER ALERT,*, 
2014-03-02,D.C. Cook 1,100, , , , 
2014-03-02,D.C. Cook 2,100, , , , 
2014-03-02,Davis-Besse,0,2014-01-31,REFUELING OUTAGE,*, 
2014-03-02,Dresden 2,100, , , , 
2014-03-02,Dresden 3,76, ,ROD SEQUENCE EXCHANGE,*, 
2014-03-02,Duane Arnold,100, , , , 
2014-03-02,Fermi 2,0,2014-02-10,REFUELING OUTAGE, , 
2014-03-02,La Salle 1,22, ,INCREASING POWER,*, 
2014-03-02,La Salle 2,100, , , , 
2014-03-02,Monticello,91, ,ENGINEERING HOLD FOR EPU TESTING, , 
2014-03-02,Palisades,0,2014-01-19,REFUELING OUTAGE - FUEL MOVEMENT IN PROGRESS, , 
2014-03-02,Perry 1,100, , ,*, 
2014-03-02,Point Beach 1,48, ,REDUCED POWER FOR PLANNED MAINTENANCE,*, 
2014-03-02,Point Beach 2,100, , , , 
2014-03-02,Prairie Island 1,100, , , , 
2014-03-02,Prairie Island 2,100, , , , 
2014-03-02,Quad Cities 1,100, , , , 
2014-03-02,Quad Cities 2,95, ,COASTDOWN TO REFUELING OUTAGE,*, 
2014-03-02,Arkansas Nuclear 1,100, , , , 
2014-03-02,Arkansas Nuclear 2,100, , , , 
2014-03-02,Callaway,100, , , , 
2014-03-02,Columbia Generating Station,100, , , , 
2014-03-02,Comanche Peak 1,100, , , , 
2014-03-02,Comanche Peak 2,100, , , , 
2014-03-02,Cooper,100, , , , 
2014-03-02,Diablo Canyon 1,0,2014-02-08,REFUELING OUTAGE - FUEL MOVEMENT IN PROGRESS, , 
2014-03-02,Diablo Canyon 2,100, , ,*, 
2014-03-02,Fort Calhoun,100, , , , 
2014-03-02,Grand Gulf 1,0,2014-02-09,REFUELING OUTAGE, , 
2014-03-02,Palo Verde 1,100, , , , 
2014-03-02,Palo Verde 2,100, , , , 
2014-03-02,Palo Verde 3,100, , , , 
2014-03-02,River Bend 1,100, , , , 
2014-03-02,South Texas 1,100, , , , 
2014-03-02,South Texas 2,100, , , , 
2014-03-02,Waterford 3,100, , , , 
2014-03-02,Wolf Creek 1,100, , , , 
2014-03-03,Beaver Valley 1,100, , , , 
2014-03-03,Beaver Valley 2,100, , , , 
2014-03-03,Calvert Cliffs 1,0,2014-02-16,REFUELING OUTAGE, , 
2014-03-03,Calvert Cliffs 2,100, , , , 
2014-03-03,FitzPatrick,100, , , , 
2014-03-03,Ginna,100, , , , 
2014-03-03,Hope Creek 1,100, , , , 
2014-03-03,Indian Point 2,0,2014-02-23,REFUELING OUTAGE LINE 95891 OOS FOR SCHEDULED MAINTENANCE, , 
2014-03-03,Indian Point 3,100, ,LINES 95331, 13W92 AND 13W93 ARE RESTRICTED DUE TO UNIT 2 OUTAGE. LINE 95891 OOS FOR UNIT 2 OUTAGE.,*, 
2014-03-03,Limerick 1,100, , , , 
2014-03-03,Limerick 2,100, , , , 
2014-03-03,Millstone 2,100, , , , 
2014-03-03,Millstone 3,100, , , , 
2014-03-03,Nine Mile Point 1,100, , , , 
2014-03-03,Nine Mile Point 2,100, , , , 
2014-03-03,Oyster Creek,100, , , , 
2014-03-03,Peach Bottom 2,100, , ,*, 
2014-03-03,Peach Bottom 3,100, ,JUMPERS INSTALLED AROUND MAIN GENERATOR DISCONNECT, , 
2014-03-03,Pilgrim 1,100, , , , 
2014-03-03,Salem 1,100, , , , 
2014-03-03,Salem 2,100, , , , 
2014-03-03,Seabrook 1,100, , , , 
2014-03-03,Susquehanna 1,99, ,100% ELECTRICAL CAPABILITY, , 
2014-03-03,Susquehanna 2,0,2014-03-01,SHUTDOWN FOR PLANNED TURBINE MAINTENANCE, , 
2014-03-03,Three Mile Island 1,100, , , , 
2014-03-03,Vermont Yankee,100, , , , 
2014-03-03,Browns Ferry 1,100, , ,*, 
2014-03-03,Browns Ferry 2,100, , ,*, 
2014-03-03,Browns Ferry 3,0,2014-02-14,REFUELING OUTAGE,*, 
2014-03-03,Brunswick 1,0,2014-02-28,REFUELING OUTAGE,*, 
2014-03-03,Brunswick 2,100, , , , 
2014-03-03,Catawba 1,100, , , , 
2014-03-03,Catawba 2,100, , , , 
2014-03-03,Farley 1,100, , , , 
2014-03-03,Farley 2,100, , , , 
2014-03-03,Harris 1,100, , , , 
2014-03-03,Hatch 1,0,2014-02-17,REFUELING OUTAGE, , 
2014-03-03,Hatch 2,100, , , , 
2014-03-03,McGuire 1,100, , , , 
2014-03-03,McGuire 2,100, , , , 
2014-03-03,North Anna 1,100, , , , 
2014-03-03,North Anna 2,99, , , , 
2014-03-03,Oconee 1,100, , , , 
2014-03-03,Oconee 2,100, , , , 
2014-03-03,Oconee 3,100, , , , 
2014-03-03,Robinson 2,100, , , , 
2014-03-03,Saint Lucie 1,100, , , , 
2014-03-03,Saint Lucie 2,0,2014-03-02,REFUELING OUTAGE - RCS COOLDOWN IN PROGRESS,*, 
2014-03-03,Sequoyah 1,100, , , , 
2014-03-03,Sequoyah 2,100, , , , 
2014-03-03,Summer,100, , , , 
2014-03-03,Surry 1,100, , , , 
2014-03-03,Surry 2,100, , , , 
2014-03-03,Turkey Point 3,100, , , , 
2014-03-03,Turkey Point 4,100, , , , 
2014-03-03,Vogtle 1,100, , , , 
2014-03-03,Vogtle 2,100, , ,*, 
2014-03-03,Watts Bar 1,100, , , , 
2014-03-03,Braidwood 1,100, , , , 
2014-03-03,Braidwood 2,100, , , , 
2014-03-03,Byron 1,100, , , , 
2014-03-03,Byron 2,100, , , , 
2014-03-03,Clinton,98, ,100% ELECTRICAL CAPABILITY MAXIMUM GENERATION ALERT,*, 
2014-03-03,D.C. Cook 1,100, , , , 
2014-03-03,D.C. Cook 2,100, , , , 
2014-03-03,Davis-Besse,0,2014-01-31,REFUELING OUTAGE, , 
2014-03-03,Dresden 2,100, , , , 
2014-03-03,Dresden 3,100, , ,*, 
2014-03-03,Duane Arnold,100, , , , 
2014-03-03,Fermi 2,0,2014-02-10,REFUELING OUTAGE MINIMUM GENERATION ALERT,*, 
2014-03-03,La Salle 1,56, ,INCREASING POWER,*, 
2014-03-03,La Salle 2,100, , , , 
2014-03-03,Monticello,91, ,ENGINEERING HOLD FOR EPU TESTING, , 
2014-03-03,Palisades,0,2014-01-19,REFUELING OUTAGE - FUEL MOVEMENT COMPLETE,*, 
2014-03-03,Perry 1,100, , , , 
2014-03-03,Point Beach 1,49, ,REDUCED POWER FOR PLANNED MAINTENANCE YELLOW GRID,*, 
2014-03-03,Point Beach 2,100, ,YELLOW GRID,*, 
2014-03-03,Prairie Island 1,100, ,YELLOW GRID,*, 
2014-03-03,Prairie Island 2,100, ,YELLOW GRID,*, 
2014-03-03,Quad Cities 1,100, , , , 
2014-03-03,Quad Cities 2,96, ,COASTDOWN TO REFUELING OUTAGE,*, 
2014-03-03,Arkansas Nuclear 1,100, , , , 
2014-03-03,Arkansas Nuclear 2,100, , , , 
2014-03-03,Callaway,100, , , , 
2014-03-03,Columbia Generating Station,100, , , , 
2014-03-03,Comanche Peak 1,100, , , , 
2014-03-03,Comanche Peak 2,100, , , , 
2014-03-03,Cooper,100, , , , 
2014-03-03,Diablo Canyon 1,0,2014-02-08,REFUELING OUTAGE - FUEL MOVEMENT COMPLETE,*, 
2014-03-03,Diablo Canyon 2,100, , , , 
2014-03-03,Fort Calhoun,100, , , , 
2014-03-03,Grand Gulf 1,0,2014-02-09,REFUELING OUTAGE, , 
2014-03-03,Palo Verde 1,100, , , , 
2014-03-03,Palo Verde 2,100, , , , 
2014-03-03,Palo Verde 3,100, , , , 
2014-03-03,River Bend 1,100, , , , 
2014-03-03,South Texas 1,100, , , , 
2014-03-03,South Texas 2,100, , , , 
2014-03-03,Waterford 3,100, , , , 
2014-03-03,Wolf Creek 1,100, , , , 
2014-03-04,Beaver Valley 1,100, ,COLD WEATHER ALERT PRIMARY RESERVE ALERT,*, 
2014-03-04,Beaver Valley 2,100, ,COLD WEATHER ALERT PRIMARY RESERVE ALERT,*, 
2014-03-04,Calvert Cliffs 1,0,2014-02-16,REFUELING OUTAGE - CORE RELOAD IN PROGRESS COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Calvert Cliffs 2,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,FitzPatrick,100, , , , 
2014-03-04,Ginna,100, , , , 
2014-03-04,Hope Creek 1,100, , , , 
2014-03-04,Indian Point 2,0,2014-02-23,REFUELING OUTAGE LINE 95891 OOS FOR SCHEDULED MAINTENANCE,*, 
2014-03-04,Indian Point 3,100, ,LINES 95331, 13W92 AND 13W93 ARE RESTRICTED DUE TO UNIT 2 OUTAGE. LINE 95332 OOS.,*, 
2014-03-04,Limerick 1,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Limerick 2,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Millstone 2,100, , , , 
2014-03-04,Millstone 3,100, , , , 
2014-03-04,Nine Mile Point 1,100, , , , 
2014-03-04,Nine Mile Point 2,0,2014-03-03,MANUAL REACTOR SCRAM DUE TO LOSS OF UNINTERRUPTIBLE POWER SUPPLY. SEE EN #49868.,*,1
2014-03-04,Oyster Creek,100, ,COLD WEATHER ALERT,*, 
2014-03-04,Peach Bottom 2,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Peach Bottom 3,100, ,JUMPERS INSTALLED AROUND MAIN GENERATOR DISCONNECT COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Pilgrim 1,100, , , , 
2014-03-04,Salem 1,100, , , , 
2014-03-04,Salem 2,100, , , , 
2014-03-04,Seabrook 1,100, , , , 
2014-03-04,Susquehanna 1,99, ,100% ELECTRICAL CAPABILITY MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Susquehanna 2,0,2014-03-01,SHUTDOWN FOR PLANNED TURBINE MAINTENANCE MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Three Mile Island 1,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT PRIMARY RESERVE ALERT,*, 
2014-03-04,Vermont Yankee,100, , , , 
2014-03-04,Browns Ferry 1,100, , , , 
2014-03-04,Browns Ferry 2,100, , , , 
2014-03-04,Browns Ferry 3,0,2014-02-14,REFUELING OUTAGE, , 
2014-03-04,Brunswick 1,0,2014-02-28,REFUELING OUTAGE, , 
2014-03-04,Brunswick 2,100, , , , 
2014-03-04,Catawba 1,100, , , , 
2014-03-04,Catawba 2,100, , , , 
2014-03-04,Farley 1,100, , , , 
2014-03-04,Farley 2,100, , , , 
2014-03-04,Harris 1,100, , , , 
2014-03-04,Hatch 1,0,2014-02-17,RX CRITICAL IN STARTUP,*, 
2014-03-04,Hatch 2,100, , , , 
2014-03-04,McGuire 1,100, , , , 
2014-03-04,McGuire 2,100, , , , 
2014-03-04,North Anna 1,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,North Anna 2,99, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Oconee 1,100, , , , 
2014-03-04,Oconee 2,100, , , , 
2014-03-04,Oconee 3,100, , , , 
2014-03-04,Robinson 2,100, , , , 
2014-03-04,Saint Lucie 1,100, , , , 
2014-03-04,Saint Lucie 2,0,2014-03-02,REFUELING OUTAGE,*, 
2014-03-04,Sequoyah 1,100, , , , 
2014-03-04,Sequoyah 2,100, , , , 
2014-03-04,Summer,100, , , , 
2014-03-04,Surry 1,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Surry 2,100, ,COLD WEATHER ALERT MAXIMUM EMERGENCY GENERATION ALERT,*, 
2014-03-04,Turkey Point 3,100, , , , 
2014-03-04,Turkey Point 4,100, , , , 
2014-03-04,Vogtle 1,100, , , , 
2014-03-04,Vogtle 2,100, , , , 
2014-03-04,Watts Bar 1,100, , , , 
2014-03-04,Braidwood 1,100, ,COLD WEATHER ALERT AND PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,Braidwood 2,100, ,COLD WEATHER ALERT AND PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,Byron 1,100, ,COLD WEATHER ALERT IN EFFECT,*, 
2014-03-04,Byron 2,100, ,COLD WEATHER ALERT IN EFFECT,*, 
2014-03-04,Clinton,98, ,100% ELECTRICAL CAPABILITY,*, 
2014-03-04,D.C. Cook 1,100, , , , 
2014-03-04,D.C. Cook 2,100, , , , 
2014-03-04,Davis-Besse,0,2014-01-31,REFUELING OUTAGE - COLD WEATHER ALERT IN EFFECT,*, 
2014-03-04,Dresden 2,100, ,PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,Dresden 3,100, ,PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,Duane Arnold,100, , , , 
2014-03-04,Fermi 2,0,2014-02-10,REFUELING OUTAGE,*, 
2014-03-04,La Salle 1,100, ,COLD WEATHER ALERT AND PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,La Salle 2,100, ,COLD WEATHER ALERT AND PRIMARY RESERVE ALERT IN EFFECT,*, 
2014-03-04,Monticello,90, ,ENGINEERING HOLD FOR EPU TESTING,*, 
2014-03-04,Palisades,0,2014-01-19,REFUELING OUTAGE - FUEL MOVEMENT COMPLETE, , 
2014-03-04,Perry 1,100, ,COLD WEATHER ALERT IN EFFECT,*, 
2014-03-04,Point Beach 1,58, ,INCREASING POWER TO 100%,*, 
2014-03-04,Point Beach 2,100, , ,*, 
2014-03-04,Prairie Island 1,100, , ,*, 
2014-03-04,Prairie Island 2,100, , ,*, 
2014-03-04,Quad Cities 1,100, , , , 
2014-03-04,Quad Cities 2,96, ,COASTDOWN TO REFUELING OUTAGE, , 
2014-03-04,Arkansas Nuclear 1,100, , , , 
2014-03-04,Arkansas Nuclear 2,100, , , , 
2014-03-04,Callaway,100, , , , 
2014-03-04,Columbia Generating Station,100, , , , 
2014-03-04,Comanche Peak 1,100, , , , 
2014-03-04,Comanche Peak 2,100, , , , 
2014-03-04,Cooper,100, , , , 
2014-03-04,Diablo Canyon 1,0,2014-02-08,REFUELING OUTAGE - FUEL MOVEMENT COMPLETE, , 
2014-03-04,Diablo Canyon 2,100, , , , 
2014-03-04,Fort Calhoun,100, , , , 
2014-03-04,Grand Gulf 1,0,2014-02-09,REFUELING OUTAGE, , 
2014-03-04,Palo Verde 1,100, , , , 
2014-03-04,Palo Verde 2,100, , , , 
2014-03-04,Palo Verde 3,100, , , , 
2014-03-04,River Bend 1,100, , , , 
2014-03-04,South Texas 1,100, , , , 
2014-03-04,South Texas 2,100, , , , 
2014-03-04,Waterford 3,100, , , , 
2014-03-04,Wolf Creek 1,100, , , , 
2014-03-05,Beaver Valley 1,100, , ,*, 
2014-03-05,Beaver Valley 2,100, , ,*, 
2014-03-05,Calvert Cliffs 1,0,2014-02-16,REFUELING OUTAGE - CORE RELOAD IN PROGRESS,*, 
2014-03-05,Calvert Cliffs 2,100, , ,*, 
2014-03-05,FitzPatrick,100, , , , 
2014-03-05,Ginna,100, , , , 
2014-03-05,Hope Creek 1,100, , , , 
2014-03-05,Indian Point 2,0,2014-02-23,REFUELING OUTAGE LINE 95891 OOS FOR SCHEDULED MAINTENANCE, , 
2014-03-05,Indian Point 3,100, ,LINES 95331, 13W92 AND 13W93 ARE RESTRICTED DUE TO UNIT 2 OUTAGE. LINE 95332 OOS., , 
2014-03-05,Limerick 1,0,2014-03-04,FORCED OUTAGE - UNIT 1 MANUALLY SCRAMMED DUE TO EHC SYSTEM FAILURE - SEE EN #49871.,*,1
2014-03-05,Limerick 2,100, , ,*, 
2014-03-05,Millstone 2,100, , , , 
2014-03-05,Millstone 3,100, , , , 
2014-03-05,Nine Mile Point 1,100, , , , 
2014-03-05,Nine Mile Point 2,0,2014-03-03,FORCED OUTAGE - MANUAL REACTOR SCRAM DUE TO LOSS OF UNINTERRUPTIBLE POWER SUPPLY. SEE EN #49868.,*, 
2014-03-05,Oyster Creek,100, , ,*, 
2014-03-05,Peach Bottom 2,100, , ,*, 
2014-03-05,Peach Bottom 3,100, ,JUMPERS INSTALLED AROUND MAIN GENERATOR DISCONNECT,*, 
2014-03-05,Pilgrim 1,100, , , , 
2014-03-05,Salem 1,100, , , , 
2014-03-05,Salem 2,100, , , , 
2014-03-05,Seabrook 1,100, , , , 
2014-03-05,Susquehanna 1,99, ,100% ELECTRICAL CAPABILITY,*, 
2014-03-05,Susquehanna 2,0,2014-03-01,MAINTENANCE OUTAGE - PLANNED TURBINE MAINTENANCE,*, 
2014-03-05,Three Mile Island 1,100, , ,*, 
2014-03-05,Vermont Yankee,100, , , , 
2014-03-05,Browns Ferry 1,100, , , , 
2014-03-05,Browns Ferry 2,100, , , , 
2014-03-05,Browns Ferry 3,0,2014-02-14,REFUELING OUTAGE, , 
2014-03-05,Brunswick 1,0,2014-02-28,REFUELING OUTAGE, , 
2014-03-05,Brunswick 2,100, , , , 
2014-03-05,Catawba 1,100, , , , 
2014-03-05,Catawba 2,100, , , , 
2014-03-05,Farley 1,100, , , , 
2014-03-05,Farley 2,100, , , , 
2014-03-05,Harris 1,100, , , , 
2014-03-05,Hatch 1,1, ,RX CRITICAL IN THE INTERMEDIATE RANGE - HOLDING FOR TESTING OF FEEDWATER CONTROL SYSTEM,*, 
2014-03-05,Hatch 2,100, , , , 
2014-03-05,McGuire 1,100, , , , 
2014-03-05,McGuire 2,100, , , , 
2014-03-05,North Anna 1,100, , ,*, 
2014-03-05,North Anna 2,99, , ,*, 
2014-03-05,Oconee 1,100, , , , 
2014-03-05,Oconee 2,100, , , , 
2014-03-05,Oconee 3,100, , , , 
2014-03-05,Robinson 2,100, ,PLANNED SHUTDOWN ON 3/7 FOR SG TUBE REPAIRS,*, 
2014-03-05,Saint Lucie 1,100, , , , 
2014-03-05,Saint Lucie 2,0,2014-03-02,REFUELING OUTAGE,*, 
2014-03-05,Sequoyah 1,100, , , , 
2014-03-05,Sequoyah 2,100, , , , 
2014-03-05,Summer,100, , , , 
2014-03-05,Surry 1,100, , ,*, 
2014-03-05,Surry 2,100, , ,*, 
