Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2002-05-03,CALLAWAY 1,100, , , , 
2002-05-03,COLUMBIA GENERATING,100, , , , 
2002-05-03,COMANCHE PEAK 1,100, , , , 
2002-05-03,COMANCHE PEAK 2,0,2002-03-30,STARTUP,*, 
2002-05-03,COOPER 1,100, , , , 
2002-05-03,DIABLO CANYON 1,0,2002-04-28,REFUELING OUTAGE,*, 
2002-05-03,DIABLO CANYON 2,100, , , , 
2002-05-03,FT CALHOUN 1,30, ,REDUCING POWER PRIOR TO ENTER REFUELING OUTAGE, , 
2002-05-03,GRAND GULF 1,100, , , , 
2002-05-03,PALO VERDE 1,99, , , , 
2002-05-03,PALO VERDE 2,97, , , , 
2002-05-03,PALO VERDE 3,99, , , , 
2002-05-03,RIVER BEND 1,100, , , , 
2002-05-03,SAN ONOFRE 2,100, , , , 
2002-05-03,SAN ONOFRE 3,100, , , , 
2002-05-03,SOUTH TEXAS 1,100, , , , 
2002-05-03,SOUTH TEXAS 2,100, , , , 
2002-05-03,WATERFORD 3,100, , , , 
2002-05-03,WOLF CREEK 1,100, , , , 
2002-05-04,BEAVER VALLEY 1,100, , , , 
2002-05-04,BEAVER VALLEY 2,100, , , , 
2002-05-04,CALVERT CLIFFS 1,0,2002-02-15,REFUELING OUTAGE - DEFUELED, , 
2002-05-04,CALVERT CLIFFS 2,100, , , , 
2002-05-04,FITZPATRICK 1,100, , , , 
2002-05-04,GINNA 1,100, , , , 
2002-05-04,HOPE CREEK 1,100, , , , 
2002-05-04,INDIAN POINT 2,100, , , , 
2002-05-04,INDIAN POINT 3,100, , , , 
2002-05-04,LIMERICK 1,100, , , , 
2002-05-04,LIMERICK 2,100, , , , 
2002-05-04,MILLSTONE 2,100, , , , 
2002-05-04,MILLSTONE 3,100, , , , 
2002-05-04,NINE MILE POINT 1,100, , , , 
2002-05-04,NINE MILE POINT 2,100, , , , 
2002-05-04,OYSTER CREEK 1,100, , , , 
2002-05-04,PEACH BOTTOM 2,100, , , , 
2002-05-04,PEACH BOTTOM 3,100, , , , 
2002-05-04,PILGRIM 1,100, , , , 
2002-05-04,SALEM 1,100, , , , 
2002-05-04,SALEM 2,0,2002-04-04,REFUELING OUTAGE,*, 
2002-05-04,SEABROOK 1,0,2002-05-04,REFUELING OUTAGE,*, 
2002-05-04,SUSQUEHANNA 1,98, , , , 
2002-05-04,SUSQUEHANNA 2,100, , , , 
2002-05-04,THREE MILE ISLAND 1,100, , , , 
2002-05-04,VERMONT YANKEE 1,91, ,POWER LIMITED DUE TO FIVE POTENTIAL FUEL FAILURES, , 
2002-05-04,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2002-05-04,BROWNS FERRY 2,93, ,INCREASING POWER AFTER EXITING A MID-CYCLE REFUELING OUTAGE,*, 
2002-05-04,BROWNS FERRY 3,100, , , , 
2002-05-04,BRUNSWICK 1,100, , , , 
2002-05-04,BRUNSWICK 2,100, , , , 
2002-05-04,CATAWBA 1,0,2002-04-26,REFUELING OUTAGE - DEFUELED,*, 
2002-05-04,CATAWBA 2,100, , , , 
2002-05-04,CRYSTAL RIVER 3,100, , , , 
2002-05-04,FARLEY 1,0,2002-05-03,AUTOMATIC REACTOR TRIP FROM 100% POWER DUE TO AN INDICATED LOSS OF REACTOR COOLANT SYSTEM FLOW IN ONE LOOP (Refer to event #38885),*,1
2002-05-04,FARLEY 2,100, , , , 
2002-05-04,HARRIS 1,100, , , , 
2002-05-04,HATCH 1,100, , , , 
2002-05-04,HATCH 2,100, , , , 
2002-05-04,MCGUIRE 1,100, , , , 
2002-05-04,MCGUIRE 2,100, , , , 
2002-05-04,NORTH ANNA 1,100, , , , 
2002-05-04,NORTH ANNA 2,100, , , , 
2002-05-04,OCONEE 1,100, , , , 
2002-05-04,OCONEE 2,100, , , , 
2002-05-04,OCONEE 3,100, , , , 
2002-05-04,ROBINSON 2,100, , , , 
2002-05-04,SAINT LUCIE 1,100, , , , 
2002-05-04,SAINT LUCIE 2,100, , , , 
2002-05-04,SEQUOYAH 1,100, , , , 
2002-05-04,SEQUOYAH 2,0,2002-04-14,REFUELING OUTAGE - DEFUELED, , 
2002-05-04,SUMMER 1,0,2002-04-19,REFUELING OUTAGE - DEFUELED, , 
2002-05-04,SURRY 1,65, ,HOLDING POWER AT THIS LEVEL TO PERFORM ISOLATED PHASE BUS DUCT FAN MAINTENANCE,*, 
2002-05-04,SURRY 2,100, , , , 
2002-05-04,TURKEY POINT 3,100, , , , 
2002-05-04,TURKEY POINT 4,100, , , , 
2002-05-04,VOGTLE 1,100, , , , 
2002-05-04,VOGTLE 2,100, , , , 
