Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2002-09-02,BROWNS FERRY 2,100.00000, , , , 
2002-09-02,BROWNS FERRY 3,100.00000, , , , 
2002-09-02,BRUNSWICK 1,94.00000, ,ECTRICAL CAPABILITY100% ELECTRICAL CAPABILITY, , 
2002-09-02,BRUNSWICK 2,100.00000, , , , 
2002-09-02,CATAWBA 1,100.00000, , , , 
2002-09-02,CATAWBA 2,100.00000, , , , 
2002-09-02,CRYSTAL RIVER 3,100.00000, , , , 
2002-09-02,FARLEY 1,100.00000, , , , 
2002-09-02,FARLEY 2,100.00000, , , , 
2002-09-02,HARRIS 1,100.00000, , , , 
2002-09-02,HATCH 1,100.00000, , , , 
2002-09-02,HATCH 2,100.00000, , , , 
2002-09-02,MCGUIRE 1,100.00000, , , , 
2002-09-02,MCGUIRE 2,100.00000, , , , 
2002-09-02,NORTH ANNA 1,100.00000, ,ARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FTUE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FT, , 
2002-09-02,NORTH ANNA 2,100.00000, ,ARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FTUE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FT, , 
2002-09-02,OCONEE 1,100.00000, , , , 
2002-09-02,OCONEE 2,100.00000, , , , 
2002-09-02,OCONEE 3,100.00000, , , , 
2002-09-02,ROBINSON 2,100.00000, , , , 
2002-09-02,SAINT LUCIE 1,100.00000, , , , 
2002-09-02,SAINT LUCIE 2,100.00000, , , , 
2002-09-02,SEQUOYAH 1,100.00000, , , , 
2002-09-02,SEQUOYAH 2,100.00000, , , , 
2002-09-02,SUMMER 1,100.00000, , , , 
2002-09-02,SURRY 1,100.00000, , , , 
2002-09-02,SURRY 2,100.00000, , , , 
2002-09-02,TURKEY POINT 3,100.00000, , , , 
2002-09-02,TURKEY POINT 4,100.00000, , , , 
2002-09-02,VOGTLE 1,100.00000, , , , 
2002-09-02,VOGTLE 2,100.00000, , , , 
2002-09-02,WATTS BAR 1,100.00000, , , , 
2002-09-02,BRAIDWOOD 1,100.00000, , , , 
2002-09-02,BRAIDWOOD 2,100.00000, , , , 
2002-09-02,BYRON 1,100.00000, , , , 
2002-09-02,BYRON 2,100.00000, , , , 
2002-09-02,CLINTON 1,94.00000, ,ECTRICAL CAPABILITY100% ELECTRICAL CAPABILITY, , 
2002-09-02,COOK 1,100.00000, , , , 
2002-09-02,COOK 2,100.00000, , , , 
2002-09-02,DAVIS BESSE 1,0.00000,02/15/2002,NG OUTAGE - DEFUELEDREFUELING OUTAGE - DEFUELED, , 
2002-09-02,DRESDEN 2,74.00000, ,FOR PLANNED MAINTENANCEHOLDING FOR PLANNED MAINTENANCE,*, 
2002-09-02,DRESDEN 3,94.00000, ,WN TO REFUELING OUTAGECOASTDOWN TO REFUELING OUTAGE, , 
2002-09-02,DUANE ARNOLD 1,1.00000, ,IN PROGRESS - RANGE 8 ON IRMsSTARTUP IN PROGRESS - RANGE 8 ON IRMs,*, 
2002-09-02,FERMI 2,100.00000, , , , 
2002-09-02,KEWAUNEE 1,100.00000, , , , 
2002-09-02,LASALLE 1,100.00000, , , , 
2002-09-02,LASALLE 2,82.00000, ,POWER FOR THERMAL LIMITSHOLDING POWER FOR THERMAL LIMITS,*, 
2002-09-02,MONTICELLO 1,100.00000, , , , 
2002-09-02,PALISADES 1,100.00000, , , , 
2002-09-02,PERRY 1,100.00000, , , , 
2002-09-02,POINT BEACH 1,100.00000, , , , 
2002-09-02,POINT BEACH 2,100.00000, , , , 
2002-09-02,PRAIRIE ISLAND 1,100.00000, , , , 
2002-09-02,PRAIRIE ISLAND 2,100.00000, , , , 
2002-09-02,QUAD CITIES 1,97.00000, , , , 
2002-09-02,QUAD CITIES 2,97.00000, ,ECTRICAL CAPABILITY100% ELECTRICAL CAPABILITY, , 
2002-09-02,ARKANSAS NUCLEAR 1,100.00000, , , , 
2002-09-02,ARKANSAS NUCLEAR 2,100.00000, , , , 
2002-09-02,CALLAWAY 1,100.00000, , , , 
2002-09-02,COLUMBIA GENERATING,65.00000, ,MAINTENANCE IN PROGRESS.PLANNED MAINTENANCE IN PROGRESS., , 
2002-09-02,COMANCHE PEAK 1,100.00000, , , , 
2002-09-02,COMANCHE PEAK 2,99.00000, ,ECTRICAL CAPABILITY100% ELECTRICAL CAPABILITY, , 
2002-09-02,COOPER 1,100.00000, , , , 
2002-09-02,DIABLO CANYON 1,98.00000, ,due to high turbine vibrationLimited due to high turbine vibration, , 
2002-09-02,DIABLO CANYON 2,100.00000, , , , 
2002-09-02,FT CALHOUN 1,100.00000, , , , 
2002-09-02,GRAND GULF 1,89.00000, ,WN TO REFUELING OUTAGECOASTDOWN TO REFUELING OUTAGE, , 
2002-09-02,PALO VERDE 1,99.00000, , , , 
2002-09-02,PALO VERDE 2,98.00000, , , , 
2002-09-02,PALO VERDE 3,99.00000, , , , 
2002-09-02,RIVER BEND 1,100.00000, , , , 
2002-09-02,SAN ONOFRE 2,100.00000, , , , 
2002-09-02,SAN ONOFRE 3,85.00000, ,POWER FOR PLANNED MAINTENANCEREDUCED POWER FOR PLANNED MAINTENANCE, , 
2002-09-02,SOUTH TEXAS 1,100.00000, , , , 
2002-09-02,SOUTH TEXAS 2,100.00000, , , , 
2002-09-02,WATERFORD 3,100.00000, , , , 
2002-09-02,WOLF CREEK 1,100.00000, , , , 
2002-09-03,BEAVER VALLEY 1,100, , , , 
2002-09-03,BEAVER VALLEY 2,100, , , , 
2002-09-03,CALVERT CLIFFS 1,100, , , , 
2002-09-03,CALVERT CLIFFS 2,100, , , , 
2002-09-03,FITZPATRICK 1,100, , , , 
2002-09-03,GINNA 1,100, , , , 
2002-09-03,HOPE CREEK 1,100, , , , 
2002-09-03,INDIAN POINT 2,100, , , , 
2002-09-03,INDIAN POINT 3,100, , , , 
2002-09-03,LIMERICK 1,100, , , , 
2002-09-03,LIMERICK 2,100, , , , 
2002-09-03,MILLSTONE 2,100, , , , 
2002-09-03,MILLSTONE 3,89, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2002-09-03,NINE MILE POINT 1,100, , , , 
2002-09-03,NINE MILE POINT 2,100, , , , 
2002-09-03,OYSTER CREEK 1,100, , , , 
2002-09-03,PEACH BOTTOM 2,89, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-03,PEACH BOTTOM 3,100, , , , 
2002-09-03,PILGRIM 1,100, , , , 
2002-09-03,SALEM 1,100, , , , 
2002-09-03,SALEM 2,100, , , , 
2002-09-03,SEABROOK 1,100, , , , 
2002-09-03,SUSQUEHANNA 1,100, , , , 
2002-09-03,SUSQUEHANNA 2,100, , , , 
2002-09-03,THREE MILE ISLAND 1,100, , , , 
2002-09-03,VERMONT YANKEE 1,99, , ,*, 
2002-09-03,BROWNS FERRY 1,0,03/03/1985,Refueling
DEFUELED, , 
2002-09-03,BROWNS FERRY 2,100, , , , 
2002-09-03,BROWNS FERRY 3,100, , , , 
2002-09-03,BRUNSWICK 1,94, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-03,BRUNSWICK 2,100, , , , 
2002-09-03,CATAWBA 1,100, , , , 
2002-09-03,CATAWBA 2,100, , , , 
2002-09-03,CRYSTAL RIVER 3,100, , , , 
2002-09-03,FARLEY 1,100, , , , 
2002-09-03,FARLEY 2,100, , , , 
2002-09-03,HARRIS 1,100, , , , 
2002-09-03,HATCH 1,100, , , , 
2002-09-03,HATCH 2,100, , , , 
2002-09-03,MCGUIRE 1,100, , , , 
2002-09-03,MCGUIRE 2,100, , , , 
2002-09-03,NORTH ANNA 1,68, ,Power Operation
UE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LAKE LEVEL IS 245.8FT. REDUCED POWER FOR MAINTENANCE,*, 
2002-09-03,NORTH ANNA 2,100, ,Power Operation
UE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FT, , 
2002-09-03,OCONEE 1,100, , , , 
2002-09-03,OCONEE 2,100, , , , 
2002-09-03,OCONEE 3,100, , , , 
2002-09-03,ROBINSON 2,100, , , , 
2002-09-03,SAINT LUCIE 1,100, , , , 
2002-09-03,SAINT LUCIE 2,100, , , , 
2002-09-03,SEQUOYAH 1,100, , , , 
2002-09-03,SEQUOYAH 2,100, , , , 
2002-09-03,SUMMER 1,100, , , , 
2002-09-03,SURRY 1,100, , , , 
2002-09-03,SURRY 2,100, , , , 
2002-09-03,TURKEY POINT 3,100, , , , 
2002-09-03,TURKEY POINT 4,100, , , , 
2002-09-03,VOGTLE 1,100, , , , 
2002-09-03,VOGTLE 2,100, , , , 
2002-09-03,WATTS BAR 1,100, , , , 
2002-09-03,BRAIDWOOD 1,100, , , , 
2002-09-03,BRAIDWOOD 2,100, , , , 
2002-09-03,BYRON 1,100, , , , 
2002-09-03,BYRON 2,100, , , , 
2002-09-03,CLINTON 1,94, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-03,COOK 1,100, , , , 
2002-09-03,COOK 2,100, , , , 
2002-09-03,DAVIS BESSE 1,0,02/15/2002,Refueling
REFUELING OUTAGE - DEFUELED, , 
2002-09-03,DRESDEN 2,94, ,Power Operation
INCREASING POWER,*, 
2002-09-03,DRESDEN 3,93, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-03,DUANE ARNOLD 1,0,09/02/2002,Hot Shutdown
PLANT SHUTDOWN FOR MAINTENANCE. SEE EVENT # 39164.,*, 
2002-09-03,FERMI 2,100, , , , 
2002-09-03,KEWAUNEE 1,100, , , , 
2002-09-03,LASALLE 1,100, , , , 
2002-09-03,LASALLE 2,92, ,Power Operation
INCREASING POWER,*, 
2002-09-03,MONTICELLO 1,100, , , , 
2002-09-03,PALISADES 1,100, , , , 
2002-09-03,PERRY 1,100, , , , 
2002-09-03,POINT BEACH 1,100, , , , 
2002-09-03,POINT BEACH 2,100, , , , 
2002-09-03,PRAIRIE ISLAND 1,100, , , , 
2002-09-03,PRAIRIE ISLAND 2,100, , , , 
2002-09-03,QUAD CITIES 1,97, , , , 
2002-09-03,QUAD CITIES 2,97, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-03,ARKANSAS NUCLEAR 1,99, , ,*, 
2002-09-03,ARKANSAS NUCLEAR 2,100, , , , 
2002-09-03,CALLAWAY 1,100, , , , 
2002-09-03,COLUMBIA GENERATING,65, ,Power Operation
PLANNED MAINTENANCE IN PROGRESS., , 
2002-09-03,COMANCHE PEAK 1,100, , , , 
2002-09-03,COMANCHE PEAK 2,99, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-03,COOPER 1,100, , , , 
2002-09-03,DIABLO CANYON 1,98, ,Power Operation
Limited due to high turbine vibration, , 
2002-09-03,DIABLO CANYON 2,100, , , , 
2002-09-03,FT CALHOUN 1,100, , , , 
2002-09-03,GRAND GULF 1,88, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-03,PALO VERDE 1,99, , , , 
2002-09-03,PALO VERDE 2,98, , , , 
2002-09-03,PALO VERDE 3,99, , , , 
2002-09-03,RIVER BEND 1,100, , , , 
2002-09-03,SAN ONOFRE 2,100, , , , 
2002-09-03,SAN ONOFRE 3,85, ,Power Operation
REDUCED POWER FOR PLANNED MAINTENANCE, , 
2002-09-03,SOUTH TEXAS 1,100, , , , 
2002-09-03,SOUTH TEXAS 2,100, , , , 
2002-09-03,WATERFORD 3,100, , , , 
2002-09-03,WOLF CREEK 1,100, , , , 
2002-09-04,BEAVER VALLEY 1,100, , , , 
2002-09-04,BEAVER VALLEY 2,100, , , , 
2002-09-04,CALVERT CLIFFS 1,100, , , , 
2002-09-04,CALVERT CLIFFS 2,100, , , , 
2002-09-04,FITZPATRICK 1,100, , , , 
2002-09-04,GINNA 1,100, , , , 
2002-09-04,HOPE CREEK 1,100, , , , 
2002-09-04,INDIAN POINT 2,100, , , , 
2002-09-04,INDIAN POINT 3,100, , , , 
2002-09-04,LIMERICK 1,100, , , , 
2002-09-04,LIMERICK 2,100, , , , 
2002-09-04,MILLSTONE 2,100, , , , 
2002-09-04,MILLSTONE 3,88, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-04,NINE MILE POINT 1,100, , , , 
2002-09-04,NINE MILE POINT 2,100, , , , 
2002-09-04,OYSTER CREEK 1,100, , , , 
2002-09-04,PEACH BOTTOM 2,88, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-04,PEACH BOTTOM 3,100, , , , 
2002-09-04,PILGRIM 1,100, , , , 
2002-09-04,SALEM 1,100, , , , 
2002-09-04,SALEM 2,100, , , , 
2002-09-04,SEABROOK 1,100, , , , 
2002-09-04,SUSQUEHANNA 1,100, , , , 
2002-09-04,SUSQUEHANNA 2,100, , , , 
2002-09-04,THREE MILE ISLAND 1,100, , , , 
2002-09-04,VERMONT YANKEE 1,100, , ,*, 
2002-09-04,BROWNS FERRY 1,0,03/03/1985,Refueling
DEFUELED, , 
2002-09-04,BROWNS FERRY 2,100, , , , 
2002-09-04,BROWNS FERRY 3,100, , , , 
2002-09-04,BRUNSWICK 1,94, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-04,BRUNSWICK 2,100, , , , 
2002-09-04,CATAWBA 1,100, , , , 
2002-09-04,CATAWBA 2,100, , , , 
2002-09-04,CRYSTAL RIVER 3,100, , , , 
2002-09-04,FARLEY 1,100, , , , 
2002-09-04,FARLEY 2,100, , , , 
2002-09-04,HARRIS 1,100, , , , 
2002-09-04,HATCH 1,100, , , , 
2002-09-04,HATCH 2,100, , , , 
2002-09-04,MCGUIRE 1,100, , , , 
2002-09-04,MCGUIRE 2,100, , , , 
2002-09-04,NORTH ANNA 1,79, ,Power Operation
UE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LAKE LEVEL IS 245.8FT. REDUCED POWER FOR MAINTENANCE,*, 
2002-09-04,NORTH ANNA 2,100, ,Power Operation
UE DECLARED DUE TO LAKE LEVEL BELOW 246.0 FT - CURRENT LEVEL IS 245.8 FT, , 
2002-09-04,OCONEE 1,100, , , , 
2002-09-04,OCONEE 2,100, , , , 
2002-09-04,OCONEE 3,100, , , , 
2002-09-04,ROBINSON 2,100, , , , 
2002-09-04,SAINT LUCIE 1,100, , , , 
2002-09-04,SAINT LUCIE 2,100, , , , 
2002-09-04,SEQUOYAH 1,100, , , , 
2002-09-04,SEQUOYAH 2,100, , , , 
2002-09-04,SUMMER 1,100, , , , 
2002-09-04,SURRY 1,100, , , , 
2002-09-04,SURRY 2,100, , , , 
2002-09-04,TURKEY POINT 3,100, , , , 
2002-09-04,TURKEY POINT 4,100, , , , 
2002-09-04,VOGTLE 1,100, , , , 
2002-09-04,VOGTLE 2,100, , , , 
2002-09-04,WATTS BAR 1,100, , , , 
2002-09-04,BRAIDWOOD 1,100, , , , 
2002-09-04,BRAIDWOOD 2,100, , , , 
2002-09-04,BYRON 1,100, , , , 
2002-09-04,BYRON 2,100, , , , 
2002-09-04,CLINTON 1,94, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-04,COOK 1,100, , , , 
2002-09-04,COOK 2,100, , , , 
2002-09-04,DAVIS BESSE 1,0,02/15/2002,Refueling
REFUELING OUTAGE - DEFUELED, , 
2002-09-04,DRESDEN 2,97, ,Power Operation
100% ELECTRICAL CAPABILITY,*, 
2002-09-04,DRESDEN 3,93, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2002-09-04,DUANE ARNOLD 1,0,09/02/2002,Cold Shutdown
PLANT SHUTDOWN FOR MAINTENANCE. SEE EVENT # 39164.,*, 
2002-09-04,FERMI 2,100, , , , 
2002-09-04,KEWAUNEE 1,100, , , , 
2002-09-04,LASALLE 1,100, , , , 
2002-09-04,LASALLE 2,100, , ,*, 
2002-09-04,MONTICELLO 1,100, , , , 
2002-09-04,PALISADES 1,100, , , , 
2002-09-04,PERRY 1,100, , , , 
2002-09-04,POINT BEACH 1,100, , , , 
2002-09-04,POINT BEACH 2,100, , , , 
2002-09-04,PRAIRIE ISLAND 1,100, , , , 
2002-09-04,PRAIRIE ISLAND 2,100, , , , 
2002-09-04,QUAD CITIES 1,97, , , , 
2002-09-04,QUAD CITIES 2,97, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-04,ARKANSAS NUCLEAR 1,100, , ,*, 
2002-09-04,ARKANSAS NUCLEAR 2,100, , , , 
2002-09-04,CALLAWAY 1,100, , , , 
2002-09-04,COLUMBIA GENERATING,75, ,Power Operation
PLANNED MAINTENANCE IN PROGRESS.,*, 
2002-09-04,COMANCHE PEAK 1,100, , , , 
2002-09-04,COMANCHE PEAK 2,99, ,Power Operation
100% ELECTRICAL CAPABILITY, , 
2002-09-04,COOPER 1,100, , , , 
2002-09-04,DIABLO CANYON 1,98, ,Power Operation
Limited due to high turbine vibration, , 
2002-09-04,DIABLO CANYON 2,100, , , , 
2002-09-04,FT CALHOUN 1,100, , , , 
2002-09-04,GRAND GULF 1,88, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2002-09-04,PALO VERDE 1,99, , , , 
2002-09-04,PALO VERDE 2,98, , , , 
2002-09-04,PALO VERDE 3,99, , , , 
2002-09-04,RIVER BEND 1,100, , , , 
2002-09-04,SAN ONOFRE 2,100, , , , 
2002-09-04,SAN ONOFRE 3,100, , ,*, 
2002-09-04,SOUTH TEXAS 1,100, , , , 
2002-09-04,SOUTH TEXAS 2,100, , , , 
2002-09-04,WATERFORD 3,100, , , , 
2002-09-04,WOLF CREEK 1,100, , , , 
2002-09-05,BEAVER VALLEY 1,100, , , , 
2002-09-05,BEAVER VALLEY 2,100, , , , 
2002-09-05,CALVERT CLIFFS 1,100, , , , 
2002-09-05,CALVERT CLIFFS 2,100, , , , 
2002-09-05,FITZPATRICK 1,100, , , , 
2002-09-05,GINNA 1,100, , , , 
2002-09-05,HOPE CREEK 1,100, , , , 
2002-09-05,INDIAN POINT 2,100, , , , 
2002-09-05,INDIAN POINT 3,100, , , , 
2002-09-05,LIMERICK 1,100, , , , 
2002-09-05,LIMERICK 2,100, , , , 
2002-09-05,MILLSTONE 2,100, , , , 
2002-09-05,MILLSTONE 3,87, ,Power Operation
COASTDOWN TO REFUELING OUTAGE,*, 
2002-09-05,NINE MILE POINT 1,100, , , , 
2002-09-05,NINE MILE POINT 2,100, , , , 
2002-09-05,OYSTER CREEK 1,100, , , , 
