Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2003-01-01,BEAVER VALLEY 1,100, , , , 
2003-01-01,BEAVER VALLEY 2,100, , , , 
2003-01-01,CALVERT CLIFFS 1,100, , , , 
2003-01-01,CALVERT CLIFFS 2,100, , , , 
2003-01-01,FITZPATRICK 1,100, , , , 
2003-01-01,GINNA 1,100, , , , 
2003-01-01,HOPE CREEK 1,100, , , , 
2003-01-01,INDIAN POINT 2,100, , , , 
2003-01-01,INDIAN POINT 3,100, , , , 
2003-01-01,LIMERICK 1,100, , , , 
2003-01-01,LIMERICK 2,100, , , , 
2003-01-01,MILLSTONE 2,100, , , , 
2003-01-01,MILLSTONE 3,7, ,Power Operation
TURBINE STARTUP PREPS,*, 
2003-01-01,NINE MILE POINT 1,100, , , , 
2003-01-01,NINE MILE POINT 2,100, , , , 
2003-01-01,OYSTER CREEK 1,100, , , , 
2003-01-01,PEACH BOTTOM 2,98, ,Power Operation
LEFM'S DECLARED INOPERABLE,*, 
2003-01-01,PEACH BOTTOM 3,100, , , , 
2003-01-01,PILGRIM 1,100, , , , 
2003-01-01,SALEM 1,100, , , , 
2003-01-01,SALEM 2,100, , , , 
2003-01-01,SEABROOK 1,100, , , , 
2003-01-01,SUSQUEHANNA 1,100, , , , 
2003-01-01,SUSQUEHANNA 2,100, , , , 
2003-01-01,THREE MILE ISLAND 1,100, , , , 
2003-01-01,VERMONT YANKEE 1,100, , , , 
2003-01-01,BROWNS FERRY 1,0,03/03/1985,Refueling
DEFUELED, , 
2003-01-01,BROWNS FERRY 2,88, ,Power Operation
COASTDOWN TO REFUELING OUTAGE, , 
2003-01-01,BROWNS FERRY 3,100, , , , 
2003-01-01,BRUNSWICK 1,94, ,Power Operation
MAXIMUM POWER PRIOR TO COMPLETION OF UPRATE MODIFICATIONS, , 
2003-01-01,BRUNSWICK 2,100, , , , 
2003-01-01,CATAWBA 1,100, , , , 
2003-01-01,CATAWBA 2,100, , , , 
2003-01-01,CRYSTAL RIVER 3,100, , , , 
2003-01-01,FARLEY 1,100, , , , 
2003-01-01,FARLEY 2,100, , , , 
2003-01-01,HARRIS 1,100, , , , 
2003-01-01,HATCH 1,100, , , , 
2003-01-01,HATCH 2,100, , , , 
2003-01-01,MCGUIRE 1,100, , , , 
2003-01-01,MCGUIRE 2,100, , , , 
2003-01-01,NORTH ANNA 1,100, , , , 
2003-01-01,NORTH ANNA 2,0,09/07/2002,Refueling
REFUELING OUTAGE - DEFUELED, , 
2003-01-01,OCONEE 1,100, , , , 
2003-01-01,OCONEE 2,100, , , , 
2003-01-01,OCONEE 3,100, , , , 
